product_id,source_unit_id,result_unit_id,source_quantity,result_quantity
7752,1,5,0.914400,1.000000
7753,1,5,0.914400,1.000000
7754,1,5,0.914400,1.000000
7755,1,5,0.914400,1.000000
7756,1,5,0.914400,1.000000
7757,1,5,0.914400,1.000000
7758,1,5,0.914400,1.000000
7759,1,5,0.914400,1.000000
7760,1,5,0.914400,1.000000
7761,1,5,0.914400,1.000000
7762,1,5,0.914400,1.000000
7763,1,5,0.914400,1.000000
7764,1,5,0.914400,1.000000
7765,1,5,0.914400,1.000000
7766,1,5,0.914400,1.000000
7767,1,5,0.914400,1.000000
7768,1,5,0.914400,1.000000
7769,1,5,0.914400,1.000000
7770,1,5,0.914400,1.000000
7771,1,5,0.914400,1.000000
7772,1,5,0.914400,1.000000
7773,1,5,0.914400,1.000000
7774,1,5,0.914400,1.000000
7775,1,5,0.914400,1.000000
7776,1,5,0.914400,1.000000
7777,1,5,0.914400,1.000000
7778,1,5,0.914400,1.000000
7779,1,5,0.914400,1.000000
7780,1,5,0.914400,1.000000
7781,1,5,0.914400,1.000000
7782,1,5,0.914400,1.000000
7783,1,5,0.914400,1.000000
7784,1,5,0.914400,1.000000
7785,1,5,0.914400,1.000000
7786,1,5,0.914400,1.000000
7787,1,5,0.914400,1.000000
7788,1,5,0.914400,1.000000
7789,1,5,0.914400,1.000000
7790,1,5,0.914400,1.000000
7791,1,5,0.914400,1.000000
7792,1,5,0.914400,1.000000
7793,1,5,0.914400,1.000000
7794,1,5,0.914400,1.000000
7795,1,5,0.914400,1.000000
7799,1,5,0.914400,1.000000
7800,1,5,0.914400,1.000000
7801,1,5,0.914400,1.000000
7802,1,5,0.914400,1.000000
7804,1,5,0.914400,1.000000
7806,1,5,0.914400,1.000000
7810,1,5,0.914400,1.000000
7811,1,5,0.914400,1.000000
7812,1,5,0.914400,1.000000
7813,1,5,0.914400,1.000000
7816,1,5,0.914400,1.000000
7817,1,5,0.914400,1.000000
7822,1,5,0.914400,1.000000
7823,1,5,0.914400,1.000000
7824,1,5,0.914400,1.000000
7831,1,5,0.914400,1.000000
7877,1,5,0.914400,1.000000
7881,1,5,0.914400,1.000000
7883,1,5,0.914400,1.000000
7888,1,5,0.914400,1.000000
7889,1,5,0.914400,1.000000
7923,1,5,0.914400,1.000000
7924,1,5,0.914400,1.000000
7928,1,5,0.914400,1.000000
7930,1,5,0.914400,1.000000
7931,1,5,0.914400,1.000000
7946,1,5,0.914400,1.000000
7958,1,5,0.914400,1.000000
7959,1,5,0.914400,1.000000
7960,1,5,0.914400,1.000000
7961,1,5,0.914400,1.000000
7962,1,5,0.914400,1.000000
7963,1,5,0.914400,1.000000
7964,1,5,0.914400,1.000000
8016,1,5,0.914400,1.000000
8017,1,5,0.914400,1.000000
8018,1,5,0.914400,1.000000
8019,1,5,0.914400,1.000000
8020,1,5,0.914400,1.000000
8021,1,5,0.914400,1.000000
8022,1,5,0.914400,1.000000
8023,1,5,0.914400,1.000000
8024,1,5,0.914400,1.000000
8049,1,5,0.914400,1.000000
8053,1,5,0.914400,1.000000
8054,1,5,0.914400,1.000000
8055,1,5,0.914400,1.000000
8056,1,5,0.914400,1.000000
8057,1,5,0.914400,1.000000
8058,1,5,0.914400,1.000000
8059,1,5,0.914400,1.000000
8060,1,5,0.914400,1.000000
8061,1,5,0.914400,1.000000
8063,1,5,0.914400,1.000000
8064,1,5,0.914400,1.000000
8066,1,5,0.914400,1.000000
8067,1,5,0.914400,1.000000
8068,1,5,0.914400,1.000000
8069,1,5,0.914400,1.000000
8070,1,5,0.914400,1.000000
8071,1,5,0.914400,1.000000
8072,1,5,0.914400,1.000000
8073,1,5,0.914400,1.000000
8099,1,5,0.914400,1.000000
8100,1,5,0.914400,1.000000
8102,1,5,0.914400,1.000000
8103,1,5,0.914400,1.000000
8104,1,5,0.914400,1.000000
8105,1,5,0.914400,1.000000
8106,1,5,0.914400,1.000000
8107,1,5,0.914400,1.000000
8108,1,5,0.914400,1.000000
8109,1,5,0.914400,1.000000
8112,1,5,0.914400,1.000000
8113,1,5,0.914400,1.000000
8113,1,5,0.914400,1.000000
8114,1,5,0.914400,1.000000
8115,1,5,0.914400,1.000000
8116,1,5,0.914400,1.000000
8117,1,5,0.914400,1.000000
8118,1,5,0.914400,1.000000
8120,1,5,0.914400,1.000000
8121,1,5,0.914400,1.000000
8122,1,5,0.914400,1.000000
8123,1,5,0.914400,1.000000
8124,1,5,0.914400,1.000000
8125,1,5,0.914400,1.000000
8126,1,5,0.914400,1.000000
8127,1,5,0.914400,1.000000
8128,1,5,0.914400,1.000000
8129,1,5,0.914400,1.000000
8130,1,5,0.914400,1.000000
8131,1,5,0.914400,1.000000
8132,1,5,0.914400,1.000000
8133,1,5,0.914400,1.000000
8134,1,5,0.914400,1.000000
8135,1,5,0.914400,1.000000
8136,1,5,0.914400,1.000000
8137,1,5,0.914400,1.000000
8138,1,5,0.914400,1.000000
8139,1,5,0.914400,1.000000
8140,1,5,0.914400,1.000000
8141,1,5,0.914400,1.000000
8142,1,5,0.914400,1.000000
7626,1,5,0.914400,1.000000
7814,1,5,0.914400,1.000000
1083,1,5,0.914400,1.000000
6998,1,5,0.914400,1.000000
6999,1,5,0.914400,1.000000
7117,1,5,0.914400,1.000000
8143,1,5,0.914400,1.000000
8144,1,5,0.914400,1.000000
8145,1,5,0.914400,1.000000
8146,1,5,0.914400,1.000000
8147,1,5,0.914400,1.000000
8148,1,5,0.914400,1.000000
8149,1,5,0.914400,1.000000
8150,1,5,0.914400,1.000000
8151,1,5,0.914400,1.000000
8150,1,5,0.914400,1.000000
8149,1,5,0.914400,1.000000
8148,1,5,0.914400,1.000000
8152,1,5,0.914400,1.000000
8153,1,5,0.914400,1.000000
8155,1,5,0.914400,1.000000
8156,1,5,0.914400,1.000000
8157,1,5,0.914400,1.000000
8158,1,5,0.914400,1.000000
7566,1,5,0.914400,1.000000
8162,1,5,0.914400,1.000000
8173,1,5,0.914400,1.000000
8175,1,5,0.914400,1.000000
8176,1,5,0.914400,1.000000
8177,1,5,0.914400,1.000000
8178,1,5,0.914400,1.000000
8179,1,5,0.914400,1.000000
8177,1,5,0.914400,1.000000
8180,1,5,0.914400,1.000000
8181,1,5,0.914400,1.000000
8182,1,5,0.914400,1.000000
8183,1,5,0.914400,1.000000
8184,1,5,0.914400,1.000000
8185,1,5,0.914400,1.000000
8186,1,5,0.914400,1.000000
8187,1,5,0.914400,1.000000
8188,1,5,0.914400,1.000000
8189,1,5,0.914400,1.000000
8190,1,5,0.914400,1.000000
8191,1,5,0.914400,1.000000
8192,1,5,0.914400,1.000000
8193,1,5,0.914400,1.000000
8194,1,5,0.914400,1.000000
8195,1,5,0.914400,1.000000
8196,1,5,0.914400,1.000000
8197,1,5,0.914400,1.000000
8198,1,5,0.914400,1.000000
8199,1,5,0.914400,1.000000
8200,1,5,0.914400,1.000000
8201,1,5,0.914400,1.000000
8202,1,5,0.914400,1.000000
8203,1,5,0.914400,1.000000
8204,1,5,0.914400,1.000000
8205,1,5,0.914400,1.000000
8206,1,5,0.914400,1.000000
8207,1,5,0.914400,1.000000
8208,1,5,0.914400,1.000000
8209,1,5,0.914400,1.000000
8210,1,5,0.914400,1.000000
8211,1,5,0.914400,1.000000
8211,1,5,0.914400,1.000000
8212,1,5,0.914400,1.000000
8213,1,5,0.914400,1.000000
8214,1,5,0.914400,1.000000
8215,1,5,0.914400,1.000000
8216,1,5,0.914400,1.000000
8217,1,5,0.914400,1.000000
8218,1,5,0.914400,1.000000
8219,1,5,0.914400,1.000000
8220,1,5,0.914400,1.000000
8221,1,5,0.914400,1.000000
8222,1,5,0.914400,1.000000
8222,1,5,0.914400,1.000000
8223,1,5,0.914400,1.000000
921,1,5,0.914400,1.000000
8175,1,5,0.914400,1.000000
922,1,5,0.914400,1.000000
931,1,5,0.914400,1.000000
933,1,5,0.914400,1.000000
954,1,5,0.914400,1.000000
986,1,5,0.914400,1.000000
987,1,5,0.914400,1.000000
8226,1,5,0.914400,1.000000
8227,1,5,0.914400,1.000000
8228,1,5,0.914400,1.000000
999,1,5,0.914400,1.000000
1005,1,5,0.914400,1.000000
1014,1,5,0.914400,1.000000
1017,1,5,0.914400,1.000000
1023,1,5,0.914400,1.000000
1038,1,5,0.914400,1.000000
1046,1,5,0.914400,1.000000
1069,1,5,0.914400,1.000000
1068,1,5,0.914400,1.000000
8176,1,5,0.914400,1.000000
8177,1,5,0.914400,1.000000
8178,1,5,0.914400,1.000000
8179,1,5,0.914400,1.000000
8180,1,5,0.914400,1.000000
8181,1,5,0.914400,1.000000
8182,1,5,0.914400,1.000000
8183,1,5,0.914400,1.000000
8184,1,5,0.914400,1.000000
8185,1,5,0.914400,1.000000
955,1,5,0.914400,1.000000
8186,1,5,0.914400,1.000000
8187,1,5,0.914400,1.000000
8188,1,5,0.914400,1.000000
8189,1,5,0.914400,1.000000
990,1,5,0.914400,1.000000
8229,1,5,0.914400,1.000000
8190,1,5,0.914400,1.000000
997,1,5,0.914400,1.000000
8191,1,5,0.914400,1.000000
8192,1,5,0.914400,1.000000
8193,1,5,0.914400,1.000000
8194,1,5,0.914400,1.000000
8195,1,5,0.914400,1.000000
8230,1,5,0.914400,1.000000
8196,1,5,0.914400,1.000000
8197,1,5,0.914400,1.000000
8198,1,5,0.914400,1.000000
8199,1,5,0.914400,1.000000
8200,1,5,0.914400,1.000000
8201,1,5,0.914400,1.000000
8202,1,5,0.914400,1.000000
8203,1,5,0.914400,1.000000
8204,1,5,0.914400,1.000000
8205,1,5,0.914400,1.000000
8206,1,5,0.914400,1.000000
8207,1,5,0.914400,1.000000
8208,1,5,0.914400,1.000000
8209,1,5,0.914400,1.000000
8210,1,5,0.914400,1.000000
8232,1,5,0.914400,1.000000
8211,1,5,0.914400,1.000000
8212,1,5,0.914400,1.000000
8213,1,5,0.914400,1.000000
8214,1,5,0.914400,1.000000
8215,1,5,0.914400,1.000000
8216,1,5,0.914400,1.000000
8217,1,5,0.914400,1.000000
8218,1,5,0.914400,1.000000
8219,1,5,0.914400,1.000000
8220,1,5,0.914400,1.000000
8221,1,5,0.914400,1.000000
6998,1,5,0.914400,1.000000
6999,1,5,0.914400,1.000000
8233,1,5,0.914400,1.000000
7117,1,5,0.914400,1.000000
8223,1,5,0.914400,1.000000
7229,1,5,0.914400,1.000000
7230,1,5,0.914400,1.000000
8234,1,5,0.914400,1.000000
8230,1,5,0.914400,1.000000
8235,1,5,0.914400,1.000000
8049,1,5,0.914400,1.000000
8230,1,5,0.914400,1.000000
7769,1,5,0.914400,1.000000
8237,1,5,0.914400,1.000000
8237,1,5,0.914400,1.000000
8251,1,5,0.914400,1.000000
6823,1,5,0.914400,1.000000
8252,1,5,0.914400,1.000000
8253,1,5,0.914400,1.000000
7319,1,5,0.914400,1.000000
7335,1,5,0.914400,1.000000
1313,1,5,0.914400,1.000000
1312,1,5,0.914400,1.000000
8255,1,5,0.914400,1.000000
990,1,5,0.914400,1.000000
997,1,5,0.914400,1.000000
8256,1,5,0.914400,1.000000
8257,1,5,0.914400,1.000000
1081,1,5,0.914400,1.000000
8258,1,5,0.914400,1.000000
1093,1,5,0.914400,1.000000
1083,1,5,0.914400,1.000000
1085,1,5,0.914400,1.000000
1087,1,5,0.914400,1.000000
1090,1,5,0.914400,1.000000
1095,1,5,0.914400,1.000000
8259,1,5,0.914400,1.000000
8260,1,5,0.914400,1.000000
8259,1,5,0.914400,1.000000
8261,1,5,0.914400,1.000000
8261,1,5,0.914400,1.000000
8263,1,5,0.914400,1.000000
7465,1,5,0.914400,1.000000
8264,1,5,0.914400,1.000000
8265,1,5,0.914400,1.000000
8266,1,5,0.914400,1.000000
8267,1,5,0.914400,1.000000
8268,1,5,0.914400,1.000000
7578,1,5,0.914400,1.000000
921,1,5,0.914400,1.000000
922,1,5,0.914400,1.000000
8175,1,5,0.914400,1.000000
8176,1,5,0.914400,1.000000
8177,1,5,0.914400,1.000000
8178,1,5,0.914400,1.000000
8178,1,5,0.914400,1.000000
8179,1,5,0.914400,1.000000
8180,1,5,0.914400,1.000000
8181,1,5,0.914400,1.000000
8182,1,5,0.914400,1.000000
931,1,5,0.914400,1.000000
8183,1,5,0.914400,1.000000
933,1,5,0.914400,1.000000
8184,1,5,0.914400,1.000000
8185,1,5,0.914400,1.000000
954,1,5,0.914400,1.000000
955,1,5,0.914400,1.000000
8186,1,5,0.914400,1.000000
8187,1,5,0.914400,1.000000
986,1,5,0.914400,1.000000
987,1,5,0.914400,1.000000
8188,1,5,0.914400,1.000000
8177,1,5,0.914400,1.000000
8189,1,5,0.914400,1.000000
8256,1,5,0.914400,1.000000
8190,1,5,0.914400,1.000000
8257,1,5,0.914400,1.000000
8191,1,5,0.914400,1.000000
999,1,5,0.914400,1.000000
8192,1,5,0.914400,1.000000
8193,1,5,0.914400,1.000000
8194,1,5,0.914400,1.000000
1005,1,5,0.914400,1.000000
8195,1,5,0.914400,1.000000
8196,1,5,0.914400,1.000000
8197,1,5,0.914400,1.000000
8198,1,5,0.914400,1.000000
1014,1,5,0.914400,1.000000
8199,1,5,0.914400,1.000000
8200,1,5,0.914400,1.000000
1017,1,5,0.914400,1.000000
8201,1,5,0.914400,1.000000
1023,1,5,0.914400,1.000000
8202,1,5,0.914400,1.000000
8203,1,5,0.914400,1.000000
8204,1,5,0.914400,1.000000
8205,1,5,0.914400,1.000000
8206,1,5,0.914400,1.000000
1038,1,5,0.914400,1.000000
8207,1,5,0.914400,1.000000
8208,1,5,0.914400,1.000000
1046,1,5,0.914400,1.000000
8209,1,5,0.914400,1.000000
8210,1,5,0.914400,1.000000
1068,1,5,0.914400,1.000000
1069,1,5,0.914400,1.000000
8211,1,5,0.914400,1.000000
8212,1,5,0.914400,1.000000
8213,1,5,0.914400,1.000000
8214,1,5,0.914400,1.000000
8215,1,5,0.914400,1.000000
8216,1,5,0.914400,1.000000
8217,1,5,0.914400,1.000000
8218,1,5,0.914400,1.000000
8219,1,5,0.914400,1.000000
8220,1,5,0.914400,1.000000
8221,1,5,0.914400,1.000000
6998,1,5,0.914400,1.000000
6999,1,5,0.914400,1.000000
7117,1,5,0.914400,1.000000
6999,1,5,0.914400,1.000000
6998,1,5,0.914400,1.000000
8223,1,5,0.914400,1.000000
7117,1,5,0.914400,1.000000
7229,1,5,0.914400,1.000000
7230,1,5,0.914400,1.000000
8269,1,5,0.914400,1.000000
7281,1,5,0.914400,1.000000
7282,1,5,0.914400,1.000000
1061,1,5,0.914400,1.000000
1062,1,5,0.914400,1.000000
1063,1,5,0.914400,1.000000
1064,1,5,0.914400,1.000000
1065,1,5,0.914400,1.000000
1066,1,5,0.914400,1.000000
1065,1,5,0.914400,1.000000
1064,1,5,0.914400,1.000000
8258,1,5,0.914400,1.000000
8222,1,5,0.914400,1.000000
1083,1,5,0.914400,1.000000
1084,1,5,0.914400,1.000000
1085,1,5,0.914400,1.000000
1085,1,5,0.914400,1.000000
1083,1,5,0.914400,1.000000
7282,1,5,0.914400,1.000000
7281,1,5,0.914400,1.000000
7229,1,5,0.914400,1.000000
8269,1,5,0.914400,1.000000
7229,1,5,0.914400,1.000000
7117,1,5,0.914400,1.000000
6998,1,5,0.914400,1.000000
1086,1,5,0.914400,1.000000
1087,1,5,0.914400,1.000000
1088,1,5,0.914400,1.000000
1089,1,5,0.914400,1.000000
1090,1,5,0.914400,1.000000
1091,1,5,0.914400,1.000000
1092,1,5,0.914400,1.000000
1093,1,5,0.914400,1.000000
1094,1,5,0.914400,1.000000
1095,1,5,0.914400,1.000000
1218,1,5,0.914400,1.000000
1219,1,5,0.914400,1.000000
1220,1,5,0.914400,1.000000
1476,1,5,0.914400,1.000000
1502,1,5,0.914400,1.000000
1505,1,5,0.914400,1.000000
1659,1,5,0.914400,1.000000
2212,1,5,0.914400,1.000000
2334,1,5,0.914400,1.000000
2335,1,5,0.914400,1.000000
2336,1,5,0.914400,1.000000
2337,1,5,0.914400,1.000000
2338,1,5,0.914400,1.000000
2340,1,5,0.914400,1.000000
6680,1,5,0.914400,1.000000
6691,1,5,0.914400,1.000000
7283,1,5,0.914400,1.000000
7283,1,5,0.914400,1.000000
7512,1,5,0.914400,1.000000
7513,1,5,0.914400,1.000000
7514,1,5,0.914400,1.000000
7515,1,5,0.914400,1.000000
7509,1,5,0.914400,1.000000
7509,1,5,0.914400,1.000000
7516,1,5,0.914400,1.000000
7517,1,5,0.914400,1.000000
7509,1,5,0.914400,1.000000
3,1,5,0.914400,1.000000
8276,1,5,0.914400,1.000000
8049,1,5,0.914400,1.000000
7495,1,5,0.914400,1.000000
8278,1,5,0.914400,1.000000
6627,1,5,0.914400,1.000000
6621,1,5,0.914400,1.000000
6623,1,5,0.914400,1.000000
6622,1,5,0.914400,1.000000
6620,1,5,0.914400,1.000000
6619,1,5,0.914400,1.000000
8279,1,5,0.914400,1.000000
8280,1,5,0.914400,1.000000
6626,1,5,0.914400,1.000000
8281,1,5,0.914400,1.000000
8282,1,5,0.914400,1.000000
8283,1,5,0.914400,1.000000
8284,1,5,0.914400,1.000000
1953,1,5,0.914400,1.000000
1953,1,5,0.914400,1.000000
8287,1,5,0.914400,1.000000
8294,1,5,0.914400,1.000000
8302,1,5,0.914400,1.000000
8303,1,5,0.914400,1.000000
127,1,5,0.914400,1.000000
130,1,5,0.914400,1.000000
131,1,5,0.914400,1.000000
122,1,5,0.914400,1.000000
2167,1,5,0.914400,1.000000
1950,1,5,0.914400,1.000000
82,1,5,0.914400,1.000000
71,1,5,0.914400,1.000000
1933,1,5,0.914400,1.000000
1926,1,5,0.914400,1.000000
1943,1,5,0.914400,1.000000
2349,1,5,0.914400,1.000000
2346,1,5,0.914400,1.000000
2120,1,5,0.914400,1.000000
5,1,5,0.914400,1.000000
807,1,5,0.914400,1.000000
4,1,5,0.914400,1.000000
8310,1,5,0.914400,1.000000
9,1,5,0.914400,1.000000
10,1,5,0.914400,1.000000
11,1,5,0.914400,1.000000
12,1,5,0.914400,1.000000
13,1,5,0.914400,1.000000
14,1,5,0.914400,1.000000
15,1,5,0.914400,1.000000
16,1,5,0.914400,1.000000
20,1,5,0.914400,1.000000
17,1,5,0.914400,1.000000
18,1,5,0.914400,1.000000
19,1,5,0.914400,1.000000
8311,1,5,0.914400,1.000000
8311,1,5,0.914400,1.000000
8312,1,5,0.914400,1.000000
8313,1,5,0.914400,1.000000
8312,1,5,0.914400,1.000000
8314,1,5,0.914400,1.000000
8312,1,5,0.914400,1.000000
8312,1,5,0.914400,1.000000
282,1,5,0.914400,1.000000
2213,1,5,0.914400,1.000000
249,1,5,0.914400,1.000000
231,1,5,0.914400,1.000000
187,1,5,0.914400,1.000000
8310,1,5,0.914400,1.000000
317,1,5,0.914400,1.000000
1059,1,5,0.914400,1.000000
91,1,5,0.914400,1.000000
77,1,5,0.914400,1.000000
1220,1,5,0.914400,1.000000
83,1,5,0.914400,1.000000
92,1,5,0.914400,1.000000
8315,1,5,0.914400,1.000000
8316,1,5,0.914400,1.000000
8317,1,5,0.914400,1.000000
8318,1,5,0.914400,1.000000
858,1,5,0.914400,1.000000
912,1,5,0.914400,1.000000
913,1,5,0.914400,1.000000
916,1,5,0.914400,1.000000
917,1,5,0.914400,1.000000
920,1,5,0.914400,1.000000
938,1,5,0.914400,1.000000
939,1,5,0.914400,1.000000
941,1,5,0.914400,1.000000
942,1,5,0.914400,1.000000
943,1,5,0.914400,1.000000
948,1,5,0.914400,1.000000
949,1,5,0.914400,1.000000
952,1,5,0.914400,1.000000
953,1,5,0.914400,1.000000
959,1,5,0.914400,1.000000
960,1,5,0.914400,1.000000
962,1,5,0.914400,1.000000
971,1,5,0.914400,1.000000
972,1,5,0.914400,1.000000
973,1,5,0.914400,1.000000
975,1,5,0.914400,1.000000
978,1,5,0.914400,1.000000
979,1,5,0.914400,1.000000
983,1,5,0.914400,1.000000
984,1,5,0.914400,1.000000
993,1,5,0.914400,1.000000
995,1,5,0.914400,1.000000
1010,1,5,0.914400,1.000000
1011,1,5,0.914400,1.000000
1021,1,5,0.914400,1.000000
1022,1,5,0.914400,1.000000
1033,1,5,0.914400,1.000000
1034,1,5,0.914400,1.000000
1035,1,5,0.914400,1.000000
1043,1,5,0.914400,1.000000
1044,1,5,0.914400,1.000000
1045,1,5,0.914400,1.000000
1055,1,5,0.914400,1.000000
1056,1,5,0.914400,1.000000
1057,1,5,0.914400,1.000000
1058,1,5,0.914400,1.000000
1059,1,5,0.914400,1.000000
1087,1,5,0.914400,1.000000
1097,1,5,0.914400,1.000000
1100,1,5,0.914400,1.000000
1102,1,5,0.914400,1.000000
1104,1,5,0.914400,1.000000
1106,1,5,0.914400,1.000000
1108,1,5,0.914400,1.000000
1110,1,5,0.914400,1.000000
1112,1,5,0.914400,1.000000
1114,1,5,0.914400,1.000000
1116,1,5,0.914400,1.000000
1118,1,5,0.914400,1.000000
1120,1,5,0.914400,1.000000
1122,1,5,0.914400,1.000000
1124,1,5,0.914400,1.000000
1128,1,5,0.914400,1.000000
1132,1,5,0.914400,1.000000
1133,1,5,0.914400,1.000000
1135,1,5,0.914400,1.000000
1138,1,5,0.914400,1.000000
1140,1,5,0.914400,1.000000
1141,1,5,0.914400,1.000000
1144,1,5,0.914400,1.000000
1147,1,5,0.914400,1.000000
1148,1,5,0.914400,1.000000
1152,1,5,0.914400,1.000000
1155,1,5,0.914400,1.000000
1159,1,5,0.914400,1.000000
1161,1,5,0.914400,1.000000
1163,1,5,0.914400,1.000000
1169,1,5,0.914400,1.000000
1172,1,5,0.914400,1.000000
1174,1,5,0.914400,1.000000
1179,1,5,0.914400,1.000000
1181,1,5,0.914400,1.000000
1187,1,5,0.914400,1.000000
1190,1,5,0.914400,1.000000
1192,1,5,0.914400,1.000000
1195,1,5,0.914400,1.000000
1197,1,5,0.914400,1.000000
1199,1,5,0.914400,1.000000
1202,1,5,0.914400,1.000000
1204,1,5,0.914400,1.000000
1206,1,5,0.914400,1.000000
1213,1,5,0.914400,1.000000
1215,1,5,0.914400,1.000000
1217,1,5,0.914400,1.000000
1220,1,5,0.914400,1.000000
1222,1,5,0.914400,1.000000
1228,1,5,0.914400,1.000000
1229,1,5,0.914400,1.000000
1230,1,5,0.914400,1.000000
1231,1,5,0.914400,1.000000
1233,1,5,0.914400,1.000000
1238,1,5,0.914400,1.000000
1239,1,5,0.914400,1.000000
1241,1,5,0.914400,1.000000
1243,1,5,0.914400,1.000000
1246,1,5,0.914400,1.000000
1252,1,5,0.914400,1.000000
1253,1,5,0.914400,1.000000
1255,1,5,0.914400,1.000000
1258,1,5,0.914400,1.000000
1262,1,5,0.914400,1.000000
1263,1,5,0.914400,1.000000
1264,1,5,0.914400,1.000000
1265,1,5,0.914400,1.000000
1267,1,5,0.914400,1.000000
1268,1,5,0.914400,1.000000
1271,1,5,0.914400,1.000000
1273,1,5,0.914400,1.000000
1276,1,5,0.914400,1.000000
1278,1,5,0.914400,1.000000
1281,1,5,0.914400,1.000000
1284,1,5,0.914400,1.000000
1287,1,5,0.914400,1.000000
1290,1,5,0.914400,1.000000
1293,1,5,0.914400,1.000000
1295,1,5,0.914400,1.000000
1298,1,5,0.914400,1.000000
1301,1,5,0.914400,1.000000
1303,1,5,0.914400,1.000000
1305,1,5,0.914400,1.000000
1309,1,5,0.914400,1.000000
1310,1,5,0.914400,1.000000
1311,1,5,0.914400,1.000000
1313,1,5,0.914400,1.000000
1315,1,5,0.914400,1.000000
1319,1,5,0.914400,1.000000
1321,1,5,0.914400,1.000000
1322,1,5,0.914400,1.000000
1325,1,5,0.914400,1.000000
749,1,5,0.914400,1.000000
8321,1,5,0.914400,1.000000
8322,1,5,0.914400,1.000000
2112,1,5,0.914400,1.000000
2513,1,5,0.914400,1.000000
8326,1,5,0.914400,1.000000
8327,1,5,0.914400,1.000000
8328,1,5,0.914400,1.000000
8329,1,5,0.914400,1.000000
8330,1,5,0.914400,1.000000
8331,1,5,0.914400,1.000000
6731,1,5,0.914400,1.000000
8332,1,5,0.914400,1.000000
8333,1,5,0.914400,1.000000
8333,1,5,0.914400,1.000000
8334,1,5,0.914400,1.000000
8335,1,5,0.914400,1.000000
8336,1,5,0.914400,1.000000
8337,1,5,0.914400,1.000000
8338,1,5,0.914400,1.000000
8339,1,5,0.914400,1.000000
8340,1,5,0.914400,1.000000
8341,1,5,0.914400,1.000000
8342,1,5,0.914400,1.000000
8343,1,5,0.914400,1.000000
8344,1,5,0.914400,1.000000
8345,1,5,0.914400,1.000000
8346,1,5,0.914400,1.000000
8263,1,5,0.914400,1.000000
8347,1,5,0.914400,1.000000
8348,1,5,0.914400,1.000000
8349,1,5,0.914400,1.000000
8350,1,5,0.914400,1.000000
8351,1,5,0.914400,1.000000
8352,1,5,0.914400,1.000000
8353,1,5,0.914400,1.000000
8354,1,5,0.914400,1.000000
8355,1,5,0.914400,1.000000
8356,1,5,0.914400,1.000000
8357,1,5,0.914400,1.000000
8358,1,5,0.914400,1.000000
8359,1,5,0.914400,1.000000
8360,1,5,0.914400,1.000000
8361,1,5,0.914400,1.000000
8362,1,5,0.914400,1.000000
8363,1,5,0.914400,1.000000
8364,1,5,0.914400,1.000000
8365,1,5,0.914400,1.000000
8366,1,5,0.914400,1.000000
8367,1,5,0.914400,1.000000
7323,1,5,0.914400,1.000000
7322,1,5,0.914400,1.000000
7324,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
8356,1,5,0.914400,1.000000
8357,1,5,0.914400,1.000000
6861,1,5,0.914400,1.000000
6691,1,5,0.914400,1.000000
8370,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
7324,1,5,0.914400,1.000000
6860,1,5,0.914400,1.000000
6860,1,5,0.914400,1.000000
6861,1,5,0.914400,1.000000
6861,1,5,0.914400,1.000000
7324,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
7322,1,5,0.914400,1.000000
8346,1,5,0.914400,1.000000
6862,1,5,0.914400,1.000000
8346,1,5,0.914400,1.000000
6861,1,5,0.914400,1.000000
6860,1,5,0.914400,1.000000
6862,1,5,0.914400,1.000000
6862,1,5,0.914400,1.000000
747,1,5,0.914400,1.000000
748,1,5,0.914400,1.000000
1499,1,5,0.914400,1.000000
1529,1,5,0.914400,1.000000
8372,1,5,0.914400,1.000000
8372,1,5,0.914400,1.000000
7410,1,5,0.914400,1.000000
7410,1,5,0.914400,1.000000
7324,1,5,0.914400,1.000000
8355,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
8372,1,5,0.914400,1.000000
8372,1,5,0.914400,1.000000
8346,1,5,0.914400,1.000000
7410,1,5,0.914400,1.000000
7410,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
8373,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
7324,1,5,0.914400,1.000000
7324,1,5,0.914400,1.000000
7325,1,5,0.914400,1.000000
8373,1,5,0.914400,1.000000
7322,1,5,0.914400,1.000000
7323,1,5,0.914400,1.000000
7322,1,5,0.914400,1.000000
7323,1,5,0.914400,1.000000
7311,1,5,0.914400,1.000000
7215,1,5,0.914400,1.000000
6871,1,5,0.914400,1.000000
3983,1,5,0.914400,1.000000
3983,1,5,0.914400,1.000000
1324,1,5,0.914400,1.000000
7823,1,5,0.914400,1.000000
6195,1,5,0.914400,1.000000
3958,1,5,0.914400,1.000000
6586,1,5,0.914400,1.000000
4006,1,5,0.914400,1.000000
3999,1,5,0.914400,1.000000
3992,1,5,0.914400,1.000000
3986,1,5,0.914400,1.000000
4001,1,5,0.914400,1.000000
4025,1,5,0.914400,1.000000
3989,1,5,0.914400,1.000000
4024,1,5,0.914400,1.000000
4018,1,5,0.914400,1.000000
4021,1,5,0.914400,1.000000
4014,1,5,0.914400,1.000000
4017,1,5,0.914400,1.000000
1856,1,5,0.914400,1.000000
