product_id,quantity_in_stock
6760,2000.0000000000
6764,1400.0000000000
6773,5000.0000000000
6775,8901.0000000000
6776,945.0000000000
6778,645.0000000000
6783,625.0000000000
6786,45.0000000000
6786,7.0000000000
6787,1200.0000000000
6787,1200.0000000000
6787,1200.0000000000
6787,1200.0000000000
6788,260.0000000000
6788,200.0000000000
6788,300.0000000000
6789,200.0000000000
6790,200.0000000000
6790,200.0000000000
6790,200.0000000000
6790,200.0000000000
6792,36.0000000000
6793,147.0000000000
6794,140.0000000000
6796,65.0000000000
6796,295.0000000000
6796,1.0000000000
6796,12.0000000000
6796,9.0000000000
6799,90.0000000000
6799,42.0000000000
6799,90.0000000000
6799,625.0000000000
6799,5.0000000000
6799,105.0000000000
6800,34.0000000000
6800,10.0000000000
6801,17.0000000000
6801,122.0000000000
6801,28.0000000000
6802,80.0000000000
6802,20.0000000000
6806,1200.0000000000
6806,1200.0000000000
6806,1350.0000000000
6807,50.0000000000
6807,200.0000000000
6807,225.0000000000
6807,200.0000000000
6814,73.0000000000
6815,126.0000000000
6815,160.0000000000
6819,26.0000000000
6821,28.0000000000
6823,300.0000000000
6823,200.0000000000
6823,300.0000000000
6823,300.0000000000
6824,100.0000000000
6824,200.0000000000
6828,202.0000000000
6828,24.0000000000
6828,132.0000000000
6828,1776.0000000000
6828,74.0000000000
6833,45.0000000000
6833,55.0000000000
6833,26.0000000000
6833,1.0000000000
6834,155.0000000000
6834,253.0000000000
6834,320.0000000000
6835,28.0000000000
6835,83.0000000000
6835,16.0000000000
6835,48.0000000000
6837,170.0000000000
6837,444.0000000000
6837,245.0000000000
6837,280.0000000000
6838,100.0000000000
6840,260.0000000000
6840,100.0000000000
6841,600.0000000000
6841,1560.0000000000
6845,147.0000000000
6845,4.0000000000
6845,60.0000000000
6849,34.0000000000
6849,42.0000000000
6850,104.0000000000
6850,40.0000000000
6858,5412.0000000000
6860,3696.0000000000
6860,2314.0000000000
6860,4758.0000000000
6860,912.0000000000
6860,2088.0000000000
6860,10000.0000000000
6860,3700.0000000000
6860,3000.0000000000
6860,2000.0000000000
6860,2592.0000000000
6861,1316.0000000000
6861,2600.0000000000
6861,600.0000000000
6861,400.0000000000
6861,1100.0000000000
6861,1500.0000000000
6861,3500.0000000000
6861,420.0000000000
6861,1700.0000000000
6861,80.0000000000
6861,850.0000000000
6861,2700.0000000000
6861,400.0000000000
6861,2640.0000000000
6861,1304.0000000000
6861,3123.0000000000
6861,19276.0000000000
6861,5000.0000000000
6861,5000.0000000000
6861,2200.0000000000
6861,13700.0000000000
6861,798.0000000000
6861,600.0000000000
6861,4500.0000000000
6863,400.0000000000
6863,1700.0000000000
6863,100.0000000000
6863,800.0000000000
6867,2000.0000000000
6867,360.0000000000
6871,1039.0000000000
6871,4836.0000000000
6871,3800.0000000000
6871,980.0000000000
6871,3462.0000000000
6871,1178.0000000000
6872,1100.0000000000
6872,450.0000000000
6875,2000.0000000000
6875,2200.0000000000
6876,2100.0000000000
6876,450.0000000000
6877,400.0000000000
6877,1200.0000000000
6879,1050.0000000000
6879,3040.0000000000
6879,260.0000000000
6879,760.0000000000
6879,332.0000000000
6880,406.0000000000
6880,34.0000000000
6880,398.0000000000
6882,986.0000000000
6882,14.0000000000
6882,3538.0000000000
6882,100.0000000000
6882,5462.0000000000
6883,1000.0000000000
6883,6700.0000000000
6883,600.0000000000
6883,1000.0000000000
6885,26815.0000000000
6885,30570.0000000000
6885,13816.0000000000
6885,4756.0000000000
6885,1000.0000000000
6885,1940.0000000000
6885,4920.0000000000
6885,10000.0000000000
6885,5000.0000000000
6885,8320.0000000000
6885,4182.0000000000
6885,4180.0000000000
6885,5002.0000000000
6885,5120.0000000000
6885,8270.0000000000
6885,17000.0000000000
6893,1398.0000000000
6893,588.0000000000
6893,650.0000000000
6893,335.0000000000
6893,275.0000000000
6894,6524.0000000000
6894,784.0000000000
6897,6500.0000000000
6900,1600.0000000000
6901,6150.0000000000
6902,142.0000000000
6902,144.0000000000
6908,3348.0000000000
6908,1860.0000000000
6908,4410.0000000000
6908,4082.0000000000
6911,33716.0000000000
6914,920.0000000000
6918,7500.0000000000
6918,3150.0000000000
6921,1300.0000000000
6921,2304.0000000000
6921,7472.0000000000
6921,330.0000000000
6927,1200.0000000000
6928,900.0000000000
6934,360.0000000000
6934,45.0000000000
6934,115.0000000000
6934,800.0000000000
6935,2960.0000000000
6936,2294.0000000000
6940,1026.0000000000
6940,550.0000000000
6940,182.0000000000
6940,168.0000000000
6940,160.0000000000
6946,810.0000000000
6946,160.0000000000
6952,1900.0000000000
6957,195.0000000000
6958,252.0000000000
6959,5168.0000000000
6959,414.0000000000
6961,6759.0000000000
6962,112.0000000000
6962,660.0000000000
6962,140.0000000000
6962,304.0000000000
6962,160.0000000000
6962,960.0000000000
6963,270.0000000000
6963,2000.0000000000
6963,1394.0000000000
6964,210.0000000000
6964,500.0000000000
6966,360.0000000000
6968,252.0000000000
6968,52.0000000000
6968,304.0000000000
6969,200.0000000000
6969,750.0000000000
6972,330.0000000000
6976,380.0000000000
6976,364.0000000000
6976,96.0000000000
6979,2800.0000000000
6979,1890.0000000000
6986,2234.0000000000
6987,2920.0000000000
6991,2500.0000000000
6991,3738.0000000000
6993,7942.0000000000
6993,4300.0000000000
6993,910.0000000000
6993,756.0000000000
6993,2926.0000000000
6993,2200.0000000000
6993,1622.0000000000
6993,78.0000000000
6993,750.0000000000
6993,305.0000000000
6993,605.0000000000
6995,160.0000000000
6996,1092.0000000000
6996,335.0000000000
6996,3050.0000000000
6997,385.0000000000
6997,1000.0000000000
6997,560.0000000000
6997,160.0000000000
6998,140.0000000000
6998,1080.0000000000
6998,1120.0000000000
6998,84.0000000000
6998,492.0000000000
6999,1000.0000000000
7001,130.0000000000
7004,150.0000000000
7006,1224.0000000000
7007,1216.0000000000
7011,5900.0000000000
7013,884.0000000000
7014,408.0000000000
7015,192.0000000000
7015,216.0000000000
7016,918.0000000000
7017,450.0000000000
7018,1190.0000000000
7019,920.0000000000
7029,1770.0000000000
7041,1600.0000000000
7047,143.0000000000
7054,432.0000000000
7065,1224.0000000000
7075,920.0000000000
7081,920.0000000000
7093,620.0000000000
7095,494.0000000000
7097,330.0000000000
7097,416.0000000000
7117,142.0000000000
7117,148.5000000000
7117,830.0000000000
7118,810.0000000000
7120,3260.0000000000
7139,250.0000000000
7148,3240.0000000000
7150,4000.0000000000
7151,1720.0000000000
7151,980.0000000000
7153,1720.0000000000
7157,765.0000000000
7158,450.0000000000
7159,920.0000000000
7160,1280.0000000000
7165,1080.0000000000
7166,920.0000000000
7168,1100.0000000000
7169,800.0000000000
7172,432.0000000000
7173,1296.0000000000
7174,920.0000000000
7182,360.0000000000
7189,580.0000000000
7191,504.0000000000
7194,720.0000000000
7195,702.0000000000
7200,170.0000000000
7200,84.0000000000
7205,980.0000000000
7210,228.0000000000
7210,22.0000000000
7210,3500.0000000000
7211,91.0000000000
7213,410.0000000000
7215,1352.0000000000
7215,3323.0000000000
7218,1200.0000000000
7219,920.0000000000
7225,714.0000000000
7227,123.0000000000
7228,91.0000000000
7232,640.0000000000
7234,80.0000000000
7239,98.0000000000
7240,340.0000000000
7242,30.0000000000
7242,240.0000000000
7242,80.0000000000
7244,350.0000000000
7244,290.0000000000
7244,420.0000000000
7244,117.0000000000
7244,650.0000000000
7244,410.0000000000
7244,45.0000000000
7244,463.0000000000
7244,1700.0000000000
7244,1500.0000000000
7244,728.0000000000
7247,154.0000000000
7247,476.0000000000
7247,140.0000000000
7247,850.0000000000
7247,165.0000000000
7247,250.0000000000
7247,20.0000000000
7247,144.0000000000
7247,374.0000000000
7247,360.0000000000
7247,380.0000000000
7247,590.0000000000
7247,36.0000000000
7247,570.0000000000
7247,56.0000000000
7247,520.0000000000
7247,320.0000000000
7247,350.0000000000
7247,155.0000000000
7248,165.0000000000
7248,112.0000000000
7251,612.0000000000
7256,1170.0000000000
7259,290.0000000000
7260,170.0000000000
7266,924.0000000000
7266,442.0000000000
7267,468.0000000000
7267,960.0000000000
7268,5070.0000000000
7268,3430.0000000000
7268,19070.0000000000
7268,11540.0000000000
7268,4460.0000000000
7268,10500.0000000000
7268,4250.0000000000
7268,1800.0000000000
7268,3340.0000000000
7268,25100.0000000000
7269,10436.0000000000
7269,1078.0000000000
7269,3550.0000000000
7269,2000.0000000000
7269,1600.0000000000
7275,57.0000000000
7278,196.0000000000
7278,4.0000000000
7278,204.0000000000
7278,32.0000000000
7281,310.0000000000
7281,252.0000000000
7282,140.0000000000
7282,48.0000000000
7282,154.0000000000
7285,6750.0000000000
7286,265.0000000000
7286,525.0000000000
7288,3250.0000000000
7289,4050.0000000000
7290,2850.0000000000
7291,2300.0000000000
7296,206.0000000000
7296,77.0000000000
7296,416.0000000000
7296,240.0000000000
7300,237.0000000000
7300,800.0000000000
7300,23.0000000000
7300,350.0000000000
7303,714.0000000000
7311,3136.0000000000
7312,205.0000000000
7312,224.0000000000
7312,384.0000000000
7318,3334.0000000000
7319,168.0000000000
7319,126.0000000000
7322,1680.0000000000
7322,3569.0000000000
7323,6480.0000000000
7324,2825.0000000000
7325,5130.0000000000
7326,152.0000000000
7326,180.0000000000
7326,170.0000000000
7326,144.0000000000
7327,450.0000000000
7327,2000.0000000000
7327,17775.0000000000
7328,2100.0000000000
7329,170.0000000000
7329,252.0000000000
7330,874.0000000000
7330,160.0000000000
7330,200.0000000000
7330,160.0000000000
7330,142.0000000000
7335,1150.0000000000
7335,1000.0000000000
7335,1450.0000000000
7335,1420.0000000000
7336,1420.0000000000
7336,550.0000000000
7336,900.0000000000
7336,1420.0000000000
7339,360.0000000000
7341,9950.0000000000
7345,280.0000000000
7345,300.0000000000
7360,9.1400000000
7410,0E-10
7410,5822.0000000000
7410,3034.0000000000
7410,1700.0000000000
7410,3300.0000000000
7416,190.0000000000
7450,70.0000000000
7483,75.0000000000
7488,64.0000000000
7488,200.0000000000
7499,2.0000000000
7508,14.0000000000
7509,6.5000000000
7509,8.5000000000
7509,12.0000000000
7509,8.5000000000
7511,18.0000000000
7512,0.5000000000
7512,10.0000000000
7517,24.5000000000
7517,46.0000000000
7517,10.0000000000
7518,16000.0000000000
7539,260.0000000000
7540,120000.0000000000
7541,10000.0000000000
7541,6000.0000000000
7541,11000.0000000000
7543,2000.0000000000
7543,8000.0000000000
7543,11400.0000000000
7543,13000.0000000000
7544,11200.0000000000
7548,2100.0000000000
7550,2100.0000000000
7552,700.0000000000
7554,10000.0000000000
7554,10000.0000000000
7554,20000.0000000000
7554,2000.0000000000
7554,2000.0000000000
7554,15000.0000000000
7555,2000.0000000000
7555,2800.0000000000
7562,776.0000000000
7564,75400.0000000000
7564,303.0000000000
7564,570.0000000000
7564,506.0000000000
7565,2000.0000000000
7565,2800.0000000000
7566,3000.0000000000
7566,5000.0000000000
7566,20000.0000000000
7566,5000.0000000000
7566,76.0000000000
7566,5000.0000000000
7567,1400.0000000000
7569,28.0000000000
7578,80000.0000000000
7578,100.0000000000
7578,5000.0000000000
7578,102.0000000000
7578,2000.0000000000
7578,5000.0000000000
7578,5000.0000000000
7578,5000.0000000000
7579,112.0000000000
7580,50000.0000000000
7580,199.0000000000
7580,347.0000000000
7581,909.0000000000
7581,10000.0000000000
7581,5000.0000000000
7581,10000.0000000000
7582,1000.0000000000
7582,5000.0000000000
7582,2000.0000000000
7582,5000.0000000000
7583,5000.0000000000
7584,700.0000000000
7585,5000.0000000000
7585,3000.0000000000
7585,2100.0000000000
7585,350.0000000000
7587,3000.0000000000
7590,1400.0000000000
7592,5000.0000000000
7592,2148.0000000000
7592,4900.0000000000
7592,2000.0000000000
7592,100.0000000000
7592,2000.0000000000
7592,5000.0000000000
7593,1400.0000000000
7593,3000.0000000000
7593,208.0000000000
7593,5000.0000000000
7594,2000.0000000000
7596,3700.0000000000
7596,129.0000000000
7598,4000.0000000000
7600,600.0000000000
7601,8000.0000000000
7601,1200.0000000000
7601,700.0000000000
7601,3.0000000000
7604,1000.0000000000
7607,10000.0000000000
7607,5000.0000000000
7607,2500.0000000000
7607,2500.0000000000
7607,700.0000000000
7608,1400.0000000000
7608,155.0000000000
7609,8000.0000000000
7609,3900.0000000000
7610,650.0000000000
7610,250.0000000000
7610,2500.0000000000
7617,31.0000000000
7618,5400.0000000000
7625,700.0000000000
7626,7000.0000000000
7627,50.0000000000
7628,1400.0000000000
7628,1400.0000000000
7629,5000.0000000000
7629,3000.0000000000
7631,200.0000000000
7631,7000.0000000000
7632,4900.0000000000
7632,455.0000000000
7633,250.0000000000
7641,700.0000000000
7641,700.0000000000
7642,250.0000000000
7643,1400.0000000000
7646,15500.0000000000
7647,12000.0000000000
7647,2100.0000000000
7648,22000.0000000000
7648,120.0000000000
7649,9000.0000000000
7650,16000.0000000000
7651,7000.0000000000
7652,50.0000000000
7658,70.0000000000
7658,70.0000000000
7658,252.0000000000
7659,151.0000000000
7660,105.0000000000
7684,10193.7000000000
7684,81428.2000000000
7685,18298.9000000000
7687,12740.0000000000
7696,4820.0000000000
7697,150.0000000000
7700,300.0000000000
7700,1030.0000000000
7700,2100.0000000000
7704,3304.0000000000
7704,18510.0000000000
7704,894.0000000000
7711,14704.0000000000
7715,70.0000000000
7716,210.0000000000
7716,217.0000000000
7716,128.0000000000
7716,441.0000000000
7724,3200.0000000000
7724,4800.0000000000
7726,82.5000000000
7729,12745.0000000000
7729,2400.0000000000
7733,240.0000000000
7734,650.0000000000
7734,384.0000000000
7734,392.0000000000
7734,125.0000000000
7734,35.0000000000
7734,35.0000000000
7735,28.0000000000
7735,30.0000000000
7737,26.0000000000
7738,225.0000000000
7738,42.0000000000
7738,400.0000000000
7738,26.0000000000
7738,390.0000000000
7738,20.0000000000
7738,460.0000000000
7740,30.0000000000
7740,50.0000000000
7741,190.0000000000
7741,260.0000000000
7742,245.0000000000
7742,252.0000000000
7742,483.0000000000
7742,535.0000000000
7743,350.0000000000
7743,290.0000000000
7743,410.0000000000
7758,130.0000000000
7758,34.0000000000
7758,400.0000000000
7758,16.0000000000
7758,530.0000000000
7758,570.0000000000
7758,530.0000000000
7761,224.0000000000
7762,240.0000000000
7763,196.0000000000
7763,78.0000000000
7763,37.5000000000
7763,400.0000000000
7764,45.0000000000
7764,62.0000000000
7764,19.0000000000
7764,63.0000000000
7764,186.0000000000
7766,72.0000000000
7786,1927.0000000000
7796,4.0000000000
7796,3.0000000000
7796,6.0000000000
7803,20.0000000000
7804,116.1000000000
7804,1881.8000000000
7805,20.0000000000
7805,75.0000000000
7805,72.0000000000
7805,5.0000000000
7805,3.0000000000
7806,35.0000000000
7806,91.4000000000
7806,20.0000000000
7807,41.0000000000
7807,5.0000000000
7807,60.0000000000
7807,5.0000000000
7807,20.0000000000
7807,5.0000000000
7807,3.0000000000
7807,13.0000000000
7807,6.0000000000
7807,10.0000000000
7808,20000.0000000000
7808,13000.0000000000
7808,10000.0000000000
7811,5.0000000000
7811,50.0000000000
7812,1467.6000000000
7812,350.0000000000
7814,6090.0000000000
7814,4020.0000000000
7814,210.0000000000
7814,45530.0000000000
7814,45880.0000000000
7814,146960.0000000000
7814,121290.0000000000
7814,75750.0000000000
7816,22.0000000000
7816,15.0000000000
7816,40.0000000000
7817,20.0000000000
7817,5.0000000000
7817,20.0000000000
7817,20.0000000000
7821,123.0000000000
7822,943.0000000000
7822,700.0000000000
7823,5695.0000000000
7824,457.2000000000
7824,274.3000000000
7824,182.9000000000
7824,274.3000000000
7824,457.2000000000
7824,182.9000000000
7824,274.3000000000
7824,411.5000000000
7824,457.2000000000
7825,2000.0000000000
7825,1000.0000000000
7826,2000.0000000000
7826,4620.0000000000
7826,5000.0000000000
7827,17000.0000000000
7827,5000.0000000000
7827,15000.0000000000
7829,10000.0000000000
7831,158.0000000000
7831,12.0000000000
7831,14.0000000000
7833,4200.0000000000
7833,5000.0000000000
7837,132.0000000000
7840,1000.0000000000
7840,500.0000000000
7840,600.0000000000
7845,4.0000000000
7845,4.0000000000
7845,12.0000000000
7850,4.0000000000
7850,2.0000000000
7850,3.0000000000
7853,3.0000000000
7853,1.0000000000
7853,12.0000000000
7871,600.0000000000
7871,500.0000000000
7872,822.0000000000
7872,678.0000000000
7874,3000.0000000000
7874,3000.0000000000
7874,3000.0000000000
7874,3000.0000000000
7876,10.0000000000
7878,5000.0000000000
7879,20.0000000000
7879,20.0000000000
7879,50.0000000000
7879,20.0000000000
7879,50.0000000000
7879,20.0000000000
7880,15.0000000000
7885,30000.0000000000
7885,15000.0000000000
7886,5000.0000000000
7888,50.0000000000
7902,1000.0000000000
7904,100.0000000000
7910,3000.0000000000
7913,200.0000000000
7914,30.0000000000
7914,20.0000000000
7915,30.0000000000
7915,30.0000000000
7915,30.0000000000
7915,20.0000000000
7915,1.0000000000
7915,25.0000000000
7915,70.0000000000
7915,30.0000000000
7915,20.0000000000
7915,30.0000000000
7915,20.0000000000
7915,30.0000000000
7915,70.0000000000
7917,50.0000000000
7919,5000.0000000000
7920,787.0000000000
7921,602.0000000000
7922,864.0000000000
7923,1400.0000000000
7923,1000.0000000000
7923,914.4000000000
7923,1000.0000000000
7923,600.0000000000
7923,400.0000000000
7923,980.0000000000
7923,20.0000000000
7923,1000.0000000000
7925,200.0000000000
7925,1000.0000000000
7925,3000.0000000000
7925,1000.0000000000
7925,5000.0000000000
7927,20000.0000000000
7927,14000.0000000000
7927,60000.0000000000
7927,2330.0000000000
7939,1200.0000000000
7939,1000.0000000000
7943,15000.0000000000
7943,10000.0000000000
7946,10.0000000000
7948,5000.0000000000
7949,4000.0000000000
7949,2000.0000000000
7949,3000.0000000000
7949,2000.0000000000
7950,76.0000000000
7952,10000.0000000000
7953,103.0000000000
7955,16900.0000000000
7956,1000.0000000000
7957,1000.0000000000
7958,300.0000000000
7958,200.0000000000
7958,300.0000000000
7958,200.0000000000
7958,50.0000000000
7964,62.0000000000
7965,2000.0000000000
7982,120.0000000000
7989,1000.0000000000
7990,2000.0000000000
7991,1000.0000000000
7992,800.0000000000
7993,800.0000000000
7994,4300.0000000000
7995,2200.0000000000
7996,1800.0000000000
7997,1650.0000000000
7998,2000.0000000000
7999,2000.0000000000
8000,35.0000000000
8000,1765.0000000000
8001,740.0000000000
8002,850.0000000000
8003,65.0000000000
8003,1195.0000000000
8004,1110.0000000000
8005,850.0000000000
8006,690.0000000000
8007,740.0000000000
8008,1010.0000000000
8009,4650.0000000000
8010,4650.0000000000
8011,1000.0000000000
8012,1000.0000000000
8012,304.0100000000
8012,1000.0000000000
8013,1050.0000000000
8016,1220.7000000000
8019,672.9000000000
8026,3500.0000000000
8029,60000.0000000000
8029,2330.0000000000
8029,20000.0000000000
8029,0E-10
8041,5000.0000000000
8042,5000.0000000000
8046,20000.0000000000
8046,60000.0000000000
8048,10.0000000000
8048,10.0000000000
8048,22.0000000000
8048,3.0000000000
8050,8626.0000000000
8050,8000.0000000000
8051,74.0000000000
8052,5000.0000000000
8052,101.0000000000
8052,5000.0000000000
8052,5000.0000000000
8052,10000.0000000000
8053,123.4000000000
8053,105.2000000000
8054,58.0000000000
8054,62.0000000000
8054,21.0000000000
8061,59.0000000000
8062,50000.0000000000
8065,5.0000000000
8068,118.0000000000
8068,520.0000000000
8074,5000.0000000000
8075,5000.0000000000
8076,5000.0000000000
8078,5000.0000000000
8079,5000.0000000000
8080,5000.0000000000
8085,100.0000000000
8091,1020.0000000000
8092,100.0000000000
8149,17.0000000000
8149,5.0000000000
8149,2.0000000000
8149,3.5000000000
8149,25.0000000000
8149,5.0000000000
8152,17.0000000000
8161,3310.0000000000
8163,100.0000000000
8164,100.0000000000
8165,100.0000000000
8166,946.4000000000
8167,50.0000000000
8167,100.0000000000
8170,5000.0000000000
8171,2.0000000000
8174,15000.0000000000
8176,27.0000000000
8176,5.0000000000
8176,4.0000000000
8176,4.0000000000
8176,2.0000000000
8176,4.0000000000
8176,4.0000000000
8178,105.0000000000
8178,51.0000000000
8180,25.0000000000
8180,11.0000000000
8180,12.0000000000
8185,10.0000000000
8189,15.0000000000
8190,15.0000000000
8190,6.0000000000
8191,25.0000000000
8191,25.0000000000
8224,3.0000000000
8224,1.0000000000
8224,2.0000000000
8224,4.0000000000
8225,50.0000000000
8225,200.0000000000
8226,2975.0000000000
8231,5100.0000000000
8232,100.0000000000
8232,100.0000000000
8234,10.0000000000
8234,7.0000000000
8234,8.0000000000
8234,3.0000000000
8234,5.0000000000
8234,11.0000000000
8234,7.0000000000
8235,126.0000000000
8236,10.0000000000
8239,200.0000000000
8240,150.0000000000
8241,1000.0000000000
8242,1000.0000000000
8243,1000.0000000000
8244,1000.0000000000
8245,380.0000000000
8245,660.0000000000
8246,1000.0000000000
8247,1000.0000000000
8248,800.0000000000
8248,200.0000000000
8249,1000.0000000000
8250,1000.0000000000
8251,13.0000000000
8251,6.0000000000
8252,47.0000000000
8256,14.0000000000
8256,8.0000000000
8257,4.0000000000
8257,4.0000000000
8264,50.0000000000
8264,145.0000000000
8269,532.0000000000
8271,5000.0000000000
8275,1000.0000000000
8275,5000.0000000000
8277,8100.0000000000
8278,457.2000000000
8278,457.2000000000
8278,365.7000000000
8278,548.6400000000
8278,228.6000000000
8278,182.9000000000
8278,502.9000000000
8278,457.2000000000
8279,45.7200000000
8280,45.7200000000
8281,45.7000000000
8282,137.1600000000
8283,45.7200000000
8283,45.7200000000
8284,137.1600000000
8286,57710.0000000000
8286,21089.0000000000
8287,4.0000000000
8287,2.5000000000
8288,12450.0000000000
8289,1.0000000000
8289,2.0000000000
8290,300.0000000000
8293,5.0000000000
8295,3000.0000000000
8295,5000.0000000000
8296,20.0000000000
8296,10.0000000000
8298,2.0000000000
8299,5.0000000000
8299,1.0000000000
8301,3000.0000000000
8301,3000.0000000000
8301,3000.0000000000
8302,1196.0000000000
8302,2582.0000000000
8303,1199.0000000000
8304,50.0000000000
8304,50.0000000000
8306,2.0000000000
8307,1.3000000000
8307,50.0000000000
8307,50.0000000000
8308,1.3000000000
8309,0.8000000000
8310,15.0000000000
8310,25.0000000000
8310,2.0000000000
8310,2.0000000000
8311,457.2000000000
8311,457.2000000000
8311,1828.8000000000
8311,1828.8000000000
8311,1828.8000000000
8311,914.4000000000
8311,914.4000000000
8315,51.2000000000
8319,650.0000000000
8319,1000.0000000000
8320,1.0000000000
8321,2.0000000000
8322,5.0000000000
8322,40.0000000000
8323,145.0000000000
8324,5.0000000000
8326,12156.0000000000
8347,2250.0000000000
8347,10940.0000000000
8347,63.0000000000
8347,65.0000000000
8347,63.0000000000
8347,310.0000000000
8347,63.0000000000
8347,1550.0000000000
8347,63.0000000000
8347,1080.0000000000
8347,1080.0000000000
8347,1243.0000000000
8347,1107.0000000000
8347,1080.0000000000
8347,972.0000000000
8347,490.0000000000
8347,540.0000000000
8347,1500.0000000000
8347,2370.0000000000
8347,2160.0000000000
8348,65.0000000000
8348,62.0000000000
8348,214.0000000000
8348,60.0000000000
8348,69.0000000000
8349,138.0000000000
8349,63.0000000000
8349,81.0000000000
8349,360.0000000000
8350,63.0000000000
8350,158.0000000000
8350,300.0000000000
8350,433.0000000000
8350,400.0000000000
8350,453.0000000000
8350,80.0000000000
8350,100.0000000000
8350,230.0000000000
8350,90.0000000000
8351,64.0000000000
8352,65.0000000000
8352,65.0000000000
8352,129.0000000000
8352,75.0000000000
8352,5.0000000000
8352,85.0000000000
8352,126.0000000000
8352,75.0000000000
8352,72.0000000000
8352,80.0000000000
8352,65.0000000000
8352,75.0000000000
8352,63.0000000000
8352,435.0000000000
8353,396.0000000000
8353,56.0000000000
8353,70.0000000000
8353,70.0000000000
8353,82.0000000000
8353,79.0000000000
8353,82.0000000000
8354,85.0000000000
8354,200.0000000000
8354,180.0000000000
8354,88.0000000000
8354,75.0000000000
8354,54.0000000000
8354,31.0000000000
8354,396.0000000000
8355,62.0000000000
8355,75.0000000000
8355,650.0000000000
8355,400.0000000000
8355,65.0000000000
8356,113.0000000000
8356,127.0000000000
8356,63.0000000000
8356,7.0000000000
8356,67.0000000000
8356,162.0000000000
8356,90.0000000000
8356,140.0000000000
8357,56.0000000000
8368,1000.0000000000
8369,1000.0000000000
8370,172.0000000000
8371,6.0000000000
8376,63.0000000000
8377,54.0000000000
8377,356.0000000000
8377,87.0000000000
8377,90.0000000000
8377,81.0000000000
8377,63.0000000000
8377,63.0000000000
8377,72.0000000000
8378,20.0000000000
8378,10.0000000000
8378,20.0000000000
8380,835.0000000000
8380,1115.0000000000
8380,2440.0000000000
8380,795.0000000000
8380,1000.0000000000
8380,965.0000000000
8380,1215.0000000000
8380,1590.0000000000
8380,1000.0000000000
8380,250.0000000000
8380,500.0000000000
8382,3794.0000000000
8382,1590.0000000000
8382,2385.0000000000
8382,2100.0000000000
8382,451.0000000000
8382,2220.0000000000
8382,1510.0000000000
8382,1270.0000000000
8382,3000.0000000000
8382,500.0000000000
8382,1392.0000000000
8382,2509.0000000000
8382,500.0000000000
8382,3850.0000000000
8382,3101.0000000000
8383,10.0000000000
8383,88.0000000000
8384,32.0000000000
8384,23.0000000000
8384,12.0000000000
8384,24.0000000000
8384,13.0000000000
8384,23.0000000000
8384,11.0000000000
8384,32.0000000000
8384,40.0000000000
8384,91.0000000000
8384,11.0000000000
8384,12.0000000000
8386,68.0000000000
8386,12.0000000000
8386,12.0000000000
8386,23.0000000000
8386,23.0000000000
8386,33.0000000000
8386,33.0000000000
8386,33.0000000000
8386,11.0000000000
8386,42.0000000000
8386,64.0000000000
8388,12408.0000000000
8388,6360.0000000000
8389,300.0000000000
8390,300.0000000000
8390,300.0000000000
8390,300.0000000000
8390,300.0000000000
8392,3.5000000000
8392,4.0000000000
8393,172.0000000000
8394,350.0000000000
8395,1000.0000000000
8396,700.0000000000
8396,1400.0000000000
8400,50.0000000000
8401,152.0000000000
8402,2.0000000000
8402,2.0000000000
8402,12.0000000000
8403,32.0000000000
8403,112.0000000000
8403,3.0000000000
8403,186.0000000000
8406,307.0000000000
8407,55.0000000000
8407,4.0000000000
8407,89.0000000000
8407,9.0000000000
8407,3.0000000000
8409,16.0000000000
8409,26.0000000000
8410,129.0000000000
8413,23.0000000000
8413,2.0000000000
8414,63.0000000000
8416,56.0000000000
8418,63.0000000000
8418,400.0000000000
8418,1000.0000000000
8418,67.0000000000
8418,65.0000000000
8418,78.0000000000
8418,604.0000000000
8418,63.0000000000
8418,62.0000000000
8420,650.0000000000
8422,63.0000000000
8422,159.0000000000
8422,50.0000000000
8422,162.0000000000
8422,336.0000000000
8422,54.0000000000
8422,63.0000000000
8422,62.0000000000
8422,64.0000000000
8423,129.0000000000
8424,462.0000000000
8424,860.0000000000
8425,2000.0000000000
8425,18921.0000000000
8428,32.0000000000
8428,316.0000000000
8428,70.0000000000
8428,201.0000000000
8428,2839.0000000000
8428,119.0000000000
8431,198.0000000000
8431,102.0000000000
8434,6.0000000000
8434,4.0000000000
8434,3.0000000000
8434,42.0000000000
8434,1.0000000000
8434,1.0000000000
8434,0.5000000000
8434,183.0000000000
8434,132.0000000000
8434,2.0000000000
8434,30.0000000000
8434,30.0000000000
8434,10.0000000000
8434,24.0000000000
8434,1.0000000000
8434,2.0000000000
8434,6.0000000000
8434,6.0000000000
8434,3.0000000000
8434,3.0000000000
8434,4.0000000000
8434,2.5000000000
8434,2.5000000000
8434,3.0000000000
8434,3.0000000000
8434,0.5000000000
8434,4.0000000000
8434,3.0000000000
8434,20.0000000000
8434,3.0000000000
8434,0.5000000000
8434,3.0000000000
8434,0.5000000000
8434,4.0000000000
8434,32.0000000000
8434,14.0000000000
8434,15.0000000000
8434,9.0000000000
8434,9.0000000000
8434,11.0000000000
8434,8.0000000000
8434,32.0000000000
8434,14.0000000000
8434,17.0000000000
8434,17.0000000000
8434,36.0000000000
8434,13.0000000000
8434,9.0000000000
8434,9.0000000000
