name,product_id,outsourcing_order_id,is_complete_order,outsourcing_quantity,is_complete_order_detail,outsourcing_status
TTD-050922-167-Trung Việt,8986,730,1,3.500000,1,completed
TTD-050922-167-Trung Việt,406,730,1,16.000000,1,completed
TTD-050922-167-Trung Việt,1250,730,1,4.000000,1,completed
TTD-050922-167-Trung Việt,1141,730,1,19.000000,1,completed
ĐAI -DỰ TRỮ,8350,729,1,300.000000,1,completed
ĐAI -DỰ TRỮ,8347,729,1,2000.000000,1,completed
ROV-220822-LB-TRUCKER GRADIENT WHITE,9837,728,1,180.000000,1,completed
ROV-220822-LB-TRUCKER GRADIENT WHITE,8703,728,1,180.000000,1,completed
TTD-050922-162-KQ,9005,727,1,234.000000,1,completed
TTD-050922-059-Hằng Phong,1066,726,1,4.000000,1,completed
TTD-050922-059-Hằng Phong,1063,726,1,3.000000,1,completed
TTD-050922-059-Hằng Phong,1061,726,1,18.000000,1,completed
TTD-050922-059-Hằng Phong,9662,726,1,14.000000,1,completed
TTD-050922-059-Hằng Phong,6691,726,1,82.000000,1,completed
TTD-050922-059-Hằng Phong,8434,726,1,27.000000,1,completed
TTD-010922-166-Trung Việt,10169,725,1,14.000000,1,completed
TTD-010922-166-Trung Việt,10170,725,1,82.000000,1,completed
TTD-010922-166-Trung Việt,10595,725,1,758.900000,1,completed
DYC-CH1-220506-Le Rouge-Opt11,8422,724,1,80.000000,1,completed
DYC-CH1-220506-Le Rouge-Opt11,8421,724,1,80.000000,1,completed
ROV-220518-SB-WOMENS SKI TOWN  / ROV-220518-WP-WOMENS ACTIVITY,9609,723,1,350.000000,1,completed
ROV-220518-SB-WOMENS SKI TOWN  / ROV-220518-WP-WOMENS ACTIVITY,8979,723,1,350.000000,1,completed
ROV-220518-WP-WOMENS MOUNTAIN SILHOUTTE,10390,722,1,185.000000,1,completed
ROV-220518-WP-WOMENS MOUNTAIN SILHOUTTE,10389,722,1,185.000000,1,completed
DYC-AU-220822-BAY RD BREWING-Opt06,10466,721,1,82.000000,1,completed
DYC-AU-220822-BAY RD BREWING-Opt06,10465,721,1,82.000000,1,completed
ROV-220518-SB-SKI JUMP / ROV-220518-SB-SNOW COWBOY / ROV-220518-WP-MOUNTAIN SILHOUTTE,9900,720,1,800.000000,1,completed
ROV-220518-SB-SKI JUMP / ROV-220518-SB-SNOW COWBOY / ROV-220518-WP-MOUNTAIN SILHOUTTE,9899,720,1,800.000000,1,completed
ROV-220518-THIÊN ĐỨC,9788,719,1,1400.000000,1,completed
ROV-220518-THIÊN ĐỨC,8699,719,1,1400.000000,1,completed
ROV-220518-SB-CIRCLE MOUNTAIN GRADIENT /ROV-220518-SB-FELT TRUCKER/ROV-220518-SB-FLAG JUMP /ROV-220518-SB-COWBOY JUMP /ROV-220518-WP-LINEART TREE/ ROV-220518-WP-MARY JANE /ROV-220518-WP-NO PAIN FLAG,9618,718,1,1550.000000,1,completed
ROV-220518-SB-CIRCLE MOUNTAIN GRADIENT /ROV-220518-SB-FELT TRUCKER/ROV-220518-SB-FLAG JUMP /ROV-220518-SB-COWBOY JUMP /ROV-220518-WP-LINEART TREE/ ROV-220518-WP-MARY JANE /ROV-220518-WP-NO PAIN FLAG,9617,718,1,1550.000000,1,completed
TTD-010922-165-Trung Việt,9054,717,1,4.000000,1,completed
TTD-010922-165-Trung Việt,317,717,1,11.000000,1,completed
TTD-010922-165-Trung Việt,417,717,1,4.000000,1,completed
TTD-010922-165-Trung Việt,418,717,1,11.000000,1,completed
TTD-010922-165-Trung Việt,1797,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,10501,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,8444,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,1677,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,8653,717,1,4.000000,1,completed
TTD-010922-165-Trung Việt,1684,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,1686,717,1,3.000000,1,completed
TTD-010922-165-Trung Việt,1744,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,1746,717,1,3.000000,1,completed
TTD-010922-165-Trung Việt,10283,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,10433,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,8443,717,1,7.000000,1,completed
TTD-010922-165-Trung Việt,1786,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,1692,717,1,4.000000,1,completed
TTD-010922-165-Trung Việt,1694,717,1,8.000000,1,completed
TTD-010922-165-Trung Việt,10263,717,1,4.000000,1,completed
TTD-010922-165-Trung Việt,1713,717,1,3.000000,1,completed
TTD-010922-165-Trung Việt,1715,717,1,10.000000,1,completed
TTD-010922-165-Trung Việt,1783,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,10036,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,1766,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,372,717,1,2.000000,1,completed
TTD-010922-165-Trung Việt,86,717,1,7.000000,1,completed
ROV-220518,6986,716,1,5000.000000,1,completed
ROV-220518,6867,716,1,2000.000000,1,completed
ROV-220518,6940,716,1,1100.000000,1,completed
SA-38046-Charter HaT,7704,715,0,6715.000000,0,approval
DYC-CH1-220506-Le Rouge-Opt04,8518,714,1,80.000000,1,completed
DYC-CH1-220506-Le Rouge-Opt04,8342,714,1,80.000000,1,completed
DYC-AU-220825-Live Life Get Active,8720,713,1,340.000000,1,completed
DYC-AU-220825-Live Life Get Active,8719,713,1,340.000000,1,completed
TTD-220822-SHONDO NONSH03,8794,712,1,200.000000,1,completed
TTD-220822-SHONDO NONSH03,8793,712,1,200.000000,1,completed
CZ68-220615-Recycle Plastic Visor Warm Grey CO(D2),9809,711,1,7500.000000,1,completed
SA-38045-Charter Escape Hat,6660,710,1,3500.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,6993,709,1,4900.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,7268,709,1,14200.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,7729,708,1,12745.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,9448,708,1,295.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,9770,708,1,295.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,6658,708,1,13700.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,6660,708,1,49100.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,7687,708,1,12740.000000,1,completed
TTD-310822-164-Trung Việt,7831,707,1,26.000000,1,completed
TTD-310822-164-Trung Việt,406,706,1,33.000000,1,completed
TTD-310822-164-Trung Việt,10391,706,1,11.000000,1,completed
TTD-310822-164-Trung Việt,10184,706,1,12.000000,1,completed
TTD-310822-164-Trung Việt,373,706,1,20.000000,1,completed
TTD-310822-161-KQ,9027,705,1,80.000000,1,completed
TTD-300822-048-Quãng Viễn.,2335,704,1,7.500000,1,completed
TTD-300822-048-Quãng Viễn.,2334,704,1,3.500000,1,completed
TTD-300822-048-Quãng Viễn.,2340,704,1,2.500000,1,completed
TTD-300822-048-Quãng Viễn.,6691,704,1,22.500000,1,completed
TTD-300822-058-Hằng Phong,1061,703,1,2.500000,1,completed
TTD-300822-058-Hằng Phong,8434,703,1,7.500000,1,completed
TTD-300822-163-Trung Việt,2333,702,1,6.000000,1,completed
TTD-300822-163-Trung Việt,2275,702,1,15.000000,1,completed
TTD-300822-163-Trung Việt,2277,702,1,4.000000,1,completed
TTD-300822-163-Trung Việt,342,702,1,14.000000,1,completed
TTD-200922-Shondo,10524,701,1,1000.000000,1,completed
TTD-200922-Shondo,10524,700,1,1000.000000,1,completed
TTDKTY-220819-BK585/570 -Perfectly Pale-Blank,10484,699,1,1200.000000,1,completed
TTDKTY-220819-BK585/570 -Perfectly Pale-Blank,10485,699,1,760.000000,1,completed
CIE-220618-CLB P3 Navy,8927,698,1,553.000000,1,completed
CIE-220618-CLB P3 Navy,8926,698,1,553.000000,1,completed
CIE-220818-CLB UTCT,7247,697,1,250.000000,1,completed
CIE-220818-CLB UTCT,8506,697,1,325.000000,1,completed
CIE-220818-CLB UTCT,8505,697,1,325.000000,1,completed
ROV-220518-WP-SUEDE CANVAS,9563,696,1,185.000000,1,completed
ROV-220518-WP-FLAG GOLFER,9837,695,1,250.000000,1,completed
ROV-220518-WP-FLAG GOLFER,8703,695,1,250.000000,1,completed
ROV-220518-SB-MOUNTAIN VIEW GOLFER ORANGE/ROV-220518-SB-SUEDE CANVAS/ROV-220518-WP-SUEDE CANVAS,9596,694,1,850.000000,1,completed
ROV-220518-SB-MOUNTAIN VIEW GOLFER ORANGE/ROV-220518-SB-SUEDE CANVAS/ROV-220518-WP-SUEDE CANVAS,9595,694,1,850.000000,1,completed
JP-220804-OMEGA SNAPBACK,9683,693,1,115.000000,1,completed
JP-220804-OMEGA SNAPBACK,9682,693,1,115.000000,1,completed
JP-220804-OMEGA SNAPBACK,7697,693,1,140.000000,1,completed
TTD-220817-BIS VINCOM HAT,9038,692,1,100.000000,1,completed
DYC-US-220812-Pescaderia-613,8418,691,1,85.000000,1,completed
DYC-US-220812-Pescaderia-613,8417,691,1,85.000000,1,completed
DYC-US-220728-Exotic Frenchie Gang-604-Opt01,10447,690,1,85.000000,1,completed
DYC-US-220728-Exotic Frenchie Gang-604-Opt01,10446,690,1,85.000000,1,completed
DYC-US-220816-Mad Club-615-Opt11,8513,689,1,85.000000,1,completed
DYC-US-220816-Mad Club-615-Opt11,8337,689,1,85.000000,1,completed
DYC-US-220816-Mad Club-615-Opt02/OPT4,8522,688,1,150.000000,1,completed
DYC-US-220816-Mad Club-615-Opt02/OPT4,8376,688,1,150.000000,1,completed
DYC-US-220817-Engineer Sales-617,9110,687,1,100.000000,1,completed
DYC-US-220817-Engineer Sales-617,9109,687,1,100.000000,1,completed
TTD-290822-159-KQ,9017,686,1,469.000000,1,completed
TTD-290822-159-KQ,9008,686,1,469.000000,1,completed
TTD-290822-162-Trung Việt,230,685,1,9.000000,1,completed
TTD-290822-162-Trung Việt,91,685,1,9.000000,1,completed
TTD-290822-162-Trung Việt,77,685,1,15.000000,1,completed
TTD-290822-162-Trung Việt,399,685,1,3.500000,1,completed
TTD-290822-162-Trung Việt,400,685,1,12.000000,1,completed
TTD-290822-162-Trung Việt,10498,685,1,3.500000,1,completed
TTD-290822-162-Trung Việt,408,685,1,12.000000,1,completed
TTD-290822-162-Trung Việt,588,685,1,95.000000,1,completed
TTD-290822-162-Trung Việt,740,685,1,50.000000,1,completed
TTD-220721-PARAPACK,7282,684,0,48.000000,0,approval
TTD-220721-PARAPACK,8512,684,0,48.000000,0,approval
TTD-220721-PARAPACK,8511,684,0,48.000000,0,approval
TTD-270822-161-Trung Việt,10470,683,1,3.500000,1,completed
TTD-270822-161-Trung Việt,86,683,1,3.500000,1,completed
TTD-270822-161-Trung Việt,2013,683,1,20.000000,1,completed
TTD-270822-161-Trung Việt,1999,683,1,14.000000,1,completed
TTD-270822-161-Trung Việt,10482,683,1,10.000000,1,completed
TTD-270822-161-Trung Việt,10502,683,1,10.000000,1,completed
TTD-270822-161-Trung Việt,10503,683,1,10.000000,1,completed
TTD-270822-161-Trung Việt,10504,683,1,10.000000,1,completed
TTD-270822-161-Trung Việt,10505,683,1,10.000000,1,completed
TTD-270822-158-KQ,9008,682,1,2222.000000,1,completed
ROV-220518-SB-WOMENS SKI TOWN / ROV-220518-WP-WOMENS ACTIVITY,9609,681,1,400.000000,1,completed
ROV-220518-SB-WOMENS SKI TOWN / ROV-220518-WP-WOMENS ACTIVITY,8979,681,1,400.000000,1,completed
ROV-220518-SB-COWBOY TOW / ROV-220518-WP-CIRCLE MOUNTAIN GRADIENT,9596,680,1,500.000000,1,completed
ROV-220518-SB-COWBOY TOW / ROV-220518-WP-CIRCLE MOUNTAIN GRADIENT,9595,680,1,500.000000,1,completed
ROV-220518-SB-BARN / ROV-220518-WP-FELT TRUCKER,10314,679,1,440.000000,1,completed
ROV-220518-SB-BARN / ROV-220518-WP-FELT TRUCKER,10313,679,1,440.000000,1,completed
ROV-220518-SB-FLAG INFO ORANGE /  ROV-220518-SB-FLAG INFO BLUE,9618,678,1,360.000000,1,completed
ROV-220518-SB-FLAG INFO ORANGE /  ROV-220518-SB-FLAG INFO BLUE,9617,678,1,360.000000,1,completed
ROV-220721-DV-CLASSIC GOLFER LGREY,9600,677,1,500.000000,1,completed
DYC-US-220726-Spectrum Voip-601,8356,676,1,180.000000,1,completed
DYC-US-220726-Spectrum Voip-601,8335,676,1,180.000000,1,completed
TTD-260822-160-Trung Việt,2211,675,1,7.500000,1,completed
TTD-260822-160-Trung Việt,2205,675,1,9.000000,1,completed
TTD-260822-160-Trung Việt,2196,675,1,14.000000,1,completed
TTD-260822-160-Trung Việt,9350,675,1,4.000000,1,completed
TTD-260822-160-Trung Việt,326,675,1,15.000000,1,completed
TTD-260822-160-Trung Việt,10483,675,1,95.000000,1,completed
TTD-260822-160-Trung Việt,10482,675,1,243.000000,1,completed
TTD-260822-160-Trung Việt,400,675,1,9.000000,1,completed
TTD-260822-160-Trung Việt,406,675,1,17.000000,1,completed
TTD-260822-160-Trung Việt,310,675,1,9.000000,1,completed
TTD-260822-160-Trung Việt,8439,675,1,9.000000,1,completed
TTD-260822-160-Trung Việt,8440,675,1,15.000000,1,completed
DYC-US-220818-E11even-619- ( 9 OPTION ),9445,674,1,700.000000,1,completed
DYC-US-220818-E11even-619- ( 9 OPTION ),9348,674,1,700.000000,1,completed
DYC-US-220818-E11even-619- ( 9 OPTION ),9444,674,1,400.000000,1,completed
DYC-US-220818-E11even-619- ( 9 OPTION ),9367,674,1,400.000000,1,completed
DYC-US-220817-Engineer Sales-617,7326,673,1,200.000000,1,completed
DYC-US-220817-Engineer Sales-617,7328,673,1,625.000000,1,completed
TTDKTY-220804-MOVEMENT,8382,672,1,2100.000000,1,completed
TTDKTY-220804-MOVEMENT,8381,672,1,2100.000000,1,completed
TTDKTY-220804-MOVEMENT,10477,672,1,900.000000,1,completed
TTDKTY-220804-MOVEMENT,10475,672,1,900.000000,1,completed
TTDKTY-220804-MOVEMENT,10476,672,1,900.000000,1,completed
TTDKTY-220804-MOVEMENT,10479,672,1,600.000000,1,completed
TTDKTY-220804-MOVEMENT,10474,672,1,600.000000,1,completed
TTD-250822-010-Anh Hùng,48,671,1,20.000000,1,completed
TTD-250822-056-Hằng Phong,8434,670,1,32.000000,1,completed
TTD-250822-159-Trung Việt,10461,669,1,3.000000,1,completed
TTD-250822-159-Trung Việt,10464,669,1,2.000000,1,completed
TTD-250822-159-Trung Việt,10463,669,1,3.000000,1,completed
TTD-250822-159-Trung Việt,8407,669,1,3.000000,1,completed
TTD-250822-159-Trung Việt,1236,669,1,3.500000,1,completed
TTD-250822-159-Trung Việt,1238,669,1,19.000000,1,completed
VIỀN DỰ TRỮ,8508,668,1,29129.000000,1,completed
VIỀN DỰ TRỮ,6861,668,1,7398.000000,1,completed
VIỀN DỰ TRỮ,8714,668,1,8954.000000,1,completed
SA-38046-VIỀN,7704,667,0,18510.000000,1,approval
SA-38046-VIỀN,7711,667,0,19200.000000,0,approval
TTD-250822-056-Hằng Phong,1062,666,1,8.000000,1,completed
TTD-250822-056-Hằng Phong,1066,666,1,9.000000,1,completed
TTD-250822-056-Hằng Phong,1061,666,1,1.500000,1,completed
TTD-250822-056-Hằng Phong,6691,666,1,37.000000,1,completed
TTD-250822-056-Hằng Phong,9662,666,1,17.000000,1,completed
DYC-US-220520-Whico-577-Opt05-v2,9582,665,1,185.000000,1,completed
DYC-US-220520-Whico-577-Opt05-v2,9581,665,1,185.000000,1,completed
ROV-220518-WP ICON DAD,10408,664,1,39.000000,1,completed
TSA-250822-051-Trung Việt,1625,663,1,268.000000,1,completed
TSA-250822-051-Trung Việt,1635,663,1,615.000000,1,completed
TSA-250822-051-Trung Việt,1152,663,1,127.000000,1,completed
TSA-250822-051-Trung Việt,1169,663,1,502.000000,1,completed
TSA-250822-051-Trung Việt,729,663,1,5.000000,1,completed
TTD-240822-158-Trung Việt,10440,662,1,14.000000,1,completed
TTD-240822-158-Trung Việt,9054,662,1,4.000000,1,completed
TTD-240822-158-Trung Việt,317,662,1,8.000000,1,completed
TTD-240822-158-Trung Việt,254,662,1,11.000000,1,completed
TTD-240822-158-Trung Việt,10391,662,1,11.000000,1,completed
TTD-240822-158-Trung Việt,1262,662,1,243.000000,1,completed
TTD-240822-158-Trung Việt,400,662,1,11.000000,1,completed
TTD-240822-158-Trung Việt,406,662,1,11.000000,1,completed
XA-302-LAUSANNE SPORT NAVY,6986,661,1,4150.000000,1,completed
XA-302-LAUSANNE SPORT NAVY,8418,660,1,80.000000,1,completed
XA-302-LAUSANNE SPORT NAVY,8417,660,1,80.000000,1,completed
SA-38049 - 38054 Toddler Trucker-Small-Hummingbird,8863,659,1,2750.000000,1,completed
SA-38049 - 38054 Toddler Trucker-Small-Hummingbird,8456,659,1,2750.000000,1,completed
TTD-220721-PARAPACK 6P,6962,658,1,1000.000000,1,completed
TTD-220721-PARAPACK 6P,7042,658,1,500.000000,1,completed
TTD-220721-PARAPACK 6P,10402,658,1,400.000000,1,completed
DYC-CCS-220723-Barry’s 01,8522,657,1,370.000000,1,completed
DYC-CCS-220723-Barry’s 01,8376,657,1,370.000000,1,completed
TTD-190822-153-Trung Việt,2337,656,1,12.000000,1,completed
TTD-220816-GF4222-Style 13 (2021),8836,655,1,210.000000,1,completed
TTD-220816-GF4222-Style 13 (2021),8835,655,1,210.000000,1,completed
TTD-230822-157-Trung Việt,8658,654,1,12.000000,1,completed
TTD-230822-157-Trung Việt,133,654,1,4.000000,1,completed
TTD-230822-157-Trung Việt,8543,654,1,4.000000,1,completed
TTD-230822-157-Trung Việt,1286,654,1,4.000000,1,completed
TTD-230822-157-Trung Việt,1288,654,1,15.000000,1,completed
TTD-230822-157-Trung Việt,326,654,1,22.000000,1,completed
TTD-230822-157-Trung Việt,1740,654,1,3.000000,1,completed
TTD-230822-157-Trung Việt,10444,654,1,4.000000,1,completed
SA-38045-Charter Escape Hat,6660,653,1,3548.000000,1,completed
TTD-220726-8JS-GULF 02,8545,652,1,230.000000,1,completed
TTD-220726-8JS-GULF 02,8544,652,1,230.000000,1,completed
TTD-220726-8JS-GULF 02,9479,652,1,1444.000000,1,completed
TTD-220723-AIS ( GẤP ),9946,651,0,60.000000,0,approval
TTD-230822-156-KQ,9008,650,1,466.000000,1,completed
ROV-220518-SB-SHOE SKI DAD STONE+NAVY,10406,649,1,41.000000,1,completed
ROV-220518-SB-SHOE SKI DAD STONE+NAVY,10407,649,1,41.000000,1,completed
TTD-230822-056-Hằng Phong,1061,648,1,1.000000,1,completed
TTD-230822-056-Hằng Phong,8600,648,1,13.000000,1,completed
TTD-230822-056-Hằng Phong,1810,648,1,11.000000,1,completed
TTD-230822-056-Hằng Phong,8436,648,1,9.000000,1,completed
TTD-230822-056-Hằng Phong,8434,648,1,32.000000,1,completed
ROV-220721-DV-CLASSIC GOLFER BLUE,9835,647,1,60.000000,1,completed
ROV-220721-DV-CLASSIC GOLFER BLUE,9834,647,1,60.000000,1,completed
TTD-230822-156-Trung Việt,1746,646,1,30.000000,1,completed
TTD-230822-156-Trung Việt,1744,646,1,9.000000,1,completed
TTD-230822-156-Trung Việt,8234,646,1,5.000000,1,completed
TTD-230822-156-Trung Việt,9098,646,1,10.000000,1,completed
CIE-220618-CLB P3 Navy,8424,645,1,860.000000,1,completed
VIỀN ĐAI DỰ TRỮ,8642,644,1,2365.000000,1,completed
VIỀN ĐAI DỰ TRỮ,8508,644,1,17336.000000,1,completed
VIỀN ĐAI DỰ TRỮ,8706,644,1,2000.000000,1,completed
VIỀN ĐAI DỰ TRỮ,8699,644,1,2000.000000,1,completed
VIỀN ĐAI DỰ TRỮ,8992,644,1,4852.000000,1,completed
VIỀN ĐAI DỰ TRỮ,8457,644,1,4852.000000,1,completed
CIE-220714-Elena White,7247,643,1,180.000000,1,completed
CIE-220714-Elena White,8506,643,1,220.000000,1,completed
CIE-220714-Elena White,8505,643,1,220.000000,1,completed
CIE-220714-Elena Forest,7734,642,1,125.000000,1,completed
CIE-220714-Elena Forest,8925,642,1,150.000000,1,completed
CIE-220714-Elena Forest,8923,642,1,150.000000,1,completed
TTD-220822-155-Trung Việt,9054,641,1,15.000000,1,completed
TTD-220822-155-Trung Việt,317,641,1,92.000000,1,completed
TTD-220822-155-Trung Việt,6697,641,1,24.000000,1,completed
TTD-220822-155-Trung Việt,6715,641,1,95.000000,1,completed
TTD-220822-155-Trung Việt,9042,641,1,12.000000,1,completed
TTD-220822-155-Trung Việt,9043,641,1,37.000000,1,completed
TTD-220822-155-Trung Việt,9605,641,1,38.000000,1,completed
SA-38050-Kids' Clear Creek Boonie,7730,640,1,9300.000000,1,completed
SA-38050-Kids' Clear Creek Boonie,6993,640,1,8000.000000,1,completed
TTD-200822-154-Trung Việt,1809,639,1,13.000000,1,completed
TTD-200822-154-Trung Việt,1062,639,1,4.000000,1,completed
TTD-200822-154-Trung Việt,9124,639,1,12.000000,1,completed
TTD-200822-154-Trung Việt,9590,639,1,8.000000,1,completed
TTD-200822-154-Trung Việt,1273,639,1,21.000000,1,completed
TTD-200822-154-Trung Việt,2336,639,1,2.500000,1,completed
TTD-200822-153-KQ,9028,638,1,163.000000,1,completed
TTD-200822-153-KQ,9008,638,1,3235.000000,1,completed
TTD-200822-055-Hằng Phong,1066,637,1,13.000000,1,completed
TTD-200822-055-Hằng Phong,1810,636,1,38.000000,1,completed
VIỀN DỰ TRỮ,8642,635,1,2080.000000,1,completed
TTD-220726-HELISTAR,9298,634,1,200.000000,1,completed
TTD-220726-HELISTAR,9297,634,1,200.000000,1,completed
TTD-220714-ILMC Black Microfiber,9415,633,1,45.000000,1,completed
TTD-220714-ILMC Black Microfiber,9414,633,1,45.000000,1,completed
TTD-220714-ILMC Black Microfiber,6998,633,1,125.000000,1,completed
TTD-190822-152-KQ,9028,632,1,719.000000,1,completed
TTD-190822-153-Trung Việt,8447,631,1,5.000000,1,completed
TTD-190822-153-Trung Việt,8966,631,1,5.000000,1,completed
TTD-190822-153-Trung Việt,1766,631,1,10.000000,1,completed
TTD-190822-153-Trung Việt,1677,631,1,10.000000,1,completed
TTD-190822-153-Trung Việt,1676,631,1,10.000000,1,completed
TTD-190822-153-Trung Việt,9934,631,1,11.000000,1,completed
TTD-190822-153-Trung Việt,86,631,1,6.000000,1,completed
TTD-190822-153-Trung Việt,2334,631,1,12.000000,1,completed
TTD-190822-153-Trung Việt,1631,631,1,6.000000,1,completed
TTD-190822-153-Trung Việt,9098,631,1,3.000000,1,completed
DYC-CH1-220711-Bruellan-Opt07,10371,630,1,80.000000,1,completed
DYC-CH1-220711-Bruellan-Opt07,10370,630,1,80.000000,1,completed
DYC-CH1-220711-Bruellan-Opt06,10373,629,1,80.000000,1,completed
DYC-CH1-220711-Bruellan-Opt06,10372,629,1,80.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,6993,628,1,6000.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,6996,628,1,3050.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,7327,628,1,7300.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,7268,628,1,33600.000000,1,completed
SA-38055-ULTRA ADVENTURE HAT,6870,628,1,10550.000000,1,completed
TTD-190822-152-Trung Việt,1746,627,1,24.000000,1,completed
TTD-190822-152-Trung Việt,1692,627,1,4.000000,1,completed
TTD-190822-152-Trung Việt,1694,627,1,13.000000,1,completed
TTD-190822-152-Trung Việt,1457,627,1,95.000000,1,completed
TTD-220810-EIS GREY ORANGE,7715,626,1,70.000000,1,completed
TSA-160822-050-Trung Việt,731,625,1,410.000000,1,completed
TSA-160822-050-Trung Việt,738,625,1,188.000000,1,completed
TSA-160822-050-Trung Việt,742,625,1,47.000000,1,completed
TSA-160822-050-Trung Việt,740,625,1,1265.000000,1,completed
TSA-160822-050-Trung Việt,1169,625,1,2620.000000,1,completed
TSA-160822-050-Trung Việt,1152,625,1,60.000000,1,completed
TSA-160822-050-Trung Việt,586,625,1,530.000000,1,completed
TSA-160822-050-Trung Việt,611,625,1,1916.000000,1,completed
TTD-170822-054-Hằng Phong,1061,624,1,18.500000,1,completed
TTD-170822-054-Hằng Phong,6691,624,1,27.000000,1,completed
TTD-170822-054-Hằng Phong,9662,624,1,2.500000,1,completed
TTD-170822-054-Hằng Phong,1312,624,1,14.000000,1,completed
TTD-170822-054-Hằng Phong,1810,624,1,1.500000,1,completed
TTD-170822-054-Hằng Phong,2334,624,1,3.000000,1,completed
TTD-170822-054-Hằng Phong,1061,623,1,18.000000,1,completed
TTD-170822-054-Hằng Phong,6691,623,1,27.000000,1,completed
TTD-170822-054-Hằng Phong,9662,623,1,2.500000,1,completed
TTD-180822-151-Trung Việt,9888,622,1,14.000000,1,completed
TTD-180822-151-Trung Việt,10167,622,1,27.000000,1,completed
TTD-180822-151-Trung Việt,2333,622,1,12.000000,1,completed
TTD-180822-151-Trung Việt,9672,622,1,37.000000,1,completed
TTD-180822-151-Trung Việt,2276,622,1,22.000000,1,completed
TTD-180822-151-Trung Việt,8310,622,1,25.000000,1,completed
TTD-180822-151-Trung Việt,1250,622,1,4.000000,1,completed
TTD-180822-151-Trung Việt,1252,622,1,11.000000,1,completed
TTD-180822-151-Trung Việt,86,622,1,4.000000,1,completed
DYC-US-220727-K1 Speed-602-Opt04,8353,621,1,80.000000,1,completed
DYC-US-220727-K1 Speed-602-Opt04,8332,621,1,80.000000,1,completed
R2B-115-AC22071453 ORTHOREHA WALLNER,9066,620,1,100.000000,1,completed
R2B-115-AC22071453 ORTHOREHA WALLNER,9065,620,1,100.000000,1,completed
AD-220806-BARBE ROUSSE NAVY,8725,619,1,75.000000,1,completed
AD-220806-BARBE ROUSSE NAVY,8724,619,1,75.000000,1,completed
AD-220806-BARBE ROUSSE KHAKI,8422,618,1,75.000000,1,completed
AD-220806-BARBE ROUSSE KHAKI,8421,618,1,75.000000,1,completed
TTDKTY-220804-MOVEMENT,8382,617,1,4326.000000,1,completed
TTDKTY-220804-MOVEMENT,8381,617,1,4326.000000,1,completed
TTDKTY-220804-MOVEMENT,6885,617,1,22614.000000,1,completed
DYC-CH1-220809-La Cabane Brunet,10292,616,1,80.000000,1,completed
DYC-CH1-220809-La Cabane Brunet,10291,616,1,80.000000,1,completed
DYC-CH1-220810-Air-Glaciers SA,10172,615,1,340.000000,1,completed
DYC-CH1-220810-Air-Glaciers SA,10171,615,1,340.000000,1,completed
DYC-CH1-220810-Air-Glaciers SA,10173,615,1,715.000000,1,completed
HM-220629-FENDT,9538,614,1,100.000000,1,completed
TTDKTY-220804,7335,613,1,1450.000000,1,completed
TTDKTY-220804,8644,613,1,1410.000000,1,completed
TTDKTY-220804,10149,613,1,880.000000,1,completed
TTDKTY-220804,10148,613,1,880.000000,1,completed
TTDKTY-220804,7336,613,1,1420.000000,1,completed
TTD-160822-047-Quãng Viễn.,9664,612,1,2.500000,1,completed
TTD-160822-047-Quãng Viễn.,9663,612,1,2.500000,1,completed
TTD-150822-150-Trung Việt,10154,611,1,10.000000,1,completed
TTD-150822-150-Trung Việt,1243,611,1,30.000000,1,completed
TTD-150822-150-Trung Việt,10153,611,1,10.000000,1,completed
TTD-150822-150-Trung Việt,1246,611,1,25.000000,1,completed
TTD-150822-150-Trung Việt,10151,611,1,10.000000,1,completed
TTD-150822-150-Trung Việt,1287,611,1,25.000000,1,completed
TTD-150822-150-Trung Việt,10150,611,1,15.000000,1,completed
TTD-150822-150-Trung Việt,1310,611,1,45.000000,1,completed
TTD-150822-150-Trung Việt,10152,611,1,5.000000,1,completed
TTD-150822-150-Trung Việt,608,611,1,8.000000,1,completed
