product_id,request_id,quantity_req_stockout,assign_product_stockout_id,exported_req_quantity
8278,829,30.000000,25281,30.000000
8278,836,45.700000,25282,45.700000
8278,905,137.100000,26354,137.100000
8278,966,45.700000,27426,45.700000
8278,1016,45.700000,28961,45.700000
8278,1233,91.400000,32881,91.400000
8278,1386,45.700000,38088,45.700000
8278,1554,45.700000,42181,45.700000
8278,1701,91.400000,44722,91.400000
8278,1913,45.700000,49173,45.700000
8279,658,45.720000,22347,45.720000
8280,187,45.700000,12264,45.700000
8280,243,45.700000,11338,45.700000
8281,243,45.700000,11345,45.700000
8285,1146,1.000000,31235,1.000000
8285,1202,1.000000,32582,1.000000
8285,1311,1.000000,34710,1.000000
8285,1321,1.000000,35590,1.000000
8285,1444,1.000000,38753,1.000000
8285,1955,1.000000,49986,1.000000
8286,1232,20.000000,34591,20.000000
8288,255,80.000000,12577,80.000000
8288,1725,12450.000000,44586,12450.000000
8289,1150,3.000000,32137,2.000000
8289,1150,3.000000,32138,1.000000
8293,1150,5.000000,32140,5.000000
8295,1285,30.000000,33950,30.000000
8295,1790,100.000000,46601,100.000000
8295,1893,150.000000,49158,150.000000
8296,926,20.000000,27156,20.000000
8296,1014,10.000000,28564,10.000000
8298,443,2.000000,17783,2.000000
8299,443,5.000000,17782,5.000000
8299,926,1.000000,27122,1.000000
8301,198,3000.000000,10153,3000.000000
8302,44,2.000000,5386,2.000000
8302,69,2.000000,5762,2.000000
8302,291,1.500000,12819,1.500000
8302,305,1.500000,13630,1.500000
8304,709,50.000000,23619,50.000000
8306,802,2.000000,24387,2.000000
8307,802,101.300000,24384,50.000000
8307,802,101.300000,24385,50.000000
8307,802,101.300000,24386,1.300000
8308,802,1.300000,24388,1.300000
8309,802,0.800000,24389,0.800000
8311,11,54.900000,5778,54.900000
8311,37,439.200000,21086,439.200000
8311,97,274.500000,6547,274.500000
8311,130,109.800000,8230,109.800000
8311,243,465.300000,11340,465.300000
8311,359,137.100000,16608,137.100000
8311,384,274.500000,16227,274.500000
8311,490,384.300000,18431,384.300000
8311,554,329.400000,20163,329.400000
8311,611,108.900000,21087,108.900000
8311,658,109.800000,22343,109.800000
8311,706,800.000000,23073,324.680000
8311,706,800.000000,23074,457.800000
8311,706,800.000000,23075,9.000000
8311,706,800.000000,23076,8.520000
8311,800,439.200000,24447,439.200000
8311,905,384.300000,26352,384.300000
8311,966,92.470000,27424,92.470000
8311,1203,164.000000,32189,164.000000
8311,1233,109.800000,32876,109.800000
8311,1341,109.800000,35651,109.800000
8311,1386,164.700000,38086,164.700000
8311,1481,164.700000,39755,164.700000
8311,1497,164.700000,39995,164.700000
8311,1555,219.600000,41784,158.700000
8311,1555,219.600000,41785,60.900000
8311,1895,102.500000,48959,102.500000
8319,368,5.000000,15020,5.000000
8319,540,20.000000,21012,20.000000
8320,1150,1.000000,32139,1.000000
8322,614,1.000000,21764,1.000000
8322,718,1.000000,23334,1.000000
8322,1223,3.000000,32837,3.600000
8322,1279,0.500000,33901,0.500000
8323,111,2.000000,10160,2.000000
8347,411,120.000000,16231,120.000000
8348,1194,62.000000,32200,62.000000
8349,1194,91.600000,32198,10.600000
8349,1194,91.600000,32199,81.000000
8350,1174,100.000000,31521,100.000000
8350,1211,17.000000,32753,16.200000
8350,1211,17.000000,32754,0.800000
8352,1194,118.000000,32194,14.000000
8352,1194,118.000000,32195,85.000000
8352,1194,118.000000,32196,6.000000
8352,1194,118.000000,32197,6.000000
8352,1194,118.000000,32244,5.000000
8352,1194,118.000000,32245,1.400000
8352,1194,118.000000,32246,0.100000
8353,1194,113.000000,32192,79.000000
8353,1194,113.000000,32193,34.000000
8354,1214,114.400000,32748,26.400000
8354,1214,114.400000,32749,88.000000
8355,1214,47.000000,32747,47.000000
8356,1194,140.000000,32201,140.000000
8356,1194,140.000000,32202,0.000000
8357,1194,56.000000,32203,56.000000
8377,1194,108.000000,32204,63.000000
8377,1194,108.000000,32205,13.020000
8377,1194,108.000000,32206,31.980000
8378,465,30.000000,19013,20.000000
8378,465,30.000000,19014,10.000000
8378,469,10.000000,17984,10.000000
8380,1790,400.000000,46566,255.710000
8380,1893,250.000000,49205,250.000000
8382,1893,500.000000,49190,500.000000
8383,541,0.500000,19600,0.500000
8383,1023,54.800000,28822,54.800000
8383,1146,1.000000,31237,1.000000
8383,1527,0.600000,42852,0.600000
8384,831,1.500000,25533,1.500000
8384,831,1.500000,25534,0.010000
8384,1146,5.000000,31243,5.000000
8384,1758,6.000000,46113,2.000000
8384,1758,6.000000,46114,0.290000
8386,831,1.500000,25532,1.500000
8386,1146,3.000000,31242,3.000000
8386,1544,0.500000,41029,0.500000
8386,1758,6.000000,46115,3.510000
8386,1758,6.000000,46116,2.490000
8390,314,55.000000,13778,55.000000
8390,650,60.000000,21539,60.000000
8390,1140,1.000000,30770,1.000000
8398,93,2.000000,6508,2.000000
8399,426,400.000000,16733,400.000000
8399,723,200.000000,24224,200.000000
8399,1092,120.000000,30335,120.000000
8399,1170,140.000000,31742,140.000000
8399,1381,1000.000000,36878,1000.000000
8399,1790,2000.000000,46549,2000.000000
8399,1893,700.000000,49160,700.000000
8402,1148,4.000000,32131,2.000000
8402,1148,4.000000,32133,2.000000
8402,1553,12.000000,42199,12.000000
8407,815,2.500000,26026,3.000000
8410,1194,129.000000,32207,129.000000
8413,1638,2.000000,42970,2.000000
8414,1194,63.000000,32208,63.000000
8420,1194,19.400000,32209,19.400000
8422,326,215.400000,16235,215.400000
8428,1211,3449.700000,32756,2839.000000
8428,1211,3449.700000,32757,119.000000
8428,1211,3449.700000,32758,201.000000
8428,1211,3449.700000,32759,70.000000
8428,1211,3449.700000,32760,188.700000
8428,1211,3449.700000,32761,32.000000
8434,68,3.000000,5768,3.000000
8434,212,42.000000,11383,11.500000
8434,212,42.000000,11384,4.000000
8434,212,42.000000,11385,22.100000
8434,212,42.000000,11386,4.400000
8434,451,1.000000,17837,1.000000
8434,884,6.000000,25965,6.000000
8434,932,10.000000,26900,10.000000
8434,1331,3.000000,35655,3.600000
8434,1469,4.000000,39658,4.000000
8434,1472,3.500000,39659,3.500000
8434,1501,3.000000,40202,3.000000
8434,1509,0.500000,40203,0.500000
8434,1721,0.500000,44717,0.500000
8434,1830,4.000000,48038,4.000000
8436,212,4.000000,11388,4.000000
8439,212,4.500000,11387,4.500000
8439,884,9.000000,25964,9.000000
8440,212,11.000000,11389,11.000000
8440,884,15.000000,25963,15.000000
8440,1458,17.000000,39192,17.000000
8441,212,11.000000,11390,7.000000
8441,212,11.000000,11391,4.000000
8446,355,5.000000,14537,5.000000
8446,1387,5.000000,38414,5.000000
8446,1621,3.000000,42639,3.000000
8447,838,5.000000,25449,5.000000
8453,432,5.000000,17271,2.000000
8453,432,5.000000,17272,3.000000
8453,1148,12.000000,32125,12.000000
8454,1148,8.000000,32122,6.000000
8454,1148,8.000000,32126,2.000000
8458,222,253.000000,16995,1.800000
8458,222,253.000000,16996,35.680000
8458,222,253.000000,16997,1.000000
8458,222,253.000000,16998,214.520000
8460,1989,2.000000,51437,2.000000
8464,270,4.000000,12252,4.000000
8464,367,6.000000,15015,6.000000
8464,738,3.000000,23318,3.000000
8464,875,10.000000,25932,10.000000
8464,909,5.000000,26468,5.000000
8473,1389,3.000000,40252,3.000000
8497,13,76.000000,21612,76.000000
8497,285,75.000000,12486,75.000000
8499,540,5.000000,21549,5.000000
8501,1195,18.800000,32274,18.800000
8502,1194,9.400000,32210,9.400000
8508,439,350.000000,16989,8.250000
8508,439,350.000000,16990,341.750000
8508,523,710.000000,19003,710.000000
8508,546,1220.000000,19623,1220.000000
8508,564,1200.000000,20045,1200.000000
8508,897,232.000000,26463,232.000000
8508,1116,1000.000000,30338,1000.000000
8508,1170,200.000000,31754,200.000000
8508,1397,1000.000000,38907,1000.000000
8508,1552,90.000000,42219,90.000000
8508,1769,789.000000,45471,789.000000
8508,1790,1500.000000,46545,1500.000000
8508,1806,1000.000000,46069,1000.000000
8508,1893,600.000000,49097,14.300000
8508,1893,600.000000,49098,203.700000
8508,1893,600.000000,49099,382.000000
8508,1908,80.000000,48971,80.000000
8511,598,5.800000,20760,5.800000
8512,598,171.000000,20763,126.000000
8512,598,171.000000,20764,45.000000
8513,1194,74.000000,32211,54.000000
8513,1194,74.000000,32212,11.340000
8513,1194,74.000000,32213,8.660000
8514,1194,67.000000,32214,67.000000
8515,1194,4.400000,32215,4.400000
8518,1194,12.680000,32216,12.680000
8522,225,60.000000,21574,60.000000
8522,356,300.000000,14518,300.000000
8523,387,30.000000,15515,30.000000
8538,1194,141.000000,32217,72.000000
8538,1194,141.000000,32218,69.000000
8539,696,20.000000,23064,20.000000
8539,1238,20.000000,35247,20.000000
8539,1731,45.000000,45443,45.000000
8543,654,8.000000,21659,8.000000
8543,1585,20.000000,42535,20.000000
8549,1222,4.000000,32695,4.000000
8549,1378,1.500000,36701,1.500000
8552,1194,4.700000,32219,4.700000
8556,988,1.000000,27635,1.000000
8562,72,20.000000,5719,20.000000
8567,79,6.000000,7321,6.000000
8575,1194,36.440000,32226,19.540000
8575,1194,36.440000,32227,15.900000
8575,1194,36.440000,32228,1.000000
8580,1939,50.000000,49756,51.000000
8582,1947,149.000000,49837,51.000000
8582,1947,149.000000,49838,98.000000
8586,1148,2.000000,32128,2.000000
8587,1148,4.000000,32124,4.000000
8587,1148,4.000000,32127,0.000000
8587,1212,12.000000,32817,8.000000
8587,1212,12.000000,32823,2.000000
8587,1212,12.000000,32824,2.000000
8588,443,18.000000,17780,10.000000
8588,443,18.000000,17781,8.000000
8588,926,21.000000,27118,1.000000
8588,926,21.000000,27119,20.000000
8588,1014,10.000000,28568,10.000000
8588,1894,2.000000,48942,2.000000
8589,443,10.000000,17779,10.000000
8589,1014,20.000000,28566,19.000000
8589,1014,20.000000,28567,1.000000
8590,1148,2.000000,32120,2.000000
8591,1148,5.000000,32118,3.000000
8591,1148,5.000000,32121,2.000000
8592,231,15.000000,11237,15.000000
8594,406,20.000000,21568,20.000000
8594,585,10.000000,21559,10.000000
8596,1194,54.000000,32220,54.000000
8600,1321,17.000000,35586,17.000000
8601,1194,73.000000,32221,65.000000
8601,1194,73.000000,32222,8.000000
8608,1963,50.000000,50352,50.000000
8615,614,0.500000,21767,0.500000
8622,443,50.000000,17787,50.000000
8630,432,19.000000,17265,7.000000
8630,432,19.000000,17266,2.000000
8630,432,19.000000,17267,2.000000
8630,432,19.000000,17268,5.000000
8630,432,19.000000,17269,1.000000
8630,432,19.000000,17270,2.000000
8630,1148,12.000000,32119,12.000000
8631,535,45.000000,19339,35.000000
8631,535,45.000000,19340,1.000000
8631,535,45.000000,19341,1.000000
8631,535,45.000000,19342,2.000000
8631,535,45.000000,21544,6.000000
8632,708,840.000000,23568,360.000000
8632,708,840.000000,23569,120.000000
8632,708,840.000000,23570,360.000000
8632,1148,240.000000,32117,240.000000
8632,1833,240.000000,46887,240.000000
8633,1833,240.000000,46886,240.000000
8633,708,600.000000,23571,240.000000
8633,708,600.000000,23572,240.000000
8633,708,600.000000,23573,120.000000
8633,1148,120.000000,32116,120.000000
8641,1195,72.000000,32260,72.000000
8642,229,682.000000,11352,682.000000
8642,795,1500.000000,24331,1500.000000
8642,1303,300.000000,34527,300.000000
8642,1340,90.000000,35602,90.000000
8647,1211,16.370000,32771,16.370000
8649,1194,104.000000,32223,49.540000
8649,1194,104.000000,32224,40.000000
8649,1194,104.000000,32225,14.460000
8657,1645,810.000000,42920,810.000000
8657,1683,20.000000,43492,20.000000
8659,301,0.500000,12910,0.500000
8662,1758,5.000000,46101,5.000000
8662,1945,6.000000,49853,6.000000
8682,1620,1.000000,43035,1.000000
8686,1194,8.400000,32229,8.400000
8689,979,1.000000,27785,1.000000
8689,1416,0.500000,37970,0.500000
8691,1194,61.000000,32230,61.000000
8693,60,50.000000,7414,50.000000
8693,119,150.000000,7379,150.000000
8693,696,100.000000,23057,100.000000
8706,1174,180.000000,31522,180.000000
8707,1194,118.000000,32231,118.000000
8708,1194,340.000000,32232,200.000000
8708,1194,340.000000,32233,86.000000
8708,1194,340.000000,32234,11.800000
8708,1194,340.000000,32235,16.240000
8708,1194,340.000000,32236,25.960000
8709,1194,135.000000,32237,129.000000
8709,1194,135.000000,32238,6.000000
8716,1194,139.000000,32239,39.300000
8716,1194,139.000000,32240,99.700000
8717,1194,9.400000,32241,9.400000
8722,1194,126.000000,32242,56.000000
8722,1194,126.000000,32243,70.000000
8725,1195,272.400000,32249,272.400000
8733,222,252.000000,17001,24.760000
8733,222,252.000000,17002,164.000000
8733,222,252.000000,17003,63.240000
8734,87,2.000000,5765,2.000000
8734,979,1.500000,27789,1.500000
8736,1195,200.000000,32250,200.000000
8759,1195,5.680000,32251,5.680000
8765,535,2.000000,19326,2.000000
8765,535,2.000000,19327,0.000000
8765,709,1.000000,23591,1.000000
8766,535,2.000000,19324,2.000000
8766,535,2.000000,19325,0.000000
8766,709,1.000000,23594,1.000000
8771,432,16.000000,17277,5.000000
8771,432,16.000000,17278,2.000000
8771,432,16.000000,17279,9.000000
8771,1212,12.000000,32828,12.000000
8772,1148,1.000000,32113,1.000000
8772,1326,24.000000,34947,24.000000
8773,535,1.000000,19299,1.000000
8777,1772,5.000000,45454,5.000000
8778,1772,5.000000,45453,5.000000
8779,1994,820.000000,51186,820.000000
8780,27,5.000000,5306,5.000000
8780,482,2.000000,18436,2.000000
8780,1417,4.000000,38222,4.000000
8782,222,64.000000,17005,64.000000
8785,360,140.000000,26176,140.000000
8785,1195,28.600000,32252,28.600000
8786,1525,4.000000,40657,4.000000
8788,1195,144.000000,32253,144.000000
8792,1994,865.000000,51191,865.000000
8798,310,75.000000,26175,70.000000
8812,1195,75.000000,32254,75.000000
8823,1195,20.800000,32255,20.800000
8827,406,20.000000,17657,20.000000
8836,1195,42.000000,32256,42.000000
8841,443,1.000000,17786,1.000000
8843,1195,11.400000,32257,11.400000
8845,420,69.000000,21565,69.000000
8849,1772,1.000000,45452,1.000000
8854,309,1.000000,12915,1.000000
8854,1049,1.000000,29407,1.000000
8854,1336,0.500000,35663,0.500000
8854,1393,1.000000,37678,1.200000
8862,1211,23.300000,32772,23.300000
8867,1147,4.000000,31144,4.000000
8868,535,38.000000,19335,8.000000
8868,535,38.000000,19336,16.000000
8868,535,38.000000,19337,11.000000
8868,535,38.000000,19338,3.000000
8868,1147,48.000000,31143,48.000000
8870,1147,2.000000,31142,2.000000
8870,1553,12.000000,42184,12.000000
8871,1147,8.000000,31141,8.000000
8872,1147,2.000000,31140,2.000000
8873,1147,2.000000,31139,2.000000
8874,709,4.000000,23606,2.000000
8874,709,4.000000,23607,2.000000
8875,1147,3.000000,31138,3.000000
8875,1553,5.000000,42186,5.000000
8876,535,2.000000,19300,2.000000
8878,14,2.000000,5290,2.000000
8885,1195,118.000000,32258,118.000000
8886,926,5.000000,27154,3.000000
8886,926,5.000000,27155,2.000000
8886,1014,2.000000,28563,2.000000
8886,1894,2.000000,48943,2.000000
8888,926,2.000000,27133,2.000000
8889,926,2.000000,27132,2.000000
8894,1894,3.000000,48944,2.000000
8894,1894,3.000000,48945,1.000000
8909,1195,7.000000,32259,7.000000
8916,246,100.000000,12759,100.000000
8922,1195,51.480000,32261,29.780000
8922,1195,51.480000,32262,21.700000
8927,902,46.700000,31053,46.700000
8929,1195,34.700000,32263,10.500000
8929,1195,34.700000,32264,24.200000
8932,1195,34.700000,32265,24.200000
8932,1195,34.700000,32266,10.500000
8933,1195,52.600000,32267,21.400000
8933,1195,52.600000,32268,31.200000
8937,535,7.000000,19313,7.000000
8938,535,1.000000,19319,1.000000
8938,535,1.000000,19320,0.000000
8938,709,6.000000,23592,5.000000
8938,709,6.000000,23593,1.000000
8945,1147,2.000000,31130,2.000000
8946,1147,5.000000,31128,5.000000
8947,1147,12.000000,31125,12.000000
8948,443,2.000000,17785,2.000000
8949,299,100.000000,12780,100.000000
8949,1772,300.000000,45466,100.000000
8949,1772,300.000000,45467,200.000000
8950,299,100.000000,12779,100.000000
8950,1607,500.000000,42326,500.000000
8951,1894,300.000000,48946,300.000000
8954,326,176.000000,16233,176.000000
8954,1195,12.000000,32269,12.000000
8954,1211,66.000000,32762,66.000000
8957,535,1.000000,19301,1.000000
8958,19,10.000000,9170,10.000000
8958,30,5.000000,9169,5.000000
8958,32,10.000000,9168,10.000000
8958,34,560.000000,9167,560.000000
8958,70,200.000000,5720,217.500000
8958,83,15.000000,5774,15.000000
8961,1195,9.240000,32270,9.240000
8966,838,5.000000,25450,5.000000
8968,1195,95.340000,32271,95.340000
8969,103,30.000000,10172,30.000000
8970,1147,2.000000,31124,2.000000
8971,1147,2.000000,31123,2.000000
8972,535,3.000000,19321,3.000000
8984,1195,7.700000,32272,7.700000
8986,1675,3.000000,43534,3.000000
8992,897,110.000000,26464,50.340000
8992,897,110.000000,26465,60.800000
8999,103,0.500000,7393,0.500000
9004,1998,331.790000,51311,162.000000
9004,1998,331.790000,51312,162.000000
9004,1998,331.790000,51313,7.790000
9005,1998,64.200000,51321,0.200000
9005,1998,64.200000,51322,36.000000
9005,1998,64.200000,51323,28.000000
9005,1000,150.000000,29646,117.000000
9005,1000,150.000000,29647,33.000000
9005,1552,80.000000,42207,0.340000
9007,85,50.000000,21589,50.000000
9007,1998,1357.000000,51314,1357.000000
9008,1816,6631.000000,47064,767.520000
9008,1816,6631.000000,47065,698.000000
9008,1816,6631.000000,47066,760.000000
9008,1816,6631.000000,47067,823.000000
9008,1816,6631.000000,47068,1201.000000
9008,1816,6631.000000,47069,823.000000
9008,1816,6631.000000,47070,510.000000
9008,1816,6631.000000,47071,454.000000
9008,1816,6631.000000,47072,454.000000
9008,1816,6631.000000,47073,140.480000
9008,1908,40.000000,48972,40.000000
9008,1996,6396.080000,51248,4900.000000
9008,1996,6396.080000,51249,1387.610000
9008,1996,6396.080000,51250,108.470000
9008,257,647.000000,12746,647.000000
9008,448,200.000000,21561,117.000000
9008,448,200.000000,21562,83.000000
9008,545,84.000000,21563,84.000000
9008,1552,50.000000,42220,50.000000
9013,1000,1300.000000,29645,1300.000000
9013,1998,339.740000,51315,300.000000
9013,1998,339.740000,51316,39.740000
9022,1998,488.000000,51317,244.000000
9022,1998,488.000000,51318,244.000000
9025,1998,323.790000,51319,161.790000
9025,1998,323.790000,51320,162.000000
9027,354,165.000000,17833,165.000000
9028,1997,4861.540000,51286,161.000000
9028,1997,4861.540000,51287,161.000000
9028,1997,4861.540000,51288,161.000000
9028,1997,4861.540000,51289,161.000000
9028,1997,4861.540000,51290,604.790000
9028,1997,4861.540000,51291,161.000000
9028,1997,4861.540000,51292,194.000000
9028,1997,4861.540000,51293,161.000000
9028,1997,4861.540000,51294,54.970000
9028,1997,4861.540000,51295,161.000000
9028,1997,4861.540000,51296,161.000000
9028,1997,4861.540000,51297,161.000000
9028,1997,4861.540000,51298,159.680000
9028,1997,4861.540000,51299,161.000000
9028,1997,4861.540000,51300,161.000000
9028,1997,4861.540000,51301,161.000000
9028,1997,4861.540000,51302,241.000000
9028,1997,4861.540000,51303,241.000000
9028,1997,4861.540000,51304,241.000000
9028,1997,4861.540000,51305,232.100000
9028,1997,4861.540000,51306,312.000000
9028,1997,4861.540000,51307,312.000000
9028,1997,4861.540000,51308,96.000000
9028,1997,4861.540000,51309,80.000000
9028,1997,4861.540000,51310,161.000000
9033,1195,175.600000,32273,175.600000
9035,1147,5.000000,31120,5.000000
9037,27,5.000000,5296,5.000000
9042,209,1.000000,10987,1.000000
9042,247,3.500000,21576,3.500000
9042,324,2.000000,13427,2.000000
9042,325,10.500000,13659,7.000000
9042,325,10.500000,13660,3.500000
9042,679,12.500000,22342,13.000000
9043,80,8.000000,6535,6.000000
9043,80,8.000000,21594,2.000000
9043,209,2.000000,10988,2.000000
9043,247,14.000000,21577,14.000000
9043,324,2.000000,13428,2.000000
9043,325,50.500000,13661,36.000000
9043,325,50.500000,13662,14.500000
9044,1,3004.000000,7761,3004.000000
9044,250,2400.000000,12571,2400.000000
9044,260,24.000000,12161,24.000000
9044,397,700.000000,15658,700.000000
9044,681,500.000000,22388,500.000000
9044,789,622.000000,24311,622.000000
9044,994,250.000000,27734,250.000000
9044,1001,4300.000000,28238,4300.000000
9044,1073,3900.000000,29563,1491.000000
9044,1073,3900.000000,29564,2409.000000
9044,1565,300.000000,42062,300.000000
9044,1668,300.000000,43441,300.000000
9044,1790,1200.000000,46548,1200.000000
9044,1893,350.000000,49161,350.000000
9045,1668,300.000000,43442,300.000000
9045,1790,2400.000000,46547,2164.000000
9045,1893,400.000000,49162,400.000000
9045,1951,1000.000000,50362,1000.000000
9045,1,8806.000000,7760,8806.000000
9045,250,2300.000000,12570,2300.000000
9045,260,72.000000,12160,72.000000
9045,681,910.000000,22389,910.000000
9045,704,300.000000,23070,300.000000
9045,750,610.000000,23524,610.000000
9045,771,1500.000000,24206,1500.000000
9045,789,1027.000000,24312,1027.000000
9045,994,510.000000,27733,510.000000
9045,1001,6500.000000,28236,3911.000000
9045,1001,6500.000000,28237,2589.000000
9045,1073,6700.000000,29565,6700.000000
9045,1215,300.000000,34605,300.000000
9045,1565,3000.000000,42063,3000.000000
9052,1211,132.400000,32763,132.400000
9052,1893,300.000000,49191,300.000000
9053,1830,1.500000,48045,1.500000
9054,1675,5.000000,43536,4.000000
9054,1675,5.000000,43537,0.500000
9054,1675,5.000000,43538,0.500000
9056,1211,4.000000,32764,4.000000
9057,1211,12.000000,32765,12.000000
9059,535,24.000000,19310,2.000000
9059,535,24.000000,19311,12.000000
9059,535,24.000000,19312,10.000000
9059,1804,12.000000,46079,12.000000
9060,535,2.000000,19309,2.000000
9062,535,2.000000,19316,2.000000
9066,326,32.100000,16234,32.100000
9078,1311,4.000000,34719,4.000000
9078,1525,1.000000,40640,1.000000
9078,1621,3.000000,42638,3.000000
9079,1525,1.000000,40649,1.000000
9080,1989,2.000000,51436,2.000000
9081,1041,1.000000,29196,1.000000
9081,1056,0.500000,29415,0.600000
9092,594,20.000000,20733,20.000000
9092,696,20.000000,23050,20.000000
9092,1277,30.000000,34565,30.000000
9093,804,1.000000,24390,1.000000
9095,181,5.000000,10163,5.000000
9095,277,4.000000,12400,4.000000
9098,209,0.500000,10994,0.500000
9098,515,1.000000,19054,1.000000
9098,530,14.500000,20660,16.000000
9098,764,4.000000,24031,4.000000
9098,801,4.000000,24462,3.000000
9098,801,4.000000,24463,0.410000
9098,801,4.000000,24464,0.500000
9098,801,4.000000,25525,0.090000
9098,1075,3.000000,29829,3.000000
9101,1211,30.700000,32766,30.700000
9104,30,2.000000,5360,2.000000
9104,34,15.000000,5383,15.000000
9104,1146,1.000000,31238,1.000000
9104,1613,3.000000,42548,3.600000
9104,1959,3.000000,49989,3.000000
9105,1933,3.000000,49660,3.000000
9105,34,30.000000,5382,30.000000
9105,83,3.000000,5773,3.000000
9110,1105,635.900000,31047,86.000000
9110,1105,635.900000,31048,69.000000
9110,1105,635.900000,31049,60.000000
9110,1105,635.900000,31050,80.000000
9110,1105,635.900000,31051,271.300000
9110,1105,635.900000,31052,69.600000
9112,122,39.000000,8850,39.000000
9113,387,30.000000,15514,30.000000
9114,630,108.000000,21362,108.000000
9114,1032,11.000000,28858,11.000000
9114,1042,176.000000,29098,176.000000
9119,237,10.000000,11381,10.000000
9120,237,10.000000,11380,10.000000
9122,627,12.000000,21476,10.000000
9122,627,12.000000,21477,2.000000
9122,926,20.000000,27128,20.000000
9123,1211,8.300000,32767,8.300000
9125,196,25.000000,10175,25.000000
9125,247,2.000000,21581,2.000000
9125,248,4.500000,17317,4.500000
9125,473,55.500000,17910,55.500000
9130,1387,5.000000,38416,5.000000
9158,417,3.000000,17300,3.000000
9158,1044,10.000000,29197,10.000000
9159,810,1.500000,24631,1.500000
9159,894,2.500000,26083,2.500000
9159,1138,2.000000,31011,2.400000
9160,417,3.000000,17301,3.000000
9160,1202,3.000000,32577,3.000000
9168,181,5.000000,10164,5.000000
9168,1666,41.000000,43206,41.000000
9192,696,1.000000,23058,1.000000
9192,831,2.000000,25454,2.000000
9194,1886,5.000000,48741,5.000000
9195,1886,5.000000,48740,5.000000
9196,1886,5.000000,48742,5.000000
9196,1170,3.000000,31748,3.000000
9199,237,3.000000,11379,3.000000
9200,237,15.000000,11378,15.000000
9202,1429,9.810000,38873,9.000000
9202,1429,9.810000,38874,0.810000
9208,775,20.000000,24260,20.000000
9210,1147,3.000000,31119,3.000000
9211,432,5.000000,17274,3.000000
9211,432,5.000000,17275,2.000000
9212,1147,3.000000,31118,3.000000
9212,1326,12.000000,34949,12.000000
9213,535,3.000000,19329,3.000000
9217,1211,40.000000,32768,40.000000
9221,1894,200.000000,48947,200.000000
9223,1667,3.000000,43503,3.000000
9224,1664,107.900000,43269,107.900000
9224,1667,3.000000,43504,3.000000
9226,1667,1.500000,43509,1.500000
9227,1667,3.000000,43505,3.000000
9228,1664,436.200000,43270,436.200000
9228,1667,3.000000,43506,3.000000
9232,1667,1.500000,43507,1.500000
9235,1211,232.000000,32769,232.000000
9239,1211,187.350000,32770,187.350000
9246,1211,57.300000,32773,57.300000
9249,1143,1.000000,32171,1.000000
9252,1211,17.800000,32774,17.800000
9255,1211,262.800000,32775,258.000000
9255,1211,262.800000,32776,4.800000
9257,351,18.290000,14340,18.290000
9262,1211,398.700000,32777,398.700000
9265,1214,25.000000,32740,25.000000
9281,1211,274.800000,32778,274.800000
9282,1378,0.500000,36689,0.500000
9282,1469,0.500000,39690,0.500000
9292,1790,3.000000,46592,3.000000
9292,1893,5.000000,49132,5.000000
9298,1211,20.420000,32779,20.420000
9305,1232,1.000000,34567,1.000000
9311,1540,53000.000000,41012,53000.000000
9312,1662,6.000000,43289,6.000000
9317,331,1000.000000,13614,1000.000000
9317,1380,2000.000000,38125,2000.000000
9319,375,2.000000,15250,2.000000
9328,1735,300.000000,44801,300.000000
9336,696,30.000000,23066,30.000000
9336,1389,100.000000,40247,100.000000
9337,1147,1.000000,31117,1.000000
9337,1553,12.000000,42203,12.000000
9340,469,1.000000,21545,1.000000
9341,181,0.600000,9946,0.600000
9341,1181,1.500000,31805,1.800000
9343,1147,3.000000,31116,3.000000
9344,1147,2.000000,31115,2.000000
9345,1147,1.000000,31114,1.000000
9346,1145,16.000000,31045,4.000000
9346,1145,16.000000,31046,12.000000
9347,1145,4.000000,31043,2.000000
9347,1145,4.000000,31044,2.000000
9349,138,292.000000,9250,292.000000
9349,1211,678.000000,32780,28.000000
9349,1211,678.000000,32781,650.000000
9357,103,0.500000,7389,0.500000
9357,128,1.000000,8853,1.000000
9358,319,10.000000,13430,10.000000
9358,332,600.000000,13628,600.000000
9358,851,15.000000,25535,15.000000
9358,1039,150.000000,29028,150.000000
9358,1695,90.000000,43996,90.000000
9361,1812,1.500000,46479,1.500000
9361,1897,0.500000,48845,0.500000
9361,1938,1.000000,49833,1.000000
9363,251,109.000000,12578,109.000000
9368,138,540.000000,9249,540.000000
9369,926,6.000000,27140,6.000000
9370,443,20.000000,17794,20.000000
9371,443,20.000000,17795,20.000000
9372,926,20.000000,27139,20.000000
9373,926,15.000000,27138,15.000000
9374,1607,3.000000,42337,3.000000
9375,1607,2.000000,42339,2.000000
9376,409,10.000000,17306,5.000000
9376,409,10.000000,17307,4.000000
9376,409,10.000000,17308,1.000000
9376,1819,22.000000,47074,1.000000
9376,1819,22.000000,47075,1.000000
9376,1819,22.000000,47076,20.000000
9377,1819,1.000000,47077,1.000000
9382,302,1000.000000,12904,1000.000000
9384,236,22.000000,21573,22.000000
9385,1145,4.000000,31042,4.000000
9401,1464,30.000000,39149,30.000000
9405,1145,13.000000,31040,12.000000
9405,1145,13.000000,31041,1.000000
9406,1145,1.000000,31039,1.000000
9407,1145,5.000000,31038,5.000000
9408,535,2.000000,19355,2.000000
