product_id,created_at,updated_at,deleted_at,product_unit_id,need_quantity,ordered_quantity,need_order_quantity,in_stock,need_for_outsourcing,is_calculated,outsourcing_stock_out,temporary_quantity
5448,2022-06-26 04:54:09+00:00,2022-12-06 05:39:04+00:00,,5448,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5449,2022-06-26 04:54:13+00:00,2022-12-06 05:39:05+00:00,,5449,1810.0000000000,0E-10,-440.0000000000,2250.0000000000,0E-10,1,0E-10,440.0000000000
5450,2022-06-26 04:54:16+00:00,2022-12-06 05:39:05+00:00,,5450,0E-10,0E-10,-1770.0000000000,1770.0000000000,0E-10,1,0E-10,1770.0000000000
5451,2022-06-26 04:54:20+00:00,2022-12-06 05:39:06+00:00,,5451,111.0000000000,0E-10,111.0000000000,0E-10,0E-10,1,0E-10,-111.0000000000
5452,2022-06-26 04:54:23+00:00,2022-12-06 05:39:06+00:00,,5452,0E-10,0E-10,-809.0000000000,809.0000000000,0E-10,1,0E-10,809.0000000000
5453,2022-06-26 04:54:27+00:00,2022-12-06 05:39:07+00:00,,5453,0E-10,0E-10,-232.0000000000,232.0000000000,0E-10,1,0E-10,232.0000000000
5454,2022-06-26 04:54:31+00:00,2022-12-06 05:39:07+00:00,,5454,0E-10,0E-10,-604.0000000000,604.0000000000,0E-10,1,0E-10,604.0000000000
5455,2022-06-26 04:54:34+00:00,2022-12-06 05:39:08+00:00,,5455,0E-10,0E-10,-150.0000000000,150.0000000000,0E-10,1,0E-10,150.0000000000
5456,2022-06-26 04:54:38+00:00,2022-12-06 05:39:08+00:00,,5456,0E-10,0E-10,-85.0000000000,85.0000000000,0E-10,1,0E-10,85.0000000000
5457,2022-06-26 04:54:42+00:00,2022-12-06 05:39:09+00:00,,5457,11335.0000000000,0E-10,53.0000000000,11282.0000000000,0E-10,1,0E-10,-53.0000000000
5458,2022-06-26 06:56:43+00:00,2022-12-06 05:54:04+00:00,,10147,8146.0000000000,0E-10,3984.0000000000,4162.0000000000,0E-10,1,0E-10,-3984.0000000000
5459,2022-06-26 04:54:46+00:00,2022-12-06 05:39:09+00:00,,5459,0E-10,0E-10,-1010.0000000000,1010.0000000000,0E-10,1,0E-10,1010.0000000000
5460,2022-06-26 04:54:49+00:00,2022-12-06 05:39:10+00:00,,5460,50792.0500000000,0E-10,417.0500000000,50375.0000000000,0E-10,1,0E-10,-417.0500000000
5461,2022-06-26 06:51:27+00:00,2022-12-06 09:14:27+00:00,,9922,73476.0000000000,0E-10,-1568.0000000000,75044.0000000000,0E-10,1,0E-10,1568.0000000000
5462,2022-06-26 04:54:53+00:00,2022-12-06 05:39:10+00:00,,5462,0E-10,0E-10,-750.0000000000,750.0000000000,0E-10,1,0E-10,750.0000000000
5463,2022-06-26 04:54:56+00:00,2022-12-06 06:11:56+00:00,,5463,6920.0000000000,0E-10,-371.0000000000,7291.0000000000,0E-10,1,0E-10,371.0000000000
5464,2022-06-26 04:55:00+00:00,2022-12-06 06:12:45+00:00,,5464,0E-10,0E-10,-685.0000000000,685.0000000000,0E-10,1,0E-10,685.0000000000
5465,2022-06-26 04:55:03+00:00,2022-12-06 05:39:11+00:00,,5465,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5466,2022-06-26 04:55:07+00:00,2022-12-06 06:12:46+00:00,,5466,0E-10,0E-10,-600.0000000000,600.0000000000,0E-10,1,0E-10,600.0000000000
5467,2022-06-26 04:55:11+00:00,2022-12-06 05:39:11+00:00,,5467,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5468,2022-06-26 04:55:14+00:00,2022-12-06 05:39:12+00:00,,5468,1810.0000000000,0E-10,-659.0000000000,2469.0000000000,0E-10,1,0E-10,659.0000000000
5469,2022-06-26 04:55:18+00:00,2022-12-06 05:39:12+00:00,,5469,0E-10,0E-10,-650.0000000000,650.0000000000,0E-10,1,0E-10,650.0000000000
5470,2022-06-26 04:55:21+00:00,2022-12-06 05:39:13+00:00,,5470,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5471,2022-06-26 04:55:25+00:00,2022-12-06 05:39:13+00:00,,5471,0E-10,0E-10,-379.0000000000,379.0000000000,0E-10,1,0E-10,379.0000000000
5472,2022-06-26 04:55:28+00:00,2022-12-06 06:11:57+00:00,,5472,4841.0000000000,0E-10,-36.0000000000,4877.0000000000,0E-10,1,0E-10,36.0000000000
5473,2022-06-26 04:55:32+00:00,2022-12-06 05:39:14+00:00,,5473,0E-10,0E-10,-700.0000000000,700.0000000000,0E-10,1,0E-10,700.0000000000
5474,2022-06-26 04:55:36+00:00,2022-12-06 05:39:14+00:00,,5474,0E-10,0E-10,-385.0000000000,385.0000000000,0E-10,1,0E-10,385.0000000000
5475,2022-06-26 04:55:39+00:00,2022-12-06 05:39:15+00:00,,5475,0E-10,0E-10,-120.0000000000,120.0000000000,0E-10,1,0E-10,120.0000000000
5476,2022-06-26 04:55:43+00:00,2022-12-06 05:39:15+00:00,,5476,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5477,2022-06-26 04:55:46+00:00,2022-12-06 05:39:16+00:00,,5477,0E-10,0E-10,-450.0000000000,450.0000000000,0E-10,1,0E-10,450.0000000000
5478,2022-06-26 04:55:50+00:00,2022-12-06 05:39:16+00:00,,5478,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5479,2022-06-26 04:55:54+00:00,2022-12-06 05:39:17+00:00,,5479,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5480,2022-06-26 04:55:58+00:00,2022-12-06 05:39:17+00:00,,5480,0E-10,0E-10,-385.0000000000,385.0000000000,0E-10,1,0E-10,385.0000000000
5481,2022-06-26 04:56:02+00:00,2022-12-06 05:39:18+00:00,,5481,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5482,2022-06-26 04:56:06+00:00,2022-12-06 05:39:18+00:00,,5482,0E-10,0E-10,-190.0000000000,190.0000000000,0E-10,1,0E-10,190.0000000000
5483,2022-06-26 04:56:09+00:00,2022-12-06 05:39:19+00:00,,5483,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5484,2022-06-26 04:56:13+00:00,2022-12-06 05:39:19+00:00,,5484,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5485,2022-06-26 04:56:17+00:00,2022-12-06 06:12:38+00:00,,5485,0E-10,0E-10,-350.0000000000,350.0000000000,0E-10,1,0E-10,350.0000000000
5486,2022-06-26 04:56:20+00:00,2022-12-06 05:39:20+00:00,,5486,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5487,2022-06-26 04:56:24+00:00,2022-12-06 06:12:38+00:00,,5487,0E-10,0E-10,-405.0000000000,405.0000000000,0E-10,1,0E-10,405.0000000000
5488,2022-06-26 04:56:28+00:00,2022-12-06 01:00:05+00:00,,5488,0E-10,0E-10,0E-10,0E-10,0E-10,0,0E-10,
5489,2022-06-26 04:56:32+00:00,2022-12-06 05:39:20+00:00,,5489,0E-10,0E-10,-532.0000000000,532.0000000000,0E-10,1,0E-10,532.0000000000
5490,2022-06-26 04:56:36+00:00,2022-12-06 05:39:21+00:00,,5490,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5491,2022-06-26 04:56:39+00:00,2022-12-06 05:39:21+00:00,,5491,0E-10,0E-10,-930.0000000000,930.0000000000,0E-10,1,0E-10,930.0000000000
5492,2022-06-26 04:56:43+00:00,2022-12-06 05:39:22+00:00,,5492,0E-10,0E-10,-100.0000000000,100.0000000000,0E-10,1,0E-10,100.0000000000
5493,2022-06-26 04:56:46+00:00,2022-12-06 01:00:05+00:00,,5493,0E-10,0E-10,0E-10,0E-10,0E-10,0,0E-10,
5494,2022-06-26 04:56:50+00:00,2022-12-06 05:39:22+00:00,,5494,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5495,2022-06-26 04:56:54+00:00,2022-12-06 05:39:23+00:00,,5495,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5496,2022-06-26 04:56:58+00:00,2022-12-06 05:39:23+00:00,,5496,0E-10,0E-10,-800.0000000000,800.0000000000,0E-10,1,0E-10,800.0000000000
5497,2022-06-26 04:57:01+00:00,2022-12-06 05:39:23+00:00,,5497,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5498,2022-06-26 04:57:05+00:00,2022-12-06 05:39:24+00:00,,5498,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5499,2022-06-26 04:57:08+00:00,2022-12-06 05:39:24+00:00,,5499,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5500,2022-06-26 06:55:53+00:00,2022-12-06 06:11:44+00:00,,10121,0E-10,0E-10,-670.0000000000,670.0000000000,0E-10,1,0E-10,670.0000000000
5501,2022-06-26 07:28:56+00:00,2022-12-06 05:57:55+00:00,,11381,0E-10,0E-10,-370.0000000000,370.0000000000,0E-10,1,0E-10,370.0000000000
5502,2022-06-26 04:57:12+00:00,2022-12-06 05:39:25+00:00,,5502,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5503,2022-06-26 04:57:16+00:00,2022-12-06 05:39:25+00:00,,5503,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5504,2022-06-26 04:57:19+00:00,2022-12-06 05:39:26+00:00,,5504,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5505,2022-06-26 04:57:23+00:00,2022-12-06 05:39:26+00:00,,5505,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5506,2022-06-26 04:57:27+00:00,2022-12-06 05:39:27+00:00,,5506,0E-10,0E-10,-55.0000000000,55.0000000000,0E-10,1,0E-10,55.0000000000
5507,2022-06-26 04:57:31+00:00,2022-12-06 05:39:27+00:00,,5507,7424.0000000000,0E-10,3086.0000000000,4338.0000000000,0E-10,1,0E-10,-3086.0000000000
5508,2022-06-26 04:57:34+00:00,2022-12-06 05:39:28+00:00,,5508,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5509,2022-06-26 04:57:38+00:00,2022-12-06 05:39:28+00:00,,5509,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5510,2022-06-26 04:57:42+00:00,2022-12-06 05:39:29+00:00,,5510,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5511,2022-06-26 04:57:45+00:00,2022-12-06 06:08:43+00:00,,18867,1329.1500000000,0E-10,-364.3500000000,1693.5000000000,0E-10,1,0E-10,364.3500000000
5512,2022-06-26 04:57:49+00:00,2022-12-06 06:08:43+00:00,,18862,2672.4000000000,0E-10,-17454.7000000000,20127.1000000000,0E-10,1,0E-10,17454.7000000000
5513,2022-06-26 06:54:00+00:00,2022-12-06 06:11:42+00:00,,10000,500.0000000000,0E-10,110.0000000000,390.0000000000,0E-10,1,0E-10,-110.0000000000
5514,2022-06-26 06:53:03+00:00,2022-12-06 06:11:43+00:00,,9961,815.0000000000,0E-10,470.0000000000,345.0000000000,0E-10,1,0E-10,-470.0000000000
5515,2022-06-26 04:57:53+00:00,2022-12-06 06:11:38+00:00,,18688,380.0000000000,0E-10,-261.0000000000,641.0000000000,0E-10,1,0E-10,261.0000000000
5516,2022-06-26 06:51:16+00:00,2022-12-06 06:08:42+00:00,,18876,26341.4000000000,0E-10,2280.3000000000,24061.1000000000,0E-10,1,0E-10,-2280.3000000000
5517,2022-06-26 04:57:57+00:00,2022-12-06 06:05:08+00:00,,18865,60200.5000000000,0E-10,-2117.5000000000,62318.0000000000,0E-10,1,0E-10,2117.5000000000
5518,2022-06-26 04:58:00+00:00,2022-12-06 01:00:05+00:00,,18866,0E-10,0E-10,0E-10,0E-10,0E-10,0,0E-10,
5519,2022-06-26 04:58:04+00:00,2022-12-06 05:39:29+00:00,,5519,0E-10,0E-10,-15970.0000000000,15970.0000000000,0E-10,1,0E-10,15970.0000000000
5520,2022-06-26 04:58:07+00:00,2022-12-06 06:01:55+00:00,,16715,0E-10,0E-10,-1200.0000000000,1200.0000000000,0E-10,1,0E-10,1200.0000000000
5521,2022-06-26 04:58:11+00:00,2022-12-06 05:39:30+00:00,,5521,0E-10,0E-10,-22000.0000000000,22000.0000000000,0E-10,1,0E-10,22000.0000000000
5522,2022-06-26 04:58:15+00:00,2022-12-06 05:39:30+00:00,,5522,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5523,2022-06-26 04:58:18+00:00,2022-12-06 05:39:31+00:00,,5523,0E-10,0E-10,-1050.0000000000,1050.0000000000,0E-10,1,0E-10,1050.0000000000
5524,2022-06-26 04:58:22+00:00,2022-12-06 05:39:31+00:00,,5524,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5525,2022-06-26 04:58:26+00:00,2022-12-06 05:39:32+00:00,,5525,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5526,2022-06-26 04:58:29+00:00,2022-12-06 05:39:32+00:00,,5526,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5527,2022-06-26 04:58:33+00:00,2022-12-06 05:39:33+00:00,,5527,0E-10,0E-10,-1330.0000000000,1330.0000000000,0E-10,1,0E-10,1330.0000000000
5528,2022-06-26 04:58:36+00:00,2022-12-06 05:39:33+00:00,,5528,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5529,2022-06-26 06:53:49+00:00,2022-12-06 09:14:27+00:00,,9988,4040.0000000000,0E-10,3540.0000000000,500.0000000000,0E-10,1,0E-10,-3540.0000000000
5530,2022-06-26 06:55:39+00:00,2022-12-06 05:53:59+00:00,,10092,44.9500000000,0E-10,-285.0500000000,330.0000000000,0E-10,1,0E-10,285.0500000000
5531,2022-06-26 04:58:40+00:00,2022-12-06 05:39:34+00:00,,5531,0E-10,0E-10,-3000.0000000000,3000.0000000000,0E-10,1,0E-10,3000.0000000000
5532,2022-06-26 06:52:30+00:00,2022-12-06 06:11:43+00:00,,9947,655.0000000000,0E-10,176.0000000000,479.0000000000,0E-10,1,0E-10,-176.0000000000
5533,2022-06-26 07:20:41+00:00,2022-12-06 05:57:01+00:00,,10762,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5534,2022-06-26 04:58:43+00:00,2022-12-06 05:39:34+00:00,,5534,0E-10,0E-10,-960.0000000000,960.0000000000,0E-10,1,0E-10,960.0000000000
5535,2022-06-26 04:58:47+00:00,2022-12-06 05:39:35+00:00,,5535,0E-10,0E-10,-330.0000000000,330.0000000000,0E-10,1,0E-10,330.0000000000
5536,2022-06-26 04:58:51+00:00,2022-12-06 05:39:35+00:00,,5536,1415.0000000000,0E-10,-415.0000000000,1830.0000000000,0E-10,1,0E-10,415.0000000000
5537,2022-06-26 04:58:54+00:00,2022-12-06 05:39:36+00:00,,5537,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5538,2022-06-26 04:58:58+00:00,2022-12-06 01:00:05+00:00,,5538,0E-10,0E-10,0E-10,0E-10,0E-10,0,0E-10,
5539,2022-06-26 04:59:01+00:00,2022-12-06 05:39:36+00:00,,5539,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5540,2022-06-26 04:59:05+00:00,2022-12-06 05:39:37+00:00,,5540,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5541,2022-06-26 04:59:09+00:00,2022-12-06 05:39:37+00:00,,5541,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5542,2022-06-26 04:59:12+00:00,2022-12-06 05:39:38+00:00,,5542,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5543,2022-06-26 04:59:16+00:00,2022-12-06 05:39:38+00:00,,5543,705.0000000000,0E-10,-989.0000000000,1694.0000000000,0E-10,1,0E-10,989.0000000000
5544,2022-06-26 04:59:20+00:00,2022-12-06 05:39:39+00:00,,5544,705.0000000000,0E-10,-110.0000000000,815.0000000000,0E-10,1,0E-10,110.0000000000
5545,2022-06-26 04:59:23+00:00,2022-12-06 05:39:39+00:00,,5545,0E-10,0E-10,-194.0000000000,194.0000000000,0E-10,1,0E-10,194.0000000000
5546,2022-06-26 04:59:27+00:00,2022-12-06 05:39:40+00:00,,5546,1105.0000000000,0E-10,-715.0000000000,1820.0000000000,0E-10,1,0E-10,715.0000000000
5547,2022-06-26 04:59:30+00:00,2022-12-06 06:11:29+00:00,,5547,6820.0000000000,0E-10,-28.0000000000,6848.0000000000,0E-10,1,0E-10,28.0000000000
5548,2022-06-26 04:59:34+00:00,2022-12-06 06:11:37+00:00,,5548,5716.0000000000,0E-10,4387.0000000000,1329.0000000000,0E-10,1,0E-10,-4387.0000000000
5549,2022-06-26 04:59:38+00:00,2022-12-06 05:39:40+00:00,,5549,0E-10,0E-10,-1632.0000000000,1632.0000000000,0E-10,1,0E-10,1632.0000000000
5550,2022-06-26 04:59:41+00:00,2022-12-06 05:39:41+00:00,,5550,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5551,2022-06-26 04:59:45+00:00,2022-12-06 05:39:41+00:00,,5551,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5552,2022-06-26 04:59:49+00:00,2022-12-06 05:39:42+00:00,,5552,0E-10,0E-10,-2000.0000000000,2000.0000000000,0E-10,1,0E-10,2000.0000000000
5553,2022-06-26 04:59:53+00:00,2022-12-06 06:11:36+00:00,,5553,3716.0000000000,0E-10,-3921.0000000000,7637.0000000000,0E-10,1,0E-10,3921.0000000000
5554,2022-06-26 06:54:03+00:00,2022-12-06 09:12:21+00:00,,10001,23625.0000000000,0E-10,4258.0000000000,19367.0000000000,0E-10,1,0E-10,-4258.0000000000
5555,2022-06-26 06:53:38+00:00,2022-12-06 09:14:27+00:00,,9982,25190.0000000000,0E-10,5952.1000000000,19237.9000000000,0E-10,1,0E-10,-5952.1000000000
5556,2022-06-26 04:59:56+00:00,2022-12-06 05:39:42+00:00,,5556,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5557,2022-06-26 05:00:00+00:00,2022-12-06 05:39:43+00:00,,5557,3445.0000000000,0E-10,1650.0000000000,1795.0000000000,0E-10,1,0E-10,-1650.0000000000
5558,2022-06-26 05:00:04+00:00,2022-12-06 06:11:35+00:00,,5558,2020.0000000000,0E-10,-17036.0000000000,19056.0000000000,0E-10,1,0E-10,17036.0000000000
5559,2022-06-26 05:00:07+00:00,2022-12-06 06:11:40+00:00,,5559,705.0000000000,0E-10,-75.0000000000,780.0000000000,0E-10,1,0E-10,75.0000000000
5560,2022-06-26 05:00:11+00:00,2022-12-06 05:39:43+00:00,,5560,0E-10,0E-10,-800.0000000000,800.0000000000,0E-10,1,0E-10,800.0000000000
5561,2022-06-26 06:56:29+00:00,2022-12-06 09:14:20+00:00,,10138,19110.0000000000,0E-10,-1615.0000000000,20725.0000000000,0E-10,1,0E-10,1615.0000000000
5562,2022-06-26 05:00:15+00:00,2022-12-06 05:39:44+00:00,,5562,2815.0000000000,0E-10,-281.0000000000,3096.0000000000,0E-10,1,0E-10,281.0000000000
5563,2022-06-26 05:00:19+00:00,2022-12-06 05:39:44+00:00,,5563,0E-10,0E-10,-160.0000000000,160.0000000000,0E-10,1,0E-10,160.0000000000
5564,2022-06-26 05:00:22+00:00,2022-12-06 05:39:45+00:00,,5564,905.0000000000,0E-10,-261.0000000000,1166.0000000000,0E-10,1,0E-10,261.0000000000
5565,2022-06-26 05:00:26+00:00,2022-12-06 05:39:45+00:00,,5565,1734.7000000000,0E-10,282.7000000000,1452.0000000000,0E-10,1,0E-10,-282.7000000000
5566,2022-06-26 06:56:11+00:00,2022-12-06 09:14:00+00:00,,10130,17845.0000000000,0E-10,838.0000000000,17007.0000000000,0E-10,1,0E-10,-838.0000000000
5567,2022-06-26 05:00:30+00:00,2022-12-06 05:39:46+00:00,,5567,0E-10,0E-10,-710.0000000000,710.0000000000,0E-10,1,0E-10,710.0000000000
5568,2022-06-26 05:00:33+00:00,2022-12-06 06:11:32+00:00,,5568,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5569,2022-06-26 05:00:37+00:00,2022-12-06 05:39:46+00:00,,5569,0E-10,0E-10,-3000.0000000000,3000.0000000000,0E-10,1,0E-10,3000.0000000000
5570,2022-06-26 05:00:41+00:00,2022-12-06 06:11:39+00:00,,5570,3011.0000000000,0E-10,754.0000000000,2257.0000000000,0E-10,1,0E-10,-754.0000000000
5571,2022-06-26 05:00:45+00:00,2022-12-06 05:39:47+00:00,,5571,5231.0000000000,0E-10,-29.0000000000,5260.0000000000,0E-10,1,0E-10,29.0000000000
5572,2022-06-26 05:00:48+00:00,2022-12-06 06:04:47+00:00,,18690,0E-10,0E-10,-11620.0000000000,11620.0000000000,0E-10,1,0E-10,11620.0000000000
5573,2022-06-26 05:00:52+00:00,2022-12-06 05:39:47+00:00,,5573,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5574,2022-06-26 05:00:56+00:00,2022-12-06 06:04:46+00:00,,18689,0E-10,0E-10,-9370.0000000000,9370.0000000000,0E-10,1,0E-10,9370.0000000000
5575,2022-06-26 05:00:59+00:00,2022-12-06 05:39:48+00:00,,5575,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5576,2022-06-26 05:01:03+00:00,2022-12-06 05:39:48+00:00,,5576,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5577,2022-06-26 05:01:07+00:00,2022-12-06 05:39:49+00:00,,5577,0E-10,0E-10,-1030.0000000000,1030.0000000000,0E-10,1,0E-10,1030.0000000000
5578,2022-06-26 05:01:10+00:00,2022-12-06 05:39:49+00:00,,5578,2215.0000000000,0E-10,-1460.0000000000,3675.0000000000,0E-10,1,0E-10,1460.0000000000
5579,2022-06-26 05:01:14+00:00,2022-12-06 05:39:50+00:00,,5579,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5580,2022-06-26 05:01:17+00:00,2022-12-06 06:11:34+00:00,,5580,0E-10,0E-10,-710.0000000000,710.0000000000,0E-10,1,0E-10,710.0000000000
5581,2022-06-26 05:01:21+00:00,2022-12-06 06:11:41+00:00,,18691,0E-10,0E-10,-130.0000000000,130.0000000000,0E-10,1,0E-10,130.0000000000
5582,2022-06-26 06:51:19+00:00,2022-12-06 06:11:35+00:00,,9920,2950.0000000000,0E-10,1457.0000000000,1493.0000000000,0E-10,1,0E-10,-1457.0000000000
5583,2022-06-26 05:01:25+00:00,2022-12-06 06:11:38+00:00,,18693,0E-10,0E-10,-12470.0000000000,12470.0000000000,0E-10,1,0E-10,12470.0000000000
5584,2022-06-26 05:01:28+00:00,2022-12-06 06:11:40+00:00,,5584,0E-10,0E-10,-1850.0000000000,1850.0000000000,0E-10,1,0E-10,1850.0000000000
5585,2022-06-26 05:01:32+00:00,2022-12-06 05:39:50+00:00,,5585,0E-10,0E-10,-600.0000000000,600.0000000000,0E-10,1,0E-10,600.0000000000
5586,2022-06-26 05:01:35+00:00,2022-12-06 05:39:51+00:00,,5586,0E-10,0E-10,-580.0000000000,580.0000000000,0E-10,1,0E-10,580.0000000000
5587,2022-06-26 05:01:39+00:00,2022-12-06 06:11:41+00:00,,18692,0E-10,0E-10,-280.0000000000,280.0000000000,0E-10,1,0E-10,280.0000000000
5588,2022-06-26 05:01:43+00:00,2022-12-06 05:39:51+00:00,,5588,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5589,2022-06-26 06:52:27+00:00,2022-12-06 05:53:41+00:00,,9946,1470.0000000000,0E-10,650.0000000000,820.0000000000,0E-10,1,0E-10,-650.0000000000
5590,2022-06-26 05:01:46+00:00,2022-12-06 05:39:52+00:00,,5590,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5591,2022-06-26 05:01:50+00:00,2022-12-06 05:39:52+00:00,,5591,0E-10,0E-10,-700.0000000000,700.0000000000,0E-10,1,0E-10,700.0000000000
5592,2022-06-26 05:01:54+00:00,2022-12-06 05:39:53+00:00,,5592,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5593,2022-06-26 05:01:57+00:00,2022-12-06 05:39:53+00:00,,5593,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5594,2022-06-26 06:51:23+00:00,2022-12-06 09:14:20+00:00,,9921,15390.0000000000,0E-10,3533.0000000000,11857.0000000000,0E-10,1,0E-10,-3533.0000000000
5595,2022-06-26 05:02:01+00:00,2022-12-06 05:39:54+00:00,,5595,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5596,2022-06-26 05:02:05+00:00,2022-12-06 05:39:54+00:00,,5596,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5597,2022-06-26 05:02:08+00:00,2022-12-06 05:39:55+00:00,,5597,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5598,2022-06-26 05:02:13+00:00,2022-12-06 05:39:55+00:00,,5598,0E-10,0E-10,-600.0000000000,600.0000000000,0E-10,1,0E-10,600.0000000000
5599,2022-06-26 05:02:16+00:00,2022-12-06 05:39:56+00:00,,5599,0E-10,0E-10,-3056.0000000000,3056.0000000000,0E-10,1,0E-10,3056.0000000000
5600,2022-06-26 05:02:20+00:00,2022-12-06 05:39:56+00:00,,5600,0E-10,0E-10,-348.0000000000,348.0000000000,0E-10,1,0E-10,348.0000000000
5601,2022-06-26 05:02:24+00:00,2022-12-06 05:39:57+00:00,,5601,0E-10,0E-10,-940.0000000000,940.0000000000,0E-10,1,0E-10,940.0000000000
5602,2022-06-26 05:02:27+00:00,2022-12-06 05:39:57+00:00,,5602,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5603,2022-06-26 05:02:31+00:00,2022-12-06 05:39:58+00:00,,5603,0E-10,0E-10,-1250.0000000000,1250.0000000000,0E-10,1,0E-10,1250.0000000000
5604,2022-06-26 05:02:35+00:00,2022-12-06 05:39:58+00:00,,5604,0E-10,0E-10,-1150.0000000000,1150.0000000000,0E-10,1,0E-10,1150.0000000000
5605,2022-06-26 05:02:38+00:00,2022-12-06 05:39:59+00:00,,5605,0E-10,0E-10,-689.0000000000,689.0000000000,0E-10,1,0E-10,689.0000000000
5606,2022-06-26 05:02:42+00:00,2022-12-06 05:39:59+00:00,,5606,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5607,2022-06-26 05:02:45+00:00,2022-12-06 05:40:00+00:00,,5607,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
5608,2022-06-26 05:02:49+00:00,2022-12-06 05:40:00+00:00,,5608,0E-10,0E-10,-1202.0000000000,1202.0000000000,0E-10,1,0E-10,1202.0000000000
5609,2022-06-26 05:02:53+00:00,2022-12-06 05:40:01+00:00,,5609,0E-10,0E-10,-500.0000000000,500.0000000000,0E-10,1,0E-10,500.0000000000
5610,2022-06-26 05:02:56+00:00,2022-12-06 05:40:01+00:00,,5610,0E-10,0E-10,-1350.0000000000,1350.0000000000,0E-10,1,0E-10,1350.0000000000
5611,2022-06-26 05:03:00+00:00,2022-12-06 05:40:02+00:00,,5611,0E-10,0E-10,-340.0000000000,340.0000000000,0E-10,1,0E-10,340.0000000000
5612,2022-06-26 05:03:04+00:00,2022-12-06 05:40:02+00:00,,5612,0E-10,0E-10,-1000.0000000000,1000.0000000000,0E-10,1,0E-10,1000.0000000000
