product_id,is_outsourcing,product_code,quantity_product
6161,0,9-CSA084-000-IN-TL,0.000000
6162,0,9-CSA085-000-IN-TL,0.000000
6163,0,9-CSA086-000-IN-TL,0.000000
6164,0,9-CSA087-000-IN-TL,0.000000
6165,0,9-CSA088-000-IN-TL,0.000000
6166,0,9-CSA089-000-IN-TL,0.000000
6167,0,9-CSA090-000-IN-TL,0.000000
6168,0,9-CSA091-000-IN-TL,0.000000
6169,0,9-CSA092-000-IN-TL,0.000000
6170,0,9-CSA093-000-IN-TL,0.000000
6171,0,9-CSA094-000-IN-TL,0.000000
6172,0,9-CSA095-000-IN-TL,0.000000
6173,0,9-CSA096-000-IN-TL,0.000000
6174,0,9-CSA097-000-IN-TL,0.000000
6175,0,9-CSA098-000-IN-TL,0.000000
6176,0,9-CSA099-000-IN-TL,0.000000
6177,0,9-CSA100-000-IN-TL,0.000000
6178,0,9-CTD001-000-IN-DO,10.000000
6179,0,9-CTD002-000-IN-DO,0.000000
6180,0,9-CHM001-000-IN-TL,897.000000
6181,0,9-CHM002-000-IN-TL,897.000000
6182,0,9-CHM003-000-IN-TL,897.000000
6183,0,9-CHM004-000-IN-HM,0.000000
6184,0,9-CHM005-000-IN-HM,0.000000
6185,0,8-GF0007-000-CS-GF,4345.000000
6186,0,8-GF0008-000-CS-GF,17.000000
6187,0,7-CMCUOC-WHI-00-AK,2.709000
6188,0,7-CM4178-MSD-50-PP,9.540000
6189,0,7-CM8109-STO-50-PP,3.000000
6190,0,7-CM8357-BGE-50-PP,5.500000
6191,0,9-KT2260-BLK-15-CY,0.000000
6192,0,9-KT2260-BLK-23-CY,394.000000
6193,0,9-KT2260-WHI-15-CY,0.000000
6194,0,9-KT2260-WHI-23-CY,0.000000
6195,0,9-1001NF-WHI-18-CB,4599.490000
6196,0,9-1501ES-WHI-15-CB,2663.750000
6197,0,9-1001ES-WHI-18-CB,2157.554000
6198,0,9-OG4318-000-02-DA,1000.000000
6199,0,9-GL350G-000-00-NA,25743.000000
6200,0,9-GL500G-000-00-NA,17492.000000
6201,0,8-BF0122-000-DA-TQ,0.000000
6202,0,9-CCDCSX-048-00-AK,0.000000
6203,0,9-CCDCSX-069-00-AK,0.000000
6204,0,9-CCDCSX-015-00-AK,0.000000
6205,0,9-CCDCSX-145-00-AK,0.000000
6206,0,9-CCDCSX-049-00-AK,0.000000
6207,0,9-CCDCSX-034-00-AK,0.000000
6208,0,9-CCDCVP-022-00-AK,0.000000
6209,0,9-CCDCSX-045-00-AK,11.000000
6210,0,9-CCDCSX-074-00-AK,0.000000
6211,0,9-CCDCSX-236-00-AK,0.000000
6212,0,9-CCDCSX-047-00-AK,0.000000
6213,0,9-CCDCSX-140-00-AK,0.000000
6214,0,9-CCDCVP-006-00-AK,0.000000
6215,0,9-CCDCSX-091-00-AK,0.000000
6216,0,9-CCDCSX-055-00-AK,0.000000
6217,0,9-CCDCSX-059-00-AK,0.000000
6218,0,9-CCDCSX-027-00-AK,0.000000
6219,0,9-CCDCSX-022-00-AK,0.000000
6220,0,9-CCDCSX-082-00-AK,0.000000
6221,0,9-CCDCVP-085-00-AK,0.000000
6222,0,9-CCDCSX-021-00-AK,0.000000
6223,0,9-CCDCSX-054-00-AK,0.000000
6224,0,9-CCDCSX-152-00-AK,0.000000
6225,0,9-CCDCSX-026-00-AK,0.000000
6226,0,9-CCDCSX-150-00-AK,0.000000
6227,0,9-CCDCSX-060-00-AK,0.000000
6228,0,9-CCDCVP-005-00-AK,0.000000
6229,0,9-CCDCSX-028-00-AK,0.000000
6230,0,9-CCDCVP-125-00-AK,0.000000
6231,0,9-CCDCSX-148-00-AK,0.000000
6232,0,9-CCDCSX-130-00-AK,0.000000
6233,0,9-CCDCSX-131-00-AK,0.000000
6234,0,9-CCDCSX-136-00-AK,0.000000
6235,0,9-CCDCSX-151-00-AK,0.000000
6236,0,9-CCDCSX-051-00-AK,0.000000
6237,0,9-CCDCSX-089-00-AK,0.000000
6238,0,9-CCDCSX-188-00-AK,0.000000
6239,0,9-CCDCSX-161-00-AK,0.000000
6240,0,9-CCDCSX-180-00-AK,0.000000
6241,0,9-CCDCSX-189-00-AK,0.000000
6242,0,9-CCDCSX-195-00-AK,0.000000
6243,0,9-CCDCSX-202-03-AK,0.000000
6244,0,9-CCDCSX-158-04-AK,0.000000
6245,0,9-CCDCSX-208-00-AK,0.000000
6246,0,9-CCDCSX-209-00-AK,0.000000
6247,0,9-CCDCSX-210-00-AK,0.000000
6248,0,9-CCDCSX-063-00-AK,0.000000
6249,0,9-CCDCVP-001-00-AK,0.000000
6250,0,9-CCDCVP-002-00-AK,0.000000
6251,0,9-CCDCVP-003-00-AK,0.000000
6252,0,9-CCDCVP-004-00-AK,0.000000
6253,0,9-CCDCSX-002-00-AK,0.000000
6254,0,9-CCDCSX-003-00-AK,500.000000
6255,0,9-CCDCSX-004-00-AK,500.000000
6256,0,9-CCDCSX-005-00-AK,0.000000
6257,0,9-CCDCSX-006-00-AK,0.000000
6258,0,9-CCDCSX-007-00-AK,0.000000
6259,0,9-CCDCSX-008-00-AK,0.000000
6260,0,9-CCDCSX-009-00-AK,0.000000
6261,0,9-CCDCSX-010-00-AK,0.000000
6262,0,9-CCDCSX-011-00-AK,0.000000
6263,0,9-CCDCSX-014-00-AK,0.000000
6264,0,9-CCDCSX-015-00-VT,0.000000
6265,0,9-CCDCSX-016-00-AK,0.000000
6266,0,9-CCDCVP-126-00-AK,0.000000
6267,0,9-CCDCSX-017-00-AK,0.000000
6268,0,9-CCDCSX-018-00-AK,0.000000
6269,0,9-CCDCSX-019-00-AK,0.000000
6270,0,9-CCDCSX-020-00-AK,0.000000
6271,0,9-CCDCSX-023-00-AK,0.000000
6272,0,9-CCDCSX-024-00-AK,0.000000
6273,0,9-CCDCSX-025-00-AK,0.000000
6274,0,9-CCDCSX-029-00-AK,0.000000
6275,0,9-CCDCSX-031-00-AK,0.000000
6276,0,9-CCDCSX-032-00-AK,0.000000
6277,0,9-CCDCSX-033-00-00,0.000000
6278,0,9-CCDCSX-035-00-AK,0.000000
6279,0,9-CCDCSX-036-00-AK,0.000000
6280,0,9-CCDCSX-037-00-AK,0.000000
6281,0,9-CCDCSX-038-00-AK,0.000000
6282,0,9-CCDCSX-039-00-AK,0.000000
6283,0,9-CCDCSX-040-00-AK,0.000000
6284,0,9-CCDCSX-041-00-AK,0.000000
6285,0,9-CCDCSX-042-00-AK,0.000000
6286,0,9-CCDCSX-043-00-AK,0.000000
6287,0,9-CCDCSX-044-00-TL,0.000000
6288,0,9-CCDCSX-046-00-AK,0.000000
6289,0,9-CCDCSX-057-00-AK,0.000000
6290,0,9-CCDCSX-058-00-AK,0.000000
6291,0,9-CCDCSX-050-00-AK,0.000000
6292,0,9-CCDCSX-052-00-AK,0.000000
6293,0,9-CCDCSX-053-00-AK,0.000000
6294,0,9-CCDCSX-061-00-AK,0.000000
6295,0,9-CCDCSX-062-00-AK,0.000000
6296,0,9-CCDCSX-064-00-AK,0.000000
6297,0,9-CCDCSX-065-00-AK,0.000000
6298,0,9-CCDCSX-165-00-AK,0.000000
6299,0,9-CCDCSX-090-00-AK,0.000000
6300,0,9-CCDCSX-092-00-AK,0.000000
6301,0,9-CCDCSX-093-00-VT,0.000000
6302,0,9-CCDCSX-094-00-AK,0.000000
6303,0,9-CCDCVP-007-00-AK,12.000000
6304,0,9-CCDCSX-095-00-AK,0.000000
6305,0,9-CCDCSX-096-00-AK,0.000000
6306,0,9-CCDCSX-097-00-AK,0.000000
6307,0,9-CCDCSX-098-00-AK,0.000000
6308,0,9-CCDCSX-099-00-AK,0.000000
6309,0,9-CCDCSX-100-00-AK,0.000000
6310,0,9-CCDCSX-101-00-AK,0.000000
6311,0,9-CCDCSX-102-00-AK,0.000000
6312,0,9-CCDCSX-103-00-AK,0.000000
6313,0,9-CCDCSX-104-00-AK,0.000000
6314,0,9-CCDCSX-105-00-AK,0.000000
6315,0,9-CCDCSX-106-00-AK,0.000000
6316,0,9-CCDCSX-107-00-AK,0.000000
6317,0,9-CCDCSX-108-00-AK,0.000000
6318,0,9-CCDCSX-109-00-AK,0.000000
6319,0,9-CCDCSX-110-00-AK,0.000000
6320,0,9-CCDCVP-009-00-AK,0.000000
6321,0,9-CCDCVP-WHI-00-TL,0.000000
6322,0,9-CCDCSX-111-00-AK,0.000000
6323,0,9-CCDCSX-112-00-AK,0.000000
6324,0,9-CCDCSX-113-00-AK,0.000000
6325,0,9-CCDCSX-114-00-AK,0.000000
6326,0,9-CCDCSX-115-00-AK,0.000000
6327,0,9-CCDCSX-116-00-AK,0.000000
6328,0,9-CCDCSX-117-00-AK,0.000000
6329,0,9-CCDCSX-118-00-AK,0.000000
6330,0,9-CCDCSX-119-00-AK,0.000000
6331,0,9-CCDCSX-120-00-AK,0.000000
6332,0,9-CCDCSX-121-00-AK,0.000000
6333,0,9-CCDCSX-122-00-AK,0.000000
6334,0,9-CCDCSX-123-00-AK,0.000000
6335,0,9-CCDCSX-124-00-AK,0.000000
6336,0,9-CCDCSX-125-00-AK,0.000000
6337,0,9-CCDCSX-126-00-AK,0.000000
6338,0,9-CCDCSX-127-00-AK,0.000000
6339,0,9-CCDCSX-128-00-AK,0.000000
6340,0,9-CCDCSX-129-00-AK,0.000000
6341,0,9-CCDCSX-132-00-AK,0.000000
6342,0,9-CCDCSX-133-00-AK,100.000000
6343,0,9-CCDCSX-134-00-AK,0.000000
6344,0,9-CCDCSX-135-02-AK,0.000000
6345,0,9-CCDCSX-136-05-AK,0.000000
6346,0,9-CCDCSX-137-07-AK,0.000000
6347,0,9-CCDCSX-138-00-AK,0.000000
6348,0,9-CCDCSX-139-00-AK,0.000000
6349,0,9-CCDCVP-008-00-AK,0.000000
6350,0,9-CCDCVP-010-00-AK,0.000000
6351,0,9-CCDCSX-153-00-AK,0.000000
6352,0,9-CCDCSX-155-00-AK,0.000000
6353,0,9-CCDCSX-156-00-AK,0.000000
6354,0,9-CCDCSX-157-00-AK,0.000000
6355,0,9-CCDCSX-159-00-AK,0.000000
6356,0,9-CCDCSX-173-00-AK,100.000000
6357,0,9-CCDCSX-163-00-AK,0.000000
6358,0,9-CCDCVP-WHI-01-TL,0.000000
6359,0,9-CCDCSX-001-00-AK,0.000000
6360,0,9-CCDCSX-164-00-AK,0.000000
6361,0,9-CCDCSX-166-00-AK,0.000000
6362,0,9-CCDCSX-167-00-AK,0.000000
6363,0,9-CCDCSX-083-00-00,0.000000
6364,0,9-CCDCSX-211-00-AK,0.000000
6365,0,9-CCDCSX-212-00-AK,0.000000
6366,0,9-CCDCSX-213-00-AK,0.000000
6367,0,9-CCDCSX-214-00-AK,0.000000
6368,0,9-CCDCSX-012-00-AK,0.000000
6369,0,9-CCDCSX-013-00-AK,0.000000
6370,0,9-CCDCSX-154-00-AK,0.000000
6371,0,9-CCDCSX-194-00-AK,0.000000
6372,0,9-CCDCSX-054-00-TL,0.000000
6373,0,9-CCDCSX-055-00-TL,0.000000
6374,0,9-CCDCSX-056-00-TL,0.000000
6375,0,9-CCDCSX-079-00-AK,0.000000
6376,0,9-CCDCSX-080-00-AK,0.000000
6377,0,9-CCDCSX-203-10-AK,0.000000
6378,0,9-CCDCSX-135-00-AK,0.000000
6379,0,9-CCDCSX-066-00-AK,0.000000
6380,0,9-CCDCSX-073-00-AK,0.000000
6381,0,9-CCDCSX-168-00-AK,0.000000
6382,0,9-CCDCSX-196-00-AK,0.000000
6383,0,9-CCDCSX-233-00-AK,0.000000
6384,0,9-CCDCSX-512-00-AK,0.000000
6385,0,9-CCDCSX-313-00-AK,0.000000
6386,0,9-CCDCSX-235-03-AK,0.000000
6387,0,9-CCDCSX-254-00-SM,0.000000
6388,0,9-CCDCSX-067-00-AK,0.000000
6389,0,9-CCDCSX-068-00-AK,0.000000
6390,0,9-CCDCSX-070-00-AK,0.000000
6391,0,9-CCDCSX-169-00-AK,0.000000
6392,0,9-CCDCSX-160-00-AK,0.000000
6393,0,9-CCDCSX-265-00-AK,0.000000
6394,0,9-CCDCSX-238-00-AK,0.000000
6395,0,9-CCDCSX-216-00-AK,0.000000
6396,0,9-CCDCSX-137-00-AK,0.000000
6397,0,9-CCDCSX-149-00-AK,0.000000
6398,0,9-CCDCSX-158-00-AK,0.000000
6399,0,9-CCDCSX-170-00-AK,0.000000
6400,0,9-CCDCSX-171-00-AK,0.000000
6401,0,9-CCDCVP-016-00-AK,1.000000
6402,0,9-CCDCSX-030-00-AK,0.000000
6403,0,9-CCDCSX-071-00-AK,0.000000
6404,0,9-CCDCSX-072-00-AK,0.000000
6405,0,9-CCDCSX-075-00-AK,0.000000
6406,0,9-CCDCSX-172-00-AK,0.000000
6407,0,9-CCDCSX-174-00-AK,0.000000
6408,0,9-CCDCSX-175-00-AK,0.000000
6409,0,9-CCDCSX-176-00-AK,0.000000
6410,0,9-CCDCSX-177-00-AK,0.000000
6411,0,9-CCDCSX-178-00-AK,0.000000
6412,0,9-CCDCSX-179-00-AK,0.000000
6413,0,9-CCDCSX-181-00-AK,0.000000
6414,0,9-CCDCSX-182-00-AK,0.000000
6415,0,9-CCDCSX-183-00-AK,0.000000
6416,0,9-CCDCSX-184-00-AK,0.000000
6417,0,9-CCDCSX-190-00-AK,0.000000
6418,0,9-CCDCSX-191-00-AK,0.000000
6419,0,9-CCDCSX-274-00-AK,0.000000
6420,0,9-CCDCSX-076-00-AK,0.000000
6421,0,9-CCDCSX-276-00-AK,0.000000
6422,0,9-CCDCSX-250-00-AK,5.000000
6423,0,9-CCDCSX-185-00-AK,0.000000
6424,0,9-CCDCSX-186-00-AK,0.000000
6425,0,9-CCDCSX-192-00-AK,0.000000
6426,0,9-CCDCSX-193-00-AK,0.000000
6427,0,9-CCDCSX-218-00-AK,0.000000
6428,0,9-CCDCSX-226-00-AK,0.000000
6429,0,9-CCDCSX-227-00-AK,0.000000
6430,0,9-CCDCSX-228-00-AK,0.000000
6431,0,9-CCDCSX-215-00-AK,0.000000
6432,0,9-CCDCSX-225-00-AK,0.000000
6433,0,9-CCDCSX-141-00-AK,0.000000
6434,0,9-CCDCSX-077-00-AK,0.000000
6435,0,9-CCDCSX-229-00-AK,0.000000
6436,0,9-CCDCSX-230-00-AK,0.000000
6437,0,9-CCDCSX-187-00-AK,0.000000
6438,0,9-CCDCSX-197-00-AK,0.000000
6439,0,9-CCDCSX-142-00-AK,0.000000
6440,0,9-CCDCSX-143-00-AK,0.000000
6441,0,9-CCDCSX-144-00-AK,0.000000
6442,0,9-CCDCSX-146-00-AK,0.000000
6443,0,9-CCDCSX-147-00-AK,0.000000
6444,0,9-CCDCSX-162-00-AK,0.000000
6445,0,9-CCDCSX-198-00-AK,0.000000
6446,0,9-CCDCSX-199-00-AK,0.000000
6447,0,9-CCDCSX-200-00-AK,0.000000
6448,0,9-CCDCVP-011-00-AK,0.000000
6449,0,9-CCDCSX-201-00-AK,0.000000
6450,0,9-CCDCSX-202-00-AK,0.000000
6451,0,9-CCDCSX-203-00-AK,0.000000
6452,0,9-CCDCSX-035-00-DP,0.000000
6453,0,9-CCDCSX-204-00-AK,0.000000
6454,0,9-CCDCSX-205-00-AK,0.000000
6455,0,9-CCDCSX-206-00-AK,0.000000
6456,0,9-CCDCSX-207-00-AK,0.000000
6457,0,9-CCDCSX-221-00-AK,0.000000
6458,0,9-CCDCSX-222-00-AK,0.000000
6459,0,9-CCDCSX-223-00-AK,0.000000
6460,0,9-CCDCSX-224-00-AK,0.000000
6461,0,9-CCDCSX-231-00-AK,0.000000
6462,0,9-CCDCSX-232-00-AK,0.000000
6463,0,9-CCDCSX-234-00-AK,0.000000
6464,0,9-CCDCSX-235-00-AK,0.000000
6465,0,9-CCDCSX-237-00-AK,0.000000
6466,0,9-CCDCSX-239-00-AK,0.000000
6467,0,9-CCDCSX-240-00-AK,0.000000
6468,0,9-CCDCSX-241-00-AK,0.000000
6469,0,9-CCDCSX-242-00-AK,0.000000
6470,0,9-CCDCSX-243-00-AK,0.000000
6471,0,9-CCDCSX-245-00-AK,0.000000
6472,0,9-CCDCSX-078-00-AK,0.000000
6473,0,9-CCDCSX-081-00-AK,0.000000
6474,0,9-CCDCSX-084-00-AK,0.000000
6475,0,9-CCDCSX-085-00-AK,0.000000
6476,0,9-CCDCSX-086-00-AK,0.000000
6477,0,9-CCDCSX-217-00-AK,0.000000
6478,0,9-CCDCSX-251-00-AK,0.000000
6479,0,9-CCDCSX-252-00-AK,0.000000
6480,0,9-CCDCSX-253-00-Ak,0.000000
6481,0,9-CCDCSX-255-00-AK,0.000000
6482,0,9-CCDCSX-256-00-AK,0.000000
6483,0,9-CCDCSX-257-00-AK,0.000000
6484,0,9-CCDCSX-258-00-AK,0.000000
6485,0,9-CCDCSX-259-00-AK,0.000000
6486,0,9-CCDCSX-260-00-AK,0.000000
6487,0,9-CCDCSX-261-00-AK,0.000000
6488,0,9-CCDCSX-262-00-AK,0.000000
6489,0,9-CCDCSX-263-00-AK,0.000000
6490,0,9-CCDCSX-264-00-AK,0.000000
6491,0,9-CCDCSX-266-00-AK,0.000000
6492,0,9-CCDCSX-267-00-AK,0.000000
6493,0,9-CCDCSX-268-00-AK,0.000000
6494,0,9-CCDCSX-269-00-AK,0.000000
6495,0,9-CCDCSX-270-00-AK,0.000000
6496,0,9-CCDCSX-271-00-AK,0.000000
6497,0,9-CCDCSX-272-00-AK,0.000000
6498,0,9-CCDCSX-273-00-AK,0.000000
6499,0,9-CCDCSX-277-00-AK,0.000000
6500,0,9-CCDCSX-278-00-AK,0.000000
6501,0,9-CCDCSX-279-00-AK,0.000000
6502,0,9-CCDCSX-280-00-AK,0.000000
6503,0,9-CCDCSX-281-00-AK,0.000000
6504,0,9-CCDCSX-282-00-AK,0.000000
6505,0,9-CCDCSX-283-00-AK,0.000000
6506,0,9-CCDCSX-284-00-AK,100.000000
6507,0,9-CCDCSX-285-00-AK,0.000000
6508,0,9-CCDCSX-286-00-AK,0.000000
6509,0,9-CCDCSX-287-00-AK,0.000000
6510,0,9-CCDCSX-288-00-AK,0.000000
6511,0,9-CCDCSX-289-00-AK,0.000000
6512,0,9-CCDCSX-290-00-AK,0.000000
6513,0,9-CCDCSX-275-00-AK,0.000000
6514,0,9-CCDCSX-246-00-AK,0.000000
6515,0,9-CCDCSX-291-00-TL,0.000000
6516,0,9-CCDCSX-247-00-AK,0.000000
6517,0,9-CCDCSX-248-00-AK,0.000000
6518,0,9-CCDCSX-249-00-AK,0.000000
6519,0,9-CCDCSX-219-00-AK,0.000000
6520,0,9-CCDCSX-310-00-AK,0.000000
6521,0,9-CCDCSX-311-00-AK,0.000000
6522,0,9-CCDCSX-312-00-AK,0.000000
6523,0,9-CCDCSX-314-00-AK,0.000000
6524,0,9-CCDCSX-315-00-AK,0.000000
6525,0,9-CCDCSX-316-00-AK,0.000000
6526,0,9-CCDCSX-317-00-AK,0.000000
6527,0,9-CCDCSX-318-00-AK,0.000000
6528,0,9-CCDCSX-319-00-AK,0.000000
6529,0,9-CCDCSX-320-00-SM,0.000000
6530,0,9-CCDCSX-321-00-SM,0.000000
6531,0,9-CCDCSX-322-00-AK,0.000000
6532,0,9-CCDCSX-292-00-AK,0.000000
6533,0,9-CCDCSX-293-00-AK,0.000000
6534,0,9-CCDCSX-294-00-AK,0.000000
6535,0,9-CCDCSX-295-00-AK,0.000000
6536,0,9-CCDCSX-296-00-AK,0.000000
6537,0,9-CCDCSX-323-00-AK,0.000000
6538,0,9-CCDCSX-324-00-AK,0.000000
6539,0,9-CCDCSX-325-00-AK,0.000000
6540,0,9-CCDCSX-326-00-AK,0.000000
6541,0,9-CCDCSX-327-00-AK,0.000000
6542,0,9-CCDCSX-328-00-AK,0.000000
6543,0,9-CCDCSX-329-00-AK,0.000000
6544,0,9-CCDCSX-330-00-AK,0.000000
6545,0,9-CCDCSX-331-00-AK,0.000000
6546,0,9-CCDCSX-332-00-AK,0.000000
6547,0,9-CCDCSX-333-00-AK,0.000000
6548,0,9-CCDCSX-334-00-AK,50.000000
6549,0,9-CCDCSX-335-00-AK,0.000000
6550,0,9-CCDCSX-336-00-AK,0.000000
6551,0,9-CCDCSX-337-00-AK,0.000000
6552,0,9-CCDCSX-338-00-AK,0.000000
6553,0,9-CCDCSX-339-00-AK,0.000000
6554,0,9-CCDCSX-340-00-AK,0.000000
6555,0,9-CCDCSX-341-00-AK,0.000000
6556,0,9-CCDCSX-342-00-AK,0.000000
6558,0,9-CCDCSX-344-00-AK,0.000000
6559,0,9-CCDCSX-345-00-AK,0.000000
6560,0,9-CCDCSX-346-00-AK,0.000000
6561,0,9-CCDCSX-347-00-AK,0.000000
6562,0,9-CCDCSX-348-00-AK,0.000000
6563,0,9-CCDCSX-349-00-AK,0.000000
6564,0,9-CCDCSX-350-00-AK,0.000000
6565,0,9-CCDCSX-351-00-AK,0.000000
6566,0,9-CCDCSX-352-00-AK,0.000000
6567,0,9-CCDCSX-353-00-AK,0.000000
6568,0,9-CCDCSX-354-00-AK,0.000000
6569,0,9-CCDCSX-355-00-AK,0.000000
6570,0,9-CCDCSX-356-00-AK,0.000000
6571,0,9-CCDCSX-357-00-AK,0.000000
6572,0,9-CCDCSX-358-00-AK,0.000000
6573,0,9-CCDCSX-359-00-AK,0.000000
6574,0,9-CCDCSX-360-00-AK,0.000000
6575,0,9-CCDCSX-361-00-AK,0.000000
6576,0,9-CCDCSX-362-00-AK,0.000000
6577,0,9-CCDCSX-363-00-AK,0.000000
6578,0,9-CCDCSX-364-00-AK,0.000000
6579,0,9-NS3C01-000-00-NT,0.000000
6580,0,9-NS3C02-000-00-NT,142912.720000
6581,0,9-NS4TP0-000-LG-DF,939.000000
6582,0,9-N02034-BLK-00-YK,29601.870000
6583,0,9-N02076-WHI-00-YK,32943.000000
6584,0,9-N02095-GRA-00-YK,33730.400000
6585,0,9-N02480-GRY-00-YK,3977.000000
6586,0,9-CUOCVA-000-15-GP,28973.050000
6587,0,9-HCHOAM-000-00-NP,2579.765001
6588,0,9-DANHUA-BLK-15-HO,502241.000000
6589,0,9-DANHUA-BLK-35-HO,89328.050000
6590,0,9-DANHUA-WHI-15-HO,0.000000
6591,0,9-DANHUA-WHI-25-HO,50515.000000
6592,0,9-NNA008-BLK-04-HO,658.410000
6593,0,9-NNA008-WHI-04-HO,4565.910000
6594,0,9-MNY239-BLK-00-HO,9559.000000
6595,0,9-M2310A-BLK-00-HO,0.000000
6596,0,9-GDATMG-BLK-10-AN,20.000000
6597,0,9-GDATMB-BLK-20-AN,1430.755000
6598,0,9-GDATMG-BLK-20-AN,1908.355000
6599,0,9-GDATMB-WHI-20-AN,1047.110000
6600,0,9-GDATMG-WHI-20-AN,1100.060000
6601,0,9-GDATMB-WHI-27-AN,0.000000
6602,0,9-GDTHMB-BLK-10-AN,20.000000
6603,0,9-GDTHMB-BLK-20-AN,322.900000
6604,0,9-GDTHMG-BLK-20-AN,318.840000
6605,0,9-GDTHMB-WHI-20-AN,906.940000
6606,0,9-GDTHMG-WHI-20-AN,907.440000
6607,0,9-GR400G-000-00-TF,0.000000
6608,0,9-GR450G-000-00-TF,480.000000
6609,1,9-L02680-400-00-TA,0.000000
6610,1,9-L02680-450-00-TL,0.000000
6611,0,9-L29115-BLK-00-TQ,43725.980000
6612,0,9-L29115-WHI-00-TQ,14635.410000
6613,0,9-CATNON-YEL-00-TF,11704.900000
6614,0,9-CATNON-WHI-00-TF,1934.700000
6615,0,9-FELTCH-BGE-00-AK,0.000000
6616,0,9-FELTCH-BLU-00-AK,39.700000
6617,0,9-FELTCH-BRO-00-AK,8.640000
6618,0,9-FELTCH-CAR-00-AK,0.000000
6619,0,9-FELTCH-CRM-00-AK,0.000000
6620,0,9-FELTCH-CYL-00-AK,9.140000
6621,0,9-FELTCH-DBR-00-AK,45.720000
6622,0,9-FELTCH-DGN-00-AK,0.000000
6623,0,9-FELTCH-DGY-00-AK,91.460000
6624,0,9-FELTCH-GOD-00-AK,9.140000
6625,0,9-FELTCH-GRN-00-AK,54.860000
6626,0,9-FELTCH-GRY-00-AK,91.440000
6627,0,9-FELTCH-LGY-00-AK,0.000000
6628,0,9-FELTCH-MAR-00-AK,18.290000
6629,0,9-FELTCH-NAV-00-AK,45.740000
6630,0,9-FELTCH-OLI-00-AK,0.000000
6631,0,9-FELTCH-ONG-00-AK,45.720000
6632,0,9-FELTCH-OSB-00-AK,90.910000
6633,0,9-FELTCH-PNK-00-AK,146.300000
6634,0,9-FELTCH-RED-00-AK,152.460000
6635,0,9-FELTCH-ROL-00-AK,0.000000
6636,0,9-FELTCH-SBL-00-AK,21.000000
6637,0,9-FELTCH-SGR-00-AK,0.000000
6638,0,9-FELTCH-STO-00-AK,45.720000
6639,0,9-GI120G-BLK-00-TQ,393.000000
6640,0,9-GI150G-BLK-00-NI,400.000000
6641,0,9-GI150G-WHI-00-NI,524.600000
6642,0,9-GIA50G-BLK-00-NI,0.000000
6643,0,9-GIA80G-WHI-00-TQ,1004.004600
6644,0,9-MUTH75-BLK-02-DH,60.000000
6645,0,9-MUTH75-WHI-02-DH,40.000000
6646,0,9-MUTH75-BLU-02-DH,100.000000
6647,0,9-MUTH75-GRY-02-DH,200.000000
6648,0,1-PS4347-PLA-00-FT,0.000000
6649,0,1-PS4347-CSN-00-FT,0.000000
6650,0,1-PS4347-DVO-00-FT,0.000000
6651,0,1-PS4347-GRY-00-FT,0.000000
6652,0,1-PS4347-BLK-00-FT,0.000000
6653,0,1-PS4347-OVS-00-FT,0.000000
6654,0,1-PS4347-COR-00-FT,0.000000
6655,0,1-PS4347-SAW-00-FT,0.000000
6656,0,1-PS4347-OPA-00-FT,0.000000
6657,0,1-P04528-ASP-00-UL,22.400000
6658,1,4-NY1132-ASP-N1-36,27.090000
6659,1,4-NY1132-BLB-N1-30,0.000000
6660,1,4-NY1132-CHA-N1-36,82.800000
6661,1,4-PS4347-OPA-N0-28,0.000000
6662,1,4-PS4347-PLA-N0-28,0.000000
6663,1,4-P22158-BES-N0-22,0.000000
6664,1,4-P22158-BES-N0-28,0.000000
6665,1,4-P22158-SBS-N0-22,0.000000
6666,1,4-P22158-SBS-N0-28,0.000000
6667,1,4-P22158-SBS-N0-36,0.000000
6669,1,4-NY0086-OPA-N0-36,0.000000
6670,0,1-NY3134-BLK-00-CO,68.900000
6671,1,1-NY3134-BLK-L2-CO,25.000000
6672,0,1-NY3134-DLA-00-CO,129.800000
6673,1,1-NY3134-DLA-L1-CO,0.000000
6674,0,1-NY3134-GES-00-CO,315.900000
6675,1,1-NY3134-GES-L1-CO,58.000000
6676,0,1-NY3134-SSD-00-CO,65.000000
6677,0,1-NY3134-SVB-00-CO,78.000000
6678,0,1-NY3134-TBE-00-CO,80.000000
6679,0,1-NY3134-WHI-00-CO,3260.400000
6680,1,1-3134IN-WHI-00-CO,0.000000
6681,0,1-PH0688-AGN-00-UL,103.850000
6682,0,1-PH0688-ASP-00-UL,0.000000
6683,0,1-PH0688-CRM-00-UL,0.000000
6684,0,1-PH0688-GRY-00-UL,337.960000
6685,0,1-PH0688-GFN-00-UL,0.000000
6686,0,1-PH0688-LRY-00-UL,169.500000
6687,0,1-PH0688-NAV-00-UL,63.070000
6688,0,1-PH0688-SHL-00-UL,0.000000
6689,0,1-PH0688-TAU-00-UL,143.340000
6690,1,1-MK1RIN-FOR-L1-IF,0.000000
6691,1,1-3090IN-WHI-00-DD,401.990000
6692,0,1-NY0000-GRY-00-HT,5.000000
6693,0,1-NY0000-GRY-00-KJ,79.400000
6694,1,1-NY0000-GRY-L1-KJ,0.000000
6695,0,1-NY0000-GRN-00-AK,0.000000
6696,0,1-NY0000-LWD-00-KJ,512.500000
6697,1,1-NY0000-LWD-V2-KJ,0.000000
6698,1,1-NY0000-LWD-L2-00,0.000000
