code,creator_id,name_po,total_amount,purchase_order_id,is_completed,po_status,time_create,estimated_delivery,supplier_delivery_id
TTD-15072022-070-EF,343,TTD-15072022-070-EF,19.000000,527,1,completed,2022-07-15,2022-07-15,173
TSA-077-220422-FT,343,TSA-077-220422-FT,7000.000000,528,1,completed,2022-07-15,2022-07-15,5
TTD-15072022-071-TQ,344,TTD-15072022-071-TQ,441.000000,529,1,completed,2022-07-15,2022-08-05,116
TTD-15072022-072-DT,343,TTD-15072022-072-DT,5.000000,530,1,completed,2022-07-15,2022-07-22,106
TTD-15072022-074-MX,344,TTD-15072022-074-MX,45000.000000,531,1,completed,2022-07-15,2022-07-30,74
TTD-15072022-073-AK,343,TTD-15072022-073-AK,10444.000000,532,1,completed,2022-07-15,2022-07-23,61
TTD-15072022-075-FR,343,TTD-15072022-075-FR,76.000000,533,1,completed,2022-07-15,2022-07-15,109
TTD-15072022-076-TTL,344,TTD-15072022-076-TTL,17000.000000,534,1,completed,2022-07-15,2022-08-01,67
TTD-15072022-077-BN,343,TTD-15072022-077-BN,573.000000,535,1,completed,2022-07-15,2022-07-15,186
TTD-15072022-078-HV,343,TTD-15072022-078-HV,1057.000000,536,1,completed,2022-07-15,2022-07-15,111
TTD-15072022-079-PP,344,TTD-15072022-079-PP,64.000000,537,1,completed,2022-07-15,2022-07-30,69
KHCC-220714-088-Grace Folly,343,KHCC-220714-088-Grace Folly,6480.000000,538,1,completed,2022-07-15,2022-07-15,150
TTD-15072022-080-KP,344,TTD-15072022-080-KP,500.000000,539,1,completed,2022-07-15,2022-07-30,76
TTD-16072022-081-KH,343,TTD-16072022-081-KH,1.000000,540,1,completed,2022-07-16,2022-07-16,86
TSA-16072022-082-NC,343,TSA-16072022-082-NC,203500.000000,541,1,completed,2022-07-16,2022-09-10,8
TTD-18072022-083-NI,344,TTD-18072022-083-NI,593.000000,542,1,completed,2022-07-18,2022-07-21,174
TTD-18072022-084-CY,343,TTD-18072022-084-CY,6300.000000,543,1,completed,2022-07-18,2022-08-01,62
TSA-18072022-085-PI,343,TSA-18072022-085-PI,31700.000000,544,1,completed,2022-07-18,2022-08-24,68
KHCC-220718-090-CZ8,343,KHCC-220718-090-CZ8,45000.000000,545,1,completed,2022-07-18,2022-07-25,148
TTD-18072022-086-HN,343,TTD-18072022-086-HN,100.000000,546,1,completed,2022-07-18,2022-08-02,72
TTD-19072022-087-WW,344,TTD-19072022-087-WW,880.000000,547,1,completed,2022-07-19,2022-08-09,14
TTD-19072022-089-CM,344,TTD-19072022-089-CM,7000.000000,548,1,completed,2022-07-19,2022-08-13,73
TTD-19072022-090-AN,344,TTD-19072022-090-AN,3000.000000,549,1,completed,2022-07-19,2022-08-04,99
TTD-19072022-088-HV,343,TTD-19072022-088-HV,3000.000000,550,1,completed,2022-07-19,2022-08-19,111
TTD-19072022-091-WW,344,TTD-19072022-091-WW,72000.000000,551,1,completed,2022-07-19,2022-08-23,14
TTD-19072022-092-PP,344,TTD-19072022-092-PP,492.000000,552,1,completed,2022-07-19,2022-07-28,69
TSA-19072022-093-TL,344,TSA-19072022-093-TL,45880.000000,553,1,completed,2022-07-19,2022-07-31,67
TTD-19072022-095-DT,343,TTD-19072022-095-DT,38.000000,555,1,completed,2022-07-19,2022-07-27,106
TTD-20072022-096-NP,344,TTD-20072022-096-NP,24000.000000,556,1,completed,2022-07-20,2022-08-04,105
TTD-20072022-097-DA,344,TTD-20072022-097-DA,1000.000000,557,1,completed,2022-07-20,2022-08-04,83
TTD-20072022-098-EV,344,TTD-20072022-098-EV,5000.000000,558,1,completed,2022-07-20,2022-10-01,2
TTD-20072022-100-TL,344,TTD-20072022-100-TL,7000.000000,559,1,completed,2022-07-20,2022-08-08,67
TSA-20072022-099-BT,343,TSA-20072022-099-BT,712.000000,560,1,completed,2022-07-20,2022-09-10,19
TTD-20072022-101-TQ,344,TTD-20072022-101-TQ,1020.000000,561,1,completed,2022-07-20,2022-08-04,116
TTD-20072022-102-NI,344,TTD-20072022-102-NI,73.000000,562,1,completed,2022-07-20,2022-07-27,174
TTD-20072022-103-DD,343,TTD-20072022-103-DD,1000.000000,563,1,completed,2022-07-20,2022-08-22,93
TTD-20072022-104-DI,343,TTD-20072022-104-DI,1040.000000,564,1,completed,2022-07-20,2022-08-03,65
TTD-20072022-105-AK,343,TTD-20072022-105-AK,251.000000,565,1,completed,2022-07-20,2022-07-27,61
TTD-20072022-106-PP,344,TTD-20072022-106-PP,115.000000,566,1,completed,2022-07-20,2022-07-28,69
TSA-20072022-107-EV,344,TSA-20072022-107-EV,2800.000000,567,1,completed,2022-07-20,2022-10-15,2
TSA-20072022-108-UL,344,TSA-20072022-108-UL,1600.000000,568,1,completed,2022-07-20,2022-10-05,11
TTD-20072022-109-UL,344,TTD-20072022-109-UL,2500.000000,569,1,completed,2022-07-20,2022-10-05,11
TTD-20072022-110-CY,343,TTD-20072022-110-CY,12000.000000,570,1,completed,2022-07-20,2022-08-10,62
TSA-20072022-111-PI,343,TSA-20072022-111-PI,28500.000000,571,1,completed,2022-07-20,2022-08-24,68
KHCC-220719-091-GHA,344,KHCC-220719-091-GHA,20872.000000,572,1,completed,2022-07-21,2022-07-23,143
TTD-21072022-112-CA,343,TTD-21072022-112-CA,900.000000,573,1,completed,2022-07-21,2022-08-14,44
TSA-21072022-114-CW,344,TSA-21072022-114-CW,57200.000000,574,1,completed,2022-07-21,2022-09-20,27
TTD-21072022-113-HF,343,TTD-21072022-113-HF,9600.000000,575,0,approval,2022-07-21,2022-12-20,45
TTD-21072022-115-PP,344,TTD-21072022-115-PP,220.000000,576,1,completed,2022-07-21,2022-07-29,69
TTD-22072022-116-TG,343,TTD-22072022-116-TG,451.000000,577,1,completed,2022-07-22,2022-08-10,207
TTD-22072022-117-AK,343,TTD-22072022-117-AK,1055.000000,578,1,completed,2022-07-22,,61
TTD-22072022-118-FR,343,TTD-22072022-118-FR,105.000000,579,1,completed,2022-07-22,2022-08-18,109
TTD-22072022-119-EP,343,TTD-22072022-119-EP,2000.000000,580,1,completed,2022-07-22,2022-08-15,82
TTD-22072022-120-BN,343,TTD-22072022-120-BN,1820.000000,581,1,completed,2022-07-22,2022-08-13,186
TSA-22072022-121-HO,343,TSA-22072022-121-HO,200000.000000,582,1,completed,2022-07-22,2022-09-05,80
TTD-22072022-122-KH,343,TTD-22072022-122-KH,70.000000,583,1,completed,2022-07-22,2022-08-20,86
KHCC-220718-089-HATMAKERS,344,KHCC-220718-089-HATMAKERS,523.000000,584,1,completed,2022-07-23,2022-07-25,151
TTD-23072022-122-DF,344,TTD-23072022-122-DF,3000.000000,586,1,completed,2022-07-23,2022-09-23,46
TTD-23072022-123-TL,344,TTD-23072022-123-TL,3000.000000,587,1,completed,2022-07-23,2022-08-10,67
TTD-23072022-124-PP,344,TTD-23072022-124-PP,205.000000,588,1,completed,2022-07-23,2022-07-25,69
KHCC-220722-022-Sunday Afternoon,344,KHCC-220722-022-Sunday Afternoon,4.000000,589,1,completed,2022-07-23,2022-07-26,16
TTD-25072022-125-CM,344,TTD-25072022-125-CM,20000.000000,590,1,completed,2022-07-25,2022-08-16,73
TTD-25072022-126-BN,343,TTD-25072022-126-BN,200.000000,591,1,completed,2022-07-25,2022-08-08,186
TTD-25072022-127-AK,343,TTD-25072022-127-AK,230.000000,592,1,completed,2022-07-25,2022-08-01,61
TTD-25072022-128-CY,343,TTD-25072022-128-CY,1400.000000,593,1,completed,2022-07-25,2022-08-15,62
TTD-25072022-129-HO,343,TTD-25072022-129-HO,10000.000000,594,1,completed,2022-07-25,2022-08-31,80
TTD-25072022-130-NC,343,TTD-25072022-130-NC,10000.000000,595,1,completed,2022-07-25,2022-08-31,8
TSA-25072022-131-SK,343,TSA-25072022-131-SK,500.000000,596,1,completed,2022-07-25,,115
TTD-04072022-008-CM-V1,344,TTD-04072022-008-CM-V1,150.000000,597,1,completed,2022-07-25,2022-07-27,73
TTD-25072022-132-PI,343,TSA-25072022-132-PI,3500.000000,598,1,completed,2022-07-25,2022-08-31,68
TTD-25072022-133-PP,344,TTD-25072022-133-PP,423.000000,599,1,completed,2022-07-25,2022-08-01,69
TTD-26072022-134-AK,343,TTD-26072022-134-AK,293.000000,600,1,completed,2022-07-26,2022-08-02,61
TTD-26072022-135-DF,344,TTD-26072022-135-DF,2000.000000,601,1,completed,2022-07-26,2022-09-26,46
TSA-26072022-136-TL,344,TSA-26072022-136-TL,100000.000000,602,1,completed,2022-07-26,2022-08-06,67
TTD-26072022-137-TF,344,TTD-26072022-137-TF,1000.000000,603,1,completed,2022-07-26,2022-07-28,185
TTD-26072022-138-PP,344,TTD-26072022-138-PP,105.000000,604,1,completed,2022-07-26,2022-08-05,69
TTD-26072022-139-AK,343,TTD-26072022-139-AK,350.000000,605,1,completed,2022-07-26,2022-08-02,61
TTD-26072022-140-HV,343,TTD-26072022-140-HV,3000.000000,606,1,completed,2022-07-26,2022-08-27,111
TSA-26072022-141-SE,343,TSA-26072022-141-SE,80500.000000,607,1,completed,2022-07-26,2022-08-15,21
TSA-26072022-142-HO,343,TSA-26072022-142-HO,80.000000,608,1,completed,2022-07-26,2022-08-31,80
TTD-26072022-143-DI,343,TTD-26072022-143-DI,1040.000000,609,1,completed,2022-07-26,2022-08-10,65
TSA-27072022-144-GK,344,TSA-27072022-144-GK,2500.000000,610,1,completed,2022-07-27,,31
TSA-27072022-145-MX,344,TSA-27072022-145-MX,13000.000000,611,1,completed,2022-07-27,2022-08-17,74
TTD-27072022-146-TL,344,TTD-27072022-146-TL,101200.000000,612,1,completed,2022-07-27,2022-08-12,67
TTD-27072022-147-TQ,344,TTD-27072022-147-TQ,1080.000000,613,1,completed,2022-07-27,2022-08-10,116
TTD-27072022-148-AN,344,TTD-27072022-148-AN,500.000000,614,1,completed,2022-07-27,2022-08-10,99
TTD-27072022-149-DT,343,TTD-27072022-149-DT,8.000000,615,1,completed,2022-07-27,2022-08-03,106
TTD-27072022-150-PP,344,TTD-27072022-150-PP,185.000000,616,1,completed,2022-07-27,2022-08-05,69
TTD-27072022-151-PH trả sửa,343,TTD-27072022-151-PH trả sửa,33000.000000,617,1,completed,2022-07-27,2022-08-27,68
TTD-27072022-152-TQ- Trả sửa,344,TTD-27072022-152-TQ- Trả sửa,220.000000,618,1,completed,2022-07-27,2022-07-28,116
TTD-27072022-153-AK,343,TTD-27072022-153-AK,4500.000000,619,1,completed,2022-07-27,2022-08-03,61
TTD-27072022-154-AK,343,TTD-27072022-154-AK,476.000000,620,1,completed,2022-07-27,2022-08-03,61
TTD-27072022-155-DI,343,TTD-27072022-155-DI,4000.000000,621,1,completed,2022-07-27,2022-08-10,65
TTD-27072022-156-HN,343,TTD-27072022-156-HN,100.000000,622,1,completed,2022-07-27,2022-08-10,72
TTD-27072022-157-DD,343,TTD-27072022-157-DD,300.000000,623,1,completed,2022-07-27,2022-09-05,93
KHCC-220727-092-Grace Folly,344,KHCC-220727-092-Grace Folly,7350.000000,624,1,completed,2022-07-28,2022-07-29,150
TTD-28072022-158-AN,344,TTD-28072022-158-AN,2000.000000,625,1,completed,2022-07-28,2022-08-15,99
TTD-28072022-159-PP,344,TTD-28072022-159-PP,897.000000,626,1,completed,2022-07-28,2022-08-05,69
KHCC-220728-094-PARAPACK,343,KHCC-220728-094-PARAPACK,125.000000,627,1,completed,2022-07-28,2022-08-03,154
KHCC-220727-093-MDELUXE,343,KHCC-220727-093-MDELUXE,12876.000000,628,1,completed,2022-07-28,2022-08-04,153
KHCC-220728-023-SA,343,KHCC-220728-023-SA,166354.000000,629,1,completed,2022-07-28,2022-07-31,16
TTD-29072022-160-KP,344,TTD-29072022-160-KP,11.000000,630,1,completed,2022-07-29,2022-07-30,76
TTD-29072022-161-PP,344,TTD-29072022-161-PP,480.000000,631,1,completed,2022-07-29,2022-08-08,69
TTD-29072022-162-HV,343,TTD-29072022-162-HV,2000.000000,632,1,completed,2022-07-29,2022-08-31,111
TSA-29072022-163-BN,343,TSA-29072022-163-BN,635.000000,633,1,completed,2022-07-29,2022-08-15,186
TTD-29072022-164-CM,344,TTD-29072022-164-CM,5000.000000,634,1,completed,2022-07-29,2022-08-20,73
TTD-29072022-165-AN,344,TTD-29072022-165-AN,3000.000000,635,1,completed,2022-07-29,2022-08-15,99
TSA-29072022-166-MX,344,TSA-29072022-166-MX,7000.000000,636,1,completed,2022-07-29,2022-08-12,74
TTD-29072022-167-TQ,344,TTD-29072022-167-TQ,8.000000,637,1,completed,2022-07-29,2022-07-30,116
TTD-29072022-168-NI,344,TTD-29072022-168-NI,51.000000,638,1,completed,2022-07-29,2022-07-30,174
TTD-29072022-168-TL,344,TTD-29072022-168-TL,3000.000000,639,1,completed,2022-07-29,2022-08-15,67
TTD-29072022-169-PP,344,TTD-29072022-169-PP,68.000000,640,1,completed,2022-07-29,2022-08-08,69
TTD-30072022-170-NI,344,TTD-30072022-170-NI,48.000000,641,1,completed,2022-07-30,2022-08-06,174
TTD-30072022-171-BN,343,TTD-30072022-171-BN,2072.000000,642,1,completed,2022-07-30,2022-08-15,186
TSA-01082022-172-MX,344,TSA-01082022-172-MX,20500.000000,643,1,completed,2022-08-01,2022-08-20,74
TTD-01082022-173-PI mẫu,343,TTD-01082022-173-PI mẫu,30.000000,644,1,completed,2022-08-01,2022-08-31,68
TTD-01082022-174-AK,343,TTD-01082022-174-AK,843.000000,645,1,completed,2022-08-01,2022-08-08,61
TTD-01082022-001-AK,343,TTD-01082022-001-AK,180.000000,646,1,completed,2022-08-01,2022-08-09,61
TTD-01082022-002-PQ,343,TTD-01082022-002-PQ,3000.000000,647,1,completed,2022-08-01,2022-08-18,176
KHCC-220801-096-GHA,343,KHCC-220801-096-GHA,100.000000,648,1,completed,2022-08-02,2022-08-02,143
KHCC-220801-097-Grace Folly,343,KHCC-220801-097-Grace Folly,10320.000000,649,1,completed,2022-08-02,,150
TTD-02082022-003-TQ,344,TTD-02082022-003-TQ,150.000000,650,1,completed,2022-08-02,2022-08-09,116
TTD-02082022-004-HO,343,TTD-02082022-004-HO,180000.000000,651,1,completed,2022-08-02,2022-09-24,80
TTD-02082022-005-KK,343,TTD-02082022-005-KK,51000.000000,652,1,completed,2022-08-02,2022-09-24,42
TTD-02082022-006-HV,343,TTD-02082022-006-HV,2000.000000,653,1,completed,2022-08-02,2022-08-23,111
TTD-02082022-007-PP,344,TTD-02082022-007-PP,50.000000,654,1,completed,2022-08-02,2022-08-10,69
TTD-02082022-008-DT,343,TTD-02082022-008-DT,12.000000,655,1,completed,2022-08-02,2022-08-09,106
TTD-02082022-009-TL,344,TTD-02082022-009-TL,147960.000000,656,1,completed,2022-08-02,2022-08-19,67
TTD-02082022-010-PP,344,TTD-02082022-010-PP,49.000000,657,1,completed,2022-08-02,2022-08-18,69
TTD-03082022-011-NI,344,TTD-03082022-011-NI,36.000000,658,1,completed,2022-08-03,2022-08-06,174
KHCC-220801-095-GLORY,343,KHCC-220801-095-GLORY,2142.000000,659,1,completed,2022-08-03,,152
TTD-03082022-012-AK,343,TTD-03082022-012-AK,171.000000,660,1,completed,2022-08-03,,61
TTD-03082022-013-DH,344,TTD-03082022-013-DH,1000.000000,661,1,completed,2022-08-03,2022-08-13,178
TTD-03082022-014-DT,343,TTD-03082022-014-DT,8.000000,662,1,completed,2022-08-03,2022-08-10,106
KHCC-220802-024-SA,343,KHCC-220802-024-SA,908.000000,663,1,completed,2022-08-03,2022-08-03,16
TTD-03082022-015-TF,344,TTD-03082022-015-TF,1000.000000,664,1,completed,2022-08-03,2022-08-10,185
TSA-04082022-016-MX,344,TSA-04082022-016-MX,4000.000000,665,1,completed,2022-08-04,2022-08-18,74
TTD-04082022-017-MH,343,TTD-04082022-017-MH,30.000000,666,1,completed,2022-08-04,2022-08-18,88
TTD-04082022-018-PP,344,TTD-04082022-018-PP,15.000000,667,1,completed,2022-08-04,2022-08-16,69
TTD-04082022-019-NI,344,TTD-04082022-019-NI,17.000000,668,1,completed,2022-08-04,2022-08-11,174
TTD-05082022-020-WW-Mẫu,344,TTD-05082022-020-WW-Mẫu,41.000000,669,1,completed,2022-08-05,2022-08-06,14
TTD-05082022-021-AK,343,TTD-05082022-021-AK,2232.000000,670,1,completed,2022-08-05,2022-08-12,61
TTD-05082022-022-DT,343,TTD-05082022-022-DT,8.000000,671,1,completed,2022-08-05,2022-08-12,106
TTD-05082022-023-HV,343,TTD-05082022-023-HV,1000.000000,672,1,completed,2022-08-05,2022-08-26,111
TTD-05082022-025-HV,343,TTD-05082022-025-HV,1000.000000,673,1,completed,2022-08-05,2022-08-26,111
TTD-05082022-024-NI,344,TTD-05082022-024-NI,683.000000,674,1,completed,2022-08-05,2022-08-12,174
TTD-05082022-026-AK,343,TTD-05082022-026-AK,257.000000,675,1,completed,2022-08-05,2022-08-13,61
TTD-05082022-027-TL,344,TTD-05082022-027-TL,5000.000000,676,1,completed,2022-08-05,2022-08-22,67
KHCC-220805-098-Grace Folly,343,KHCC-220805-098-Grace Folly,10490.000000,677,1,completed,2022-08-06,2022-08-13,150
TTD-06082022-028-PP,344,TTD-06082022-028-PP,24.000000,678,1,completed,2022-08-06,2022-08-13,69
TTD-06082022-029-TL,344,TTD-06082022-029-TL,2000.000000,679,1,completed,2022-08-06,2022-08-22,67
TTD-06082022-030-TQ,344,TTD-06082022-030-TQ,400.000000,680,1,completed,2022-08-06,2022-08-27,116
TTD-06082022-031-PI,343,TTD-06082022-031-PI,10000.000000,681,1,completed,2022-08-06,2022-09-15,68
TTD-06082022-032-AK,343,TTD-06082022-032-AK,269.000000,682,1,completed,2022-08-06,2022-08-13,61
TTD-06082022-033-HO,343,TTD-06082022-033-HO,10000.000000,683,1,completed,2022-08-06,2022-09-10,80
TTD-06082022-034-CY,343,TTD-06082022-034-CY,700.000000,684,1,completed,2022-08-06,2022-08-31,62
TSA-06082022-035-AR,343,TSA-06082022-035-AR,15000.000000,685,1,completed,2022-08-06,,20
TTD-06082022-036-TQ,344,TTD-06082022-036-TQ,1000.000000,686,1,completed,2022-08-06,2022-08-18,116
TTD-06082022-037-PI,343,TTD-06082022-037-PI,59900.000000,687,1,completed,2022-08-06,2022-09-17,68
TSA-08082022-038-UL,344,TSA-08082022-038-UL,650.000000,688,1,completed,2022-08-08,2022-10-15,11
TTD-08082022-039-BN,343,TTD-08082022-039-BN,159.000000,689,1,completed,2022-08-08,2022-08-22,186
TTD-08082022-041-HV,343,TTD-08082022-041-HV,1600.000000,691,1,completed,2022-08-08,2022-08-31,111
TSA-08082022-042-CY,343,TSA-08082022-042-CY,28500.000000,692,1,completed,2022-08-08,2022-08-31,62
TTD-09082022-043-CM,344,TTD-09082022-043-CM,20000.000000,693,1,completed,2022-08-09,2022-09-09,73
TTD-09082022-044-TL-BÙ,344,TTD-09082022-044-TL-BÙ,1080.000000,694,1,completed,2022-08-09,2022-08-09,67
TSA-09082022-044-DF,344,TSA-09082022-044-DF,154500.000000,695,1,completed,2022-08-09,2022-10-10,46
TSA-09082022-045-UL,344,TSA-09082022-045-UL,500.000000,696,1,completed,2022-08-09,2022-10-10,11
TTD-09082022-046-TF,344,TTD-09082022-046-TF,1000.000000,697,1,completed,2022-08-09,2022-08-12,185
TTD-09082022-047-PP,344,TTD-09082022-047-PP,272.000000,698,1,completed,2022-08-09,2022-08-19,69
TSA-09082022-048-NC,343,TSA-09082022-048-NC,171000.000000,699,1,completed,2022-08-09,2022-09-30,8
TTD-09082022-049-TL,344,TTD-09082022-049-TL,21000.000000,700,1,completed,2022-08-09,2022-08-26,67
TTD-09082022-050-PP,344,TTD-09082022-050-PP,249.000000,701,1,completed,2022-08-09,2022-08-24,69
TTD-10082022-051-PI,343,TTD-10082022-051-PI,4000.000000,702,1,completed,2022-08-10,2022-09-17,68
KHCC-220809-099-HATMAKERS,343,KHCC-220809-099-HATMAKERS,55.000000,703,1,completed,2022-08-10,2022-08-24,151
KHCC-220810-100-HATMAKERS,343,KHCC-220810-100-HATMAKERS,20.000000,704,1,completed,2022-08-10,2022-08-24,151
TTD-10082022-052-PP,344,TTD-10082022-052-PP,3.000000,705,1,completed,2022-08-10,2022-08-11,69
TTD-10082022-053-HN,343,TTD-10082022-053-HN,3100.000000,706,1,completed,2022-08-10,2022-08-31,72
TTD-10082022-054-KH,343,TTD-10082022-054-KH,100.000000,707,1,completed,2022-08-10,2022-08-31,86
TTD-10082022-055-PP,344,TTD-10082022-055-PP,70.000000,708,1,completed,2022-08-10,2022-08-19,69
TTD-10082022-056-PI,343,TTD-10082022-056-PI,250.000000,709,1,completed,2022-08-10,2022-09-11,68
TTD-10082022-057-TG,343,TTD-10082022-057-TG,10000.000000,710,1,completed,2022-08-10,2022-08-31,207
TTD-10082022-058-AK,343,TTD-10082022-058-AK,220.000000,711,1,completed,2022-08-10,2022-08-17,61
TTD-10082022-059-DT,343,TTD-10082022-059-DT,12.000000,712,1,completed,2022-08-10,2022-08-17,106
KHCC-220810-025-SA,343,KHCC-220810-025-SA,42.000000,713,1,completed,2022-08-10,2022-08-17,16
TTD-10082022-060-TM,344,TTD-10082022-060-TM,1000.000000,714,1,completed,2022-08-10,2022-08-21,84
KHCC-220811-026-SA,343,KHCC-220811-026-SA,5.000000,715,1,completed,2022-08-11,2022-08-11,16
TSA-11082022-061-MX,344,TSA-11082022-061-MX,8000.000000,716,1,completed,2022-08-11,2022-08-27,74
TTD-11082022-062-NI,344,TTD-11082022-062-NI,84.000000,717,1,completed,2022-08-11,2022-08-18,174
TSA-11082022-063-HG,343,TSA-20082022-063-HG,10300.000000,718,0,approval,2022-08-11,2022-12-20,1
TTD-11082022-064-DT,343,TTD-11082022-064-DT,8.000000,719,1,completed,2022-08-11,2022-08-18,106
TTD-11082022-065-NI,344,TTD-11082022-065-NI,13.000000,720,1,completed,2022-08-11,2022-08-19,174
TTD-11082022-066-AK,343,TTD-11082022-066-AK,230.000000,721,1,completed,2022-08-11,2022-08-18,61
TTD-12082022-067-TF,344,TTD-12082022-067-TF,500.000000,722,1,completed,2022-08-12,2022-08-18,185
TTD-12082022-068-WW,344,TTD-12082022-068-WW,9450.000000,723,1,completed,2022-08-12,2022-08-31,14
TTD-12082022-069-TF,344,TTD-12082022-069-TF,300.000000,724,1,completed,2022-08-12,2022-08-19,185
TSA-12082022-070-MX,344,TSA-12082022-070-MX,738500.000000,725,0,approval,2022-08-12,2022-09-12,74
TTD-20072022-103-DD-V1,343,TTD-20072022-103-DD-V1,135.000000,726,1,completed,2022-08-12,2022-08-12,93
TSA-12082022-071-DF,344,TSA-12082022-071-DF,13000.000000,727,1,completed,2022-08-12,2022-10-12,46
TTD-12082022-072-EP,343,TTD-12082022-072-EP,2000.000000,728,1,completed,2022-08-12,2022-08-19,82
TTD-12082022-073-CB,344,TTD-12082022-073-CB,17000.000000,729,0,approval,2022-08-12,2022-10-31,64
TTD-12082022-074-AK,343,TTD-12082022-074-AK,81.000000,730,1,completed,2022-08-12,2022-08-19,61
TTD-12082022-075-PP,344,TTD-12082022-075-PP,21.000000,731,1,completed,2022-08-12,2022-08-25,69
TTD-13082022-076-WW,344,TTD-13082022-076-WW,1.000000,732,1,completed,2022-08-13,2022-08-15,14
TTD-15082022-076-DT,343,TTD-15082022-076-DT,18.000000,733,1,completed,2022-08-15,2022-08-22,106
TTD-15082022-078-SM,343,TTD-15082022-078-SM,40.000000,734,1,completed,2022-08-15,2022-08-19,90
TSA-15082022-077-MX,344,TSA-15082022-077-MX,1000.000000,735,1,completed,2022-08-15,2022-08-31,74
TTD-15082022-079-WW,344,TTD-15082022-079-WW,10690.000000,736,1,completed,2022-08-15,2022-09-05,14
TTD-15082022-080-HV,343,TTD-15082022-080-HV,500.000000,737,1,completed,2022-08-15,2022-08-31,111
TTD-15082022-081-AK,343,TTD-15082022-081-AK,3061.000000,738,1,completed,2022-08-15,2022-08-20,61
TTD-15082022-082-TQ,344,TTD-15082022-082-TQ,4228.000000,739,1,completed,2022-08-15,2022-08-29,116
TTD-15082022-083-TL,344,TTD-15082022-083-TL,1000.000000,740,1,completed,2022-08-15,2022-08-29,67
TTD-15082022-084-PP,344,TTD-15082022-084-PP,2.000000,741,1,completed,2022-08-15,2022-10-15,69
TSA-15082022-085-PI,343,TSA-15082022-085-PI,11000.000000,742,1,completed,2022-08-15,2022-09-17,68
TTD-15082022-086-NI,344,TTD-15082022-086-NI,24.000000,743,1,completed,2022-08-15,2022-08-22,174
TTD-15082022-087-WW,344,TTD-15082022-087-WW,3880.000000,744,1,completed,2022-08-15,2022-09-05,14
TTD-16082022-088-TL-BÙ,344,TTD-16082022-088-TL-BÙ,1000.000000,745,1,completed,2022-08-16,2022-08-17,67
TTD-16082022-089-DT,343,TTD-16082022-089-DT,24.000000,746,1,completed,2022-08-16,2022-08-23,106
TTD-16082022-090-NI,344,TTD-16082022-090-NI,72.000000,747,1,completed,2022-08-16,2022-08-23,174
TTD-16082022-091-EP-mẫu,343,TTD-16082022-091-EP-mẫu,10.000000,748,1,completed,2022-08-16,2022-08-23,82
TSA-16082022-092-MX,344,TSA-16082022-092-MX,42100.000000,749,1,completed,2022-08-16,2022-09-30,74
TTD-16082022-093-HN,343,TTD-16082022-093-HN,50.000000,750,1,completed,2022-08-16,2022-08-31,72
TTD-16082022-094-HV,343,TTD-16082022-094-HV,1500.000000,751,1,completed,2022-08-16,2022-09-06,111
TTD-16082022-095-TF,344,TTD-16082022-095-TF,1000.000000,752,1,completed,2022-08-16,2022-08-17,185
TSA-22082022-137-NC,343,TSA-22082022-137-NC,19500.000000,753,1,completed,2022-08-16,2022-09-30,8
TTD-16082022-097-BN,343,TTD-16082022-097-BN,2303.000000,754,1,completed,2022-08-16,2022-08-31,186
TTD-16082022-098-BN,343,TTD-16082022-098-BN,10.000000,755,1,completed,2022-08-16,2022-08-31,186
TTD-17082022-099-TL-BÙ,344,TTD-17082022-099-TL-BÙ,1000.000000,756,1,completed,2022-08-17,2022-08-18,67
TTD-17082022-101-AK,343,TTD-17082022-101-AK,460.000000,758,1,completed,2022-08-17,,61
TTD-17082022-102-TL-BÙ,344,TTD-17082022-102-TL-BÙ,1000.000000,759,1,completed,2022-08-17,2022-08-18,67
TTD-17082022-103-TQ,344,TTD-17082022-103-TQ,600.000000,760,1,completed,2022-08-17,2022-08-31,116
TSA-17082022-104-YK,344,TSA-17082022-104-YK,30000.000000,761,1,completed,2022-08-17,2022-09-24,9
TSA-17082022-105-TM,344,TSA-17082022-105-TM,16000.000000,762,1,completed,2022-08-17,2022-09-14,84
TTD-17082022-106-WW,344,TTD-17082022-106-WW,200.000000,763,1,completed,2022-08-17,2022-08-19,14
TSA-17082022-107-PP,344,TSA-17082022-107-PP,1601.000000,764,1,completed,2022-08-17,2022-08-31,69
TSA-17082022-108-PP,344,TSA-17082022-108-PP,1156.000000,765,1,completed,2022-08-17,2022-08-31,69
TTD-18082022-109-NI,344,TTD-18082022-109-NI,900.000000,766,1,completed,2022-08-18,2022-08-31,174
TTD-18082022-110-TQ,344,TTD-18082022-110-TQ,2000.000000,767,1,completed,2022-08-18,2022-08-31,116
TTD-18082022-111-NA,344,TTD-18082022-111-NA,40000.000000,768,1,completed,2022-08-18,2022-08-31,112
KHCC-220817-101-Grace Folly,343,KHCC-220817-101-Grace Folly,100.000000,769,1,completed,2022-08-18,2022-08-25,150
TTD-18082022-112-TF,344,TTD-18082022-112-TF,500.000000,770,1,completed,2022-08-18,2022-08-25,185
TTD-18082022-113-WW,344,TTD-18082022-113-WW,2400.000000,771,1,completed,2022-08-18,2022-09-10,14
TSA-04072022-006-AR-V1,343,TSA-04072022-006-AR-V1,15000.000000,772,1,completed,2022-08-18,2022-08-18,20
TTD-18082022-114-CY,343,TTD-18082022-114-CY,5000.000000,773,1,completed,2022-08-18,2022-08-31,62
