product_id,order_id,product_code,order_status,position,total_quota,complete_order
102,21,1-CVAC08-WHI-00-HV,completed,Đuôi,12.600000,1
102,21,1-CVAC08-WHI-00-HV,completed,Két trên,9.400000,1
102,21,1-CVAC08-WHI-00-HV,completed,Két dưới,9.000000,1
102,21,1-CVAC08-WHI-00-HV,completed,Dây khóa,3.400000,1
7495,21,4-CVAC08-WHI-D0-30,completed,Đai,252.000000,1
6885,21,4-KATE00-WHI-N0-28,completed,Viền,594.000000,1
3989,21,5-DAFELT-WHI-07-TA,completed,Dây size,247.200000,1
7565,21,3-NH2302-WHI-23-CY,completed,Két nhựa,400.000000,1
6580,21,9-NS3C02-000-00-NT,completed,Nút sắt,400.000000,1
2474,21,6-DCS013-000-00-KP,completed,Khóa đồng,400.000000,1
4295,21,8-BF0005-000-DE-TL,completed,Nhãn đai,400.000000,1
3318,21,7-CM1712-WHI-50-PP,completed,Chỉ may,4.000000,1
3318,21,7-CM1712-WHI-50-PP,completed,Chỉ Đai Viền,4.000000,1
6199,21,9-GL350G-000-00-NA,completed,Giấy lót nón,400.000000,1
6758,21,9-B03640-0BF-IN-HN,completed,Bao nylon,400.000000,1
8225,21,9-X44317-Y00-5L-BN,completed,Thùng lớn,4.000000,1
8350,21,4-CVAC08-WHI-D5-30,completed,ĐAI,252.000000,1
82,22,1-CVAC06-BLK-00-HV,completed,Mặt,5.300000,1
82,22,1-CVAC06-BLK-00-HV,completed,Hông,5.400000,1
82,22,1-CVAC06-BLK-00-HV,completed,Đuôi,6.100000,1
82,22,1-CVAC06-BLK-00-HV,completed,Két trên,4.500000,1
82,22,1-CVAC06-BLK-00-HV,completed,Két dưới,4.300000,1
7487,22,4-CVAC06-BLK-D0-30,completed,Đai,123.600000,1
7684,22,4-NYLOWW-BLK-N0-28,completed,Viền,278.100000,1
7583,22,3-NH065T-BLK-23-CY,completed,Két nhựa,200.000000,1
6580,22,9-NS3C02-000-00-NT,completed,Nút sắt,205.000000,1
3983,22,5-DAFELT-BLK-07-TA,completed,Dây size,123.000000,1
4039,22,5-DADU00-BLK-20-AK,completed,Dây khóa dù,44.000000,1
4077,22,5-DATHUN-BLK-20-AK,completed,Dây khoá thun,18.000000,1
2512,22,6-NHFR20-BLK-00-NC,completed,Khóa nhựa,200.000000,1
4295,22,8-BF0005-000-DE-TL,completed,Nhãn đai,200.000000,1
5948,22,7-CM0BLK-BLK-50-PP,completed,Chỉ may,2.000000,1
5948,22,7-CM0BLK-BLK-50-PP,completed,Chỉ Đai Viền,2.000000,1
6199,22,9-GL350G-000-00-NA,completed,Giấy lót nón,200.000000,1
6758,22,9-B03640-0BF-IN-HN,completed,Bao nylon,200.000000,1
8225,22,9-X44317-Y00-5L-BN,completed,Thùng lớn,2.000000,1
8347,22,4-CVAC06-BLK-D6-30,completed,ĐAI,124.000000,1
249,23,1-CVAC59-OSB-00-HV,completed,Mặt,5.300000,1
249,23,1-CVAC59-OSB-00-HV,completed,Hông,5.400000,1
249,23,1-CVAC59-OSB-00-HV,completed,Đuôi,6.100000,1
249,23,1-CVAC59-OSB-00-HV,completed,Két trên,4.500000,1
249,23,1-CVAC59-OSB-00-HV,completed,Két dưới,4.300000,1
7487,23,4-CVAC06-BLK-D0-30,completed,Đai,123.600000,1
7684,23,4-NYLOWW-BLK-N0-28,completed,Viền,278.100000,1
7583,23,3-NH065T-BLK-23-CY,completed,Két nhựa,200.000000,1
6580,23,9-NS3C02-000-00-NT,completed,Nút sắt,205.000000,1
3983,23,5-DAFELT-BLK-07-TA,completed,Dây size,123.000000,1
4039,23,5-DADU00-BLK-20-AK,completed,Dây khóa dù,44.000000,1
4077,23,5-DATHUN-BLK-20-AK,completed,Dây khoá thường,18.000000,1
2512,23,6-NHFR20-BLK-00-NC,completed,Khóa nhựa,200.000000,1
4295,23,8-BF0005-000-DE-TL,completed,Nhãn đai,200.000000,1
7807,23,7-CM7930-CSN-50-PP,completed,Chỉ may,2.000000,1
5948,23,7-CM0BLK-BLK-50-PP,completed,Chỉ Đai Viền,2.000000,1
6199,23,9-GL350G-000-00-NA,completed,Giấy lót nón,200.000000,1
6758,23,9-B03640-0BF-IN-HN,completed,Bao nylon,200.000000,1
8225,23,9-X44317-Y00-5L-BN,completed,Thùng lớn,2.000000,1
8347,23,4-CVAC06-BLK-D6-30,completed,ĐAI,124.000000,1
235,24,1-CVAC57-OLI-00-HV,completed,Mặt,5.300000,1
235,24,1-CVAC57-OLI-00-HV,completed,Hông,5.400000,1
235,24,1-CVAC57-OLI-00-HV,completed,Đuôi,6.100000,1
235,24,1-CVAC57-OLI-00-HV,completed,Két trên,4.500000,1
235,24,1-CVAC57-OLI-00-HV,completed,Két dưới,4.300000,1
7487,24,4-CVAC06-BLK-D0-30,completed,Đai,123.600000,1
7684,24,4-NYLOWW-BLK-N0-28,completed,Viền,278.100000,1
3983,24,5-DAFELT-BLK-07-TA,completed,Dây size,120.000000,1
7583,24,3-NH065T-BLK-23-CY,completed,Két nhựa,200.000000,1
6580,24,9-NS3C02-000-00-NT,completed,Nút sắt,205.000000,1
2512,24,6-NHFR20-BLK-00-NC,completed,Khóa nhựa,200.000000,1
4039,24,5-DADU00-BLK-20-AK,completed,Dây khóa dù,44.000000,1
4077,24,5-DATHUN-BLK-20-AK,completed,Dây khoá thun,18.000000,1
4295,24,8-BF0005-000-DE-TL,completed,Nhãn đai,200.000000,1
3577,24,7-CM8654-GRN-50-PP,completed,Chỉ may nón,2.000000,1
5948,24,7-CM0BLK-BLK-50-PP,completed,Chỉ may Đai Viền,2.000000,1
6199,24,9-GL350G-000-00-NA,completed,Giấy lót nón,200.000000,1
6758,24,9-B03640-0BF-IN-HN,completed,Bao nylon,200.000000,1
8225,24,9-X44317-Y00-5L-BN,completed,Thùng lớn,2.000000,1
8347,24,4-CVAC06-BLK-D6-30,completed,ĐAI,124.000000,1
96,25,1-CVAC07-GRY-00-HV,completed,Mặt,2.600000,1
96,25,1-CVAC07-GRY-00-HV,completed,Hông,2.700000,1
96,25,1-CVAC07-GRY-00-HV,completed,Đuôi,3.000000,1
96,25,1-CVAC07-GRY-00-HV,completed,Két trên,2.300000,1
96,25,1-CVAC07-GRY-00-HV,completed,Két dưới,2.200000,1
7487,25,4-CVAC06-BLK-D0-30,completed,Đai,61.800000,1
7684,25,4-NYLOWW-BLK-N0-28,completed,Viền,139.100000,1
7584,25,3-NH065T-WHI-23-CY,completed,Két nhựa,100.000000,1
6580,25,9-NS3C02-000-00-NT,completed,Nút sắt,105.000000,1
3983,25,5-DAFELT-BLK-07-TA,completed,Dây size,63.000000,1
4039,25,5-DADU00-BLK-20-AK,completed,Dây khóa dù,22.000000,1
4077,25,5-DATHUN-BLK-20-AK,completed,Dây khoá (thun),9.000000,1
2512,25,6-NHFR20-BLK-00-NC,completed,Khóa nhựa,100.000000,1
4295,25,8-BF0005-000-DE-TL,completed,Nhãn đai,100.000000,1
3646,25,7-CM9633-QRY-50-PP,completed,Chỉ may,1.000000,1
5948,25,7-CM0BLK-BLK-50-PP,completed,Chỉ Đai Viền,1.000000,1
6199,25,9-GL350G-000-00-NA,completed,Giấy lót nón,100.000000,1
6758,25,9-B03640-0BF-IN-HN,completed,Bao nylon,100.000000,1
8225,25,9-X44317-Y00-5L-BN,completed,Thùng lớn,1.000000,1
8347,25,4-CVAC06-BLK-D6-30,completed,ĐAI,62.000000,1
107,26,1-CVAC09-GRP-00-HV,completed,Mặt,2.700000,1
107,26,1-CVAC09-GRP-00-HV,completed,Hông,2.800000,1
107,26,1-CVAC09-GRP-00-HV,completed,Đuôi,3.200000,1
107,26,1-CVAC09-GRP-00-HV,completed,Két trên,2.400000,1
107,26,1-CVAC09-GRP-00-HV,completed,Két dưới,2.200000,1
7487,26,4-CVAC06-BLK-D0-30,completed,Đai,61.800000,1
7684,26,4-NYLOWW-BLK-N0-28,completed,Viền,139.100000,1
3983,26,5-DAFELT-BLK-07-TA,completed,Dây size,61.800000,1
7583,26,3-NH065T-BLK-23-CY,completed,Két nhựa,100.000000,1
6580,26,9-NS3C02-000-00-NT,completed,Nút sắt,100.000000,1
2512,26,6-NHFR20-BLK-00-NC,completed,Khóa nhựa,100.000000,1
4039,26,5-DADU00-BLK-20-AK,completed,Dây khóa dù,22.000000,1
4077,26,5-DATHUN-BLK-20-AK,completed,Dây khóa thun,9.000000,1
4295,26,8-BF0005-000-DE-TL,completed,Nhãn đai,100.000000,1
3668,26,7-CM9870-GRY-50-PP,completed,Chỉ may nón,1.000000,1
5948,26,7-CM0BLK-BLK-50-PP,completed,Chỉ Đai viền,1.000000,1
6199,26,9-GL350G-000-00-NA,completed,Giấy lót nón,100.000000,1
6758,26,9-B03640-0BF-IN-HN,completed,Bao nylon,100.000000,1
8225,26,9-X44317-Y00-5L-BN,completed,Thùng lớn,1.000000,1
8347,26,4-CVAC06-BLK-D6-30,completed,ĐAI,62.000000,1
82,28,1-CVAC06-BLK-00-HV,completed,Mặt+Nút,2.700000,1
82,28,1-CVAC06-BLK-00-HV,completed,LÓT MẶT,2.700000,1
82,28,1-CVAC06-BLK-00-HV,completed,Hông,2.800000,1
82,28,1-CVAC06-BLK-00-HV,completed,Đuôi,3.200000,1
82,28,1-CVAC06-BLK-00-HV,completed,Két trên,2.400000,1
82,28,1-CVAC06-BLK-00-HV,completed,Két dưới,2.200000,1
82,28,1-CVAC06-BLK-00-HV,completed,Dây khóa,20.300000,1
7487,28,4-CVAC06-BLK-D0-30,completed,Đai,61.800000,1
6858,28,4-KATEHV-BLK-N0-28,completed,Viền,139.100000,1
3983,28,5-DAFELT-BLK-07-TA,completed,Dây size,60.000000,1
7592,28,3-NH3930-BLK-23-CY,completed,Két nhựa,100.000000,1
2349,28,2-M83200-WHI-00-DI,completed,Keo mềm,3.400000,1
6580,28,9-NS3C02-000-00-NT,completed,Nút sắt,105.000000,1
2559,28,6-DVT000-000-00-KP,completed,Khóa,100.000000,1
2560,28,6-KHDVT0-000-00-KP,completed,Khoen,100.000000,1
4295,28,8-BF0005-000-DE-TL,completed,Nhãn đai,100.000000,1
5948,28,7-CM0BLK-BLK-50-PP,completed,Chỉ may nón,1.000000,1
5948,28,7-CM0BLK-BLK-50-PP,completed,Chỉ Đai viền,1.000000,1
6609,28,9-L02680-400-00-TA,completed,Giấy lót nón,100.000000,1
6758,28,9-B03640-0BF-IN-HN,completed,Bao nylon,100.000000,1
8225,28,9-X44317-Y00-5L-BN,completed,Thùng lớn,1.000000,1
8347,28,4-CVAC06-BLK-D6-30,completed,Đai,62.000000,1
2337,29,1-THUPIN-WHI-M5-AT,completed,Mặt,4.281600,1
1929,29,1-L03090-BL2-07-DD,completed,Hông,5.816500,1
1929,29,1-L03090-BL2-07-DD,completed,Đuôi,6.785900,1
93,29,1-CVAC06-BLK-M2-HV,completed,Két trên trong,3.554500,1
93,29,1-CVAC06-BLK-M2-HV,completed,Két dưới,3.392900,1
7487,29,4-CVAC06-BLK-D0-30,completed,Đai,93.318000,1
8049,29,4-KATEIN-BLK-N0-28,completed,Viền,231.482900,1
7564,29,3-NH2302-BLK-23-CY,completed,Két nhựa,151.000000,1
6580,29,9-NS3C02-000-00-NT,completed,Nút sắt,151.000000,1
3983,29,5-DAFELT-BLK-07-TA,completed,Dây size,90.600000,1
2404,29,6-NH7000-BLK-00-WW,completed,Khóa nhựa 7 lỗ,151.000000,1
5948,29,7-CM0BLK-BLK-50-PP,completed,Chỉ may,2.001000,1
6609,29,9-L02680-400-00-TA,completed,Giấy lót nón,151.000000,1
6731,29,9-B03680-WHI-00-HN,completed,Bao nylon,6.000000,1
6788,29,9-664740-Y00-5L-BN,completed,Thùng lớn,1.000000,1
6824,29,9-664720-Y00-5L-BN,completed,Thùng con,6.000000,1
82,29,1-CVAC06-BLK-00-HV,completed,Két trên ngoài +Nút,3.554500,1
88,29,1-CVAC06-BLK-K8-HV,completed,CG mặt,0.969400,1
6199,29,9-GL350G-000-00-NA,completed,Giấy lót nón,151.000000,1
135,30,1-CVAC14-NAV-L2-HV,completed,Mặt,24.379700,1
131,30,1-CVAC14-NAV-00-HV,completed,Hông,25.043800,1
131,30,1-CVAC14-NAV-00-HV,completed,Đuôi + nút,27.984500,1
131,30,1-CVAC14-NAV-00-HV,completed,Két trên,20.869800,1
131,30,1-CVAC14-NAV-00-HV,completed,Két dưới,19.921200,1
7487,30,4-CVAC06-BLK-D0-30,completed,Đai,569.178000,1
6858,30,4-KATEHV-BLK-N0-28,completed,Viền,1305.517500,1
7578,30,3-NH0675-BLK-23-CY,completed,Két nhựa,921.000000,1
2348,30,2-M83200-BLK-00-DI,completed,Keo dựng mặt,31.304700,1
6580,30,9-NS3C02-000-00-NT,completed,Nút sắt,925.000000,1
3983,30,5-DAFELT-BLK-07-TA,completed,Dây size,555.000000,1
131,30,1-CVAC14-NAV-00-HV,completed,Dây khóa,10.131000,1
3531,30,7-CM7982-NAV-50-PP,completed,chỉ may chính,8.000000,1
5948,30,7-CM0BLK-BLK-50-PP,completed,"Chỉ đai, viền",6.000000,1
6609,30,9-L02680-400-00-TA,completed,Giấy lót nón,921.000000,1
6731,30,9-B03680-WHI-00-HN,completed,Bao nylon,37.000000,1
2562,30,6-KHBVT0-000-18-KP,completed,khoen,925.000000,1
6807,30,9-664757-Y00-5L-BN,completed,Thùng lớn,7.000000,1
2448,30,6-BVT001-000-18-KP,completed,khóa,925.000000,1
6806,30,9-642218-Y00-3L-BN,completed,Thùng con,37.000000,1
8347,30,4-CVAC06-BLK-D6-30,completed,Đai,569.178000,1
135,31,1-CVAC14-NAV-L2-HV,completed,Mặt,2.289800,1
131,31,1-CVAC14-NAV-00-HV,completed,Hông,2.352200,1
131,31,1-CVAC14-NAV-00-HV,completed,Đuôi + nút,2.628400,1
131,31,1-CVAC14-NAV-00-HV,completed,Két trên,1.960200,1
131,31,1-CVAC14-NAV-00-HV,completed,Két dưới,1.871100,1
7487,31,4-CVAC06-BLK-D0-30,completed,Đai,50.058000,1
6858,31,4-KATEHV-BLK-N0-28,completed,Viền,114.817500,1
7548,31,3-NH9454-BLK-23-CY,completed,Két nhựa,81.000000,1
2348,31,2-M83200-BLK-00-DI,completed,Keo dựng mặt,2.753100,1
6580,31,9-NS3C02-000-00-NT,completed,Nút sắt,85.000000,1
3983,31,5-DAFELT-BLK-07-TA,completed,Dây size,51.000000,1
131,31,1-CVAC14-NAV-00-HV,completed,Dây Khóa,0.890900,1
3531,31,7-CM7982-NAV-50-PP,completed,chỉ may chính,1.000000,1
5948,31,7-CM0BLK-BLK-50-PP,completed,"Chỉ đai, viền",1.000000,1
6609,31,9-L02680-400-00-TA,completed,Giấy lót nón,81.000000,1
6731,31,9-B03680-WHI-00-HN,completed,Bao nylon,4.000000,1
6807,31,9-664757-Y00-5L-BN,completed,Thùng lớn,1.000000,1
2562,31,6-KHBVT0-000-18-KP,completed,Khoen,82.000000,1
2448,31,6-BVT001-000-18-KP,completed,Khóa,82.000000,1
6806,31,9-642218-Y00-3L-BN,completed,Thùng con,4.000000,1
8347,31,4-CVAC06-BLK-D6-30,completed,Đai,50.058000,1
91,32,1-CVAC06-BLK-L2-HV,completed,Mặt,3.002400,1
1929,32,1-L03090-BL2-07-DD,completed,Hông,4.078800,1
1929,32,1-L03090-BL2-07-DD,completed,Đuôi,4.758600,1
82,32,1-CVAC06-BLK-00-HV,completed,Két trên+Nút,2.492600,1
82,32,1-CVAC06-BLK-00-HV,completed,Két dưới,2.379300,1
7487,32,4-CVAC06-BLK-D0-30,completed,Đai,64.890000,1
6858,32,4-KATEHV-BLK-N0-28,completed,Viền,139.050000,1
7578,32,3-NH0675-BLK-23-CY,completed,Két nhựa,103.000000,1
6580,32,9-NS3C02-000-00-NT,completed,Nút sắt,103.000000,1
2348,32,2-M83200-BLK-00-DI,completed,Keo dựng mặt,3.399000,1
3983,32,5-DAFELT-BLK-07-TA,completed,Dây size,61.800000,1
2404,32,6-NH7000-BLK-00-WW,completed,Khóa nhựa,103.000000,1
4578,32,8-DY0002-000-DE-MX,completed,Nhãn dệt đai DYC Design vàng,103.000000,1
5948,32,7-CM0BLK-BLK-50-PP,completed,Chỉ may,1.030000,1
8052,32,9-GLNDYC-000-IN-TL,completed,Giấy lót nón logo DYC,103.000000,1
6731,32,9-B03680-WHI-00-HN,completed,Bao nylon,3.913900,1
8110,32,9-664740-Y03-5L-BN,completed,Thùng carton to (100 pcs),1.030000,1
8111,32,9-642218-Y03-3L-BN,completed,Thùng carton nhỏ (25 pcs),4.120000,1
7824,32,9-FELT00-BLK-00-NI,completed,Con giống felt Hông+đuôi,1.000000,1
8347,32,4-CVAC06-BLK-D6-30,completed,Đai,65.000000,1
317,33,1-SUEDE0-BLK-L2-TQ,completed,Mặt,3.002400,1
1929,33,1-L03090-BL2-07-DD,completed,Hông,4.078800,1
1929,33,1-L03090-BL2-07-DD,completed,Đuôi,4.758600,1
317,33,1-SUEDE0-BLK-L2-TQ,completed,Két trên+nút,2.492600,1
317,33,1-SUEDE0-BLK-L2-TQ,completed,Két dưới,2.379300,1
8103,33,4-SUEDE0-BLK-D2-30,completed,Đai,64.890000,1
6858,33,4-KATEHV-BLK-N0-28,completed,Viền,146.002500,1
7578,33,3-NH0675-BLK-23-CY,completed,Két nhựa,103.000000,1
6580,33,9-NS3C02-000-00-NT,completed,Nút sắt,103.000000,1
2348,33,2-M83200-BLK-00-DI,completed,Keo dựng mặt,3.399000,1
3983,33,5-DAFELT-BLK-07-TA,completed,Dây size,64.890000,1
2404,33,6-NH7000-BLK-00-WW,completed,Khóa nhựa,103.000000,1
4578,33,8-DY0002-000-DE-MX,completed,Nhãn dệt đai DYC Design vàng,103.000000,1
5948,33,7-CM0BLK-BLK-50-PP,completed,Chỉ may,1.030000,1
8052,33,9-GLNDYC-000-IN-TL,completed,Giấy lót nón logo DYC,103.000000,1
6731,33,9-B03680-WHI-00-HN,completed,Bao nylon,4.000000,1
8110,33,9-664740-Y03-5L-BN,completed,Thùng carton to (100 pcs),1.000000,1
8111,33,9-642218-Y03-3L-BN,completed,Thùng carton nhỏ (25 pcs),4.000000,1
8113,33,1-KTUYEN-BLK-00-AK,completed,con giống mặt +hông,1.000000,1
7824,33,9-FELT00-BLK-00-NI,completed,con giống đuôi,0.500000,1
8522,33,4-SUEDE0-BLK-DL-30,completed,Đai,65.000000,1
1054,34,1-MICRO0-WHI-V2-HV,completed,Mặt,6.072200,1
1050,34,1-MICRO0-WHI-00-HV,completed,Hông,6.687500,1
1050,34,1-MICRO0-WHI-00-HV,completed,Đuôi,7.222500,1
1059,34,1-MICRO0-WHI-L1-HV,completed,Két trên+nút,5.804700,1
1066,34,1-MICRIN-WHI-L1-HV,completed,Két dưới,5.804700,1
8066,34,4-MICRIN-WHI-D0-30,completed,Đai,154.500000,1
7312,34,4-MICRIN-WHI-N0-28,completed,Viền,383.250000,1
7594,34,3-NH0468-WHI-23-CY,completed,Két nhựa,250.000000,1
6580,34,9-NS3C02-000-00-NT,completed,Nút sắt,255.000000,1
2349,34,2-M83200-WHI-00-DI,completed,Keo dựng mặt,8.497500,1
3989,34,5-DAFELT-WHI-07-TA,completed,Dây size,150.000000,1
2448,34,6-BVT001-000-18-KP,completed,Khóa,253.000000,1
5238,34,8-RB0020-000-DE-TL,completed,Nhãn đai,250.000000,1
3318,34,7-CM1712-WHI-50-PP,completed,Chỉ may,2.000000,1
6609,34,9-L02680-400-00-TA,completed,Giấy lót nón,250.000000,1
6731,34,9-B03680-WHI-00-HN,completed,Bao nylon,10.000000,1
6823,34,9-604336-Y00-5L-BN,completed,Thùng lớn,3.000000,1
1059,34,1-MICRO0-WHI-L1-HV,completed,Dây khóa,2.750000,1
8068,34,4-MICRIN-WHI-N1-17,completed,Sandwich,118.125000,1
2,34,1-LUOIMA-WHI-80-CM,completed,Lưới màn lược,13.650000,1
5224,34,8-RB0004-000-DE-TL,completed,Nhãn khóa,250.000000,1
2562,34,6-KHBVT0-000-18-KP,completed,khoen,253.000000,1
7539,34,9-NAMCHA-000-15-AK,completed,Nam châm,250.000000,1
3490,34,7-CM7473-BLU-50-PP,completed,"chỉ viền, đai",2.000000,1
7045,34,4-KATE00-DBL-N0-28,completed,viền đai,150.000000,1
8410,34,4-MICRIN-WHI-D7-30,completed,Đai,154.500000,1
3490,34,7-CM7473-BLU-50-PP,completed,"Chỉ may đai, viền",1.000000,1
1050,34,1-MICRO0-WHI-00-HV,completed,"Mặt,hông, đuôi",3.000000,1
82,35,1-CVAC06-BLK-00-HV,completed,Mặt & nút,13.400000,1
82,35,1-CVAC06-BLK-00-HV,completed,Két trên,11.600000,1
82,35,1-CVAC06-BLK-00-HV,completed,Két dưới,11.100000,1
1929,35,1-L03090-BL2-07-DD,completed,Hông,19.800000,1
1929,35,1-L03090-BL2-07-DD,completed,Đuôi,22.500000,1
6858,35,4-KATEHV-BLK-N0-28,completed,Viền,742.500000,1
8428,35,4-CVAC06-BLK-I6-30,completed,Đai,315.000000,1
2348,35,2-M83200-BLK-00-DI,completed,Keo dựng mặt,17.000000,1
7554,35,3-NH950V-BLK-23-CY,completed,Két nhựa,500.000000,1
2404,35,6-NH7000-BLK-00-WW,completed,Khóa nhựa 7 lỗ (WinWin),500.000000,1
6580,35,9-NS3C02-000-00-NT,completed,Nút,500.000000,1
3983,35,5-DAFELT-BLK-07-TA,completed,Dây size,309.000000,1
6185,35,8-GF0007-000-CS-GF,completed,Logo TPU mặt,500.000000,1
5948,35,7-CM0BLK-BLK-50-PP,completed,Chỉ may nón,5.000000,1
5948,35,7-CM0BLK-BLK-50-PP,completed,Chỉ may đai,3.000000,1
4704,35,8-GF0001-000-DE-MX,completed,Nhãn dệt (khóa),500.000000,1
4705,35,8-GF0002-000-DE-MX,completed,Nhãn dệt (đai),500.000000,1
4707,35,8-GF0004-000-ST-MX,completed,Nhãn satin (đai),500.000000,1
5942,35,9-HGF001-000-00-GF,completed,Thẻ bài,500.000000,1
6589,35,9-DANHUA-BLK-35-HO,completed,Đạn nhựa,500.000000,1
6609,35,9-L02680-400-00-TA,completed,Giấy lót nón #1,500.000000,1
6200,35,9-GL500G-000-00-NA,completed,Giấy lót nón #2,500.000000,1
6731,35,9-B03680-WHI-00-HN,completed,Bao nylon,20.000000,1
6587,35,9-HCHOAM-000-00-NP,completed,Gói chống ẩm,40.000000,1
6788,35,9-664740-Y00-5L-BN,completed,Thùng carton to (100 pcs),5.000000,1
6806,35,9-642218-Y00-3L-BN,completed,Thùng carton nhỏ (25 pcs),20.000000,1
8733,35,4-CVAC06-BLK-I6-35,completed,ĐAI,315.000000,1
6185,35,8-GF0007-000-CS-GF,completed,CON GIỐNG,80.000000,1
6697,36,1-NY0000-LWD-V2-KJ,completed,Mặt & nút,13.200000,1
82,36,1-CVAC06-BLK-00-HV,completed,Két trên,11.400000,1
82,36,1-CVAC06-BLK-00-HV,completed,Két dưới,10.900000,1
1929,36,1-L03090-BL2-07-DD,completed,Hông,19.500000,1
1929,36,1-L03090-BL2-07-DD,completed,Đuôi,22.100000,1
8508,36,4-KATE00-BLK-N0-28,completed,Viền,744.000000,1
8458,36,4-CVAC06-BLK-00-35,completed,Đai,315.600000,1
2349,36,2-M83200-WHI-00-DI,completed,Keo dựng mặt,17.000000,1
7554,36,3-NH950V-BLK-23-CY,completed,Két nhựa,501.000000,1
2404,36,6-NH7000-BLK-00-WW,completed,Khóa nhựa 7 lỗ (WinWin),501.000000,1
6580,36,9-NS3C02-000-00-NT,completed,Nút,506.000000,1
3983,36,5-DAFELT-BLK-07-TA,completed,Dây size,309.600000,1
3645,36,7-CM9631-GRY-50-PP,completed,Chỉ may mặt,1.500000,1
5948,36,7-CM0BLK-BLK-50-PP,completed,"Chỉ may hông, đuôi & két viền",4.500000,1
5948,36,7-CM0BLK-BLK-50-PP,completed,Chỉ may đai,3.000000,1
4704,36,8-GF0001-000-DE-MX,completed,Nhãn dệt (khóa),501.000000,1
4705,36,8-GF0002-000-DE-MX,completed,Nhãn dệt (đai),501.000000,1
4707,36,8-GF0004-000-ST-MX,completed,Nhãn satin (đai),501.000000,1
5942,36,9-HGF001-000-00-GF,completed,Thẻ bài,501.000000,1
6589,36,9-DANHUA-BLK-35-HO,completed,Đạn nhựa,501.000000,1
6610,36,9-L02680-450-00-TL,completed,Giấy lót nón #1,501.000000,1
6200,36,9-GL500G-000-00-NA,completed,Giấy lót nón #2,501.000000,1
6731,36,9-B03680-WHI-00-HN,completed,Bao nylon,20.000000,1
6587,36,9-HCHOAM-000-00-NP,completed,Gói chống ẩm,40.100000,1
6788,36,9-664740-Y00-5L-BN,completed,Thùng carton to (100 pcs),5.000000,1
6806,36,9-642218-Y00-3L-BN,completed,Thùng carton nhỏ (25 pcs),20.000000,1
102,37,1-CVAC08-WHI-00-HV,completed,Mặt & nút,8.100000,1
194,37,1-CVAC40-VGO-00-HV,completed,Két trên,7.000000,1
194,37,1-CVAC40-VGO-00-HV,completed,Két dưới,6.700000,1
1929,37,1-L03090-BL2-07-DD,completed,Hông,11.900000,1
1929,37,1-L03090-BL2-07-DD,completed,Đuôi,13.500000,1
8508,37,4-KATE00-BLK-N0-28,completed,Viền,447.000000,1
8458,37,4-CVAC06-BLK-00-35,completed,Đai,189.600000,1
2349,37,2-M83200-WHI-00-DI,completed,Keo dựng mặt,10.200000,1
7555,37,3-NH950V-WHI-23-CY,completed,Két nhựa,301.000000,1
2404,37,6-NH7000-BLK-00-WW,completed,Khóa nhựa 7 lỗ (WinWin),301.000000,1
6580,37,9-NS3C02-000-00-NT,completed,Nút,304.000000,1
3983,37,5-DAFELT-BLK-07-TA,completed,Dây size,186.000000,1
3318,37,7-CM1712-WHI-50-PP,completed,Chỉ may mặt,1.000000,1
5948,37,7-CM0BLK-BLK-50-PP,completed,"Chỉ may hông & đuôi, VIỀN",3.000000,1
6190,37,7-CM8357-BGE-50-PP,completed,Chỉ may két,1.500000,1
5948,37,7-CM0BLK-BLK-50-PP,completed,Chỉ may đai,1.800000,1
4704,37,8-GF0001-000-DE-MX,completed,Nhãn dệt (khóa),301.000000,1
4705,37,8-GF0002-000-DE-MX,completed,Nhãn dệt (đai),301.000000,1
4707,37,8-GF0004-000-ST-MX,completed,Nhãn satin (đai),301.000000,1
5942,37,9-HGF001-000-00-GF,completed,Thẻ bài,301.000000,1
6589,37,9-DANHUA-BLK-35-HO,completed,Đạn nhựa,301.000000,1
6610,37,9-L02680-450-00-TL,completed,Giấy lót nón #1,301.000000,1
6200,37,9-GL500G-000-00-NA,completed,Giấy lót nón #2,301.000000,1
6731,37,9-B03680-WHI-00-HN,completed,Bao nylon,12.000000,1
6587,37,9-HCHOAM-000-00-NP,completed,Gói chống ẩm,24.100000,1
6788,37,9-664740-Y00-5L-BN,completed,Thùng carton to (100 pcs),3.000000,1
6806,37,9-642218-Y00-3L-BN,completed,Thùng carton nhỏ (25 pcs),12.000000,1
82,38,1-CVAC06-BLK-00-HV,completed,Mặt & nút,13.400000,1
82,38,1-CVAC06-BLK-00-HV,completed,Két trên,11.600000,1
82,38,1-CVAC06-BLK-00-HV,completed,Két dưới,11.200000,1
6691,38,1-3090IN-WHI-00-DD,completed,Hông,25.900000,1
6691,38,1-3090IN-WHI-00-DD,completed,Đuôi,26.200000,1
8458,38,4-CVAC06-BLK-00-35,completed,Đai,315.600000,1
8508,38,4-KATE00-BLK-N0-28,completed,Viền,744.000000,1
3983,38,5-DAFELT-BLK-07-TA,completed,Dây size,309.600000,1
2348,38,2-M83200-BLK-00-DI,completed,Keo dựng mặt,17.000000,1
7564,38,3-NH2302-BLK-23-CY,completed,Két nhựa,501.000000,1
2404,38,6-NH7000-BLK-00-WW,completed,Khóa nhựa 7 lỗ (WinWin),501.000000,1
