product_id,order_id,production_order_id,complete_prodtion_stockout,is_exported,quantity_production_order,assign_product_stockout_id,quantity_exported_production_order
6580,1466,1103,1,1,255.530000,23811.0,255.530000
6580,1467,1103,1,1,260.590000,23812.0,260.590000
6580,1508,1106,1,1,52.500000,23936.0,52.500000
6580,1510,1106,1,1,103.000000,23937.0,103.000000
6580,1527,1110,0,1,103.000000,23960.0,103.000000
6580,1528,1110,0,1,101.000000,23961.0,101.000000
6580,1529,1110,1,1,101.000000,23962.0,101.000000
6580,1468,1112,1,1,104.030000,24144.0,104.030000
6580,1509,1112,1,1,154.020000,24145.0,154.020000
6580,1225,1116,1,1,103.000000,24078.0,103.000000
6580,1533,1133,1,1,505.000000,24290.0,505.000000
6580,1534,1133,1,1,1010.000000,24291.0,1010.000000
6580,1535,1133,1,1,505.000000,24292.0,505.000000
6580,1537,1149,1,1,255.530000,24869.0,255.530000
6580,1511,1150,1,1,303.000000,24731.0,303.000000
6580,1512,1150,1,1,303.000000,24732.0,303.000000
6580,1513,1150,1,1,309.000000,24733.0,309.000000
6580,1514,1150,1,1,309.000000,24734.0,309.000000
6580,1515,1150,1,1,309.000000,24735.0,309.000000
6580,1516,1150,1,1,309.000000,24736.0,309.000000
6580,1517,1150,1,1,505.000000,24737.0,505.000000
6580,1518,1150,1,1,309.000000,24738.0,309.000000
6580,1519,1150,1,1,309.000000,24739.0,309.000000
6580,1520,1150,1,1,309.000000,24740.0,309.000000
6580,1521,1150,1,1,309.000000,24741.0,309.000000
6580,1522,1150,1,1,309.000000,24742.0,309.000000
6580,1523,1150,1,1,309.000000,24743.0,309.000000
6580,1536,1150,1,1,556.510000,24744.0,556.510000
6580,1507,1175,1,1,150.000000,25148.0,150.000000
6580,1525,1177,1,1,309.000000,25156.0,309.000000
6580,1541,1177,1,1,103.000000,25157.0,103.000000
6580,1546,1177,1,1,206.000000,25158.0,206.000000
6580,1524,1185,1,1,828.000000,25477.0,828.000000
6580,1562,1185,1,1,520.150000,25478.0,520.150000
6580,1538,1186,1,1,103.000000,25306.0,103.000000
6580,1539,1186,1,1,128.750000,25307.0,128.750000
6580,1542,1186,1,1,106.000000,25308.0,106.000000
6580,1543,1186,1,1,106.000000,25309.0,106.000000
6580,1544,1186,1,1,106.000000,25310.0,106.000000
6580,1545,1186,1,1,106.000000,25311.0,106.000000
6580,1547,1186,1,1,103.000000,25312.0,103.000000
6580,1553,1186,1,1,257.500000,25313.0,257.500000
6580,1563,1186,1,1,101.000000,25314.0,101.000000
6580,1551,1188,1,1,103.000000,25494.0,103.000000
6580,1552,1188,1,1,103.000000,25495.0,103.000000
6580,1581,1188,1,1,103.000000,25496.0,103.000000
6580,1556,1214,1,1,103.000000,25827.0,103.000000
6580,1554,1236,1,1,150.000000,26088.0,150.000000
6580,1555,1236,1,1,238.000000,26089.0,238.000000
6580,1580,1238,1,1,161.000000,26103.0,161.000000
6580,1679,1238,1,1,30.000000,26104.0,30.000000
6580,1564,1239,1,1,104.000000,26215.0,104.000000
6580,1675,1239,1,1,525.200000,26216.0,525.200000
6580,1676,1239,1,1,106.090000,26217.0,106.090000
6580,1677,1239,1,1,106.090000,26218.0,106.090000
6580,1571,1241,1,1,309.000000,26145.0,309.000000
6580,1572,1241,1,1,309.000000,26146.0,309.000000
6580,1998,2387,0,0,111.000000,,
6580,2001,2387,0,0,115.000000,,
6580,2412,2397,0,1,104.000000,50734.0,104.000000
6580,2413,2397,0,1,103.000000,50735.0,103.000000
6580,2478,2397,0,1,258.000000,50736.0,258.000000
6580,2479,2397,0,1,103.000000,50737.0,103.000000
6580,2459,2407,0,1,104.030000,51257.0,104.030000
6580,2460,2407,0,1,104.030000,51258.0,104.030000
6580,2461,2407,0,1,104.030000,51259.0,104.030000
6580,2503,2407,0,1,258.530000,51260.0,258.530000
6580,2482,2409,0,1,1020.000000,51446.0,1020.000000
6580,2481,2413,0,0,259.000000,,
6580,2483,2413,0,0,103.000000,,
6580,2492,2413,0,0,207.000000,,
6580,2515,2413,0,0,103.000000,,
6580,2513,2422,0,0,1030.000000,,
6580,2514,2422,0,0,7210.000000,,
6580,2132,2074,0,1,103.000000,44347.0,103.000000
6580,2133,2074,0,1,103.000000,44348.0,103.000000
6580,2145,2074,0,1,206.000000,44349.0,206.000000
6580,2146,2074,0,1,206.000000,44350.0,206.000000
6580,2147,2074,0,1,206.000000,44351.0,206.000000
6580,2170,2085,1,1,311.000000,44413.0,311.000000
6580,2173,2098,0,1,618.000000,44546.0,618.000000
6580,2174,2098,0,1,618.000000,44547.0,618.000000
6580,2175,2098,0,1,618.000000,44548.0,618.000000
6580,2176,2108,0,1,516.000000,45298.0,516.000000
6580,2200,2108,0,1,103.000000,45299.0,103.000000
6580,2227,2116,0,1,105.000000,45597.0,105.000000
6580,2228,2116,0,1,260.000000,45598.0,260.000000
6580,2163,2121,0,1,309.000000,45349.0,309.000000
6580,2164,2121,0,1,309.000000,45350.0,309.000000
6580,2171,2121,0,1,1030.000000,45351.0,1030.000000
6580,2172,2121,0,1,6062.000000,45352.0,6062.000000
6580,2165,2129,0,1,5750.000000,45625.0,5750.000000
6580,2166,2129,0,1,3535.000000,45626.0,3535.000000
6580,2167,2129,0,1,5750.000000,45627.0,5750.000000
6580,2168,2131,0,1,6000.000000,45671.0,6000.000000
6580,2169,2131,0,1,6000.000000,45672.0,6000.000000
6580,2245,2137,0,1,206.000000,45845.0,206.000000
6580,2246,2137,0,1,206.000000,45846.0,206.000000
6580,2222,2138,0,1,103.000000,46133.0,103.000000
6580,2187,2147,0,1,212.000000,46376.0,212.000000
6580,2221,2147,0,1,51.500000,46377.0,51.500000
6580,2224,2147,0,1,63.000000,46378.0,63.000000
6580,2250,2166,0,1,264.000000,47273.0,264.000000
6580,2251,2166,0,1,264.000000,47274.0,264.000000
6580,2252,2166,0,1,264.000000,47275.0,264.000000
6580,2253,2166,0,1,264.000000,47276.0,264.000000
6580,2255,2166,0,1,103.000000,47277.0,103.000000
6580,2265,2166,0,1,264.000000,47278.0,264.000000
6580,2266,2166,0,1,264.000000,47279.0,264.000000
6580,2267,2166,0,1,264.000000,47280.0,264.000000
6580,2272,2166,0,1,103.000000,47281.0,103.000000
6580,2231,2169,0,1,1021.020000,47331.0,1021.020000
6580,2242,2175,0,1,151.500000,47402.0,151.500000
6580,2243,2175,0,1,515.000000,47403.0,515.000000
6580,2244,2175,0,1,204.020000,47404.0,204.020000
6580,2241,2191,0,1,607.000000,47427.0,607.000000
6580,2240,2193,0,1,103.000000,46961.0,103.000000
6580,2247,2193,0,1,124.000000,46962.0,124.000000
6580,2220,2207,0,1,103.000000,47586.0,103.000000
6580,2238,2207,0,1,103.000000,47587.0,103.000000
6580,2278,2207,0,1,206.000000,47588.0,206.000000
6580,2281,2255,0,1,161.000000,48171.0,161.000000
6580,2282,2255,0,1,161.000000,48172.0,161.000000
6580,2283,2255,0,1,109.000000,48173.0,109.000000
6580,2284,2255,0,1,104.000000,48174.0,104.000000
6580,2285,2255,0,1,109.000000,48175.0,109.000000
6580,2286,2255,0,1,103.000000,48176.0,103.000000
6580,2288,2255,0,1,309.000000,48177.0,309.000000
6580,2289,2255,0,1,103.000000,48178.0,103.000000
6580,2290,2255,0,1,103.000000,48179.0,103.000000
6580,2296,2255,0,1,100.000000,48180.0,100.000000
6580,2287,2262,0,1,103.000000,47857.0,103.000000
6580,2297,2262,0,1,103.000000,47858.0,103.000000
6580,2300,2296,0,1,103.000000,48795.0,103.000000
6580,2298,2310,0,1,103.000000,49207.0,103.000000
6580,2299,2310,0,1,103.000000,49208.0,103.000000
6580,2457,2312,0,1,103.000000,49640.0,103.000000
6580,2410,2314,0,1,104.000000,49228.0,104.000000
6580,2411,2314,0,1,104.000000,49229.0,104.000000
6580,2414,2314,0,1,258.000000,49230.0,258.000000
6580,2454,2314,0,1,104.030000,49231.0,104.030000
6580,2455,2316,0,1,51.500000,49264.0,51.500000
6580,2456,2316,0,1,52.530000,49265.0,52.530000
6580,2458,2322,0,1,104.000000,49426.0,104.000000
6580,2223,2327,0,1,128.100000,49432.0,128.100000
6580,715,683,1,1,1705.000000,14783.0,1705.000000
6580,716,683,1,1,2305.000000,14784.0,2305.000000
6580,717,683,1,1,2305.000000,14785.0,2305.000000
6580,719,683,1,1,1105.000000,14786.0,1105.000000
6580,721,683,1,1,5705.000000,14787.0,5705.000000
6580,722,683,1,1,4705.000000,14788.0,4705.000000
6580,723,683,1,1,2305.000000,14789.0,2305.000000
6580,724,683,1,1,8005.000000,14790.0,8005.000000
6580,725,683,1,1,1105.000000,14791.0,1105.000000
6580,726,683,1,1,1705.000000,14792.0,1705.000000
6580,977,692,1,1,104.000000,15031.0,104.000000
6580,978,692,1,1,104.000000,15032.0,104.000000
6580,979,692,1,1,149.400000,15033.0,149.400000
6580,980,692,1,1,149.400000,15034.0,149.400000
6580,1004,692,1,1,149.400000,15035.0,149.400000
6580,1005,692,1,1,149.400000,15036.0,149.400000
6580,1006,692,1,1,73.700000,15037.0,73.700000
6580,1013,692,1,1,154.500000,15038.0,154.500000
6580,975,694,1,1,515.000000,15093.0,515.000000
6580,976,694,1,1,309.000000,15094.0,309.000000
6580,1039,694,1,1,146.500000,15095.0,146.500000
6580,1040,694,1,1,149.400000,15096.0,149.400000
6580,1038,706,1,1,149.000000,15691.0,149.000000
6580,1045,706,0,1,104.000000,15692.0,104.000000
6580,1046,706,0,1,104.000000,15693.0,104.000000
6580,1028,710,1,1,129.800000,15729.0,129.800000
6580,1029,710,1,1,129.800000,15730.0,129.800000
6580,1031,727,1,1,515.000000,15950.0,515.000000
6580,1032,727,1,1,133.900000,15951.0,133.900000
6580,1033,727,1,1,309.000000,15952.0,309.000000
6580,1048,727,1,1,124.600000,15953.0,124.600000
6580,818,734,1,1,515.000000,16344.0,515.000000
6580,819,734,1,1,309.000000,16345.0,309.000000
6580,820,734,1,1,309.000000,16346.0,309.000000
6580,821,734,1,1,309.000000,16347.0,309.000000
6580,822,734,1,1,309.000000,16348.0,309.000000
6580,823,734,1,1,303.000000,16349.0,303.000000
6580,824,734,1,1,309.000000,16350.0,309.000000
6580,825,734,1,1,309.000000,16351.0,309.000000
6580,826,734,1,1,309.000000,16352.0,309.000000
6580,827,734,1,1,309.000000,16353.0,309.000000
6580,828,734,1,1,309.000000,16354.0,309.000000
6580,829,734,1,1,309.000000,16355.0,309.000000
6580,830,734,1,1,303.000000,16356.0,303.000000
6580,831,734,1,1,309.000000,16357.0,309.000000
6580,832,734,1,1,309.000000,16358.0,309.000000
6580,833,734,1,1,309.000000,16359.0,309.000000
6580,834,734,1,1,309.000000,16360.0,309.000000
6580,835,734,1,1,309.000000,16361.0,309.000000
6580,1066,751,1,1,310.000000,16135.0,310.000000
6580,1008,761,1,1,103.000000,16934.0,103.000000
6580,1017,761,1,1,206.000000,16935.0,206.000000
6580,1018,761,1,1,206.000000,16936.0,206.000000
6580,1023,761,1,1,309.000000,16937.0,309.000000
6580,1024,761,1,1,309.000000,16938.0,309.000000
6580,1085,761,1,1,104.000000,16939.0,104.000000
6580,1086,764,0,1,515.000000,16506.0,515.000000
6580,1044,765,1,1,5152.100000,17354.0,5152.100000
6580,1030,780,1,1,106.100000,16855.0,106.100000
6580,1074,780,1,1,103.000000,16856.0,103.000000
6580,1105,780,1,1,103.000000,16857.0,103.000000
6580,1041,781,1,1,309.000000,16895.0,309.000000
6580,1049,802,1,1,515.000000,17530.0,515.000000
6580,1050,802,1,1,309.000000,17531.0,309.000000
6580,1051,802,1,1,309.000000,17532.0,309.000000
6580,1052,802,1,1,309.000000,17533.0,309.000000
6580,1053,802,1,1,515.000000,17534.0,515.000000
6580,1054,802,1,1,309.000000,17535.0,309.000000
6580,1055,802,1,1,309.000000,17536.0,309.000000
6580,1056,802,1,1,309.000000,17537.0,309.000000
6580,1057,802,1,1,515.000000,17538.0,515.000000
6580,1058,802,1,1,309.000000,17539.0,309.000000
6580,1059,802,1,1,515.000000,17540.0,515.000000
6580,1128,811,1,1,206.000000,17704.0,206.000000
6580,1129,811,1,1,103.000000,17705.0,103.000000
6580,1131,811,1,1,103.000000,17706.0,103.000000
6580,1130,833,1,1,103.000000,18494.0,103.000000
6580,1132,833,1,1,103.000000,18495.0,103.000000
6580,1149,833,1,1,260.590000,18496.0,260.590000
6580,1133,837,1,1,155.000000,18379.0,155.000000
6580,1139,837,0,1,103.000000,18380.0,103.000000
6580,1140,837,1,1,103.000000,18381.0,103.000000
6580,1141,837,1,1,103.000000,18382.0,103.000000
6580,1146,837,1,1,155.000000,18383.0,155.000000
6580,1106,838,1,1,258.530000,18517.0,258.530000
6580,1107,838,1,1,258.530000,18518.0,258.530000
6580,1125,838,1,1,104.000000,18519.0,104.000000
6580,1126,838,1,1,104.000000,18520.0,104.000000
6580,1087,847,1,1,302.000000,18617.0,302.000000
6580,1088,847,1,1,702.000000,18618.0,702.000000
6580,1009,866,1,1,53.600000,18651.0,53.600000
6580,1115,879,1,1,3115.000000,18770.0,3115.000000
6580,948,894,1,1,515.000000,19462.0,515.000000
6580,949,894,1,1,309.000000,19463.0,309.000000
6580,950,894,1,1,309.000000,19464.0,309.000000
6580,951,894,1,1,309.000000,19465.0,309.000000
6580,953,894,1,1,309.000000,19466.0,309.000000
6580,955,894,1,1,309.000000,19467.0,309.000000
6580,957,894,1,1,309.000000,19468.0,309.000000
6580,958,894,1,1,303.000000,19469.0,303.000000
6580,959,894,1,1,309.000000,19470.0,309.000000
6580,960,894,1,1,309.000000,19471.0,309.000000
6580,961,894,1,1,309.000000,19472.0,309.000000
6580,962,894,1,1,303.000000,19473.0,303.000000
6580,963,894,1,1,303.000000,19474.0,303.000000
6580,964,894,1,1,309.000000,19475.0,309.000000
6580,1108,898,1,1,388.000000,19717.0,388.000000
6580,1109,898,1,1,392.430000,19718.0,392.430000
6580,1110,898,1,1,385.000000,19719.0,385.000000
6580,1111,898,1,1,392.430000,19720.0,392.430000
6580,1112,898,1,1,392.430000,19721.0,392.430000
6580,1113,898,1,1,263.680000,19722.0,263.680000
6580,1114,898,1,1,263.680000,19723.0,263.680000
6580,1116,898,1,1,263.680000,19724.0,263.680000
6580,1117,898,1,1,263.680000,19725.0,263.680000
6580,1118,898,1,1,261.000000,19726.0,261.000000
6580,1119,898,1,1,263.680000,19727.0,263.680000
6580,1120,898,1,1,263.680000,19728.0,263.680000
6580,1121,898,1,1,258.000000,19729.0,258.000000
6580,1122,898,1,1,258.560000,19730.0,258.560000
6580,1123,898,1,1,263.680000,19731.0,263.680000
6580,1124,898,1,1,263.680000,19732.0,263.680000
6580,118,273,0,1,200.000000,5224.0,200.000000
6580,119,273,0,1,200.000000,5225.0,200.000000
6580,120,273,0,1,150.000000,5226.0,150.000000
6580,214,284,0,1,301.000000,4030.0,301.000000
6580,215,284,0,1,2324.000000,4031.0,2324.000000
6580,216,284,0,1,201.000000,4032.0,201.000000
6580,217,284,0,1,301.000000,4033.0,301.000000
6580,218,284,0,1,201.000000,4034.0,201.000000
6580,219,284,0,1,1751.000000,4035.0,1751.000000
6580,220,284,0,1,176.000000,4036.0,176.000000
6580,221,284,0,1,101.000000,4037.0,101.000000
6580,222,284,0,1,101.000000,4038.0,101.000000
6580,223,284,0,1,951.000000,4039.0,951.000000
6580,224,284,0,1,201.000000,4040.0,201.000000
6580,225,284,0,1,101.000000,4041.0,101.000000
6580,230,287,0,1,31.000000,4087.0,31.000000
6580,231,287,0,1,20.000000,4088.0,20.000000
6580,356,287,0,1,108.100000,4089.0,108.100000
6580,146,297,0,1,101.000000,5350.0,101.000000
6580,450,297,1,1,105.000000,5351.0,105.000000
6580,333,300,1,1,202.000000,5514.0,202.000000
6580,370,300,1,1,152.000000,5515.0,152.000000
6580,397,300,1,1,102.000000,5516.0,102.000000
6580,398,300,1,1,102.000000,5517.0,102.000000
6580,429,300,1,1,52.000000,5518.0,52.000000
6580,448,300,1,1,152.000000,5519.0,152.000000
6580,451,300,1,1,52.000000,5520.0,52.000000
6580,452,300,1,1,52.000000,5521.0,52.000000
6580,539,300,1,1,107.000000,5522.0,107.000000
6580,238,313,1,1,501.000000,7012.0,501.000000
6580,240,313,1,1,301.000000,7013.0,301.000000
6580,242,313,1,1,301.000000,7014.0,301.000000
6580,244,313,1,1,301.000000,7015.0,301.000000
6580,245,313,1,1,301.000000,7016.0,301.000000
6580,246,313,1,1,301.000000,7017.0,301.000000
6580,248,313,1,1,301.000000,7018.0,301.000000
6580,249,313,1,1,301.000000,7019.0,301.000000
6580,250,313,1,1,301.000000,7020.0,301.000000
6580,251,313,1,1,301.000000,7021.0,301.000000
6580,252,313,1,1,301.000000,7022.0,301.000000
6580,254,313,1,1,300.000000,7023.0,300.000000
6580,255,313,1,1,501.000000,7024.0,501.000000
6580,257,313,1,1,501.000000,7025.0,501.000000
6580,497,317,0,1,251.000000,6340.0,251.000000
6580,582,317,0,1,111.100000,6341.0,111.100000
6580,598,317,0,1,52.000000,6342.0,52.000000
6580,599,317,0,1,102.000000,6343.0,102.000000
6580,600,317,0,1,102.000000,6344.0,102.000000
6580,275,320,0,1,405.000000,5971.0,405.000000
6580,276,320,0,1,409.000000,5972.0,409.000000
6580,282,320,0,1,354.500000,5973.0,354.500000
6580,283,320,0,1,401.000000,5974.0,401.000000
6580,289,320,0,1,123.400000,5975.0,123.400000
6580,290,320,0,1,101.000000,5976.0,101.000000
6580,453,323,0,1,201.000000,6858.0,201.000000
6580,558,323,0,1,103.000000,6859.0,103.000000
6580,442,325,1,1,2028.000000,5708.0,2028.000000
6580,164,328,0,1,695.000000,6304.0,695.000000
6580,534,328,0,1,948.630000,6305.0,948.630000
6580,482,336,0,1,201.000000,6813.0,201.000000
6580,483,336,0,1,201.000000,6814.0,201.000000
6580,484,336,0,1,201.000000,6815.0,201.000000
6580,535,336,0,1,101.000000,6816.0,101.000000
6580,536,336,0,1,51.000000,6817.0,51.000000
6580,540,336,0,1,101.000000,6818.0,101.000000
6580,543,336,0,1,50.000000,6819.0,50.000000
6580,493,337,0,1,101.000000,6746.0,101.000000
6580,523,337,0,1,52.000000,6747.0,52.000000
6580,524,337,0,1,51.000000,6748.0,51.000000
6580,445,341,0,1,150.000000,6723.0,150.000000
6580,449,341,0,1,261.000000,6724.0,261.000000
6580,454,341,0,1,113.000000,6725.0,113.000000
6580,525,345,1,1,550.000000,6165.0,550.000000
6580,277,349,0,1,201.000000,6007.0,201.000000
6580,278,349,0,1,351.000000,6008.0,351.000000
6580,279,349,0,1,51.000000,6009.0,51.000000
6580,280,349,0,1,201.000000,6010.0,201.000000
6580,281,349,0,1,301.000000,6011.0,301.000000
6580,284,349,0,1,251.000000,6012.0,251.000000
6580,285,349,0,1,351.000000,6013.0,351.000000
6580,286,349,0,1,51.000000,6014.0,51.000000
6580,287,349,0,1,151.000000,6015.0,151.000000
6580,288,349,0,1,251.000000,6016.0,251.000000
6580,291,349,0,1,101.000000,6017.0,101.000000
6580,292,349,0,1,201.000000,6018.0,201.000000
6580,293,349,0,1,101.000000,6019.0,101.000000
6580,294,349,0,1,101.000000,6020.0,101.000000
6580,428,352,0,1,146.000000,6045.0,146.000000
6580,437,352,0,1,151.000000,6046.0,151.000000
6580,530,352,0,1,145.000000,6047.0,145.000000
6580,542,352,0,1,145.000000,6048.0,145.000000
6580,458,354,0,1,26.000000,5869.0,26.000000
6580,533,354,0,1,110.000000,5870.0,110.000000
6580,503,357,0,1,102.000000,5847.0,102.000000
6580,504,357,0,1,204.000000,5848.0,204.000000
6580,556,358,1,1,102.000000,6711.0,102.000000
6580,588,360,1,1,101.000000,6663.0,101.000000
6580,589,360,1,1,101.000000,6664.0,101.000000
6580,590,360,1,1,501.000000,6665.0,501.000000
6580,594,360,1,1,102.000000,6666.0,102.000000
6580,595,360,1,1,102.000000,6667.0,102.000000
6580,596,360,0,1,102.000000,6668.0,102.000000
6580,597,360,1,1,102.000000,6669.0,102.000000
6580,496,362,0,1,37.000000,6605.0,37.000000
6580,498,362,0,1,14.000000,6606.0,14.000000
6580,532,362,0,1,2501.000000,6607.0,2501.000000
6580,538,362,0,1,111.100000,6608.0,111.100000
6580,541,362,0,1,111.100000,6609.0,111.100000
6580,545,362,0,1,111.100000,6610.0,111.100000
6580,546,362,0,1,111.100000,6611.0,111.100000
6580,191,363,1,1,361.000000,7180.0,361.000000
6580,192,363,1,1,361.000000,7181.0,361.000000
6580,194,363,1,1,361.000000,7182.0,361.000000
6580,195,363,1,1,361.000000,7183.0,361.000000
6580,196,363,1,1,361.000000,7184.0,361.000000
6580,197,363,1,1,361.000000,7185.0,361.000000
6580,198,363,1,1,361.000000,7186.0,361.000000
6580,199,363,1,1,361.000000,7187.0,361.000000
6580,623,369,1,1,30.300000,6110.0,30.300000
6580,624,369,1,1,70.700000,6111.0,70.700000
6580,586,382,1,1,201.000000,6572.0,201.000000
6580,587,382,1,1,201.000000,6573.0,201.000000
6580,591,382,1,1,1001.000000,6574.0,1001.000000
6580,417,389,0,1,101.000000,6453.0,101.000000
6580,444,391,1,1,500.000000,6438.0,500.000000
6580,607,391,0,1,104.000000,6439.0,104.000000
6580,629,393,0,1,104.000000,6398.0,104.000000
6580,630,393,0,1,104.000000,6399.0,104.000000
6580,631,393,0,1,104.000000,6400.0,104.000000
6580,632,393,0,1,156.000000,6401.0,156.000000
6580,510,401,0,1,100.000000,6384.0,100.000000
6580,208,410,1,1,805.000000,7804.0,805.000000
6580,627,420,1,1,104.000000,7647.0,104.000000
6580,653,420,1,1,101.000000,7648.0,101.000000
6580,654,420,1,1,516.000000,7649.0,516.000000
6580,606,426,1,1,413.000000,7673.0,413.000000
6580,464,441,0,1,501.000000,8534.0,501.000000
6580,465,441,0,1,301.000000,8535.0,301.000000
6580,466,441,0,1,301.000000,8536.0,301.000000
6580,467,441,0,1,301.000000,8537.0,301.000000
6580,468,441,0,1,301.000000,8538.0,301.000000
6580,485,441,0,1,301.000000,8539.0,301.000000
6580,486,441,0,1,501.000000,8540.0,501.000000
6580,487,441,0,1,301.000000,8541.0,301.000000
6580,488,441,0,1,501.000000,8542.0,501.000000
6580,489,441,0,1,301.000000,8543.0,301.000000
6580,490,441,0,1,501.000000,8544.0,501.000000
6580,491,441,0,1,501.000000,8545.0,501.000000
6580,492,441,0,1,301.000000,8546.0,301.000000
6580,584,445,0,1,151.000000,8389.0,151.000000
6580,604,445,0,1,100.000000,8390.0,100.000000
6580,608,445,1,1,515.000000,8391.0,515.000000
6580,132,448,0,1,1000.000000,8095.0,1000.000000
6580,762,448,0,1,103.000000,8096.0,103.000000
6580,772,448,0,1,106.100000,8097.0,106.100000
6580,601,456,0,1,151.000000,8247.0,151.000000
6580,457,458,0,1,26.000000,8194.0,26.000000
6580,569,458,0,1,31.000000,8195.0,31.000000
6580,570,458,0,1,21.000000,8196.0,21.000000
6580,511,462,1,1,402.000000,8665.0,402.000000
6580,513,462,1,1,402.000000,8666.0,402.000000
6580,578,467,1,1,52.000000,10930.0,52.000000
6580,580,467,1,1,50.000000,10931.0,50.000000
6580,752,474,1,1,2002.000000,9402.0,2002.000000
6580,750,475,1,1,2002.000000,8692.0,2002.000000
6580,751,475,1,1,4547.000000,8693.0,4547.000000
6580,1670,1256,1,1,103.000000,26403.0,103.000000
6580,1671,1256,1,1,103.000000,26404.0,103.000000
6580,1672,1256,1,1,103.000000,26405.0,103.000000
6580,512,1264,1,1,105.000000,26663.0,105.000000
6580,514,1264,1,1,105.000000,26664.0,105.000000
6580,515,1264,1,1,105.000000,26665.0,105.000000
6580,516,1264,1,1,105.000000,26666.0,105.000000
6580,518,1264,1,1,105.000000,26667.0,105.000000
6580,519,1264,1,1,105.000000,26668.0,105.000000
6580,520,1264,1,1,102.000000,26669.0,102.000000
6580,521,1264,1,1,105.000000,26670.0,105.000000
6580,522,1264,1,1,105.000000,26671.0,105.000000
6580,526,1264,1,1,208.000000,26672.0,208.000000
6580,1566,1264,1,1,52.000000,26673.0,52.000000
6580,1475,1278,1,1,367.000000,27234.0,367.000000
6580,1477,1278,1,1,367.000000,27235.0,367.000000
6580,1478,1278,1,1,315.000000,27236.0,315.000000
6580,1487,1278,1,1,367.000000,27237.0,367.000000
6580,1476,1279,1,1,367.000000,27276.0,367.000000
6580,1488,1279,1,1,264.000000,27277.0,264.000000
6580,1489,1279,1,1,521.000000,27278.0,521.000000
6580,1490,1279,1,1,315.000000,27279.0,315.000000
6580,1493,1279,1,1,264.000000,27280.0,264.000000
6580,1687,1280,1,1,206.000000,26914.0,206.000000
6580,1690,1280,1,1,102.010000,26915.0,102.010000
6580,1696,1280,1,1,101.000000,26916.0,101.000000
6580,1698,1280,1,1,505.000000,26917.0,505.000000
6580,517,1282,1,1,105.000000,29964.0,105.000000
6580,1567,1286,1,1,263.680000,27192.0,263.680000
6580,1568,1286,1,1,263.680000,27193.0,263.680000
6580,1569,1286,1,1,263.680000,27194.0,263.680000
6580,1570,1286,1,1,263.680000,27195.0,263.680000
6580,1688,1290,1,1,155.000000,27037.0,155.000000
6580,1691,1290,1,1,75.000000,27038.0,75.000000
6580,1692,1290,1,1,75.000000,27039.0,75.000000
6580,1479,1302,1,1,367.000000,27807.0,367.000000
6580,1482,1302,1,1,258.560000,27808.0,258.560000
6580,1484,1302,1,1,315.180000,27809.0,315.180000
6580,1491,1302,1,1,367.000000,27810.0,367.000000
6580,1494,1302,1,1,521.000000,27811.0,521.000000
6580,1495,1302,1,1,521.000000,27812.0,521.000000
6580,1496,1302,1,1,359.560000,27813.0,359.560000
6580,1499,1302,1,1,264.000000,27814.0,264.000000
6580,1501,1302,1,1,521.000000,27815.0,521.000000
6580,1502,1302,1,1,309.060000,27816.0,309.060000
6580,1504,1302,1,1,264.000000,27817.0,264.000000
6580,1505,1302,1,1,263.680000,27818.0,263.680000
6580,1492,1305,1,1,263.680000,27878.0,263.680000
6580,1497,1305,1,1,359.560000,27879.0,359.560000
6580,1498,1305,1,1,264.000000,27880.0,264.000000
6580,1500,1305,1,1,258.560000,27881.0,258.560000
6580,1503,1305,1,1,366.680000,27882.0,366.680000
6580,1506,1305,1,1,263.680000,27883.0,263.680000
6580,1526,1312,1,1,103.020000,27501.0,103.020000
6580,1689,1312,1,1,206.000000,27502.0,206.000000
6580,1480,1322,1,1,315.000000,27976.0,315.000000
6580,1481,1322,1,1,263.680000,27977.0,263.680000
6580,1483,1322,1,1,263.680000,27978.0,263.680000
6580,1485,1322,1,1,315.180000,27979.0,315.180000
6580,1486,1322,1,1,315.180000,27980.0,315.180000
6580,1694,1327,1,1,57.000000,28311.0,57.000000
6580,1695,1327,1,1,52.000000,28312.0,52.000000
6580,1699,1327,1,1,105.000000,28313.0,105.000000
6580,1701,1334,1,1,434.000000,28485.0,434.000000
6580,1703,1334,1,1,434.000000,28486.0,434.000000
6580,1680,1343,1,1,202.000000,28521.0,202.000000
6580,1681,1343,1,1,101.000000,28522.0,101.000000
6580,1682,1343,1,1,101.000000,28523.0,101.000000
6580,1683,1343,1,1,101.000000,28524.0,101.000000
6580,1684,1343,1,1,101.000000,28525.0,101.000000
6580,1685,1343,1,1,101.000000,28526.0,101.000000
6580,1686,1343,1,1,101.000000,28527.0,101.000000
6580,1712,1351,1,1,103.000000,28661.0,103.000000
6580,1713,1351,1,1,155.000000,28662.0,155.000000
6580,1714,1351,1,1,52.000000,28663.0,52.000000
6580,1428,1354,1,1,7075.050000,28613.0,7075.050000
6580,1429,1354,1,1,6065.050000,28614.0,6065.050000
6580,1430,1354,1,1,3540.050000,28615.0,3540.050000
6580,1716,1355,1,1,148.320000,28647.0,148.320000
6580,1447,1356,0,1,1068.000000,28863.0,1068.000000
6580,1717,1360,1,1,104.030000,28692.0,104.030000
6580,1718,1360,1,1,104.030000,28693.0,104.030000
