product_id,purchase_order_id,quantity_arrived,actual_delivery_time
2769,674,5.0000000000,2022-08-06
8632,674,360.0000000000,2022-08-06
8633,674,240.0000000000,2022-08-06
9994,675,80.0000000000,2022-08-09
9983,675,30.0000000000,2022-08-09
9993,675,30.0000000000,2022-08-09
9986,675,50.0000000000,2022-08-09
9987,675,20.0000000000,2022-08-09
9995,675,20.0000000000,2022-08-10
9996,675,10.0000000000,2022-08-12
9992,675,10.0000000000,2022-08-12
9990,675,2.0000000000,2022-08-13
9991,675,2.0000000000,2022-08-13
9989,675,1.0000000000,2022-08-16
5104,676,1000.0000000000,2022-08-15
9999,676,1000.0000000000,2022-08-16
9998,676,1000.0000000000,2022-08-18
10000,676,1000.0000000000,2022-08-29
9997,676,1000.0000000000,2022-08-30
6185,677,4740.0000000000,2022-08-06
5942,677,5750.0000000000,2022-08-06
7807,678,5.0000000000,2022-08-08
3636,678,3.0000000000,2022-08-08
3597,678,2.0000000000,2022-08-08
3475,678,10.0000000000,2022-08-12
9932,678,2.0000000000,2022-08-12
9935,678,2.0000000000,2022-08-12
9451,679,2000.0000000000,2022-08-25
325,680,100.6000000000,2022-08-17
316,680,301.8000000000,2022-08-23
3943,681,4800.6000000000,2022-08-24
3943,681,3291.8000000000,2022-09-09
3943,681,1051.6000000000,2022-09-12
842,682,20.0000000000,2022-08-10
2091,682,56.8000000000,2022-08-10
6261,682,1.0000000000,2022-08-10
7880,682,15.0000000000,2022-08-10
10065,682,50.0000000000,2022-08-10
6472,682,2.0000000000,2022-08-10
8780,682,35.0000000000,2022-08-10
9943,682,9.0000000000,2022-08-13
7803,682,20.0000000000,2022-08-13
10066,682,1.0000000000,2022-08-13
6634,682,9.1400000000,2022-08-16
6524,682,20.0000000000,2022-08-16
8588,682,10.0000000000,2022-09-08
6595,683,10000.0000000000,2022-08-30
7625,684,700.0000000000,2022-08-16
7923,686,914.4000000000,2022-08-06
3757,687,64.0000000000,2022-08-17
3837,687,914.4000000000,2022-08-22
3835,687,870.9000000000,2022-08-22
3892,687,4114.8000000000,2022-08-24
3835,687,43.5000000000,2022-08-24
3796,687,457.2000000000,2022-08-24
3906,687,914.4000000000,2022-08-26
3717,687,4114.8000000000,2022-08-26
3802,687,6858.0000000000,2022-08-29
3743,687,2194.6000000000,2022-08-29
3817,687,1371.6000000000,2022-09-07
3812,687,137.1600000000,2022-09-07
3757,687,27.4400000000,2022-09-07
3743,687,548.6000000000,2022-09-07
3825,687,228.6000000000,2022-09-09
3702,687,640.0800000000,2022-09-09
3940,687,11887.2000000000,2022-09-19
3731,687,17373.6000000000,2022-09-19
3730,687,1097.2800000000,2022-09-19
3731,687,914.4000000000,2022-10-07
1540,688,667.5000000000,2022-10-07
6793,689,147.0000000000,2022-08-15
6796,689,12.0000000000,2022-08-15
802,691,608.9000000000,2022-08-13
790,691,1533.4000000000,2022-09-06
7607,692,5000.0000000000,2022-08-16
7601,692,8000.0000000000,2022-08-16
7610,692,2500.0000000000,2022-08-16
7609,692,8000.0000000000,2022-08-16
7604,692,1000.0000000000,2022-08-16
7598,692,4000.0000000000,2022-08-16
2,693,7315.2000000000,2022-08-17
2,693,12252.9000000000,2022-08-26
4759,694,1080.0000000000,2022-08-09
2527,695,1500.0000000000,2022-10-03
2611,695,40000.0000000000,2022-10-03
2612,695,48000.0000000000,2022-10-03
7808,695,13000.0000000000,2022-10-03
7829,695,10000.0000000000,2022-10-03
7948,695,5000.0000000000,2022-10-03
2525,695,8000.0000000000,2022-10-03
2526,695,29000.0000000000,2022-10-03
1545,696,504.7000000000,2022-10-19
6608,697,1500.0000000000,2022-08-10
3538,698,10.0000000000,2022-08-11
3635,698,2.0000000000,2022-08-11
3674,698,5.0000000000,2022-08-11
5943,698,2.0000000000,2022-08-11
9599,698,2.0000000000,2022-08-11
5948,698,200.0000000000,2022-08-11
3301,698,2.0000000000,2022-08-13
3532,698,5.0000000000,2022-08-17
3649,698,7.0000000000,2022-08-17
5795,698,5.0000000000,2022-08-17
3305,698,2.0000000000,2022-08-17
6190,698,2.0000000000,2022-08-17
3457,698,5.0000000000,2022-08-17
8697,698,2.0000000000,2022-08-17
10004,698,7.0000000000,2022-08-17
10005,698,5.0000000000,2022-08-17
9589,698,2.0000000000,2022-08-18
9798,698,2.0000000000,2022-08-18
9818,698,2.0000000000,2022-08-18
10009,698,3.0000000000,2022-08-18
2495,699,41000.0000000000,2022-10-13
2545,699,5000.0000000000,2022-10-13
2556,699,45000.0000000000,2022-10-13
2557,699,5000.0000000000,2022-10-13
2539,699,5000.0000000000,2022-10-13
2512,699,20000.0000000000,2022-10-13
2494,699,50000.0000000000,2022-10-13
10003,700,1000.0000000000,2022-08-15
10089,700,17000.0000000000,2022-08-15
10092,700,1000.0000000000,2022-08-17
10139,700,1000.0000000000,2022-08-18
4637,700,1000.0000000000,2022-08-25
3657,701,7.0000000000,2022-08-10
3440,701,42.0000000000,2022-08-10
3351,701,3.0000000000,2022-08-10
3301,701,4.0000000000,2022-08-13
3341,701,45.0000000000,2022-08-13
5771,701,87.0000000000,2022-08-17
7807,701,3.0000000000,2022-08-17
5772,701,54.0000000000,2022-08-19
6190,701,4.0000000000,2022-08-24
3919,702,914.4000000000,2022-09-07
3917,702,914.4000000000,2022-09-07
3932,702,914.4000000000,2022-09-09
3931,702,914.4000000000,2022-09-23
10143,703,48.0000000000,2022-08-17
10145,704,3.0000000000,2022-08-11
10146,704,14.0000000000,2022-08-11
3362,705,3.0000000000,2022-08-11
6729,706,9500.0000000000,2022-08-22
7874,706,3000.0000000000,2022-08-22
7915,707,30.0000000000,2022-08-11
7915,707,20.0000000000,2022-08-20
7915,707,30.0000000000,2022-08-27
7915,707,20.0000000000,2022-08-29
5784,708,70.0000000000,2022-08-17
3753,709,228.6000000000,2022-09-07
10081,710,10000.0000000000,2022-08-19
2091,711,27.0000000000,2022-08-13
2150,711,22.5000000000,2022-08-13
8322,711,40.0000000000,2022-08-16
8264,711,145.0000000000,2022-08-16
3170,712,12.0000000000,2022-08-12
10155,713,38.4000000000,2022-08-10
10140,714,1000.0000000000,2022-08-18
10161,715,4.5700000000,2022-08-11
5400,716,8000.0000000000,2022-08-19
2722,717,12.0000000000,2022-08-12
2847,717,12.0000000000,2022-08-12
2920,717,12.0000000000,2022-08-12
2762,717,24.0000000000,2022-08-12
2771,717,12.0000000000,2022-08-12
2811,717,12.0000000000,2022-08-16
1630,718,1918.4000000000,2022-11-14
1632,718,972.9000000000,2022-11-14
1634,718,335.6000000000,2022-11-14
614,718,821.1000000000,2022-12-05
656,718,1523.4000000000,2022-12-05
638,718,199.3000000000,2022-12-05
1599,718,131.7000000000,2022-12-05
10176,719,1.0000000000,2022-08-12
10174,719,6.0000000000,2022-08-15
10175,719,1.0000000000,2022-08-15
2689,720,12.0000000000,2022-08-16
10177,720,1.0000000000,2022-08-12
10164,721,100.0000000000,2022-08-13
10164,721,130.0000000000,2022-08-16
6614,722,306.9000000000,2022-08-12
6614,722,613.4000000000,2022-08-13
9881,723,3150.0000000000,2022-09-08
9880,723,3150.0000000000,2022-09-08
9879,723,3150.0000000000,2022-09-08
10178,724,361.4000000000,2022-08-13
5932,725,68100.0000000000,2022-08-30
5851,725,14100.0000000000,2022-08-30
5878,725,7300.0000000000,2022-08-30
5934,725,8500.0000000000,2022-08-30
5853,725,3000.0000000000,2022-08-30
5855,725,2000.0000000000,2022-08-30
5884,725,15000.0000000000,2022-08-30
5897,725,25000.0000000000,2022-08-30
5862,725,51500.0000000000,2022-08-30
5863,725,5500.0000000000,2022-08-30
5907,725,100000.0000000000,2022-08-30
5921,725,2900.0000000000,2022-08-30
5565,725,15500.0000000000,2022-08-30
5564,725,13200.0000000000,2022-08-30
5563,725,2800.0000000000,2022-08-30
5393,725,3500.0000000000,2022-08-30
5399,725,37500.0000000000,2022-08-30
5547,725,5300.0000000000,2022-08-30
5391,725,13100.0000000000,2022-08-30
10158,725,4000.0000000000,2022-08-30
5396,725,4200.0000000000,2022-08-30
5571,725,2600.0000000000,2022-08-30
5422,725,2500.0000000000,2022-08-30
5449,725,500.0000000000,2022-08-30
5398,725,57500.0000000000,2022-08-30
5463,725,5000.0000000000,2022-08-30
5457,725,5500.0000000000,2022-08-30
5427,725,15000.0000000000,2022-08-30
5460,725,40500.0000000000,2022-08-30
5428,725,9000.0000000000,2022-08-30
5529,725,500.0000000000,2022-08-30
5475,725,1500.0000000000,2022-08-30
5442,725,12000.0000000000,2022-08-30
5472,725,3200.0000000000,2022-08-30
7541,725,6000.0000000000,2022-08-30
5874,725,5600.0000000000,2022-08-30
5886,725,11600.0000000000,2022-08-30
5922,725,2700.0000000000,2022-08-30
5421,725,35000.0000000000,2022-08-30
5553,725,7000.0000000000,2022-09-01
5383,725,7000.0000000000,2022-09-01
5386,725,28000.0000000000,2022-09-01
5555,725,10000.0000000000,2022-09-05
5554,725,12300.0000000000,2022-09-05
5582,725,2300.0000000000,2022-09-05
5566,725,1000.0000000000,2022-09-05
5387,725,7000.0000000000,2022-09-05
5423,725,2400.0000000000,2022-09-08
8533,725,20000.0000000000,2022-09-08
5939,725,23000.0000000000,2022-09-13
5423,725,600.0000000000,2022-09-13
1950,726,123.4400000000,2022-08-12
2522,727,1000.0000000000,2022-10-03
2611,727,10000.0000000000,2022-10-03
2525,727,2000.0000000000,2022-10-03
8311,728,1828.8000000000,2022-08-16
6195,729,4200.0000000000,2022-08-31
6197,729,2000.0000000000,2022-09-28
6196,729,5000.0000000000,2022-09-28
10181,730,20.0000000000,2022-08-13
9122,730,20.0000000000,2022-08-16
7876,730,10.0000000000,2022-08-16
8588,730,20.0000000000,2022-08-16
10182,730,10.0000000000,2022-08-16
10183,730,1.0000000000,2022-08-16
9587,731,3.0000000000,2022-08-13
3682,731,5.0000000000,2022-08-13
5784,731,10.0000000000,2022-08-25
3470,731,3.0000000000,2022-08-25
9947,732,1.0000000000,2022-08-13
9495,733,5.0000000000,2022-08-18
2992,733,3.0000000000,2022-08-18
10238,733,5.0000000000,2022-08-18
10239,733,5.0000000000,2022-08-18
6387,734,40.0000000000,2022-08-18
5937,735,1000.0000000000,2022-09-08
10187,736,380.0000000000,2022-09-08
10188,736,380.0000000000,2022-09-08
10189,736,380.0000000000,2022-09-08
10190,736,380.0000000000,2022-09-08
10191,736,380.0000000000,2022-09-08
10192,736,380.0000000000,2022-09-08
10193,736,320.0000000000,2022-09-08
10196,736,520.0000000000,2022-09-08
10197,736,520.0000000000,2022-09-08
10198,736,520.0000000000,2022-09-08
10199,736,520.0000000000,2022-09-08
10200,736,530.0000000000,2022-09-08
10209,736,700.0000000000,2022-09-08
10210,736,380.0000000000,2022-09-08
10211,736,280.0000000000,2022-09-08
10212,736,380.0000000000,2022-09-08
10213,736,380.0000000000,2022-09-08
10214,736,280.0000000000,2022-09-08
10215,736,280.0000000000,2022-09-08
10216,736,280.0000000000,2022-09-08
10218,736,380.0000000000,2022-09-08
10219,736,380.0000000000,2022-09-08
10220,736,280.0000000000,2022-09-08
10221,736,280.0000000000,2022-09-08
10222,736,320.0000000000,2022-09-08
10224,736,320.0000000000,2022-09-08
10225,736,280.0000000000,2022-09-08
10226,736,280.0000000000,2022-09-08
966,737,692.2000000000,2022-08-20
2122,738,16.0000000000,2022-08-16
2129,738,11.5000000000,2022-08-16
9715,738,44.0000000000,2022-08-16
4036,738,5000.0000000000,2022-08-16
6421,738,1.0000000000,2022-08-18
10230,739,900.0000000000,2022-08-29
10255,739,1.0000000000,2022-08-29
10231,739,320.0000000000,2022-08-29
10256,739,1.0000000000,2022-08-29
10232,739,320.0000000000,2022-08-29
10257,739,1.0000000000,2022-08-29
10233,739,300.0000000000,2022-08-29
10258,739,1.0000000000,2022-08-29
10234,739,1150.0000000000,2022-08-29
10259,739,1.0000000000,2022-08-29
10235,739,630.0000000000,2022-08-29
10260,739,1.0000000000,2022-08-29
10236,739,300.0000000000,2022-08-29
10261,739,1.0000000000,2022-08-29
10237,739,300.0000000000,2022-08-29
10262,739,1.0000000000,2022-08-29
10269,740,1000.0000000000,2022-08-18
9867,741,2.0000000000,2022-09-24
3731,742,4572.0000000000,2022-09-21
3740,742,3657.6000000000,2022-09-07
3719,742,1371.6000000000,2022-09-07
3793,742,118.9000000000,2022-09-07
3793,742,338.3000000000,2022-09-19
2710,743,12.0000000000,2022-08-16
7845,743,12.0000000000,2022-08-16
9875,744,400.0000000000,2022-09-08
9878,744,400.0000000000,2022-09-08
9811,744,280.0000000000,2022-09-08
9813,744,280.0000000000,2022-09-08
9828,744,280.0000000000,2022-09-08
9826,744,280.0000000000,2022-09-08
9825,744,280.0000000000,2022-09-08
9839,744,280.0000000000,2022-09-08
9838,744,280.0000000000,2022-09-08
9840,744,280.0000000000,2022-09-08
9843,744,280.0000000000,2022-09-08
9845,744,280.0000000000,2022-09-08
9844,744,280.0000000000,2022-09-08
9705,745,1000.0000000000,2022-08-16
3112,746,12.0000000000,2022-08-18
3123,746,12.0000000000,2022-08-18
7853,747,12.0000000000,2022-08-16
2706,747,12.0000000000,2022-08-16
10290,747,12.0000000000,2022-08-16
2747,747,12.0000000000,2022-08-16
2757,747,12.0000000000,2022-08-16
2793,747,12.0000000000,2022-08-16
10299,748,5.0000000000,2022-08-16
10298,748,5.0000000000,2022-08-16
5444,749,11200.0000000000,2022-09-19
5453,749,1300.0000000000,2022-09-19
5922,749,1000.0000000000,2022-09-19
5935,749,1800.0000000000,2022-09-19
5936,749,1300.0000000000,2022-09-19
5907,749,3000.0000000000,2022-09-19
10116,749,10000.0000000000,2022-09-19
5471,749,12500.0000000000,2022-09-22
10301,750,5750.0000000000,2022-08-26
811,751,1457.6000000000,2022-09-06
6613,752,1000.0000000000,2022-08-16
2500,753,1000.0000000000,2022-10-13
2505,753,5500.0000000000,2022-10-13
2530,753,5000.0000000000,2022-10-13
2669,753,5000.0000000000,2022-10-13
2507,753,3000.0000000000,2022-10-13
2539,753,500.0000000000,2022-10-13
6799,754,90.0000000000,2022-08-23
6796,754,9.0000000000,2022-08-24
9388,754,200.0000000000,2022-08-24
6845,754,60.0000000000,2022-08-24
6814,754,73.0000000000,2022-08-24
10303,754,44.0000000000,2022-08-24
6835,754,48.0000000000,2022-08-24
9114,754,272.0000000000,2022-08-24
6799,754,625.0000000000,2022-08-24
9387,754,82.0000000000,2022-08-24
6819,754,26.0000000000,2022-08-24
6801,754,122.0000000000,2022-08-24
9114,754,185.0000000000,2022-08-24
9768,754,106.0000000000,2022-08-24
6800,754,34.0000000000,2022-08-26
6837,754,280.0000000000,2022-08-26
9386,754,30.0000000000,2022-08-26
9388,754,1.0000000000,2022-08-30
9114,754,11.0000000000,2022-08-30
6799,754,5.0000000000,2022-08-30
6800,755,10.0000000000,2022-08-26
5361,756,1000.0000000000,2022-08-17
10310,758,200.0000000000,2022-08-21
2112,758,8.0000000000,2022-08-21
4075,758,100.0000000000,2022-08-21
6629,758,45.7200000000,2022-08-21
6632,758,45.7200000000,2022-08-21
6626,758,45.7200000000,2022-08-21
10092,759,1000.0000000000,2022-08-17
9824,760,300.0000000000,2022-08-29
5304,760,300.0000000000,2022-08-29
6584,761,20000.0000000000,2022-09-14
6582,761,10000.0000000000,2022-09-14
7518,762,16000.0000000000,2022-09-19
10357,763,200.0000000000,2022-08-18
5948,764,50.0000000000,2022-08-18
3322,764,15.0000000000,2022-08-18
3423,764,54.0000000000,2022-08-18
3450,764,10.0000000000,2022-08-18
3520,764,125.0000000000,2022-08-18
3523,764,6.0000000000,2022-08-18
3538,764,37.0000000000,2022-08-18
3310,764,94.0000000000,2022-08-19
9305,764,211.0000000000,2022-08-19
3311,764,108.0000000000,2022-08-20
3417,764,168.0000000000,2022-08-20
7807,764,13.0000000000,2022-08-20
3536,764,200.0000000000,2022-08-20
10068,764,128.0000000000,2022-08-20
3568,764,55.0000000000,2022-08-23
3575,764,12.0000000000,2022-08-23
9436,764,38.0000000000,2022-08-25
10069,764,75.0000000000,2022-08-25
9927,764,16.0000000000,2022-08-25
3447,764,27.0000000000,2022-08-25
3471,764,41.0000000000,2022-08-25
3491,764,75.0000000000,2022-08-25
3503,764,13.0000000000,2022-08-26
9305,764,4.0000000000,2022-08-26
3572,764,15.0000000000,2022-08-26
3306,764,10.0000000000,2022-08-27
3632,765,5.0000000000,2022-08-18
3636,765,43.0000000000,2022-08-18
3659,765,16.0000000000,2022-08-18
3661,765,16.0000000000,2022-08-18
3674,765,5.0000000000,2022-08-18
3676,765,130.0000000000,2022-08-18
3623,765,87.0000000000,2022-08-20
3678,765,45.0000000000,2022-08-20
3681,765,101.0000000000,2022-08-20
3655,765,46.0000000000,2022-08-22
3588,765,63.0000000000,2022-08-23
3651,765,52.0000000000,2022-08-23
3656,765,25.0000000000,2022-08-23
3657,765,55.0000000000,2022-08-23
3666,765,82.0000000000,2022-08-23
3580,765,40.0000000000,2022-08-25
3581,765,45.0000000000,2022-08-25
3629,765,7.0000000000,2022-08-25
3637,765,68.0000000000,2022-08-25
3639,765,50.0000000000,2022-08-25
3647,765,50.0000000000,2022-08-25
7805,765,72.0000000000,2022-08-25
3586,765,26.0000000000,2022-08-26
5947,765,2.0000000000,2022-08-26
3653,765,25.0000000000,2022-08-27
8278,766,365.7000000000,2022-08-19
7824,766,182.9000000000,2022-08-19
7824,766,274.3000000000,2022-08-27
7923,767,1000.0000000000,2022-08-23
6643,767,900.0000000000,2022-08-23
6199,768,20000.0000000000,2022-08-24
6200,768,20000.0000000000,2022-08-24
1456,769,95.0000000000,2022-08-18
10374,770,500.0000000000,2022-08-20
10368,771,2400.0000000000,2022-09-08
5512,772,15000.0000000000,2022-08-18
7593,773,5000.0000000000,2022-08-25
9447,774,110.0000000000,2022-08-19
5942,775,4400.0000000000,2022-08-19
6185,775,1450.0000000000,2022-08-19
4704,776,10000.0000000000,2022-09-01
4705,776,10000.0000000000,2022-09-01
4707,776,6890.0000000000,2022-09-08
4707,776,3110.0000000000,2022-09-19
8041,777,5000.0000000000,2022-08-24
8042,777,5000.0000000000,2022-08-24
6213,778,30.0000000000,2022-08-21
1280,779,950.9000000000,2022-09-23
1285,779,980.4000000000,2022-09-23
6790,780,200.0000000000,2022-08-23
10316,781,500.0000000000,2022-08-30
10317,781,500.0000000000,2022-08-30
10318,781,500.0000000000,2022-08-30
10319,781,500.0000000000,2022-08-30
10320,781,500.0000000000,2022-08-30
9823,781,500.0000000000,2022-08-30
9829,781,500.0000000000,2022-08-30
9830,781,500.0000000000,2022-08-30
9847,781,500.0000000000,2022-08-30
9846,781,500.0000000000,2022-08-30
9848,781,500.0000000000,2022-08-30
9849,781,500.0000000000,2022-08-30
10321,781,500.0000000000,2022-08-30
10322,781,500.0000000000,2022-08-30
10323,781,500.0000000000,2022-08-30
10324,781,500.0000000000,2022-08-30
10325,781,500.0000000000,2022-08-30
10326,781,500.0000000000,2022-08-30
10327,781,500.0000000000,2022-08-30
10328,781,500.0000000000,2022-08-30
10329,781,500.0000000000,2022-08-30
10330,781,500.0000000000,2022-08-30
10331,781,500.0000000000,2022-08-30
10332,781,510.0000000000,2022-08-30
10333,781,500.0000000000,2022-08-30
10334,781,510.0000000000,2022-08-30
10335,781,510.0000000000,2022-08-30
10336,781,500.0000000000,2022-08-30
10337,781,500.0000000000,2022-08-30
10338,781,510.0000000000,2022-08-30
10339,781,500.0000000000,2022-08-30
10340,781,500.0000000000,2022-08-30
10341,781,500.0000000000,2022-08-30
10342,781,500.0000000000,2022-08-30
10343,781,500.0000000000,2022-08-30
10344,781,500.0000000000,2022-08-30
10345,781,500.0000000000,2022-08-30
10346,781,500.0000000000,2022-08-30
10347,781,500.0000000000,2022-08-30
10348,781,500.0000000000,2022-08-30
10349,781,500.0000000000,2022-08-30
10350,781,500.0000000000,2022-08-30
10351,781,500.0000000000,2022-08-30
10352,781,500.0000000000,2022-08-30
10353,781,500.0000000000,2022-08-30
10354,781,500.0000000000,2022-08-30
10355,781,500.0000000000,2022-08-30
10356,781,500.0000000000,2022-08-30
4127,782,2000.0000000000,2022-08-25
4284,782,2000.0000000000,2022-08-25
4653,782,2150.0000000000,2022-09-08
4653,782,2850.0000000000,2022-09-10
4654,782,5000.0000000000,2022-09-10
5284,782,10000.0000000000,2022-09-19
5364,782,5000.0000000000,2022-09-19
3646,783,2.0000000000,2022-08-20
3417,783,6.0000000000,2022-08-20
3514,783,6.0000000000,2022-08-20
5809,783,8.0000000000,2022-08-20
9599,783,10.0000000000,2022-08-20
9288,783,2.0000000000,2022-08-20
5797,783,4.0000000000,2022-08-20
3678,783,3.0000000000,2022-08-20
3655,783,6.0000000000,2022-08-20
9588,783,50.0000000000,2022-08-25
9576,783,2.0000000000,2022-08-25
3553,783,2.0000000000,2022-08-25
3599,783,2.0000000000,2022-08-25
3536,783,2.0000000000,2022-08-27
3547,783,2.0000000000,2022-08-27
9578,783,2.0000000000,2022-08-27
10312,783,4.0000000000,2022-09-05
10315,783,8.0000000000,2022-09-05
10358,783,7.0000000000,2022-09-05
10359,783,3.0000000000,2022-09-05
9619,783,7.0000000000,2022-09-05
10369,783,4.0000000000,2022-09-05
9797,783,4.0000000000,2022-09-05
10375,783,4.0000000000,2022-09-05
10376,783,4.0000000000,2022-09-05
10381,783,3.0000000000,2022-09-05
10388,783,5.0000000000,2022-09-05
10396,783,5.0000000000,2022-09-05
10398,783,5.0000000000,2022-09-05
10401,783,4.0000000000,2022-09-05
7952,784,10000.0000000000,2022-09-13
3084,785,5.0000000000,2022-08-22
10409,785,12.0000000000,2022-08-22
10387,786,100.0000000000,2022-08-21
6623,786,45.7200000000,2022-08-21
10431,786,50.0000000000,2022-08-22
10431,786,50.0000000000,2022-08-31
10410,787,914.4000000000,2022-09-26
10413,787,914.4000000000,2022-09-28
10412,787,914.4000000000,2022-09-28
10411,787,914.4000000000,2022-09-28
8307,788,50.0000000000,2022-08-22
2909,789,12.0000000000,2022-08-27
8453,789,12.0000000000,2022-08-27
2752,789,12.0000000000,2022-08-27
2764,789,12.0000000000,2022-08-27
9771,790,100.0000000000,2022-09-06
9771,790,100.0000000000,2022-09-08
8473,791,100.0000000000,2022-09-08
8473,791,100.0000000000,2022-09-23
6,792,2.7400000000,2022-10-22
7,792,2.7400000000,2022-10-22
8,792,2.7400000000,2022-10-22
1165,794,2321.6000000000,2022-10-19
1216,794,471.1000000000,2022-10-19
462,794,333.8000000000,2022-10-19
1113,794,87.8000000000,2022-11-18
1142,794,316.8000000000,2022-11-18
1137,794,325.3000000000,2022-11-18
1180,794,274.3200000000,2022-11-18
1537,795,84.1000000000,2022-10-19
1539,795,551.3000000000,2022-10-19
1540,795,1538.9000000000,2022-10-19
1495,795,254.2000000000,2022-10-19
6608,796,1500.0000000000,2022-08-22
5948,797,100.0000000000,2022-08-22
3318,797,50.0000000000,2022-08-22
3372,797,5.0000000000,2022-08-24
8323,797,145.0000000000,2022-08-25
3306,797,5.0000000000,2022-08-27
10311,797,15.0000000000,2022-08-27
7817,797,20.0000000000,2022-08-27
6259,798,500.0000000000,2022-08-23
10438,798,2.0000000000,2022-08-23
10439,798,20.0000000000,2022-08-23
6550,798,5.0000000000,2022-08-23
6422,798,5.0000000000,2022-08-23
6406,798,20.0000000000,2022-08-23
6474,798,10.0000000000,2022-08-31
5942,799,8600.0000000000,2022-08-22
6185,799,4880.0000000000,2022-08-22
9796,800,300.0000000000,2022-08-23
5426,801,12450.0000000000,2022-09-08
7814,801,121290.0000000000,2022-09-13
6300,802,2.0000000000,2022-08-26
813,802,98.0000000000,2022-08-26
4041,802,500.0000000000,2022-08-26
6628,802,45.7200000000,2022-08-26
6621,802,45.7200000000,2022-08-26
10454,802,1.0000000000,2022-08-27
2151,802,20.0000000000,2022-08-27
2128,802,302.0000000000,2022-08-27
2091,802,290.0000000000,2022-08-27
2097,802,48.0000000000,2022-08-27
6615,802,45.7200000000,2022-08-27
2124,802,48.0000000000,2022-08-27
2159,802,112.0000000000,2022-08-30
2146,802,157.0000000000,2022-08-30
1768,803,1368.9000000000,2022-11-12
1775,803,167.1000000000,2022-11-12
1785,803,228.6000000000,2022-11-12
1787,803,228.6000000000,2022-11-12
1792,803,932.7000000000,2022-11-12
1798,803,924.5000000000,2022-11-12
1801,803,926.3000000000,2022-11-12
1807,803,2492.7000000000,2022-11-12
1764,803,2745.9000000000,2022-11-12
1771,803,1858.9000000000,2022-11-12
1772,803,1818.7000000000,2022-11-12
1775,803,750.0000000000,2022-11-12
1785,803,648.3000000000,2022-11-12
1787,803,687.6000000000,2022-11-12
1807,803,92.4000000000,2022-12-01
47,804,47.0000000000,2022-08-24
5204,805,1000.0000000000,2022-08-30
9665,805,1000.0000000000,2022-08-30
5206,805,1000.0000000000,2022-09-13
5365,805,1000.0000000000,2022-09-19
1933,806,305.4000000000,2022-09-06
1948,806,317.3000000000,2022-09-06
1957,806,145.4000000000,2022-09-06
1956,806,332.8000000000,2022-09-08
7807,807,6.0000000000,2022-08-25
3514,807,15.0000000000,2022-08-25
3531,807,4.0000000000,2022-08-25
3579,807,3.0000000000,2022-08-25
3646,807,9.0000000000,2022-08-25
3668,807,2.0000000000,2022-08-25
3678,807,4.0000000000,2022-08-25
3369,807,2.0000000000,2022-09-05
3543,807,2.0000000000,2022-09-05
10458,807,10.0000000000,2022-09-07
3553,807,4.0000000000,2022-09-07
3574,807,11.0000000000,2022-09-07
9818,807,5.0000000000,2022-09-07
3599,807,4.0000000000,2022-09-07
3609,807,2.0000000000,2022-09-07
3275,808,12.0000000000,2022-08-27
9405,808,12.0000000000,2022-09-08
9587,809,7.0000000000,2022-08-25
5809,809,4.0000000000,2022-08-25
5797,809,2.0000000000,2022-08-25
9599,809,7.0000000000,2022-08-25
9576,809,23.0000000000,2022-09-07
9619,809,4.0000000000,2022-09-07
9565,809,8.0000000000,2022-09-07
10383,809,4.0000000000,2022-09-07
10432,809,4.0000000000,2022-09-07
10369,809,3.0000000000,2022-09-07
9575,809,6.0000000000,2022-09-07
10405,809,7.0000000000,2022-09-07
5811,809,10.0000000000,2022-09-07
10459,809,10.0000000000,2022-09-07
10312,809,4.0000000000,2022-09-07
10358,809,10.0000000000,2022-09-07
10448,809,5.0000000000,2022-09-07
5924,810,3500.0000000000,2022-08-24
5924,810,4500.0000000000,2022-08-30
5924,810,0E-10,2022-09-08
5924,810,5500.0000000000,2022-09-13
5295,811,300.0000000000,2022-08-29
2682,812,12.0000000000,2022-08-27
2933,812,12.0000000000,2022-08-27
2763,812,12.0000000000,2022-08-27
2767,812,12.0000000000,2022-08-27
2769,812,12.0000000000,2022-08-27
10460,812,12.0000000000,2022-08-27
10467,813,20.0000000000,2022-08-26
10468,813,6.0000000000,2022-08-27
10469,813,6.0000000000,2022-08-27
10496,813,1.0000000000,2022-08-27
9606,814,827.5000000000,2022-10-15
9607,814,828.4000000000,2022-10-15
9608,814,506.6000000000,2022-10-15
10472,814,758.9000000000,2022-08-25
10471,814,759.8000000000,2022-08-25
5948,816,100.0000000000,2022-08-26
3668,816,2.0000000000,2022-08-26
3680,816,5.0000000000,2022-08-26
3318,816,50.0000000000,2022-08-26
7805,816,5.0000000000,2022-09-05
7817,816,20.0000000000,2022-09-05
3310,816,29.0000000000,2022-09-06
6788,817,200.0000000000,2022-08-30
6806,817,1200.0000000000,2022-08-30
10480,817,300.0000000000,2022-08-30
10481,817,51.0000000000,2022-08-30
10481,817,49.0000000000,2022-09-06
6591,818,50000.0000000000,2022-08-27
8000,819,35.0000000000,2022-09-13
8003,819,65.0000000000,2022-09-13
10445,819,35.0000000000,2022-09-13
8000,819,1765.0000000000,2022-09-21
8001,819,740.0000000000,2022-09-21
8002,819,850.0000000000,2022-09-21
8003,819,1195.0000000000,2022-09-21
8004,819,1110.0000000000,2022-09-21
8005,819,850.0000000000,2022-09-21
