code,name,product_id,outsourcing_order_id,is_complete_order,created_at_,delivery_at_,outsourcing_quantity,is_complete_order_detail
18112022-1298,CIE-211222-PYNCap - Standard Stripe Small-Ghost SM,8505,1297,0,2022-11-18,2022-11-19,415.000000,0
18112022-1297,CIE-211222-PYNCap - Standard Stripe Small-Ghost LXL,7247,1296,0,2022-11-18,2022-11-19,320.000000,1
18112022-1297,CIE-211222-PYNCap - Standard Stripe Small-Ghost LXL,8661,1296,0,2022-11-18,2022-11-19,740.000000,0
18112022-1297,CIE-211222-PYNCap - Standard Stripe Small-Ghost LXL,8506,1296,0,2022-11-18,2022-11-19,380.000000,0
18112022-1297,CIE-211222-PYNCap - Standard Stripe Small-Ghost LXL,8505,1296,0,2022-11-18,2022-11-19,380.000000,0
18112022-1296,Ultra Storm Boonie-Mineral- PO 38003,9940,1295,1,2022-11-18,2022-11-19,3140.000000,1
18112022-1295,Ultra Storm Boonie-Shadow- PO 38003,9939,1294,1,2022-11-18,2022-11-19,3130.000000,1
18112022-1294,CIE-211222-BKTHat - DFL-Ecolier-60cm,9356,1293,0,2022-11-18,2022-11-19,400.000000,0
18112022-1294,CIE-211222-BKTHat - DFL-Ecolier-60cm,10229,1293,0,2022-11-18,2022-11-19,225.000000,1
18112022-1294,CIE-211222-BKTHat - DFL-Ecolier-60cm,10228,1293,0,2022-11-18,2022-11-19,225.000000,0
18112022-1293,CIE-211222-BKTHat - DFL-Ecolier-56.5cm,9356,1292,0,2022-11-18,2022-11-19,400.000000,1
18112022-1293,CIE-211222-BKTHat - DFL-Ecolier-56.5cm,10229,1292,0,2022-11-18,2022-11-19,235.000000,1
18112022-1293,CIE-211222-BKTHat - DFL-Ecolier-56.5cm,10228,1292,0,2022-11-18,2022-11-19,235.000000,0
18112022-1292,DYC-CH1-221026-Rebellion-Opt07,8513,1291,0,2022-11-18,2022-11-19,185.000000,0
18112022-1292,DYC-CH1-221026-Rebellion-Opt07,8337,1291,0,2022-11-18,2022-11-19,185.000000,0
18112022-1291,DYC-US-221001-The Rose 83-644-v1,8517,1290,0,2022-11-18,2022-11-19,80.000000,0
18112022-1291,DYC-US-221001-The Rose 83-644-v1,8341,1290,0,2022-11-18,2022-11-19,80.000000,0
18112022-1290,TTD-181122-239-Trung Việt,1286,1289,1,2022-11-18,,3.500000,1
18112022-1290,TTD-181122-239-Trung Việt,1288,1289,1,2022-11-18,,10.000000,1
18112022-1290,TTD-181122-239-Trung Việt,10498,1289,1,2022-11-18,,3.500000,1
18112022-1290,TTD-181122-239-Trung Việt,408,1289,1,2022-11-18,,10.000000,1
18112022-1290,TTD-181122-239-Trung Việt,10036,1289,1,2022-11-18,,87.000000,1
18112022-1290,TTD-181122-239-Trung Việt,1786,1289,1,2022-11-18,,76.000000,1
18112022-1290,TTD-181122-239-Trung Việt,1790,1289,1,2022-11-18,,82.000000,1
18112022-1290,TTD-181122-239-Trung Việt,91,1289,1,2022-11-18,,7.000000,1
18112022-1289,CIE-211222-BKTHat - DFL-Whitaker-56.5cm,7758,1288,0,2022-11-18,2022-11-19,530.000000,1
18112022-1289,CIE-211222-BKTHat - DFL-Whitaker-56.5cm,8490,1288,0,2022-11-18,2022-11-19,320.000000,1
18112022-1289,CIE-211222-BKTHat - DFL-Whitaker-56.5cm,8489,1288,0,2022-11-18,2022-11-19,320.000000,0
18112022-1288,CIE-211222-BKTHat - DFL-Whitaker-60cm,7758,1287,0,2022-11-18,2022-11-19,530.000000,1
18112022-1288,CIE-211222-BKTHat - DFL-Whitaker-60cm,8490,1287,0,2022-11-18,2022-11-19,320.000000,1
18112022-1288,CIE-211222-BKTHat - DFL-Whitaker-60cm,8489,1287,0,2022-11-18,2022-11-19,320.000000,0
18112022-1287,CIE-211222-GOCap - DFL-Ecolier,9356,1286,0,2022-11-18,2022-11-19,530.000000,1
18112022-1287,CIE-211222-GOCap - DFL-Ecolier,10229,1286,0,2022-11-18,2022-11-19,635.000000,1
18112022-1287,CIE-211222-GOCap - DFL-Ecolier,10228,1286,0,2022-11-18,2022-11-19,635.000000,0
18112022-1286,CIE-211222-ALZCap SC - Pack-Leopold,7734,1285,0,2022-11-18,2022-11-19,400.000000,0
18112022-1286,CIE-211222-ALZCap SC - Pack-Leopold,10285,1285,0,2022-11-18,2022-11-19,470.000000,1
18112022-1286,CIE-211222-ALZCap SC - Pack-Leopold,10284,1285,0,2022-11-18,2022-11-19,470.000000,0
18112022-1285,CIE-211222-ALZCap SC - Pack-Leopold,7734,1284,1,2022-11-18,2022-11-19,400.000000,1
18112022-1285,CIE-211222-ALZCap SC - Pack-Leopold,10285,1284,1,2022-11-18,2022-11-19,500.000000,1
18112022-1285,CIE-211222-ALZCap SC - Pack-Leopold,10284,1284,1,2022-11-18,2022-11-19,500.000000,1
18112022-1284,CIE-211222-ALZCap SC - Pack-Minter,7296,1283,0,2022-11-18,2022-11-19,425.000000,0
18112022-1284,CIE-211222-ALZCap SC - Pack-Minter,10229,1283,0,2022-11-18,2022-11-19,530.000000,0
18112022-1284,CIE-211222-ALZCap SC - Pack-Minter,10228,1283,0,2022-11-18,2022-11-19,530.000000,0
17112022-1283,TTD-171122-087-Hằng Phong,1065,1282,1,2022-11-17,,5.500000,1
17112022-1283,TTD-171122-087-Hằng Phong,1066,1282,1,2022-11-17,,8.500000,1
17112022-1282,XA-303-PEGASUS_v1,11316,1281,1,2022-11-17,2022-11-18,85.000000,1
17112022-1281,PH-221012-MASE FOAM BROWN,11066,1280,1,2022-11-17,2022-11-18,60.000000,1
17112022-1281,PH-221012-MASE FOAM BROWN,11065,1280,1,2022-11-17,2022-11-18,60.000000,1
17112022-1280,TTD-161122-237-Trung Việt,10121,1279,1,2022-11-17,,67.000000,1
17112022-1280,TTD-161122-237-Trung Việt,9054,1279,1,2022-11-17,,15.000000,1
17112022-1280,TTD-161122-237-Trung Việt,317,1279,1,2022-11-17,,84.000000,1
17112022-1280,TTD-161122-237-Trung Việt,86,1279,1,2022-11-17,,3.500000,1
17112022-1280,TTD-161122-237-Trung Việt,417,1279,1,2022-11-17,,3.500000,1
17112022-1280,TTD-161122-237-Trung Việt,418,1279,1,2022-11-17,,10.000000,1
17112022-1279,DYC-CH1-221026-Rebellion-Opt01,11338,1278,0,2022-11-17,2022-11-18,180.000000,0
17112022-1279,DYC-CH1-221026-Rebellion-Opt01,11337,1278,0,2022-11-17,2022-11-18,185.000000,0
17112022-1278,DYC-CH1-221026-Rebellion-Opt03,11328,1277,1,2022-11-17,2022-11-18,180.000000,1
17112022-1278,DYC-CH1-221026-Rebellion-Opt03,11327,1277,1,2022-11-17,2022-11-18,185.000000,1
16112022-1277,DYC-CH1-221026-Rebellion-Opt03,11328,1276,0,2022-11-16,2022-11-17,185.000000,0
16112022-1277,DYC-CH1-221026-Rebellion-Opt03,11327,1276,0,2022-11-16,2022-11-17,185.000000,0
16112022-1276,DYC-CH1-221026-Rebellion-Opt04,11325,1275,0,2022-11-16,2022-11-17,185.000000,0
16112022-1276,DYC-CH1-221026-Rebellion-Opt04,11324,1275,0,2022-11-16,2022-11-17,185.000000,0
16112022-1275,DYC-CH1-221026-Rebellion-Opt05,11331,1274,0,2022-11-16,2022-11-17,185.000000,0
16112022-1275,DYC-CH1-221026-Rebellion-Opt05,11330,1274,0,2022-11-16,2022-11-17,185.000000,0
16112022-1274,DYC-CH1-221026-Rebellion-Opt06,8519,1273,0,2022-11-16,2022-11-17,185.000000,1
16112022-1274,DYC-CH1-221026-Rebellion-Opt06,8343,1273,0,2022-11-16,2022-11-17,185.000000,0
16112022-1273,DYC-CH1-221111-A Buzzurro,8605,1272,0,2022-11-16,2022-11-17,170.000000,0
16112022-1273,DYC-CH1-221111-A Buzzurro,8377,1272,0,2022-11-16,2022-11-17,85.000000,0
16112022-1273,DYC-CH1-221111-A Buzzurro,8373,1272,0,2022-11-16,2022-11-17,85.000000,0
16112022-1272,R2B-125-AC22091812 AG_v1,8954,1271,0,2022-11-16,2022-11-17,80.000000,0
16112022-1272,R2B-125-AC22091812 AG_v1,8953,1271,0,2022-11-16,2022-11-17,80.000000,0
16112022-1271,TTD-161122-218-KQ,9008,1270,1,2022-11-16,,320.000000,1
16112022-1271,TTD-161122-218-KQ,9028,1270,1,2022-11-16,,312.000000,1
16112022-1270,DYC-US-221104-Holman-660-Opt01,8354,1269,0,2022-11-16,2022-11-17,400.000000,0
16112022-1270,DYC-US-221104-Holman-660-Opt01,8333,1269,0,2022-11-16,2022-11-17,400.000000,0
16112022-1269,TTD-161122-086-Hằng Phong,10667,1268,1,2022-11-16,,13.000000,1
16112022-1269,TTD-161122-086-Hằng Phong,9723,1268,1,2022-11-16,,62.000000,1
16112022-1268,TTD-161122-086-Hằng Phong,10667,1267,1,2022-11-16,,13.000000,1
16112022-1268,TTD-161122-086-Hằng Phong,9723,1267,1,2022-11-16,,62.000000,1
15112022-1267,TSA-121122-065-Trung Việt,9938,1266,1,2022-11-15,,97.000000,1
15112022-1267,TSA-121122-065-Trung Việt,1649,1266,1,2022-11-15,,97.000000,1
15112022-1267,TSA-121122-065-Trung Việt,618,1266,1,2022-11-15,,203.000000,1
15112022-1267,TSA-121122-065-Trung Việt,620,1266,1,2022-11-15,,733.000000,1
15112022-1267,TSA-121122-065-Trung Việt,611,1266,1,2022-11-15,,543.000000,1
15112022-1266,TTD-151122-236-Trung Việt,2169,1265,1,2022-11-15,,3.500000,1
15112022-1266,TTD-151122-236-Trung Việt,372,1265,1,2022-11-15,,3.500000,1
15112022-1266,TTD-151122-236-Trung Việt,373,1265,1,2022-11-15,,10.000000,1
15112022-1266,TTD-151122-236-Trung Việt,8966,1265,1,2022-11-15,,43.000000,1
15112022-1266,TTD-151122-236-Trung Việt,8447,1265,1,2022-11-15,,101.000000,1
15112022-1266,TTD-151122-236-Trung Việt,1766,1265,1,2022-11-15,,67.000000,1
15112022-1266,TTD-151122-236-Trung Việt,8913,1265,1,2022-11-15,,31.000000,1
15112022-1266,TTD-151122-236-Trung Việt,8914,1265,1,2022-11-15,,72.000000,1
15112022-1266,TTD-151122-236-Trung Việt,10227,1265,1,2022-11-15,,48.000000,1
15112022-1266,TTD-151122-236-Trung Việt,2337,1265,1,2022-11-15,,26.000000,1
15112022-1266,TTD-151122-236-Trung Việt,11348,1265,1,2022-11-15,,7.500000,1
15112022-1266,TTD-151122-236-Trung Việt,11336,1265,1,2022-11-15,,42.000000,1
15112022-1266,TTD-151122-236-Trung Việt,8986,1265,1,2022-11-15,,7.500000,1
15112022-1266,TTD-151122-236-Trung Việt,406,1265,1,2022-11-15,,42.000000,1
15112022-1266,TTD-151122-236-Trung Việt,399,1265,1,2022-11-15,,7.500000,1
15112022-1266,TTD-151122-236-Trung Việt,11339,1265,1,2022-11-15,,42.000000,1
15112022-1265,CIE-220519 - WBKTHat - Iconic Athletics Mars One SM (SMS),7758,1264,0,2022-11-15,2022-11-16,50.000000,1
15112022-1265,CIE-220519 - WBKTHat - Iconic Athletics Mars One SM (SMS),11165,1264,0,2022-11-15,2022-11-16,50.000000,1
15112022-1265,CIE-220519 - WBKTHat - Iconic Athletics Mars One SM (SMS),8490,1264,0,2022-11-15,2022-11-16,42.000000,1
15112022-1265,CIE-220519 - WBKTHat - Iconic Athletics Mars One SM (SMS),8489,1264,0,2022-11-15,2022-11-16,42.000000,0
15112022-1264,CIE-220519 - WBKTHat - Iconic Athletics Cormon LXL (SMS),9147,1263,0,2022-11-15,2022-11-16,50.000000,0
15112022-1264,CIE-220519 - WBKTHat - Iconic Athletics Cormon LXL (SMS),11165,1263,0,2022-11-15,2022-11-16,50.000000,1
15112022-1264,CIE-220519 - WBKTHat - Iconic Athletics Cormon LXL (SMS),10285,1263,0,2022-11-15,2022-11-16,40.000000,1
15112022-1264,CIE-220519 - WBKTHat - Iconic Athletics Cormon LXL (SMS),10284,1263,0,2022-11-15,2022-11-16,42.000000,0
15112022-1263,CIE-220519 - WBKTHat - Iconic Athletics Sable LXL (SMS),7763,1262,0,2022-11-15,2022-11-16,50.000000,0
15112022-1263,CIE-220519 - WBKTHat - Iconic Athletics Sable LXL (SMS),11165,1262,0,2022-11-15,2022-11-16,50.000000,0
15112022-1262,CIE-220519 - WBKTHat - Iconic Athletics Sable LXL (SMS),8575,1261,0,2022-11-15,2022-11-16,40.000000,1
15112022-1262,CIE-220519 - WBKTHat - Iconic Athletics Sable LXL (SMS),8574,1261,0,2022-11-15,2022-11-16,40.000000,0
15112022-1261,CIE-211222-GOCap SC - Badge Plus-October,7738,1260,0,2022-11-15,2022-11-16,460.000000,0
15112022-1261,CIE-211222-GOCap SC - Badge Plus-October,8932,1260,0,2022-11-15,2022-11-16,540.000000,1
