product_id,product_code,product_unit_id,purchase_order_quantity,purchase_order_id,is_complete
6384,9-CCDCSX-512-00-AK,6384,300.000000,619,1
6385,9-CCDCSX-313-00-AK,6385,300.000000,619,1
6385,9-CCDCSX-313-00-AK,6385,300.000000,1014,1
6386,9-CCDCSX-235-03-AK,6386,20.000000,670,1
6387,9-CCDCSX-254-00-SM,6387,40.000000,734,1
6401,9-CCDCVP-016-00-AK,6401,1.000000,437,1
6406,9-CCDCSX-172-00-AK,6406,20.000000,798,1
6407,9-CCDCSX-174-00-AK,6407,1.000000,670,1
6407,9-CCDCSX-174-00-AK,6407,12.000000,843,0
6407,9-CCDCSX-174-00-AK,6407,10.000000,1066,1
6408,9-CCDCSX-175-00-AK,8380,300.000000,619,1
6421,9-CCDCSX-276-00-AK,6421,1.000000,738,1
6421,9-CCDCSX-276-00-AK,6421,2.000000,1114,1
6422,9-CCDCSX-250-00-AK,6422,5.000000,1355,1
6422,9-CCDCSX-250-00-AK,6422,5.000000,798,1
6423,9-CCDCSX-185-00-AK,6423,10.000000,592,1
6424,9-CCDCSX-186-00-AK,6424,500.000000,1014,1
6432,9-CCDCSX-225-00-AK,6432,3.000000,208,1
6436,9-CCDCSX-230-00-AK,19787,5.000000,1035,0
6441,9-CCDCSX-144-00-AK,8630,200.000000,330,1
6441,9-CCDCSX-144-00-AK,8630,300.000000,619,1
6441,9-CCDCSX-144-00-AK,8630,300.000000,670,1
6442,9-CCDCSX-146-00-AK,6442,20.000000,60,1
6444,9-CCDCSX-162-00-AK,6444,30.000000,184,1
6444,9-CCDCSX-162-00-AK,6444,30.000000,226,1
6444,9-CCDCSX-162-00-AK,6444,50.000000,620,1
6459,9-CCDCSX-223-00-AK,6459,20.000000,124,0
6460,9-CCDCSX-224-00-AK,6460,20.000000,124,1
6461,9-CCDCSX-231-00-AK,6461,100.000000,897,1
6464,9-CCDCSX-235-00-AK,6464,8.000000,385,1
6472,9-CCDCSX-078-00-AK,18582,2.000000,682,1
6472,9-CCDCSX-078-00-AK,18582,1.000000,1210,1
6474,9-CCDCSX-084-00-AK,6474,10.000000,798,1
6475,9-CCDCSX-085-00-AK,8631,300.000000,619,1
6478,9-CCDCSX-251-00-AK,6478,10.000000,1,0
6480,9-CCDCSX-253-00-Ak,6480,1.000000,1093,1
6487,9-CCDCSX-261-00-AK,6487,2.000000,670,0
6488,9-CCDCSX-262-00-AK,6488,10.000000,620,1
6494,9-CCDCSX-269-00-AK,6494,10.000000,385,1
6497,9-CCDCSX-272-00-AK,6497,20.000000,620,1
6498,9-CCDCSX-273-00-AK,6498,20.000000,1035,1
6506,9-CCDCSX-284-00-AK,6506,50.000000,1355,1
6516,9-CCDCSX-247-00-AK,6516,3.000000,600,1
6521,9-CCDCSX-311-00-AK,6521,12.000000,385,1
6524,9-CCDCSX-315-00-AK,6524,20.000000,682,1
6526,9-CCDCSX-317-00-AK,6526,500.000000,843,1
6532,9-CCDCSX-292-00-AK,6532,200.000000,330,1
6532,9-CCDCSX-292-00-AK,6532,300.000000,619,1
6532,9-CCDCSX-292-00-AK,6532,300.000000,670,1
6533,9-CCDCSX-293-00-AK,6533,10.000000,670,1
6535,9-CCDCSX-295-00-AK,6535,1.000000,660,1
6540,9-CCDCSX-326-00-AK,6540,10.000000,975,1
6540,9-CCDCSX-326-00-AK,6540,10.000000,1104,1
6548,9-CCDCSX-334-00-AK,6548,50.000000,1035,1
6548,9-CCDCSX-334-00-AK,6548,50.000000,1355,1
6548,9-CCDCSX-334-00-AK,6548,30.000000,184,1
6550,9-CCDCSX-336-00-AK,6550,5.000000,798,1
6550,9-CCDCSX-336-00-AK,6550,2.000000,1288,1
6580,9-NS3C02-000-00-NT,16819,120000.000000,447,1
6580,9-NS3C02-000-00-NT,16819,240000.000000,873,1
6582,9-N02034-BLK-00-YK,6582,10000.000000,761,1
6582,9-N02034-BLK-00-YK,6582,45000.000000,922,1
6584,9-N02095-GRA-00-YK,6584,20000.000000,761,1
6584,9-N02095-GRA-00-YK,6584,10000.000000,922,1
6584,9-N02095-GRA-00-YK,6584,70000.000000,340,1
6586,9-CUOCVA-000-15-GP,19977,30.000000,1118,0
6587,9-HCHOAM-000-00-NP,17470,12000.000000,131,1
6587,9-HCHOAM-000-00-NP,17470,24000.000000,556,1
6587,9-HCHOAM-000-00-NP,17470,12000.000000,872,1
6590,9-DANHUA-WHI-15-HO,17406,80.000000,608,1
6591,9-DANHUA-WHI-25-HO,19309,10.000000,818,1
6592,9-NNA008-BLK-04-HO,6592,1000.000000,1007,1
6593,9-NNA008-WHI-04-HO,6593,8000.000000,1007,1
6594,9-MNY239-BLK-00-HO,9930,100000.000000,1270,0
6594,9-MNY239-BLK-00-HO,9930,200000.000000,58,1
6594,9-MNY239-BLK-00-HO,9930,200000.000000,582,1
6595,9-M2310A-BLK-00-HO,6595,10000.000000,594,1
6595,9-M2310A-BLK-00-HO,6595,10000.000000,683,1
6597,9-GDATMB-BLK-20-AN,6597,2000.000000,41,1
6597,9-GDATMB-BLK-20-AN,6597,3000.000000,145,1
6597,9-GDATMB-BLK-20-AN,14576,1500.000000,324,1
6597,9-GDATMB-BLK-20-AN,6597,1500.000000,508,1
6597,9-GDATMB-BLK-20-AN,6597,3000.000000,921,1
6597,9-GDATMB-BLK-20-AN,6597,500.000000,1326,1
6597,9-GDATMB-BLK-20-AN,6597,2500.000000,1375,0
6598,9-GDATMG-BLK-20-AN,6598,2000.000000,921,1
6598,9-GDATMG-BLK-20-AN,6598,500.000000,1326,1
6598,9-GDATMG-BLK-20-AN,6598,500.000000,1375,0
6598,9-GDATMG-BLK-20-AN,6598,1500.000000,41,1
6598,9-GDATMG-BLK-20-AN,6598,3000.000000,145,1
6598,9-GDATMG-BLK-20-AN,14577,1500.000000,324,1
6598,9-GDATMG-BLK-20-AN,6598,2500.000000,508,1
6599,9-GDATMB-WHI-20-AN,16697,2000.000000,41,1
6599,9-GDATMB-WHI-20-AN,16697,3000.000000,145,1
6599,9-GDATMB-WHI-20-AN,16694,2000.000000,324,1
6599,9-GDATMB-WHI-20-AN,16697,2000.000000,508,1
6599,9-GDATMB-WHI-20-AN,16697,1500.000000,921,1
6599,9-GDATMB-WHI-20-AN,16697,1500.000000,1059,1
6599,9-GDATMB-WHI-20-AN,16697,1000.000000,1326,1
6599,9-GDATMB-WHI-20-AN,16697,2500.000000,1375,0
6600,9-GDATMG-WHI-20-AN,6600,1500.000000,921,1
6600,9-GDATMG-WHI-20-AN,6600,2000.000000,1059,1
6600,9-GDATMG-WHI-20-AN,6600,1000.000000,1326,1
6600,9-GDATMG-WHI-20-AN,6600,3500.000000,1375,0
6600,9-GDATMG-WHI-20-AN,6600,2500.000000,41,1
6600,9-GDATMG-WHI-20-AN,6600,3000.000000,145,1
6600,9-GDATMG-WHI-20-AN,14579,2500.000000,324,1
6600,9-GDATMG-WHI-20-AN,6600,2000.000000,508,1
6603,9-GDTHMB-BLK-20-AN,6603,1000.000000,180,1
6603,9-GDTHMB-BLK-20-AN,6603,500.000000,921,1
6604,9-GDTHMG-BLK-20-AN,6604,500.000000,921,1
6604,9-GDTHMG-BLK-20-AN,6604,1000.000000,180,1
6604,9-GDTHMG-BLK-20-AN,6604,500.000000,614,1
6608,9-GR450G-000-00-TF,18678,2000.000000,11,0
6608,9-GR450G-000-00-TF,18678,1500.000000,164,1
6608,9-GR450G-000-00-TF,18678,1000.000000,296,1
6608,9-GR450G-000-00-TF,18678,1500.000000,526,1
6608,9-GR450G-000-00-TF,18678,1000.000000,697,1
6608,9-GR450G-000-00-TF,18678,1500.000000,796,1
6608,9-GR450G-000-00-TF,18678,1500.000000,937,1
6608,9-GR450G-000-00-TF,18678,1500.000000,1023,1
6608,9-GR450G-000-00-TF,18678,1000.000000,1095,1
6608,9-GR450G-000-00-TF,18678,1500.000000,1156,1
6611,9-L29115-BLK-00-TQ,6611,50000.000000,988,1
6611,9-L29115-BLK-00-TQ,6611,10000.000000,489,1
6612,9-L29115-WHI-00-TQ,6612,10000.000000,489,1
6612,9-L29115-WHI-00-TQ,6612,20000.000000,988,1
6613,9-CATNON-YEL-00-TF,11339,1000.000000,937,1
6613,9-CATNON-YEL-00-TF,11339,1000.000000,1250,1
6613,9-CATNON-YEL-00-TF,11339,500.000000,1327,1
6613,9-CATNON-YEL-00-TF,11339,1000.000000,17,1
6613,9-CATNON-YEL-00-TF,11339,1122.900000,296,1
6613,9-CATNON-YEL-00-TF,11339,1500.000000,449,1
6613,9-CATNON-YEL-00-TF,11339,1000.000000,603,0
6613,9-CATNON-YEL-00-TF,11339,1000.000000,664,1
6613,9-CATNON-YEL-00-TF,11339,1000.000000,752,1
6613,9-CATNON-YEL-00-TF,11339,2000.000000,871,1
6614,9-CATNON-WHI-00-TF,11338,454.000000,164,1
6614,9-CATNON-WHI-00-TF,11338,500.000000,722,1
6614,9-CATNON-WHI-00-TF,11338,500.000000,1250,1
6615,9-FELTCH-BGE-00-AK,14586,50.000000,1061,1
6615,9-FELTCH-BGE-00-AK,14586,50.000000,802,1
6615,9-FELTCH-BGE-00-AK,14586,5.000000,847,0
6617,9-FELTCH-BRO-00-AK,14588,10.000000,592,0
6620,9-FELTCH-CYL-00-AK,14591,10.000000,646,1
6621,9-FELTCH-DBR-00-AK,14592,50.000000,802,1
6622,9-FELTCH-DGN-00-AK,11909,5.000000,237,0
6623,9-FELTCH-DGY-00-AK,14593,50.000000,454,1
6623,9-FELTCH-DGY-00-AK,14593,50.000000,605,1
6623,9-FELTCH-DGY-00-AK,14593,50.000000,786,1
6623,9-FELTCH-DGY-00-AK,14593,100.000000,969,1
6624,9-FELTCH-GOD-00-AK,14594,10.000000,532,0
6625,9-FELTCH-GRN-00-AK,14595,50.000000,480,1
6625,9-FELTCH-GRN-00-AK,14595,10.000000,1154,0
6626,9-FELTCH-GRY-00-AK,14596,100.000000,969,1
6626,9-FELTCH-GRY-00-AK,14596,50.000000,480,1
6626,9-FELTCH-GRY-00-AK,14596,50.000000,758,1
6627,9-FELTCH-LGY-00-AK,14597,50.000000,480,1
6628,9-FELTCH-MAR-00-AK,14598,50.000000,480,1
6628,9-FELTCH-MAR-00-AK,14598,50.000000,802,1
6628,9-FELTCH-MAR-00-AK,14598,20.000000,982,1
6629,9-FELTCH-NAV-00-AK,14599,50.000000,877,1
6629,9-FELTCH-NAV-00-AK,14599,50.000000,982,1
6629,9-FELTCH-NAV-00-AK,14599,50.000000,403,0
6629,9-FELTCH-NAV-00-AK,14599,50.000000,515,1
6629,9-FELTCH-NAV-00-AK,14599,50.000000,605,1
6629,9-FELTCH-NAV-00-AK,14599,50.000000,758,1
6630,9-FELTCH-OLI-00-AK,14600,50.000000,605,0
6631,9-FELTCH-ONG-00-AK,14601,50.000000,1061,1
6632,9-FELTCH-OSB-00-AK,14602,150.000000,956,1
6632,9-FELTCH-OSB-00-AK,14602,50.000000,645,1
6632,9-FELTCH-OSB-00-AK,14602,50.000000,758,1
6633,9-FELTCH-PNK-00-AK,14603,10.000000,833,1
6633,9-FELTCH-PNK-00-AK,14603,150.000000,956,1
6634,9-FELTCH-RED-00-AK,14604,150.000000,956,1
6634,9-FELTCH-RED-00-AK,14604,50.000000,271,1
6634,9-FELTCH-RED-00-AK,14604,10.000000,682,1
6634,9-FELTCH-RED-00-AK,14604,10.000000,833,1
6635,9-FELTCH-ROL-00-AK,14605,3.000000,1114,0
6636,9-FELTCH-SBL-00-AK,7888,100.000000,1,0
6636,9-FELTCH-SBL-00-AK,7888,20.000000,833,1
6638,9-FELTCH-STO-00-AK,14607,50.000000,605,1
6640,9-GI150G-BLK-00-NI,14609,400.000000,1055,1
6641,9-GI150G-WHI-00-NI,14610,400.000000,1055,1
6643,9-GIA80G-WHI-00-TQ,14612,1000.000000,1053,0
6643,9-GIA80G-WHI-00-TQ,14612,1000.000000,1304,1
6643,9-GIA80G-WHI-00-TQ,6643,1500.000000,189,0
6643,9-GIA80G-WHI-00-TQ,14612,1000.000000,464,1
6643,9-GIA80G-WHI-00-TQ,14612,1000.000000,767,0
6644,9-MUTH75-BLK-02-DH,6644,50.000000,12,0
6644,9-MUTH75-BLK-02-DH,6644,200.000000,213,1
6644,9-MUTH75-BLK-02-DH,6644,50.000000,410,1
6644,9-MUTH75-BLK-02-DH,6644,200.000000,661,1
6645,9-MUTH75-WHI-02-DH,6645,100.000000,499,1
6645,9-MUTH75-WHI-02-DH,6645,100.000000,661,1
6646,9-MUTH75-BLU-02-DH,6646,100.000000,926,0
6647,9-MUTH75-GRY-02-DH,6647,150.000000,661,1
6670,1-NY3134-BLK-00-CO,11709,100.000000,215,0
6684,1-PH0688-GRY-00-UL,14648,1000.000000,365,1
6684,1-PH0688-GRY-00-UL,14648,200.000000,859,1
6686,1-PH0688-LRY-00-UL,14650,300.000000,365,1
6687,1-PH0688-NAV-00-UL,14651,100.000000,568,1
6696,1-NY0000-LWD-00-KJ,14660,500.000000,573,1
6702,1-NYRTOP-BLK-00-AK,11076,5.000000,1061,1
6702,1-NYRTOP-BLK-00-AK,11076,5.000000,1082,0
6719,9-B01020-WHI-00-AK,16210,20.000000,316,1
6720,9-B02030-WHI-00-AK,17174,5.000000,532,1
6720,9-B02030-WHI-00-AK,17174,5.000000,828,1
6720,9-B02030-WHI-00-AK,17174,5.000000,1288,1
6724,9-B03236-GHA-KI-HN,16640,50.000000,1002,0
6724,9-B03236-GHA-KI-HN,16640,50.000000,407,1
6727,9-B03550-WHI-00-AK,6727,5.000000,828,1
6729,9-B03640-WHI-KE-HN,18677,100.000000,706,1
6731,9-B03680-WHI-00-HN,15880,200.000000,264,1
6731,9-B03680-WHI-00-HN,15882,50.000000,913,1
6734,9-B05361-WHI-00-HN,19877,50.000000,1073,1
6735,9-B06080-WHI-00-AK,6735,5.000000,828,1
6736,9-B06580-WHI-00-HN,10135,200.000000,264,1
6736,9-B06580-WHI-00-HN,15883,50.000000,1073,0
6736,9-B06580-WHI-00-HN,15883,50.000000,1315,0
6737,9-B06580-SAF-IN-HN,15884,200.000000,306,0
6739,9-B07095-SAF-IN-HN,16162,200.000000,306,1
6739,9-B07095-SAF-IN-HN,16162,200.000000,1376,1
6739,9-B07095-SAF-IN-HN,16152,13010.000000,1376,1
6740,9-B36100-WHI-00-HN,21666,50.000000,1321,1
6742,9-B50185-WHI-00-HN,17022,50.000000,1197,1
6744,9-B75120-WHI-00-HN,16215,100.000000,320,1
6744,9-B75120-WHI-00-HN,16215,100.000000,622,1
6752,9-BZIP06-WHI-00-AK,6752,3.000000,592,1
6758,9-B03640-0BF-IN-HN,7870,50.000000,4,1
6760,9-B30185-WHI-00-HN,17201,100.000000,546,1
6764,9-BK2030-WHI-00-AK,16073,5.000000,496,1
6773,9-BBF001-WHI-IN-HN,7869,50.000000,4,0
6775,9-B03640-WHI-00-HN,16212,100.000000,320,0
6776,9-BZIP07-WHI-00-AK,6776,3.000000,592,1
6778,9-B03050-WHI-00-AK,6778,5.000000,496,1
6783,9-BZIP10-WHI-00-AK,6783,1.000000,1235,1
6787,9-642216-Y00-3L-BN,6787,1200.000000,944,1
6787,9-642216-Y00-3L-BN,6787,1000.000000,1301,0
6787,9-642216-Y00-3L-BN,6787,1200.000000,199,1
6787,9-642216-Y00-3L-BN,6787,1200.000000,245,1
6787,9-642216-Y00-3L-BN,6787,1200.000000,303,1
6788,9-664740-Y00-5L-BN,6788,200.000000,478,1
6788,9-664740-Y00-5L-BN,6788,200.000000,817,1
6788,9-664740-Y00-5L-BN,6788,300.000000,1088,1
6789,9-804737-Y00-5L-BN,6789,200.000000,512,1
6790,9-664752-Y00-5L-BN,6790,200.000000,199,1
6790,9-664752-Y00-5L-BN,6790,200.000000,303,1
6790,9-664752-Y00-5L-BN,6790,200.000000,780,1
6790,9-664752-Y00-5L-BN,6790,200.000000,944,1
6792,9-666057-Y01-5L-BN,6792,36.000000,633,1
6793,9-642918-Y01-3L-BN,6793,147.000000,689,1
6794,9-644735-Y01-5L-BN,6794,140.000000,633,1
6796,9-664757-Y01-5L-BN,6796,65.000000,245,1
6796,9-664757-Y01-5L-BN,6796,296.000000,642,1
6796,9-664757-Y01-5L-BN,6796,12.000000,689,1
6796,9-664757-Y01-5L-BN,6796,9.000000,754,1
6799,9-733955-Y01-5L-BN,6799,90.000000,126,1
6799,9-733955-Y01-5L-BN,6799,42.000000,397,1
6799,9-733955-Y01-5L-BN,6799,720.000000,754,1
6799,9-733955-Y01-5L-BN,6799,105.000000,1052,1
6799,9-733955-Y01-5L-BN,6799,100.000000,1312,0
6800,9-652218-Y01-3L-BN,6800,34.000000,754,1
6800,9-652218-Y01-3L-BN,6800,10.000000,755,1
6801,9-684928-Y01-5L-BN,6801,17.000000,326,1
6801,9-684928-Y01-5L-BN,6801,122.000000,754,1
6801,9-684928-Y01-5L-BN,6801,28.000000,1052,1
6801,9-684928-Y01-5L-BN,6801,52.000000,1312,0
6802,9-673735-Y01-5L-BN,6802,80.000000,285,1
6802,9-673735-Y01-5L-BN,6802,20.000000,397,1
6806,9-642218-Y00-3L-BN,16691,1200.000000,326,1
6806,9-642218-Y00-3L-BN,16691,1200.000000,817,1
6806,9-642218-Y00-3L-BN,16691,1350.000000,1107,1
6807,9-664757-Y00-5L-BN,6807,200.000000,980,1
6807,9-664757-Y00-5L-BN,6807,225.000000,1107,1
6807,9-664757-Y00-5L-BN,6807,200.000000,245,1
6812,9-453940-Y01-5L-BN,6812,140.000000,1312,0
6814,9-554331-Y01-5L-BN,6814,73.000000,754,1
6815,9-702215-Y01-3L-BN,6815,126.000000,397,1
6815,9-702215-Y01-3L-BN,6815,160.000000,1052,1
6815,9-702215-Y01-3L-BN,6815,417.000000,1322,0
6819,9-545132-Y01-5L-BN,6819,26.000000,754,1
6821,9-653342-Y01-5L-BN,6821,28.000000,1139,1
6823,9-604336-Y00-5L-BN,14683,300.000000,1030,0
6823,9-604336-Y00-5L-BN,11168,200.000000,21,1
6823,9-604336-Y00-5L-BN,11168,300.000000,102,1
6823,9-604336-Y00-5L-BN,11168,300.000000,512,1
6824,9-664720-Y00-5L-BN,16690,100.000000,245,1
6824,9-664720-Y00-5L-BN,16690,200.000000,591,1
6824,9-664720-Y00-5L-BN,16690,100.000000,1322,0
6828,9-642218-Y01-3L-BN,6828,364.000000,245,0
6828,9-642218-Y01-3L-BN,6828,74.000000,633,1
6828,9-642218-Y01-3L-BN,6828,1776.000000,642,1
6833,9-664752-Y01-5L-BN,6833,45.000000,125,1
6833,9-664752-Y01-5L-BN,6833,55.000000,126,1
6833,9-664752-Y01-5L-BN,6833,27.000000,1052,1
6834,9-642216-Y01-3L-BN,6834,155.000000,1052,1
6834,9-642216-Y01-3L-BN,6834,253.000000,125,1
6834,9-642216-Y01-3L-BN,6834,320.000000,126,1
6835,9-664742-Y01-5L-BN,6835,28.000000,326,1
6835,9-664742-Y01-5L-BN,6835,83.000000,397,1
6835,9-664742-Y01-5L-BN,6835,16.000000,633,1
6835,9-664742-Y01-5L-BN,6835,48.000000,754,1
6835,9-664742-Y01-5L-BN,6835,152.000000,1312,0
6837,9-642213-Y01-3L-BN,6837,877.000000,1322,0
6837,9-642213-Y01-3L-BN,6837,170.000000,326,1
6837,9-642213-Y01-3L-BN,6837,444.000000,397,1
6837,9-642213-Y01-3L-BN,6837,245.000000,633,1
6837,9-642213-Y01-3L-BN,6837,280.000000,754,1
6838,9-442216-Y00-5L-BN,6838,100.000000,69,1
6840,9-775736-Y00-5L-BN,6840,260.000000,581,1
6840,9-775736-Y00-5L-BN,6840,100.000000,1050,1
6841,9-751817-Y00-3L-BN,6841,600.000000,1050,1
6841,9-751817-Y00-3L-BN,6841,1560.000000,581,1
6845,9-633532-Y01-5L-BN,6845,151.000000,397,1
6845,9-633532-Y01-5L-BN,6845,60.000000,754,1
6845,9-633532-Y01-5L-BN,6845,160.000000,1312,0
6849,9-724733-Y01-5L-BN,6849,42.000000,1052,1
6849,9-724733-Y01-5L-BN,6849,30.000000,1312,0
6849,9-724733-Y01-5L-BN,6849,34.000000,397,1
6850,9-703833-Y01-5L-BN,6850,40.000000,326,1
6850,9-703833-Y01-5L-BN,6850,104.000000,1204,1
6853,9-683836-Y01-5L-BN,6853,46.000000,1312,0
7357,9-CSA109-000-IN-TL,21745,110.000000,1372,0
7360,1-7052QD-CRM-00-HB,15184,10.000000,1367,1
7362,8-AD0212-000-ST-CE,21741,1000.000000,1356,0
7518,9-MCLUOI-000-07-TM,7518,16000.000000,762,1
7539,9-NAMCHA-000-15-AK,7539,260.000000,60,1
7540,9-NS3CBX-000-LG-NT,8369,120000.000000,45,1
7541,9-SSA001-000-00-MX,16028,10000.000000,448,1
7541,9-SSA001-000-00-MX,16028,6000.000000,725,1
7541,9-SSA001-000-00-MX,16028,11000.000000,912,1
7543,9-SSA003-000-00-MX,16027,2000.000000,912,1
7543,9-SSA003-000-00-MX,16027,8000.000000,976,1
7543,9-SSA003-000-00-MX,16027,11400.000000,1071,1
7543,9-SSA003-000-00-MX,16027,13000.000000,448,1
7544,9-SSA004-000-00-MX,16021,5000.000000,84,0
7544,9-SSA004-000-00-MX,16021,11200.000000,1071,1
7548,3-NH9454-BLK-23-CY,8156,2100.000000,543,1
7550,3-NH950T-BLK-23-CY,7550,2100.000000,543,1
7552,3-N950KT-BLK-23-CY,7552,700.000000,328,1
7554,3-NH950V-BLK-23-CY,7554,10000.000000,190,1
7554,3-NH950V-BLK-23-CY,7554,10000.000000,283,1
7554,3-NH950V-BLK-23-CY,7554,20000.000000,328,1
7554,3-NH950V-BLK-23-CY,7554,2000.000000,927,1
7554,3-NH950V-BLK-23-CY,7554,2000.000000,959,1
7554,3-NH950V-BLK-23-CY,7554,15000.000000,1021,1
7554,3-NH950V-BLK-23-CY,7554,10000.000000,1370,0
7555,3-NH950V-WHI-23-CY,7555,2000.000000,1036,1
7555,3-NH950V-WHI-23-CY,7555,2100.000000,19,0
7555,3-NH950V-WHI-23-CY,7555,2800.000000,471,1
7564,3-NH2302-BLK-23-CY,9838,10000.000000,19,0
7564,3-NH2302-BLK-23-CY,9838,75400.000000,171,1
7565,3-NH2302-WHI-23-CY,11321,2000.000000,155,1
7565,3-NH2302-WHI-23-CY,11321,2800.000000,471,1
7566,3-NH950A-BLK-23-CY,11221,3000.000000,190,1
7566,3-NH950A-BLK-23-CY,11221,5000.000000,328,1
7566,3-NH950A-BLK-23-CY,11221,20000.000000,373,1
7566,3-NH950A-BLK-23-CY,11221,5000.000000,471,1
7566,3-NH950A-BLK-23-CY,11221,5000.000000,927,1
7567,3-N950KT-BLK-52-CY,7567,1400.000000,927,1
7578,3-NH0675-BLK-23-CY,17411,5000.000000,1092,1
7578,3-NH0675-BLK-23-CY,17411,2000.000000,1186,1
7578,3-NH0675-BLK-23-CY,17411,5000.000000,1237,1
7578,3-NH0675-BLK-23-CY,17411,5000.000000,1269,1
7578,3-NH0675-BLK-23-CY,17411,5000.000000,1290,1
7578,3-NH0675-BLK-23-CY,17411,10000.000000,19,0
7578,3-NH0675-BLK-23-CY,17411,80000.000000,171,1
7580,3-NHKN17-BLK-23-CY,16029,50000.000000,283,1
7581,3-NHKN17-WHI-23-CY,16030,10000.000000,973,1
7581,3-NHKN17-WHI-23-CY,16030,5000.000000,1186,1
7581,3-NHKN17-WHI-23-CY,16030,10000.000000,1290,1
7582,3-NH3930-WHI-23-CY,7582,1000.000000,959,1
7582,3-NH3930-WHI-23-CY,7582,5000.000000,1153,1
7582,3-NH3930-WHI-23-CY,7582,2000.000000,1262,1
7582,3-NH3930-WHI-23-CY,7582,5000.000000,482,1
7583,3-NH065T-BLK-23-CY,7583,5000.000000,367,1
7584,3-NH065T-WHI-23-CY,7584,700.000000,1262,1
7585,3-NHMN01-BLK-23-CY,7585,5000.000000,992,1
7585,3-NHMN01-BLK-23-CY,7585,3000.000000,188,1
7585,3-NHMN01-BLK-23-CY,7585,2100.000000,543,1
7587,3-NHMN01-WHI-23-CY,7587,3000.000000,188,1
7590,3-NH0007-BLK-23-CY,7590,1400.000000,190,1
7590,3-NH0007-BLK-23-CY,7590,2000.000000,1370,0
7592,3-NH3930-BLK-23-CY,7592,5000.000000,927,1
7592,3-NH3930-BLK-23-CY,7592,2000.000000,959,1
7592,3-NH3930-BLK-23-CY,7592,2000.000000,1186,1
7592,3-NH3930-BLK-23-CY,7592,5000.000000,1262,1
7592,3-NH3930-BLK-23-CY,7592,5000.000000,482,1
7593,3-NH0468-BLK-23-CY,7593,5000.000000,773,1
7593,3-NH0468-BLK-23-CY,7593,1400.000000,1205,1
7593,3-NH0468-BLK-23-CY,7593,3000.000000,1237,1
7594,3-NH0468-WHI-23-CY,7594,2000.000000,1237,1
7596,3-NHSA01-BLK-15-CY,7596,3700.000000,917,1
7598,3-NHSA01-WHI-15-CY,7598,4000.000000,692,1
7600,3-NHSA02-BLK-15-CY,11304,600.000000,181,1
7601,3-NHSA02-WHI-15-CY,8951,8000.000000,692,1
7601,3-NHSA02-WHI-15-CY,8951,1200.000000,917,1
7601,3-NHSA02-WHI-15-CY,8951,700.000000,959,1
7601,3-NHSA02-WHI-15-CY,8951,3.000000,1134,1
7604,3-NSA132-BLK-15-CY,7604,1000.000000,692,1
7607,3-NHSA26-WHI-15-CY,7607,10000.000000,570,1
7607,3-NHSA26-WHI-15-CY,7607,5000.000000,692,1
7607,3-NHSA26-WHI-15-CY,7607,2500.000000,917,1
7607,3-NHSA26-WHI-15-CY,7607,2500.000000,959,1
7607,3-NHSA26-WHI-15-CY,7607,700.000000,1092,1
7608,3-NHSA3M-BLK-23-CY,10089,1400.000000,471,1
7609,3-NHSA47-BLK-15-CY,7609,8000.000000,692,1
7609,3-NHSA47-BLK-15-CY,7609,3900.000000,917,1
7610,3-NHSA47-WHI-15-CY,7610,650.000000,917,1
7610,3-NHSA47-WHI-15-CY,7610,250.000000,959,1
7610,3-NHSA47-WHI-15-CY,7610,2500.000000,692,1
7625,3-NH2085-BLK-23-CY,7625,700.000000,684,1
7626,3-NH950A-WHI-23-CY,9777,7000.000000,373,1
7627,3-N132UV-WHI-15-CY,7627,50.000000,917,1
7628,3-NH9452-BLK-23-CY,7628,1400.000000,927,1
7628,3-NH9452-BLK-23-CY,7628,1400.000000,593,1
7629,3-NH9452-WHI-23-CY,15898,5000.000000,190,1
7629,3-NH9452-WHI-23-CY,15898,3000.000000,1262,1
7631,3-NH2301-BLK-15-CY,10119,200.000000,1138,1
7631,3-NH2301-BLK-15-CY,10119,7000.000000,471,1
7632,3-NH2301-WHI-15-CY,9901,4900.000000,471,1
7633,3-NSA159-WHI-15-CY,7633,250.000000,1126,1
7641,3-NSA230-BLK-23-CY,7641,700.000000,917,1
7641,3-NSA230-BLK-23-CY,7641,700.000000,959,1
7642,3-NHMK66-BLK-23-CY,7642,250.000000,1126,1
7643,3-N3M172-BLK-15-CY,9945,1400.000000,328,1
7646,3-NH1875-BLK-23-CY,19191,15500.000000,1113,1
7647,3-NH1875-WHI-23-CY,8367,12000.000000,1113,1
7647,3-NH1875-WHI-23-CY,8367,2100.000000,36,0
7647,3-NH1875-WHI-23-CY,8367,2100.000000,163,1
7648,3-TS0007-BLK-23-WW,7648,22000.000000,325,1
7649,3-TS0007-BGE-23-WW,7649,9000.000000,325,1
7650,3-TS3930-BLK-23-WW,7650,16000.000000,325,1
7651,3-TS3930-BGE-23-WW,7651,7000.000000,325,1
7652,3-DY0001-BLK-DA-TQ,10844,50.000000,117,1
7655,3-NH230P-BLK-23-CY,7655,3000.000000,36,0
7684,4-NYLOWW-BLK-N0-28,11948,100000.000000,247,1
7685,4-NYLOWW-WHI-N0-28,11949,20000.000000,247,1
7793,1-SATIN0-BLK-00-AK,7793,70.000000,1,0
7796,7-C775QQ-PNK-50-PP,7796,4.000000,238,1
