product_id,product_unit_id,unit_id,is_default
166,12153,5,0
175,10346,1,1
175,12162,5,0
140,10347,1,1
140,12127,5,0
105,10348,1,1
105,12095,5,0
990,10350,1,1
990,12933,5,0
1057,10352,1,1
1057,12978,5,0
1035,10353,1,1
1035,12961,5,0
1011,10354,1,1
1011,12947,5,0
979,10355,1,1
979,12924,5,0
953,10356,1,1
953,12900,5,0
272,10357,1,1
272,12254,5,0
254,10358,1,1
254,12236,5,0
211,10359,1,1
211,12196,5,0
240,10360,1,1
240,12222,5,0
190,10361,1,1
190,12177,5,0
129,10362,1,1
129,12116,5,0
153,10363,1,1
153,12140,5,0
111,10364,1,1
111,12099,5,0
117,10365,1,1
117,12105,5,0
30,10366,1,1
30,12026,5,0
1056,10367,1,1
1056,12977,5,0
7814,10369,4,1
7814,15487,5,0
1054,10370,1,1
1054,12975,5,0
8392,10371,1,1
8392,15751,5,0
952,10373,1,1
952,12899,5,0
978,10374,1,1
978,12923,5,0
1033,10375,1,1
1033,12959,5,0
1010,10376,1,1
1010,12946,5,0
85,10379,1,1
85,12078,5,0
183,10380,1,1
183,12170,5,0
221,10381,1,1
221,12205,5,0
93,10382,1,1
93,12086,5,0
997,10383,1,1
997,12939,5,0
1052,10384,1,1
1052,12973,5,0
1060,10385,1,1
1060,12981,5,0
1031,10386,1,1
1031,12957,5,0
1009,10387,1,1
1009,12945,5,0
980,10388,1,1
980,12925,5,0
271,10389,1,1
271,12253,5,0
283,10390,1,1
283,12265,5,0
288,10391,1,1
288,12270,5,0
222,10392,1,1
222,12206,5,0
236,10393,1,1
236,12218,5,0
170,10394,1,1
170,12157,5,0
173,10396,1,1
173,12160,5,0
176,10397,1,1
176,12163,5,0
794,10398,1,1
794,12754,5,0
951,10399,1,1
951,12898,5,0
209,10400,1,1
209,12194,5,0
8523,10401,4,1
7244,10411,1,1
7244,15071,5,0
8528,10412,4,1
8529,10413,4,1
8530,10414,4,1
8531,10416,4,1
8532,10417,4,1
4540,10419,4,1
4535,10424,4,1
4533,10425,4,1
4534,10426,4,1
4532,10427,4,1
4526,10428,4,1
4528,10430,4,1
4530,10432,4,1
4506,10434,4,1
4505,10435,4,1
4503,10437,4,1
8536,10444,4,1
6087,10445,4,1
6086,10446,4,1
6085,10447,4,1
6084,10449,4,1
6083,10450,4,1
6082,10451,4,1
6081,10452,4,1
6080,10453,4,1
6131,10454,4,1
6130,10455,4,1
6129,10456,4,1
6128,10457,4,1
6127,10458,4,1
6126,10459,4,1
6125,10460,4,1
6124,10461,4,1
6123,10462,4,1
6122,10463,4,1
6121,10464,4,1
6120,10465,4,1
6119,10466,4,1
6118,10467,4,1
6117,10468,4,1
6116,10469,4,1
6115,10470,4,1
6114,10471,4,1
6113,10472,4,1
6112,10473,4,1
6111,10474,4,1
6110,10475,4,1
6109,10476,4,1
6108,10477,4,1
6107,10478,4,1
6106,10479,4,1
6105,10480,4,1
6104,10481,4,1
6103,10482,4,1
6143,10484,4,1
6142,10485,4,1
6141,10486,4,1
6140,10487,4,1
6139,10488,4,1
6138,10489,4,1
6137,10490,4,1
6136,10491,4,1
6135,10492,4,1
6161,10493,4,1
6160,10494,4,1
6159,10495,4,1
6158,10496,4,1
6157,10497,4,1
6156,10498,4,1
6155,10499,4,1
6153,10500,4,1
8538,10501,1,1
8538,15870,5,0
6154,10502,4,1
6152,10504,4,1
6151,10505,4,1
6146,10506,4,1
6145,10507,4,1
6144,10508,4,1
6170,10509,4,1
6169,10510,4,1
6168,10511,4,1
6167,10512,4,1
6166,10513,4,1
6165,10514,4,1
6164,10515,4,1
6163,10516,4,1
6162,10517,4,1
6171,10518,4,1
6172,10519,4,1
6173,10520,4,1
6174,10521,4,1
6175,10522,4,1
6176,10523,4,1
6177,10524,4,1
6178,10525,4,1
6179,10526,4,1
6180,10527,4,1
6181,10528,4,1
6182,10530,4,1
6183,10531,4,1
6184,10532,4,1
3399,10533,2,1
3397,10534,2,1
6147,10535,4,1
3398,10536,2,1
3394,10537,2,1
3396,10538,2,1
3391,10539,2,1
3392,10540,2,1
3393,10541,2,1
6149,10542,4,1
3389,10543,2,1
6150,10544,4,1
3388,10545,2,1
6132,10546,4,1
3387,10547,2,1
6133,10548,4,1
3390,10549,2,1
3385,10550,2,1
3383,10551,2,1
6088,10552,4,1
3386,10553,2,1
3381,10554,2,1
6089,10555,4,1
3382,10556,2,1
6090,10557,4,1
3380,10558,2,1
6091,10559,4,1
3379,10560,2,1
6092,10561,4,1
3378,10562,2,1
6093,10563,4,1
3377,10564,2,1
6094,10565,4,1
3376,10566,2,1
6095,10567,4,1
3375,10568,2,1
6096,10569,4,1
3374,10570,2,1
6097,10571,4,1
6098,10572,4,1
3433,10573,2,1
6099,10574,4,1
3432,10575,2,1
6100,10576,4,1
3430,10577,2,1
6101,10578,4,1
3431,10579,2,1
6102,10580,4,1
3429,10581,2,1
3428,10582,2,1
6053,10583,4,1
3426,10584,2,1
6054,10585,4,1
3424,10586,2,1
3425,10587,2,1
6055,10588,4,1
3423,10589,2,1
6056,10590,4,1
6057,10591,4,1
3422,10592,2,1
3421,10593,2,1
3420,10594,2,1
3419,10595,2,1
3417,10596,2,1
3418,10597,2,1
6372,10598,6,1
3414,10599,2,1
6373,10600,6,1
3416,10601,2,1
6374,10602,6,1
3415,10603,2,1
6287,10604,6,1
3412,10605,2,1
3410,10606,2,1
6077,10607,4,1
3409,10608,2,1
6076,10609,4,1
3408,10610,2,1
6075,10611,4,1
6074,10612,4,1
3411,10613,2,1
6073,10614,4,1
3407,10615,2,1
6072,10616,4,1
3406,10617,2,1
6071,10618,4,1
6070,10619,4,1
3404,10620,2,1
6069,10621,4,1
3403,10622,2,1
6068,10623,4,1
3402,10625,2,1
6067,10626,4,1
3405,10627,2,1
6066,10628,4,1
6065,10629,4,1
3467,10630,2,1
6064,10631,4,1
3401,10632,2,1
6063,10633,4,1
6062,10634,4,1
6061,10635,4,1
6059,10636,4,1
3466,10637,2,1
6060,10638,4,1
6058,10639,4,1
3464,10640,2,1
3461,10641,2,1
3458,10642,2,1
6040,10643,4,1
3459,10644,2,1
6039,10645,4,1
3454,10646,2,1
6038,10647,4,1
6037,10648,4,1
3453,10649,2,1
6036,10650,4,1
3452,10651,2,1
6035,10652,4,1
3437,10653,2,1
6034,10654,4,1
6033,10655,4,1
3436,10656,2,1
6032,10657,4,1
6031,10658,4,1
3501,10659,2,1
6030,10660,4,1
3500,10661,2,1
6029,10662,4,1
3499,10663,2,1
6028,10664,4,1
6027,10665,4,1
3498,10666,2,1
6026,10667,4,1
3497,10668,2,1
6025,10669,4,1
3495,10670,2,1
6024,10671,4,1
3496,10672,2,1
6023,10673,4,1
3494,10674,2,1
3493,10675,2,1
3492,10676,2,1
6021,10677,4,1
3491,10678,2,1
6020,10679,4,1
6019,10680,4,1
3489,10681,2,1
6018,10682,4,1
6017,10684,4,1
6016,10685,4,1
3487,10686,2,1
6015,10687,4,1
6014,10688,4,1
6052,10689,4,1
3485,10690,2,1
6051,10691,4,1
3486,10692,2,1
6050,10693,4,1
3482,10694,2,1
6049,10695,4,1
3481,10696,2,1
6048,10697,4,1
6047,10698,4,1
3480,10699,2,1
6046,10700,4,1
3483,10701,2,1
6045,10702,4,1
6044,10703,4,1
3479,10704,2,1
6043,10705,4,1
3478,10706,2,1
6042,10707,4,1
3477,10708,2,1
6041,10709,4,1
3475,10710,2,1
6022,10711,4,1
3476,10712,2,1
3473,10713,2,1
6079,10714,4,1
3472,10715,2,1
6078,10716,4,1
3471,10717,2,1
3509,10718,2,1
3470,10719,2,1
3469,10721,2,1
3667,10722,2,1
1478,10723,1,1
1478,13355,5,0
5792,10724,2,1
731,10725,1,1
731,12697,5,0
3484,10726,2,1
740,10727,1,1
740,12703,5,0
3468,10729,2,1
3490,10730,2,1
3438,10731,2,1
344,10732,1,1
344,12324,5,0
3465,10733,2,1
392,10734,1,1
392,12371,5,0
3463,10735,2,1
3462,10736,2,1
3460,10737,2,1
3457,10738,2,1
3456,10739,2,1
3455,10740,2,1
3451,10741,2,1
3449,10742,2,1
3448,10743,2,1
3447,10744,2,1
3446,10745,2,1
1672,10746,1,1
1672,13527,5,0
3444,10747,2,1
3443,10748,2,1
3442,10749,2,1
515,10750,1,1
515,12487,5,0
3441,10751,2,1
3440,10752,2,1
3439,10753,2,1
7511,10754,1,1
7511,15333,5,0
3435,10755,2,1
3502,10756,2,1
3537,10757,2,1
6694,10758,1,1
6694,14658,5,0
7795,10759,1,1
7795,15478,5,0
6699,10760,1,1
6699,14663,5,0
6712,10761,1,1
6712,14676,5,0
5533,10762,4,1
2331,10763,1,1
2331,14169,5,0
2215,10764,1,1
2215,14054,5,0
2187,10765,1,1
2187,14026,5,0
2211,10766,1,1
2211,14050,5,0
2138,10767,1,1
2138,13977,5,0
2108,10768,1,1
2108,13947,5,0
2047,10769,1,1
2047,13887,5,0
1912,10770,1,1
1912,13756,5,0
1794,10771,1,1
1794,13640,5,0
1797,10772,1,1
1797,13643,5,0
1684,10774,1,1
1684,13539,5,0
1685,10775,1,1
1685,13540,5,0
1687,10777,1,1
1687,13542,5,0
1744,10779,1,1
1744,13599,5,0
1745,10781,1,1
1745,13600,5,0
8539,10793,1,1
8539,10797,5,0
8540,10794,1,1
8540,15871,5,0
8541,10796,1,1
8541,15872,5,0
8542,10798,4,1
1676,10800,1,1
1676,13531,5,0
1677,10801,1,1
1677,13532,5,0
8544,10805,1,1
8544,15874,5,0
8537,10806,1,1
8537,15869,5,0
8545,10807,1,1
8545,15875,5,0
1236,10808,1,1
1236,13137,5,0
8547,10810,1,1
8547,15877,5,0
492,10812,1,1
492,12464,5,0
8548,10813,1,1
8548,20244,5,0
8549,10814,1,1
8549,11728,5,0
8550,10815,1,1
8550,20245,5,0
8552,10818,1,1
8552,20246,5,0
8553,10819,1,1
8553,20247,5,0
8551,10820,1,1
8551,20248,5,0
8555,10822,1,1
8555,20249,5,0
8556,10823,2,1
8557,10824,1,1
8557,20250,5,0
8558,10825,1,1
8558,20251,5,0
7804,10828,1,1
7804,10831,5,0
4518,10835,4,1
8563,10837,4,1
8565,10839,4,1
5155,10840,4,1
5156,10841,4,1
8567,10843,4,1
2849,10848,2,1
8571,10852,1,1
8571,20252,5,0
8572,10853,1,1
8572,20253,5,0
7296,10854,1,1
7296,15121,5,0
8573,10855,1,1
8573,20254,5,0
8574,10856,1,1
8574,20255,5,0
8577,10859,1,1
8577,20256,5,0
5414,10860,4,1
495,10861,1,1
495,12467,5,0
496,10862,1,1
496,12468,5,0
497,10863,1,1
497,12469,5,0
488,10864,1,1
488,12460,5,0
489,10865,1,1
489,12461,5,0
490,10866,1,1
490,12462,5,0
8303,10867,1,1
8303,15682,5,0
8302,10868,1,1
8302,15681,5,0
1840,10869,1,1
1840,13685,5,0
487,10870,1,1
487,12459,5,0
5928,10871,4,1
491,10872,1,1
491,12463,5,0
493,10873,1,1
493,12465,5,0
494,10874,1,1
494,12466,5,0
1558,10875,1,1
1558,13426,5,0
733,10876,1,1
733,12699,5,0
735,10877,1,1
735,12701,5,0
738,10878,1,1
738,12702,5,0
729,10879,1,1
729,12696,5,0
742,10880,1,1
742,12705,5,0
744,10881,1,1
744,12707,5,0
696,10882,1,1
696,12664,5,0
746,10883,1,1
746,12708,5,0
699,10884,1,1
699,12667,5,0
702,10885,1,1
702,12670,5,0
706,10886,1,1
706,12674,5,0
683,10887,1,1
683,12651,5,0
1545,10888,1,1
1545,13414,5,0
1867,10889,1,1
1867,13712,5,0
1865,10891,1,1
1865,13710,5,0
1864,10892,1,1
1864,13709,5,0
6657,10893,1,1
6657,14622,5,0
6689,10894,1,1
6689,14653,5,0
6688,10895,1,1
6688,14652,5,0
6687,10896,1,1
6687,14651,5,0
6686,10897,1,1
6686,14650,5,0
6685,10898,1,1
6685,14649,5,0
6684,10899,1,1
6684,14648,5,0
6683,10900,1,1
6683,14647,5,0
6682,10901,1,1
6682,14646,5,0
6681,10902,1,1
6681,14645,5,0
8403,10903,1,1
8403,15754,5,0
1675,10904,1,1
1675,13530,5,0
1683,10905,1,1
1683,13538,5,0
1742,10906,1,1
1742,13597,5,0
8527,10907,1,1
8527,15866,5,0
8526,10908,1,1
8526,15865,5,0
1691,10909,1,1
1691,13546,5,0
1671,10910,1,1
1671,13526,5,0
1718,10911,1,1
1718,13573,5,0
1737,10912,1,1
1737,13592,5,0
8444,10914,1,1
8444,15795,5,0
1686,10916,1,1
1686,13541,5,0
8443,10917,1,1
8443,15794,5,0
1694,10918,1,1
1694,13549,5,0
1693,10919,1,1
1693,13548,5,0
1741,10920,1,1
1741,13596,5,0
1740,10921,1,1
1740,13595,5,0
1739,10925,1,1
1739,13594,5,0
1738,10926,1,1
1738,13593,5,0
1736,10927,1,1
1736,13591,5,0
1730,10928,1,1
1730,13585,5,0
1721,10929,1,1
1721,13576,5,0
1720,10930,1,1
1720,13575,5,0
1707,10932,1,1
1707,13562,5,0
1703,10933,1,1
1703,13558,5,0
1701,10934,1,1
1701,13556,5,0
1696,10935,1,1
1696,13551,5,0
1690,10936,1,1
1690,13545,5,0
1679,10937,1,1
1679,13534,5,0
1670,10938,1,1
1670,13525,5,0
1692,10940,1,1
1692,13547,5,0
1681,10941,1,1
1681,13536,5,0
1680,10942,1,1
1680,13535,5,0
1725,10943,1,1
1725,13580,5,0
1724,10944,1,1
1724,13579,5,0
1723,10945,1,1
1723,13578,5,0
1722,10946,1,1
1722,13577,5,0
1717,10947,1,1
1717,13572,5,0
1711,10948,1,1
1711,13566,5,0
1710,10949,1,1
1710,13565,5,0
1709,10950,1,1
1709,13564,5,0
1706,10951,1,1
1706,13561,5,0
1705,10952,1,1
1705,13560,5,0
8326,10953,1,1
8326,15694,5,0
1708,10954,1,1
1708,13563,5,0
1678,10956,1,1
1678,13533,5,0
1704,10957,1,1
1704,13559,5,0
1700,10958,1,1
1700,13555,5,0
1699,10959,1,1
1699,13554,5,0
1698,10960,1,1
1698,13553,5,0
1697,10961,1,1
1697,13552,5,0
1695,10962,1,1
1695,13550,5,0
1735,10963,1,1
1735,13590,5,0
1733,10965,1,1
1733,13588,5,0
1732,10966,1,1
1732,13587,5,0
1731,10967,1,1
1731,13586,5,0
1743,10969,1,1
1743,13598,5,0
8413,10978,1,1
8413,15764,5,0
1775,10983,1,1
1775,13621,5,0
1785,10984,1,1
1785,13631,5,0
8426,10987,1,1
8426,15777,5,0
1804,10994,1,1
1804,13650,5,0
1777,10997,1,1
1777,13623,5,0
1791,10999,1,1
1791,13637,5,0
1802,11000,1,1
1802,13648,5,0
1786,11001,1,1
1786,13632,5,0
1783,11004,1,1
1783,13629,5,0
1811,11005,1,1
1811,13657,5,0
1793,11008,1,1
1793,13639,5,0
1782,11009,1,1
1782,13628,5,0
1796,11010,1,1
1796,13642,5,0
1803,11012,1,1
1803,13649,5,0
1769,11013,1,1
1769,13615,5,0
1776,11016,1,1
1776,13622,5,0
1789,11018,1,1
1789,13635,5,0
1788,11020,1,1
1788,13634,5,0
1325,11022,1,1
1325,13206,5,0
2276,11023,1,1
2276,14114,5,0
1133,11024,1,1
1133,13041,5,0
1152,11025,1,1
1152,13058,5,0
8383,11026,1,1
8383,15746,5,0
73,11027,1,1
73,12068,5,0
114,11028,1,1
114,12102,5,0
2169,11029,1,1
2169,14008,5,0
1898,11032,1,1
1898,11908,5,0
2105,11033,1,1
2105,13944,5,0
1127,11034,1,1
1127,13035,5,0
1323,11035,1,1
1323,13204,5,0
8466,11036,1,1
8466,15813,5,0
1975,11037,1,1
1975,13816,5,0
2168,11038,1,1
2168,14007,5,0
124,11039,1,1
124,12112,5,0
1151,11040,1,1
1151,11737,5,0
1130,11041,1,1
1130,13038,5,0
372,11042,1,1
372,12351,5,0
8263,11043,1,1
8263,15669,5,0
856,11044,1,1
856,12815,5,0
1953,11045,1,1
1953,13795,5,0
1286,11046,1,1
1286,13174,5,0
7883,11047,1,1
7883,15498,5,0
7881,11048,1,1
7881,15497,5,0
7510,11049,1,1
7510,15332,5,0
7506,11051,1,1
7506,15328,5,0
7507,11052,1,1
7507,15329,5,0
7502,11053,1,1
7502,15324,5,0
7503,11054,1,1
7503,15325,5,0
7505,11055,1,1
7505,15327,5,0
7498,11056,1,1
7498,15320,5,0
7880,11057,1,1
7880,15496,5,0
1288,11058,1,1
1288,13176,5,0
1275,11061,1,1
1275,13168,5,0
974,11062,1,1
974,12919,5,0
390,11063,1,1
390,12369,5,0
155,11064,1,1
155,12142,5,0
764,11065,1,1
764,12726,5,0
7499,11067,1,1
7499,15321,5,0
7500,11068,1,1
7500,15322,5,0
7501,11069,1,1
7501,15323,5,0
6711,11071,1,1
6711,14675,5,0
6715,11072,1,1
6715,14679,5,0
6708,11073,1,1
6708,14672,5,0
6707,11074,1,1
6707,14671,5,0
6704,11075,1,1
6704,14668,5,0
6702,11076,1,1
6702,14666,5,0
6703,11077,1,1
6703,14667,5,0
6701,11078,1,1
6701,14665,5,0
6695,11081,1,1
6695,14659,5,0
6697,11083,1,1
6697,14661,5,0
6698,11084,1,1
6698,14662,5,0
6705,11085,1,1
6705,14669,5,0
7248,11087,1,1
7248,15075,5,0
762,11090,1,1
762,12724,5,0
8524,11091,1,1
8524,15863,5,0
1250,11094,1,1
1250,13148,5,0
5093,11097,4,1
8579,11098,4,1
8581,11100,1,1
8581,20257,5,0
8582,11101,4,1
8583,11102,2,1
8584,11103,1,1
8584,20258,5,0
6691,11104,1,1
6691,14655,5,0
8290,11105,4,1
8585,11106,4,1
8586,11107,2,1
8587,11108,2,1
8588,11109,4,1
8589,11110,4,1
8590,11111,2,1
8591,11112,2,1
5176,11114,4,1
8593,11115,1,1
8593,20259,5,0
8594,11116,4,1
8595,11117,1,1
8595,20260,5,0
8596,11118,1,1
8596,20261,5,0
8597,11119,1,1
8597,20262,5,0
8598,11120,1,1
8598,20263,5,0
8600,11122,1,1
8600,20264,5,0
8601,11123,1,1
8601,20265,5,0
5393,11124,4,1
4414,11125,4,1
4415,11126,4,1
4417,11127,4,1
8401,11128,4,1
4420,11129,4,1
4419,11130,4,1
4418,11131,4,1
4416,11132,4,1
8602,11133,2,1
8603,11134,4,1
8604,11135,4,1
7323,11142,1,1
7323,15147,5,0
7820,11145,4,1
8609,11146,2,1
6978,11148,1,1
6978,14806,5,0
7304,11149,1,1
7304,15129,5,0
8610,11151,1,1
8610,20266,5,0
8611,11152,1,1
8611,20267,5,0
7215,11154,1,1
7215,15042,5,0
6991,11155,1,1
6991,14819,5,0
7385,11156,1,1
7385,15208,5,0
8613,11159,2,1
3150,11161,2,1
8614,11163,2,1
8615,11164,1,1
8615,20268,5,0
8616,11165,4,1
8617,11166,1,1
8617,20269,5,0
6823,11168,4,1
6823,14683,5,0
2258,11173,1,1
2258,14097,5,0
2257,11174,1,1
2257,14096,5,0
8618,11175,1,1
8618,20270,5,0
8606,11176,1,1
8606,20271,5,0
8619,11177,1,1
8619,20272,5,0
7955,11179,3,1
6963,11180,1,1
6963,14791,5,0
8620,11181,1,1
8620,20273,5,0
8621,11182,2,1
8622,11183,4,1
8623,11185,1,1
8623,20274,5,0
8607,11186,1,1
8607,20275,5,0
8624,11187,1,1
8624,20276,5,0
8625,11188,1,1
8625,20277,5,0
8626,11189,1,1
8626,20278,5,0
8627,11190,1,1
8627,20279,5,0
8628,11191,1,1
8628,20280,5,0
8629,11192,4,1
8630,11193,2,1
8631,11194,2,1
8632,11195,2,1
8633,11196,2,1
7451,11197,1,1
7451,15274,5,0
7458,11203,1,1
7458,15281,5,0
7457,11204,1,1
7457,15280,5,0
7456,11205,1,1
7456,15279,5,0
7455,11206,1,1
7455,15278,5,0
7454,11207,1,1
7454,15277,5,0
7453,11208,1,1
7453,15276,5,0
7452,11209,1,1
7452,15275,5,0
8425,11217,1,1
8425,15776,5,0
8639,11218,1,1
8639,20281,5,0
8640,11219,1,1
8640,20282,5,0
7221,11223,1,1
7221,15048,5,0
8642,11226,1,1
8642,20283,5,0
8644,11231,1,1
8644,20284,5,0
8569,11232,1,1
8569,20285,5,0
7335,11236,1,1
7335,15159,5,0
7345,11239,1,1
7345,15169,5,0
7336,11240,1,1
7336,15160,5,0
8646,11241,1,1
8646,20286,5,0
7465,11244,1,1
7465,15288,5,0
8648,11245,1,1
8648,20287,5,0
8649,11247,1,1
8649,20288,5,0
4752,11248,4,1
4751,11249,4,1
3642,11252,2,1
8575,11255,1,1
8575,20289,5,0
8652,11260,1,1
8652,20290,5,0
8659,11267,1,1
8659,20291,5,0
8662,11271,1,1
8662,20292,5,0
8663,11272,1,1
8663,20293,5,0
8664,11273,4,1
8665,11274,4,1
8666,11275,4,1
8667,11276,4,1
8668,11277,4,1
8669,11278,4,1
8670,11279,4,1
8671,11280,4,1
8672,11281,4,1
8673,11282,4,1
8674,11283,2,1
8675,11284,2,1
8677,11286,1,1
8677,20294,5,0
8679,11288,1,1
8679,20295,5,0
7464,11289,1,1
7464,15287,5,0
8680,11290,1,1
8680,20296,5,0
8578,11291,1,1
8578,20297,5,0
8472,11292,1,1
8472,15819,5,0
8471,11293,1,1
8471,15818,5,0
8469,11294,1,1
8469,15816,5,0
8681,11295,1,1
8681,20298,5,0
8386,11298,1,1
8386,15749,5,0
8384,11299,1,1
8384,15747,5,0
8682,11300,2,1
7600,11304,4,1
7617,11305,4,1
7616,11306,4,1
8684,11310,1,1
8684,20299,5,0
8486,11312,1,1
8486,15830,5,0
8685,11313,1,1
8685,20300,5,0
8686,11314,1,1
8686,20301,5,0
8687,11315,1,1
8687,20302,5,0
7565,11321,4,1
8690,11323,1,1
8690,20303,5,0
8691,11324,1,1
8691,20304,5,0
8658,11326,1,1
8658,20305,5,0
8693,11329,1,1
8693,20306,5,0
8694,11330,4,1
8379,11331,1,1
8379,15742,5,0
8482,11334,1,1
8482,15826,5,0
8697,11336,2,1
8491,11337,1,1
8491,15835,5,0
6614,11338,14,1
6613,11339,14,1
7802,11341,1,1
7802,15482,5,0
8535,11342,1,1
8535,15868,5,0
8699,11343,1,1
8699,20307,5,0
8700,11345,2,1
8701,11346,1,1
8701,20308,5,0
8702,11347,1,1
8702,20309,5,0
8703,11348,1,1
8703,20310,5,0
8704,11349,1,1
8704,20311,5,0
8705,11350,1,1
8705,20312,5,0
8706,11351,1,1
8706,20313,5,0
8707,11352,1,1
8707,20314,5,0
8708,11353,1,1
8708,20315,5,0
8709,11354,1,1
8709,20316,5,0
8711,11356,1,1
8711,20318,5,0
8713,11359,1,1
8713,20319,5,0
857,11360,1,1
857,12816,5,0
6632,11361,1,1
6632,14602,5,0
8714,11364,1,1
8714,20320,5,0
8715,11365,1,1
8715,19326,5,0
8715,19327,5,0
8716,11366,1,1
8716,20321,5,0
8717,11367,1,1
8717,20322,5,0
8719,11369,1,1
8719,20324,5,0
8720,11370,1,1
8720,20325,5,0
8695,11371,1,1
8695,20326,5,0
8696,11372,1,1
8696,20327,5,0
8176,11373,1,1
8176,15602,5,0
91,11374,1,1
91,12084,5,0
8721,11375,1,1
8721,20328,5,0
8722,11376,1,1
8722,20329,5,0
7227,11379,1,1
7227,15054,5,0
825,11380,1,1
825,12785,5,0
5501,11381,4,1
4711,11382,4,1
4809,11383,4,1
5002,11384,4,1
4909,11385,4,1
4957,11386,4,1
4954,11387,4,1
8724,11388,1,1
8724,20331,5,0
8725,11389,1,1
8725,20332,5,0
8728,11392,1,1
8728,20333,5,0
8729,11393,1,1
8729,20334,5,0
863,11395,1,1
863,12822,5,0
2351,11397,1,1
2351,14188,5,0
6631,11398,1,1
6631,14601,5,0
273,11399,1,1
273,12255,5,0
8732,11400,1,1
8732,20335,5,0
8733,11403,1,1
8733,20336,5,0
8428,11404,1,1
8428,15779,5,0
8735,11406,1,1
8735,20337,5,0
8736,11407,1,1
8736,20338,5,0
7799,11408,1,1
7799,15479,5,0
8737,11409,1,1
8737,20339,5,0
8738,11410,1,1
8738,20340,5,0
8739,11411,1,1
8739,20341,5,0
8742,11414,4,1
8743,11415,1,1
8743,20342,5,0
8744,11416,1,1
8744,20343,5,0
8746,11419,1,1
8746,20344,5,0
8748,11421,4,1
2027,11423,1,1
2027,13868,5,0
2029,11424,1,1
2029,13870,5,0
2028,11425,1,1
2028,13869,5,0
6187,11426,2,1
3646,11427,2,1
8750,11428,1,1
8750,20345,5,0
181,11429,1,1
181,12168,5,0
8751,11430,1,1
8751,20346,5,0
8752,11431,1,1
8752,20347,5,0
196,11435,1,1
196,12182,5,0
195,11436,1,1
195,12181,5,0
8754,11437,1,1
8754,20348,5,0
8755,11438,1,1
8755,20349,5,0
8757,11440,1,1
8757,20350,5,0
8758,11441,1,1
8758,20351,5,0
8759,11443,1,1
8759,20352,5,0
8760,11444,1,1
8760,20353,5,0
8756,11445,1,1
8756,20354,5,0
8763,11448,1,1
8763,20357,5,0
8764,11449,4,1
2992,11452,2,1
8766,11453,2,1
8765,11454,2,1
3288,11455,2,1
3287,11456,2,1
3289,11457,2,1
3253,11458,2,1
3254,11459,2,1
3255,11460,2,1
3256,11461,2,1
3022,11462,2,1
3049,11463,2,1
2754,11464,2,1
3011,11465,2,1
286,11466,1,1
286,12268,5,0
3844,11490,5,0
3844,11496,4,1
3841,11497,4,1
3841,14327,5,0
3725,11492,5,0
3725,11498,1,1
7431,11499,1,1
7431,15254,5,0
8767,11500,1,1
8767,20358,5,0
2360,11502,1,1
2360,14197,5,0
3549,11503,2,1
3548,11504,2,1
2946,11505,2,1
3896,11510,5,0
3896,11511,1,1
8769,11512,4,1
8770,11513,4,1
8771,11514,2,1
8772,11515,2,1
8773,11516,2,1
2978,11518,2,1
2961,11519,2,1
2962,11520,2,1
2965,11521,2,1
2964,11522,2,1
2966,11524,2,1
2967,11525,2,1
2963,11526,2,1
2971,11527,2,1
2972,11528,2,1
2973,11529,2,1
2970,11531,2,1
2977,11532,2,1
2976,11533,2,1
2975,11534,2,1
2968,11535,2,1
2969,11536,2,1
2974,11537,2,1
2205,11538,1,1
2205,14044,5,0
8774,11539,4,1
8775,11540,4,1
8776,11542,4,1
8777,11543,4,1
8778,11544,4,1
7365,11546,1,1
7365,15189,5,0
8779,11547,4,1
1568,11548,1,1
1568,13435,5,0
1567,11549,1,1
1567,13434,5,0
59,11550,1,1
59,12055,5,0
1849,11551,1,1
1849,13694,5,0
1872,11552,1,1
1872,13717,5,0
1566,11553,1,1
1566,13433,5,0
8698,11556,1,1
8698,20359,5,0
6981,11557,1,1
6981,14809,5,0
6890,11558,1,1
6890,14718,5,0
8780,11559,1,1
8780,20360,5,0
1565,11560,1,1
1565,13432,5,0
2150,11561,1,1
2150,13989,5,0
3680,11562,2,1
8279,11564,1,1
8279,11684,5,0
6628,11565,1,1
6628,14598,5,0
8781,11566,1,1
8781,20361,5,0
8783,11568,1,1
8783,20362,5,0
8784,11569,1,1
8784,20363,5,0
7469,11570,1,1
7469,15292,5,0
8785,11571,1,1
8785,20364,5,0
7379,11579,1,1
7379,15203,5,0
7378,11580,1,1
7378,15202,5,0
8786,11581,1,1
8786,20365,5,0
8787,11582,1,1
8787,20366,5,0
8788,11583,1,1
8788,20367,5,0
8789,11584,4,1
8790,11585,4,1
8791,11586,1,1
8791,20368,5,0
889,11588,1,1
889,12848,5,0
7097,11589,1,1
7097,14925,5,0
7176,11590,1,1
7176,15003,5,0
8792,11591,4,1
8793,11592,1,1
8793,20369,5,0
8794,11593,1,1
8794,20370,5,0
8798,11598,1,1
8798,20371,5,0
8407,11602,1,1
8407,15758,5,0
8568,11603,1,1
8568,20372,5,0
8801,11605,1,1
8801,20373,5,0
8802,11607,1,1
8802,20374,5,0
8804,11610,1,1
8804,20375,5,0
8803,11611,1,1
8803,20376,5,0
8741,11612,1,1
8741,20377,5,0
8740,11613,1,1
8740,20378,5,0
8805,11616,1,1
